ID,Type,Number,Datetime [UTC],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],MagX,MagY,MagZ,q0,q1,q2,q3,qe0,qe1,qe2,qe3
RET,ATT,29,1723021211.4139452,-0.013776496052742004,0.011313145980238914,-0.0026810916606336836,-0.04106226190924645,-0.01863782294094563,9.809385299682617,-0.04653191566467285,-0.3696403503417969,-0.013738155364990234,0.03857116028666497,0.001723541761748493,0.000468776939669624,-0.9992543458938599,0,0,0,0
RET,ATT,30,1723021211.6154916,-0.01241341233253479,0.010842642746865751,-0.0029344111680984497,-0.03373386710882187,-0.0019291010685265064,9.818663597106935,-0.04702281951904297,-0.3710510730743408,-0.013746976852416992,0.038561999797821045,0.0017320323968306186,0.00047123766853474086,-0.9992547035217285,0,0,0,0
RET,ATT,31,1723021211.8063836,-0.012068078853189947,0.010559149086475372,-0.0027786940336227417,-0.043302100151777274,-0.0031170176807791,9.816296577453615,-0.04563426971435547,-0.3668053150177002,-0.01034402847290039,0.03856397420167923,0.0017354642041027546,0.0004644028085749597,-0.999254584312439,0,0,0,0
RET,ATT,32,1723021212.0121078,-0.01206770818680525,0.011157430708408356,-0.0026512893382459883,-0.03123137354850769,-0.00860048271715641,9.818358421325685,-0.04752922058105469,-0.3686656951904297,-0.012310504913330078,0.038579214364290244,0.001725455396808684,0.00042971459333784884,-0.9992540478706361,0,0,0,0
RET,ATT,33,1723021212.2127883,-0.012454763986170294,0.011672639288008215,-0.0026863068342208862,-0.04254602268338204,0.0023777480237185955,9.805442810058594,-0.04703664779663086,-0.3691520690917969,-0.012783288955688477,0.03857740387320519,0.0017511165933683517,0.00045874752686358994,-0.9992539882659912,0,0,0,0
RET,ATT,34,1723021212.4116254,-0.012088567018508911,0.011025928892195226,-0.002438947558403015,-0.0419054850935936,0.0031040536705404524,9.814824104309084,-0.04799365997314453,-0.36960673332214355,-0.01328420639038086,0.038576170802116394,0.0017689962405711412,0.0004739747091662139,-0.9992539882659912,0,0,0,0
RET,ATT,35,1723021212.6152184,-0.012430176138877869,0.011003949679434301,-0.0025819989386945967,-0.043363578617572784,-0.009387228637933731,9.817129135131836,-0.04655599594116211,-0.36963653564453125,-0.012773513793945312,0.03856228291988373,0.0017856002086773517,0.0004679430567193777,-0.999254584312439,0,0,0,0
RET,ATT,36,1723021212.8113666,-0.012739002704620361,0.010386296547949316,-0.0024683773517608643,-0.033354923129081726,-0.00882713031023741,9.816850662231445,-0.04607963562011719,-0.3686974048614502,-0.012282133102416992,0.038557294756174094,0.0017968300962820651,0.00047618855023756623,-0.9992546439170839,0,0,0,0
RET,ATT,37,1723021213.0119302,-0.013434515334665777,0.01150090340524912,-0.00282973051071167,-0.037397705018520355,-0.0016349573852494361,9.810627937316896,-0.04651975631713867,-0.3696422576904297,-0.014220476150512695,0.0385480858385563,0.0017982304561883211,0.00044645112939178944,-0.9992550015449525,0,0,0,0
RET,ATT,38,1723021213.2131708,-0.012046843767166138,0.010438450612127783,-0.0023640692234039307,-0.037943359464406974,-0.008615861646831037,9.813995361328125,-0.047966957092285156,-0.3691368103027344,-0.014249086380004883,0.03856563195586205,0.0017927074804902077,0.0004473616427276284,-0.9992543458938599,0,0,0,0
RET,ATT,39,1723021213.4146988,-0.013474003411829473,0.010915657505393028,-0.0032041221857070923,-0.02503682114183903,-0.014118961058557035,9.804500579833984,-0.04902291297912598,-0.37004995346069336,-0.010891437530517578,0.038563355803489685,0.0017793821170926094,0.0004305010661482811,-0.9992545247077943,0,0,0,0
RET,ATT,40,1723021213.6154091,-0.011777877807617188,0.010677986778318884,-0.0026132911443710327,-0.03918187692761422,-0.010430435650050642,9.806024551391602,-0.0446162223815918,-0.37062859535217285,-0.01321721076965332,0.038557704538106925,0.0017840048531070354,0.0004347618378233165,-0.9992547631263734,0,0,0,0
RET,ATT,41,1723021213.81178,-0.01157485041767359,0.010480918921530248,-0.0019315630197525024,-0.04067249596118927,-0.010632901452481748,9.823930740356445,-0.049013376235961914,-0.370525598526001,-0.011373519897460938,0.038592852652072906,0.0017884026747196913,0.00045948714250698686,-0.9992533326148988,0,0,0,0
RET,ATT,42,1723021214.0128028,-0.012546406127512457,0.01134779118001461,-0.0029936435166746382,-0.04421353712677956,-0.006954586599022151,9.813434600830078,-0.04559731483459473,-0.3710792064666748,-0.012753725051879883,0.038569066673517234,0.001798716955818236,0.0004591531469486654,-0.9992542862892152,0,0,0,0
RET,ATT,43,1723021214.2129254,-0.013055279850959778,0.010636636056005956,-0.0025525691453367476,-0.036139123141765594,-0.009197959676384926,9.81636142730713,-0.046507835388183594,-0.3696441650390625,-0.014702796936035156,0.03853246197104455,0.0017926751170307398,0.00044714318937622016,-0.9992557764053345,0,0,0,0
RET,ATT,44,1723021214.4148204,-0.01221746299415827,0.010066665709018707,-0.001979246968403459,-0.0467040091753006,-0.009108832105994225,9.808754920959474,-0.04894113540649414,-0.37053704261779785,-0.014267444610595703,0.038552764803171165,0.0017779736081138255,0.00043000470031984156,-0.999254882335663,0,0,0,0
RET,ATT,45,1723021214.6101394,-0.011773407459259033,0.010833702981472015,-0.0024646522942930464,-0.039937634021043784,-0.010294348932802679,9.818613052368164,-0.04695749282836914,-0.3701131343841553,-0.0161590576171875,0.038585543632507324,0.0017837361665442588,0.00042197373113594955,-0.9992536306381226,0,0,0,0
RET,ATT,46,1723021214.8121052,-0.013809279538691046,0.01192781887948513,-0.0025682148989290003,-0.03206339478492737,-0.006869329139590263,9.812898635864258,-0.04749751091003418,-0.3672480583190918,-0.013275623321533203,0.038391195237636566,0.001783834886737168,0.00043040575110353535,-0.9992611408233643,0,0,0,0
RET,ATT,47,1723021215.0131836,-0.013843180611729622,0.011803771369159223,-0.0025086111854761843,-0.038685683161020286,-0.008023751899600029,9.817075729370117,-0.04654383659362793,-0.36963844299316406,-0.013255834579467773,0.038536418229341514,0.001803150400519371,0.00047837555757723754,-0.9992554783821107,0,0,0,0
RET,ATT,48,1723021215.214034,-0.012532250955700874,0.011233800090849401,-0.002261623740196228,-0.03354474529623986,-0.005724369082599879,9.810152053833008,-0.046476125717163086,-0.3682265281677246,-0.01566791534423828,0.03857539221644402,0.0017988388426601887,0.00047410654951818293,-0.9992539882659912,0,0,0,0
RET,ATT,49,1723021215.4161243,-0.012135134078562261,0.010844507254660131,-0.0026792287826538086,-0.03837636858224869,-0.00496459286659956,9.81121826171875,-0.04697728157043457,-0.371532678604126,-0.015676259994506836,0.03829852491617203,0.001801199861802161,0.00046993704745545983,-0.9992645978927612,0,0,0,0
RET,ATT,50,1723021215.6111574,-0.012937933206558228,0.011228584684431555,-0.0027924776077270508,-0.045828301459550864,-0.005794005934149028,9.806425094604492,-0.04511404037475586,-0.3710896968841553,-0.01274418830871582,0.03806602209806442,0.0017970552435144784,0.0004769719671458006,-0.9992735981941224,0.9331858,-0.0030977293,-0.008415793,0.35928228
RET,ATT,51,1723021215.8347614,-0.012742727994918823,0.010789745487272741,-0.00210143649019301,-0.034484308212995536,-0.0067638223990798,9.806999206542969,-0.04703927040100098,-0.3696258068084717,-0.012783050537109375,0.03797360137104989,0.001804844243451953,0.00047238421393558383,-0.9992769956588745,0.9332384,-0.0030486223,-0.00848675,0.3591446
RET,ATT,52,1723021216.0146403,-0.012506174854934217,0.010582620278000832,-0.0020399696659296755,-0.03323143348097802,-0.010127682238817215,9.819485664367678,-0.047486305236816406,-0.36962103843688965,-0.014239311218261719,0.038016285747289665,0.0018035372486338022,0.00047734531108289957,-0.9992753863334657,0.9333281,-0.003120872,-0.00858895,0.35890815
RET,ATT,53,1723021216.2317252,-0.010837987065315247,0.010448133572936058,-0.0024419280234724288,-0.03755144029855728,-0.006471179891377688,9.81855583190918,-0.04558110237121582,-0.37250447273254395,-0.013717889785766602,0.0382077880203724,0.0018107657087966802,0.0004817418230231852,-0.9992680549621582,0.9333785,-0.0031630062,-0.008601055,0.35877645
RET,ATT,54,1723021216.4366171,-0.010567903518676758,0.009386801160871984,-0.002684071660041809,-0.03613583743572235,-0.011517135426402092,9.819175720214844,-0.047531843185424805,-0.3691396713256836,-0.012310266494750977,0.03818158432841302,0.0018005353631451728,0.00047353608533740044,-0.9992690682411195,0.9333333,-0.0032214294,-0.008813524,0.3588884
RET,ATT,55,1723021216.6075292,-0.012147054076194763,0.011552684940397741,-0.0026732685510069136,-0.03340231254696847,-0.008517125621438026,9.803498268127443,-0.047506093978881836,-0.37104058265686035,-0.013756275177001953,0.03826424106955529,0.0018121330067515373,0.0004852276470046491,-0.9992659091949463,0.93321824,-0.003172933,-0.008744214,0.35918933
RET,ATT,56,1723021216.8126535,-0.013031438924372198,0.01148078590631485,-0.0031210484448820357,-0.040876902639865875,-0.007961921393871307,9.814590454101562,-0.047531843185424805,-0.3691396713256836,-0.012310266494750977,0.03815577179193497,0.0017986398888751867,0.00045383936958387494,-0.9992701411247255,0.9332168,-0.0032256162,-0.0085974485,0.35919654
RET,ATT,57,1723021217.014257,-0.01313612051308155,0.011045301333069801,-0.002109632128849626,-0.03603022918105126,-0.0004078190540894866,9.814305305480959,-0.048979759216308594,-0.3710050582885742,-0.012820243835449219,0.03818657249212265,0.0018109655939042568,0.0004772944666910917,-0.9992688894271851,0.9332271,-0.003099945,-0.008513967,0.3591728
RET,ATT,58,1723021217.3277223,-0.012322889640927315,0.011340715922415258,-0.0026814639568328857,-0.07334239780902863,-0.022890212014317516,9.771158218383789,-0.04509425163269043,-0.36967015266418457,-0.013227224349975586,0.038298327475786216,0.001800368307158351,0.00044461348443292087,-0.9992647171020508,0.9332418,-0.0033119577,-0.00823741,0.35913903
RET,ATT,59,1723021217.6599965,-0.012036412954330444,0.01115184370428324,-0.0026229771319776778,-0.06642914563417436,-0.024615989997982982,9.784586906433107,-0.045993804931640625,-0.3706080913543701,-0.016139745712280273,0.03836487978696823,0.001813929295167327,0.0004655845696106553,-0.9992620944976807,0.9332092,-0.0035251959,-0.008121494,0.35922468
RET,ATT,60,1723021217.8610952,-0.011459365487098694,0.011076220311224462,-0.002053380012512207,-0.04244593903422356,-0.004772607702761889,9.80807113647461,-0.04604363441467285,-0.36870312690734863,-0.013729095458984375,0.038187623023986816,0.0018139863386750221,0.00046364974696189165,-0.9992688894271851,0.93325865,-0.0034357875,-0.0080804685,0.35909766
RET,ATT,61,1723021218.0977626,-0.011839715763926506,0.010810978710651398,-0.002822652226313949,-0.03503550961613656,-0.0023310850374400616,9.813239097595217,-0.046035051345825195,-0.3715500831604004,-0.014692544937133789,0.03826751559972763,0.0018161935731768608,0.0004717629635706544,-0.9992657899856567,0.93327343,-0.0033304952,-0.008177327,0.35905796
RET,ATT,62,1723021218.2836585,-0.013067945837974548,0.011050888337194921,-0.002619996666908264,-0.034994833171367645,-0.012520674616098404,9.827834129333498,-0.04799628257751465,-0.37008070945739746,-0.013283967971801758,0.03808130696415902,0.0018332189647480848,0.0004793202970176935,-0.9992728233337402,0.9333494,-0.0034375845,-0.008323594,0.35885632
RET,ATT,63,1723021218.464234,-0.011720881797373297,0.010857917368412018,-0.0016156584024429321,-0.03951635956764221,-0.0023309106472879653,9.812476158142092,-0.046022891998291016,-0.3715519905090332,-0.01517486572265625,0.038063589483499534,0.0018238617340102794,0.0004691501962952316,-0.9992735981941224,0.9333714,-0.0033064883,-0.008305332,0.3588004
RET,ATT,64,1723021218.6532664,-0.012690573930740356,0.011353381909430029,-0.0027935951948165894,-0.022099632769823074,-0.011186890304088593,9.804393768310547,-0.04798603057861328,-0.36818528175354004,-0.013284683227539062,0.038074277341365814,0.001842570025473833,0.000479796581203118,-0.9992731213569642,0.93331885,-0.0031826918,-0.008551209,0.3589327
RET,ATT,65,1723021218.869477,-0.01251809298992157,0.010853074491024017,-0.002464651828631759,-0.03947358205914498,-0.0057348525151610374,9.8080530166626,-0.04754924774169922,-0.3700854778289795,-0.011827468872070312,0.03822610899806023,0.0018589489627629519,0.000499782559927553,-0.9992672801017762,0.93330264,-0.0031547972,-0.008506752,0.35897622
RET,ATT,66,1723021219.042671,-0.012239441275596619,0.011437944136559965,-0.0026866793632507324,-0.05222557112574578,-0.010940152220427992,9.799175262451172,-0.04650092124938965,-0.370593786239624,-0.015184640884399414,0.03839540481567383,0.0018469629576429727,0.00048008491285145283,-0.9992608428001405,0.93333256,-0.0032569417,-0.008317309,0.3589019
RET,ATT,67,1723021219.2193835,-0.010943413712084295,0.010091997683048248,-0.0019982457160949707,-0.04115020856261254,-0.015425932593643667,9.798794746398928,-0.04707622528076172,-0.3719911575317383,-0.011817455291748047,0.03824635595083237,0.0018427434843033552,0.00047789755626581615,-0.9992665648460389,0.9332809,-0.0032652556,-0.008489361,0.35903233
RET,ATT,68,1723021219.396157,-0.00867396779358387,0.008925239555537702,-0.002082065213471651,-0.04590063542127609,-0.010817696340382101,9.809280395507812,-0.046072959899902344,-0.3696470260620117,-0.01276397705078125,0.038345996290445335,0.001832375884987414,0.0004668585897888989,-0.9992627501487733,0.93327004,-0.003333691,-0.008609205,0.35905683
RET,ATT,69,1723021219.5857306,-0.012487174011766912,0.011043065227568151,-0.0024683773517608643,-0.037263765931129456,0.0011340157361701133,9.813441276550295,-0.044069528579711914,-0.36780381202697754,-0.01513814926147461,0.03837655484676361,0.0018429447663947942,0.00047006193199194973,-0.9992615580558778,0.9332867,-0.0032752277,-0.0084642535,0.3590173
RET,ATT,70,1723021219.7507172,-0.01192726381123066,0.010635145939886572,-0.0023506581783294678,-0.04804587364196777,-0.010974560864269735,9.796714782714844,-0.047506093978881836,-0.37104058265686035,-0.013756275177001953,0.03833117336034775,0.001841466873884201,0.0004624518041964621,-0.9992632865905762,0.9332082,-0.0033025024,-0.008423007,0.35922208
RET,ATT,71,1723021219.9055657,-0.01117698848247528,0.01066271308809519,-0.0026889147702604537,-0.03728619962930679,-0.00730904145166278,9.81702995300293,-0.0455775260925293,-0.3696596622467041,-0.013236761093139648,0.038309980183839805,0.0018460921710357072,0.000468666257802397,-0.999264121055603,0.93323934,-0.0033347327,-0.0084394375,0.3591407
RET,ATT,72,1723021220.0631661,-0.012470410205423834,0.011173447594046593,-0.002462416654452682,-0.03953559696674347,0.00016400025924667716,9.813852310180664,-0.04464268684387207,-0.37109851837158203,-0.012252330780029297,0.038251958787441254,0.0018476757686585188,0.00046433138777501887,-0.9992663264274598,0.93323296,-0.003256038,-0.0083292555,0.35916036
RET,ATT,73,1723021220.2179537,-0.012210013344883919,0.010575167834758759,-0.0019606205169111495,-0.015642017126083374,0.0015778496162965896,9.82333278656006,-0.04605746269226074,-0.3668041229248047,-0.012765169143676758,0.038230814039707184,0.0018450642237439754,0.00044334612903185194,-0.9992672204971313,0.9332104,-0.0030426919,-0.008569944,0.35921538
RET,ATT,74,1723021220.4120162,-0.011364369653165342,0.010604225099086761,-0.0015106053324416282,-0.03623233735561371,0.004277329426258803,9.823252677917482,-0.04658007621765137,-0.3696327209472656,-0.01180887222290039,0.03823437541723251,0.001854484435170889,0.00044408475514501333,-0.9992669820785522,0.93325186,-0.0030088022,-0.008480918,0.35910997
RET,ATT,75,1723021220.6139889,-0.011362135410308838,0.010281615890562536,-0.0021707268897444014,-0.03423872962594033,0.005983139853924514,9.813652038574219,-0.047544002532958984,-0.3691377639770508,-0.011827945709228516,0.03826143220067025,0.0018579436000436544,0.00045887817395851016,-0.9992659091949463,0.93327695,-0.0029067292,-0.008480122,0.35904557
RET,ATT,76,1723021220.814974,-0.012299790978431702,0.010994636453688146,-0.002367048989981413,-0.034034270793199546,-0.005332489497959614,9.81362056732178,-0.047063350677490234,-0.36962199211120605,-0.011818408966064453,0.03823333606123925,0.0018647845136001708,0.0004549244476947934,-0.9992669820785522,0.9332152,-0.0029743665,-0.008531799,0.35920447
RET,ATT,77,1723021221.0155501,-0.01216977834701538,0.010371020063757896,-0.0018212945433333518,-0.03371591866016388,-0.011541370302438736,9.806246757507326,-0.0475466251373291,-0.3696115016937256,-0.011827707290649414,0.03824718669056893,0.0018692532321438195,0.0004418492317199707,-0.9992664456367494,0.9331464,-0.0030076227,-0.008687818,0.35937887
RET,ATT,78,1723021221.2629962,-0.01111514959484339,0.00978168100118637,-0.0020641835872083907,-0.033700663596391685,-0.015414711087942123,9.815694808959961,-0.04849433898925781,-0.3705418109893799,-0.012810945510864258,0.03823576495051385,0.0018618351314216852,0.0004100293444935233,-0.9992669820785522,0.93315744,-0.0031306073,-0.00886789,0.35934496
RET,ATT,79,1723021221.6723616,-0.012243911623954773,0.011681207455694677,-0.00204369449056685,-0.037409637123346336,-0.004718895070254803,9.812779426574709,-0.0489962100982666,-0.3695797920227051,-0.011856317520141602,0.038248732686042786,0.0018961075693368912,0.00047176008229143923,-0.9992663264274598,0.93309057,-0.0031383066,-0.008674236,0.35952306
RET,ATT,80,1723021222.0756016,-0.012484193779528143,0.011072494089603424,-0.002202764386311174,-0.0365036204457283,-0.003294208087027073,9.813483238220217,-0.04800581932067871,-0.36960482597351074,-0.012801885604858398,0.03825033828616143,0.0018866328755393626,0.0004593711637426168,-0.9992663860321045,0.9330863,-0.003091319,-0.008604023,0.35953635
RET,ATT,81,1723021222.3618414,-0.012029334902763367,0.010431371629238129,-0.003199279541149736,-0.0404818318784237,-0.006981402635574341,9.81427001953125,-0.044640302658081055,-0.3706247806549072,-0.012252569198608398,0.038197141140699394,0.001888816012069583,0.0004624102439265699,-0.9992684125900269,0.9331071,-0.0031288043,-0.008617528,0.35948184
RET,ATT,82,1723021222.6136105,-0.011087954044342041,0.010107644833624365,-0.002088025212287903,-0.036837335675954826,-0.008914268575608732,9.807218551635742,-0.045613765716552734,-0.36965394020080566,-0.011789798736572266,0.038256607949733734,0.001880889991298318,0.0004584625421557576,-0.9992660880088807,0.93309647,-0.003104363,-0.008698738,0.35950768
RET,ATT,83,1723021222.7821198,-0.01323968078941107,0.01101624220609665,-0.0029560173861682415,-0.0318242684006691,-0.0061749909073114395,9.80692768096924,-0.04512786865234375,-0.36919069290161133,-0.011780500411987305,0.038216106593608856,0.0018707223935052755,0.00044715951662510633,-0.9992676377296449,0.93308127,-0.0030579963,-0.008699083,0.35954756
RET,ATT,84,1723021222.9391704,-0.012726712040603163,0.01089479774236679,-0.0017065558349713685,-0.03740449994802475,-0.0114425802603364,9.818374633789062,-0.04759478569030762,-0.36960387229919434,-0.00989842414855957,0.03819440305233002,0.001868918538093567,0.0004668872570618987,-0.9992685317993164,0.9331232,-0.0031544548,-0.008671146,0.35943863
RET,ATT,86,1723021223.3003888,-0.014920160174369812,0.012987664900720121,-0.002767890691757202,-0.04041588306427002,-0.00982692651450634,9.807485580444336,-0.04808998107910156,-0.36959147453308105,-0.009425640106201172,0.03819515928626061,0.001862397068180144,0.0004621597763616592,-0.9992685317993164,0.933097,-0.0031878613,-0.008439174,0.35951185
