ID,Type,Number,Datetime [UTC],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],MagX,MagY,MagZ,q0,q1,q2,q3,qe0,qe1,qe2,qe3
RET,ATT,40000,1723029646.0406404,-0.014789405278861524,0.012866968289017677,-0.0027429312467575073,0.018846165388822556,0.1391410529613495,9.797233581542969,0.17513108253479004,-0.32889461517333984,0.025342941284179688,0.27096498012542725,0.0037013874389231205,0.0066463639959692955,0.9625592827796937,0.924268,0.003368014,-0.007707057,0.38165182
RET,ATT,40001,1723029646.2362046,-0.01675076968967915,0.013546459376811981,-0.0024128702934831385,0.02925199270248413,0.13549117743968966,9.802290916442873,0.17516732215881348,-0.3289000988006592,0.023896217346191406,0.27096086740493774,0.0036794287152588367,0.006632242351770401,0.9625604748725892,0.9243336,0.003396434,-0.007718185,0.3814922
RET,ATT,40002,1723029646.4382422,-0.016237422823905945,0.013721922412514687,-0.003026053542271257,0.0270761139690876,0.13166102766990662,9.804250717163086,0.17708110809326172,-0.327991247177124,0.024898290634155273,0.27094843983650213,0.00370011106133461,0.006646671798080207,0.9625638127326966,0.92432094,0.0033465475,-0.0077311615,0.3815232
RET,ATT,40003,1723029646.6393828,-0.014758110977709295,0.012340212240815163,-0.00242516421712935,0.03387671709060669,0.140121802687645,9.798218727111818,0.17467188835144043,-0.3288874626159668,0.024369001388549805,0.2709454894065857,0.0037184706889092922,0.006669033784419299,0.9625644683837891,0.9243645,0.0035113073,-0.007848166,0.38141355
RET,ATT,40004,1723029646.8405979,-0.01570284366607666,0.013508464209735395,-0.0029142948333173995,0.023437334224581722,0.13909244537353516,9.803654670715334,0.17660212516784668,-0.3294036388397217,0.024407386779785156,0.27093794941902166,0.0037052948027849197,0.006663075648248196,0.9625667333602905,0.92432433,0.0034589155,-0.007722708,0.38151395
RET,ATT,40005,1723029647.0407917,-0.01568049378693104,0.013346783816814423,-0.0026356431189924483,0.02829956077039242,0.13511912524700168,9.803451538085938,0.17512178421020508,-0.3284189701080322,0.025825023651123047,0.2709318995475769,0.0036999785806983714,0.006652158685028553,0.9625684618949891,0.9243206,0.0034340036,-0.0077424804,0.38152298
RET,ATT,40006,1723029647.2375097,-0.01612157188355923,0.013010020367801191,-0.0032346700318157673,0.02535194531083107,0.13430155813694003,9.800465583801271,0.17850923538208008,-0.3275454044342041,0.02589130401611328,0.27093049883842474,0.0036982358433306217,0.0066494084894657135,0.9625688791275024,0.92423874,0.003420283,-0.0077889957,0.3817203
RET,ATT,40007,1723029647.438438,-0.019890816882252697,0.015616975724697113,-0.0031400474254041915,0.02684151381254196,0.13719080388545993,9.809329032897951,0.1761171817779541,-0.3274962902069092,0.02487921714782715,0.27094069123268133,0.0036760589573532347,0.006631942465901375,0.9625662565231323,0.92420316,0.0033854302,-0.007551362,0.3818116
RET,ATT,40008,1723029647.6794221,-0.01632384955883026,0.01376140955835581,-0.00270418799482286,0.025600172579288483,0.13304691016674045,9.805895805358888,0.17711472511291504,-0.32847070693969727,0.023451566696166992,0.27094963192939764,0.0036795779597014193,0.0066424678079783925,0.9625636339187622,0.9242543,0.003394718,-0.00758417,0.3816869
RET,ATT,40009,1723029647.854331,-0.015008824877440931,0.011839531362056732,-0.002474711043760181,0.029127815738320354,0.13176448643207553,9.797608375549318,0.17755746841430664,-0.32705211639404297,0.025389671325683594,0.2709440886974335,0.003693132661283016,0.006641753949224949,0.9625651836395264,0.9242808,0.0034709095,-0.0078586405,0.38161656
RET,ATT,40010,1723029648.036209,-0.01574531383812428,0.013199263252317907,-0.0026170164346694946,0.03130654990673065,0.13828431069850924,9.800180435180664,0.17659687995910645,-0.3303513526916504,0.02440786361694336,0.270948588848114,0.0036734377499669795,0.006634147837758064,0.9625639915466309,0.92424494,0.0035203714,-0.007862955,0.38170287
