ID,Type,Number,Datetime [UTC],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],MagX,MagY,MagZ,q0,q1,q2,q3,qe0,qe1,qe2,qe3
RET,ATT,12,1723021648.5340393,-0.014414641074836256,0.012355858460068703,-0.0027816742658615112,0.0534464679658413,0.15817837417125705,9.81346321105957,0.20296096801757812,-0.3300180435180664,0.01430964469909668,0.2911897897720337,0.004342085216194392,0.007117267232388259,0.956628978252411,0,0,0,0
RET,ATT,13,1723021648.7294507,-0.014008956961333753,0.01161973923444748,-0.0025056304875761275,0.05261854827404022,0.15939754247665405,9.817992210388185,0.20005154609680176,-0.3318498134613037,0.014253377914428711,0.29119923710823065,0.004323997534811497,0.007078910246491432,0.9566264152526855,0,0,0,0
RET,ATT,14,1723021648.9308388,-0.01486465334892273,0.013252535834908485,-0.0029709192458540206,0.05417395010590554,0.16206151247024536,9.818656921386719,0.19908761978149414,-0.33135485649108887,0.014234304428100586,0.2912113964557648,0.004322791006416083,0.0070715523324906835,0.9566228985786439,0,0,0,0
RET,ATT,15,1723021649.1314604,-0.013552606105804443,0.011211075820028784,-0.003074854612350464,0.04888428375124932,0.15916772186756137,9.822646141052248,0.19957590103149414,-0.3304178714752197,0.014243364334106445,0.29121917486190796,0.004322711378335953,0.0070645282976329335,0.9566205739974976,0,0,0,0
RET,ATT,16,1723021649.3326237,-0.013640150427818298,0.012228825129568579,-0.002583116060122848,0.05355430021882058,0.16305223107337952,9.814970016479492,0.19957327842712402,-0.33089160919189453,0.014243602752685547,0.29124510288238525,0.004325175657868385,0.00708122830837965,0.9566124677658081,0,0,0,0
RET,ATT,17,1723021649.5334725,-0.014477224089205267,0.012105144560337067,-0.0019486994715407493,0.05143332481384277,0.16841731965541842,9.816659927368164,0.20050621032714844,-0.33043360710144043,0.01570916175842285,0.2912695705890656,0.004344448912888766,0.00709044374525547,0.9566048383712769,0,0,0,0
RET,ATT,18,1723021649.7302957,-0.012721867300570013,0.01108329836279154,-0.0023093074560165405,0.04638335853815079,0.16898925602436068,9.815023422241211,0.20193719863891602,-0.3295137882232666,0.016701936721801758,0.29128217697143555,0.004349915310740471,0.007071221247315407,0.9566012620925903,0,0,0,0
RET,ATT,19,1723021649.9310353,-0.01338757574558258,0.01196842733770609,-0.0026401132345199585,0.049592573195695884,0.15917909145355225,9.812864303588867,0.2028956413269043,-0.33095645904541016,0.016721725463867188,0.2912896573543549,0.004383879713714123,0.007080431096255779,0.9565986990928651,0,0,0,0
RET,ATT,20,1723021650.1317675,-0.014574826695024969,0.01200791448354721,-0.002431124448776245,0.04826477915048599,0.1633170992136002,9.820527076721193,0.20003771781921387,-0.32995057106018066,0.015217304229736328,0.29130542278289795,0.004381111357361079,0.007069777697324753,0.9565939307212831,0,0,0,0
RET,ATT,21,1723021650.3328378,-0.014518204145133497,0.012471340596675873,-0.003086775774136186,0.05404210090637207,0.16208396852016452,9.816594123840334,0.20142459869384766,-0.3304471969604492,0.01765751838684082,0.29131308197975164,0.0043999915942549706,0.007080616895109416,0.9565914869308472,0,0,0,0
RET,ATT,22,1723021650.5345716,-0.013298542238771917,0.01189131382852793,-0.002006813883781433,0.051459420472383506,0.17001040279865268,9.822808265686037,0.20049142837524414,-0.3309054374694824,0.016191720962524414,0.2913239002227783,0.004433275666087867,0.007088460959494114,0.9565879702568055,0,0,0,0
RET,ATT,23,1723021650.7298641,-0.013043732382357122,0.011827610433101654,-0.00279098772443831,0.05212840437889099,0.15812923014163974,9.804758071899414,0.19803428649902344,-0.33179426193237305,0.017591476440429688,0.2913439571857453,0.004437716212123633,0.007079922128468753,0.9565819501876831,0,0,0,0
RET,ATT,24,1723021650.9307265,-0.014255569316446783,0.011822767555713654,-0.0023249536752700806,0.04756939038634301,0.15656700730323792,9.809152603149414,0.19953036308288574,-0.32993650436401367,0.016172409057617188,0.2913592457771301,0.004437568597495556,0.007060789037495852,0.9565774202346802,0,0,0,0
RET,ATT,25,1723021651.1323905,-0.012994559481739998,0.01197923254221678,-0.002466142177581787,0.050694845616817474,0.15576085448265076,9.810486793518068,0.2004537582397461,-0.32900261878967285,0.01812005043029785,0.2913709878921509,0.004427171312272549,0.0070305424742400655,0.9565740823745728,0,0,0,0
RET,ATT,26,1723021651.3332326,-0.014732406474649908,0.013704412616789343,-0.0031474982388317585,0.052669715136289603,0.15781942009925842,9.814209938049318,0.20143842697143555,-0.33234620094299316,0.016693592071533203,0.29138338565826416,0.004426210653036834,0.0070287566632032394,0.9565703868865967,0,0,0,0
RET,ATT,27,1723021651.528837,-0.014360995031893255,0.011751614511013031,-0.002014637226238847,0.04746957495808602,0.15149594843387607,9.809950828552248,0.1985182762145996,-0.3294339179992676,0.018082380294799805,0.2913835644721985,0.004459188785403968,0.00704875634983182,0.9565699100494385,0,0,0,0
RET,ATT,28,1723021651.7316556,-0.013810397125780584,0.012197531759738922,-0.0024456530809402466,0.054786201566457755,0.1577611714601517,9.809916496276857,0.20189166069030762,-0.32903242111206055,0.0186309814453125,0.29138773679733276,0.004467335995286704,0.0070430426858365544,0.9565687775611879,0,0,0,0
RET,ATT,29,1723021651.932452,-0.010973215103149414,0.009565987624228002,-0.0022396445274353027,0.045155968517065055,0.15734738111495972,9.813199996948242,0.1994032859802246,-0.3289680480957031,0.021477460861206055,0.29139405488967896,0.004474940709769726,0.0070402175188064575,0.9565668106079102,0,0,0,0
RET,ATT,30,1723021652.1334038,-0.014916435815393926,0.012844615615904333,-0.0026047229766845703,0.043909989297389984,0.1675171107053757,9.809483528137209,0.1975080966949463,-0.3308284282684326,0.019510984420776367,0.2914079427719116,0.0044313520193099976,0.007003290113061667,0.9565629959106445,0,0,0,0
RET,ATT,31,1723021652.3340728,-0.013806671835482122,0.011792592704296112,-0.002218410605564714,0.0493609681725502,0.15814326703548434,9.806184768676758,0.19705939292907715,-0.32892632484436035,0.018535852432250977,0.2914233505725861,0.004450728185474873,0.0070052226074039945,0.9565582275390625,0,0,0,0
RET,ATT,32,1723021652.530702,-0.012390315532684326,0.0111507261171937,-0.0023908915463835005,0.051516324281692505,0.15784780681133273,9.801192283630373,0.20138835906982422,-0.3304414749145508,0.019104480743408203,0.2914462685585022,0.004440478980541229,0.006991337519139052,0.9565513730049134,0,0,0,0
RET,ATT,33,1723021652.7313406,-0.015430898405611517,0.012565216049551964,-0.00218749069608748,0.05248531326651574,0.1588772684335709,9.811731338500977,0.2004106044769287,-0.3280472755432129,0.020049095153808594,0.2914582788944245,0.004481386858969928,0.007022294215857983,0.9565472602844238,0,0,0,0
RET,ATT,34,1723021652.9324167,-0.013561921194195747,0.012206099927425385,-0.00240951799787581,0.05032757669687271,0.15958021581172946,9.804741859436037,0.20190787315368652,-0.3304576873779297,0.017667055130004883,0.29147636890411377,0.004476231522858143,0.0070046219043433675,0.9565420150756836,0,0,0,0
RET,ATT,35,1723021653.132923,-0.0134248286485672,0.011648424901068212,-0.0031761829741299152,0.05647942796349526,0.15924353897571566,9.797649383544922,0.1975088119506836,-0.3284573554992676,0.019992351531982422,0.291500598192215,0.004469392355531455,0.006999075412750244,0.9565346240997314,0,0,0,0
RET,ATT,36,1723021653.3293586,-0.012906643562018873,0.011243486776947975,-0.00228658365085721,0.04523655399680138,0.16087216138839722,9.804500579833984,0.19849157333374023,-0.32990384101867676,0.019047260284423828,0.2915145754814148,0.004464488476514816,0.006994293071329594,0.9565304517745972,0,0,0,0
RET,ATT,37,1723021653.5302453,-0.01577921211719513,0.013386272825300695,-0.0026907767169177532,0.048357732594013214,0.16149088740348816,9.804179191589357,0.19948983192443848,-0.3285074234008789,0.018101215362548828,0.29153785109519964,0.004460941068828106,0.00697607221081853,0.9565235376358032,0,0,0,0
RET,ATT,38,1723021653.7320414,-0.013582038693130018,0.011595153249800207,-0.002977997064590454,0.06608618795871735,0.15807662904262546,9.807336807250977,0.19945287704467773,-0.3308727741241455,0.019066810607910156,0.2915460467338562,0.004474920220673084,0.006973372772336006,0.956520974636078,0,0,0,0
RET,ATT,39,1723021653.9328682,-0.01547560188919306,0.012894533574581146,-0.0027582051698118453,0.05164247751235962,0.15047578513622287,9.805727958679201,0.20090103149414062,-0.3290073871612549,0.019576549530029297,0.29155445098876953,0.0045207380317151555,0.007012400310486556,0.9565178751945497,0,0,0,0
RET,ATT,40,1723021654.1332257,-0.01562684588134289,0.01362580806016922,-0.002723559271544218,0.03967313095927239,0.16462840139865878,9.807290077209474,0.19849848747253418,-0.3308534622192383,0.01856541633605957,0.29156687855720526,0.004502347204834224,0.0070008193142712125,0.9565142989158631,0,0,0,0
RET,ATT,41,1723021654.3299384,-0.014714526012539864,0.012928063981235029,-0.0021371990442276,0.049505896866321564,0.15386968851089478,9.80809211730957,0.1990187168121338,-0.32849860191345215,0.017609357833862305,0.29155880212783813,0.004498881287872791,0.0069919368252158165,0.9565167427062988,0,0,0,0
RET,ATT,42,1723021654.5316875,-0.01458190381526947,0.013139285147190094,-0.0021398069802671675,0.04965105280280114,0.1620475947856903,9.814559936523438,0.1994340419769287,-0.32992124557495117,0.020030975341796875,0.29157927632331854,0.004493651911616325,0.006990027148276568,0.9565106034278871,0,0,0,0
RET,ATT,43,1723021654.7321641,-0.015346705913543701,0.013059564866125585,-0.0032491981983184814,0.04120614007115365,0.16165809333324435,9.806872367858888,0.199005126953125,-0.3265995979309082,0.01857304573059082,0.29159215092659,0.004498050548136234,0.0070028514601290235,0.9565065503120423,0,0,0,0
RET,ATT,44,1723021654.9331152,-0.015441328287124634,0.012904222123324873,-0.0023499133531004195,0.05273767560720444,0.16555199027061462,9.812191009521484,0.20040559768676758,-0.3289949893951416,0.020049333572387695,0.2916037738323212,0.004511755891144276,0.00700659304857254,0.9565029144287109,0,0,0,0
RET,ATT,45,1723021655.1295185,-0.013805554248392584,0.012055225670337677,-0.0023160127457231288,0.059116888791322715,0.15795968472957614,9.800397872924805,0.19797039031982422,-0.3279902935028076,0.020966291427612305,0.2916081249713898,0.004491113126277924,0.006997586227953434,0.9565017819404603,0,0,0,0
RET,ATT,46,1723021655.3306348,-0.013853612355887892,0.012526850216090681,-0.0025056302547454834,0.04861502721905709,0.1579898446798325,9.805785179138185,0.20090103149414062,-0.3290073871612549,0.019576549530029297,0.2916138768196106,0.004478104878216983,0.006995009258389473,0.956499993801117,0,0,0,0
RET,ATT,47,1723021655.532162,-0.010526926256716253,0.01009088009595871,-0.0015467406483367088,0.05371323227882385,0.16292320191860202,9.804760932922365,0.19891738891601562,-0.32943105697631836,0.021468162536621094,0.2916241586208344,0.004474152345210315,0.0069853910245001325,0.956497073173523,0,0,0,0
RET,ATT,48,1723021655.7326703,-0.014286861754953863,0.012276880443096161,-0.001806020736694336,0.04894530773162842,0.16338981688022616,9.799516677856445,0.19889497756958008,-0.33132457733154297,0.02195143699645996,0.2916322350502014,0.004471573513001204,0.006985575892031193,0.9564945697784424,0,0,0,0
RET,ATT,49,1723021655.934195,-0.014010819606482984,0.012498535215854645,-0.0026572498027235274,0.048200033605098724,0.1642924100160599,9.806907653808594,0.19938063621520996,-0.33086133003234863,0.021960735321044922,0.2916415333747864,0.004479845054447651,0.006981179583817721,0.956491768360138,0,0,0,0
RET,ATT,50,1723021656.129492,-0.012955069541931152,0.010916776955127716,-0.0020537527743726973,0.04879698157310486,0.1613614559173584,9.80965805053711,0.19844341278076172,-0.3298962116241455,0.020976543426513672,0.2916508615016938,0.004480283707380295,0.006977827288210392,0.9564890265464784,0.9195803,0.0048543788,-0.008958158,0.39277
RET,ATT,51,1723021656.3312874,-0.013322384096682073,0.01207049936056137,-0.0022154303733259444,0.05029347538948059,0.15345221757888794,9.806111335754396,0.19655871391296387,-0.3298614025115967,0.019009113311767578,0.29166421294212347,0.004458150826394558,0.006978311110287906,0.9564849734306337,0.9195505,0.004744039,-0.009011541,0.39283988
RET,ATT,52,1723021656.5319686,-0.013566391542553902,0.011607446707785131,-0.0025458640884608035,0.048294123262166984,0.16086752712726596,9.802834510803224,0.1984245777130127,-0.3289449214935303,0.02194070816040039,0.29167431592941284,0.004458792973309756,0.006971828173846007,0.9564818739891053,0.91962993,0.0047707544,-0.008984597,0.3926541
RET,ATT,53,1723021656.7324262,-0.012241304852068426,0.010748766362667084,-0.0025451185647398238,0.05148390680551529,0.15444102883338928,9.802473068237305,0.201371431350708,-0.3313872814178467,0.019587278366088867,0.29168403148651123,0.004459611140191555,0.006973826792091132,0.9564788937568666,0.91972464,0.004742649,-0.009124212,0.39242935
RET,ATT,54,1723021656.9336033,-0.014413149096071722,0.011937878094613554,-0.0029806047677993774,0.04301588237285614,0.1513846516609192,9.804676055908203,0.1989903450012207,-0.3270714282989502,0.019055604934692383,0.29171267151832586,0.004468638449907303,0.006965615786612034,0.9564701914787294,0.91972464,0.0046005384,-0.00905848,0.39243245
RET,ATT,55,1723021657.129469,-0.014071166515350342,0.011712499894201757,-0.00241622282192111,0.05174608528614044,0.15960688889026645,9.81141757965088,0.20140576362609863,-0.3294956684112549,0.01862168312072754,0.2917127013206482,0.0044489926658570775,0.006952738389372826,0.9564703106880189,0.91985863,0.0046403897,-0.009016806,0.392119
RET,ATT,56,1723021657.3313375,-0.014515593647956848,0.012777932919561865,-0.002875178819522262,0.044203285127878196,0.16156139969825745,9.802156448364258,0.19989943504333496,-0.32660937309265137,0.02148604393005371,0.29173162579536444,0.0044362624175846585,0.006932856049388648,0.9564647674560547,0.9199558,0.004672317,-0.008793867,0.39189565
RET,ATT,57,1723021657.5313997,-0.016014650464057922,0.012918003834784033,-0.0031437724828720093,0.049452263861894614,0.15790395438671115,9.802605628967287,0.19942021369934082,-0.3280222415924072,0.020994901657104492,0.2917584180831909,0.004414882045239211,0.006913873832672835,0.9564568996429443,0.9200646,0.004710347,-0.008726198,0.39164132
RET,ATT,58,1723021657.7334855,-0.01490265317261219,0.012082049623131752,-0.00283084879629314,0.045534588396549225,0.15603891015052795,9.808396339416506,0.19894909858703613,-0.32801342010498047,0.02050304412841797,0.2917773127555847,0.004382220096886158,0.0068899840116500854,0.956451416015625,0.92011195,0.0046831486,-0.008735274,0.3915301
RET,ATT,59,1723021657.929143,-0.013752654194831848,0.012187101878225805,-0.0026669353246688843,0.05642023682594299,0.16082504391670227,9.807575225830078,0.1989896297454834,-0.32944250106811523,0.018574237823486328,0.29178681969642645,0.0043716467916965485,0.006898916792124511,0.9564484953880311,0.92013615,0.0047780187,-0.008801675,0.3914705
RET,ATT,60,1723021658.1312296,-0.013630465604364874,0.011593662202358246,-0.0025704503059387207,0.05265849828720093,0.16155874729156494,9.802667617797852,0.1979215145111084,-0.3303537368774414,0.022414207458496094,0.29180690646171575,0.0043829213827848434,0.006892817560583354,0.956442415714264,0.92006135,0.004858248,-0.008882645,0.39164358
RET,ATT,61,1723021658.3319118,-0.016042964532971386,0.01365412212908268,-0.003228336805477739,0.05337854474782944,0.16098792850971225,9.808472633361818,0.19895172119140625,-0.32753944396972656,0.020502805709838867,0.2918347120285034,0.004367298446595669,0.006869313307106495,0.9564342498779297,0.92006916,0.004834633,-0.008747165,0.3916284
RET,ATT,62,1723021658.5327737,-0.013811142183840277,0.011525862850248815,-0.0025741751305758953,0.050029944628477103,0.15875060856342318,9.809039115905763,0.19899225234985352,-0.32896876335144043,0.018573999404907227,0.29184490442276,0.004375895485281944,0.006867605727165938,0.9564310312271118,0.92008585,0.004837061,-0.008845278,0.39158684
RET,ATT,63,1723021658.7335777,-0.014156850986182691,0.012518651783466339,-0.00213272892870009,0.04231102019548416,0.15888455510139465,9.799532890319826,0.2003788948059082,-0.3294649124145508,0.02101421356201172,0.29185765981674194,0.004365900997072459,0.006871745456010104,0.9564271569252015,0.92006636,0.0048076026,-0.008735348,0.39163563
RET,ATT,64,1723021658.9296148,-0.01541227102279663,0.01332815829664469,-0.003113597864285112,0.047856613993644714,0.15738497674465182,9.801328659057617,0.19891023635864258,-0.32848143577575684,0.021950244903564453,0.29188328981399536,0.004340324550867081,0.006845984142273665,0.9564196467399598,0.920015,0.004781428,-0.008670441,0.3917582
RET,ATT,65,1723021659.1306636,-0.013767928816378118,0.012115947902202606,-0.0026497987564653163,0.04056807607412338,0.17023679614067078,9.792141914367678,0.19991731643676758,-0.32993173599243164,0.020040512084960938,0.2918924987316132,0.0043384828604757794,0.006843934301286937,0.9564169049263002,0.91997874,0.0049305125,-0.008520704,0.39184445
RET,ATT,66,1723021659.3325791,-0.015354529023170471,0.013556890189647675,-0.0026669355574995284,0.04541359841823578,0.16275338828563693,9.810270309448242,0.19748234748840332,-0.32892751693725586,0.020956993103027344,0.2919053733348847,0.0043215202167630196,0.006834215484559536,0.9564130306243896,0.92000353,0.004831166,-0.008394709,0.39179018
RET,ATT,67,1723021659.5332,-0.013750792481005194,0.012197159230709076,-0.0025101008359342818,0.05968494340777398,0.16549137234687805,9.814023971557617,0.19942021369934082,-0.3280222415924072,0.020994901657104492,0.2919115424156189,0.004329476971179248,0.00685541145503521,0.9564109444618226,0.9200585,0.0049120155,-0.0085747335,0.39165643
RET,ATT,68,1723021659.7295127,-0.008161366917192938,0.008883513510227203,-0.00251084566116333,0.05410935357213021,0.16210582852363586,9.814363479614258,0.1994633674621582,-0.3289775848388672,0.01906585693359375,0.2919259369373322,0.004339978564530612,0.006890985649079085,0.9564062952995301,0.92016107,0.004887905,-0.008969717,0.39140695
RET,ATT,69,1723021659.9301543,-0.010370837524533272,0.009993280284106733,-0.002657995093613863,0.04032565653324127,0.16585147380828857,9.76595687866211,0.1998915672302246,-0.3280308246612549,0.021486759185791016,0.2919377982616425,0.004302388057112694,0.0068723345175385475,0.9564030170440674,0.9200123,0.0050288267,-0.0089772055,0.3917544
RET,ATT,70,1723021660.1309378,-0.010759755037724974,0.010247713886201383,-0.0024795527569949627,0.03992653638124466,0.14524401724338534,9.81991481781006,0.19897055625915527,-0.3284909725189209,0.01953864097595215,0.29193791747093206,0.004279161803424358,0.006840125191956759,0.9564031958580018,0.91999495,0.0045379484,-0.0090811355,0.39179865
RET,ATT,71,1723021660.331916,-0.0153396287932992,0.012180393561720848,-0.001998618477955461,0.043573275208473206,0.15074095129966736,9.79232692718506,0.19985461235046387,-0.3303961753845215,0.022452354431152344,0.29196336865425115,0.004299741238355637,0.006847649812698364,0.9563953876495361,0.91982836,0.0045087603,-0.00901397,0.3921915
RET,ATT,72,1723021660.5331671,-0.014877322129905226,0.012851320207118988,-0.0024050474166870117,0.05110449343919754,0.1706688851118088,9.804627418518068,0.20041584968566895,-0.3270995616912842,0.02004861831665039,0.2919773161411286,0.004328345879912376,0.006869747303426266,0.9563907980918885,0.9199241,0.0046840254,-0.008725198,0.3919716
RET,ATT,73,1723021660.7292988,-0.01210682187229395,0.011517291888594627,-0.002724677557125688,0.05502602458000183,0.1699577271938324,9.801157951354982,0.20041775703430176,-0.3289968967437744,0.019567012786865234,0.29199230670928955,0.004322624299675227,0.0068802456371486196,0.9563862085342407,0.91994756,0.0048608067,-0.008720391,0.39191437
RET,ATT,74,1723021660.9314604,-0.011400505900382996,0.010443292558193207,-0.0024918469134718184,0.051269739866256714,0.15495873987674716,9.800582885742188,0.19898009300231934,-0.3289668560028076,0.019056320190429688,0.2920015156269074,0.0042912387289106855,0.006848137360066176,0.956383764743805,0.9199146,0.004797246,-0.008946133,0.3919874
RET,ATT,75,1723021661.132528,-0.014594199135899544,0.012427012436091902,-0.002242252230644226,0.034320488572120667,0.1549905240535736,9.803429603576662,0.20137453079223633,-0.32854223251342773,0.02006840705871582,0.292012244462967,0.004289789125323296,0.0068512409925460815,0.9563804864883423,0.9199335,0.0045963186,-0.00872713,0.3919505
RET,ATT,76,1723021661.3335474,-0.015031546354293823,0.012840890325605871,-0.003178417915478349,0.048892565071582794,0.16392412781715393,9.808566093444826,0.1998424530029297,-0.33039426803588867,0.022934675216674805,0.29202383756637573,0.004330608062446117,0.006872295401990414,0.956376612186432,0.91989917,0.0046506543,-0.008623751,0.39203277
RET,ATT,77,1723021661.5299344,-0.013455003499984741,0.011665933765470983,-0.002115964889526367,0.04721543937921524,0.16187870502471924,9.809145927429201,0.19889140129089355,-0.3275299072265625,0.022914409637451172,0.2920417785644531,0.004352571442723274,0.00687619997188449,0.9563710093498231,0.9199104,0.0046945335,-0.008661924,0.39200497
RET,ATT,78,1723021661.7319012,-0.01193769369274378,0.011159294284880163,-0.0025410205125808716,0.040189575403928764,0.1646087318658829,9.806770324707031,0.19794368743896484,-0.3284602165222168,0.021931171417236328,0.2920664250850678,0.0043371496722102165,0.00687777902930975,0.9563634991645814,0.91995585,0.004693283,-0.008634087,0.39189878
RET,ATT,79,1723021661.932571,-0.012957306578755379,0.012122281827032568,-0.0022668391466140747,0.045704919844865806,0.1632218360900879,9.802606582641602,0.20086979866027832,-0.32805395126342773,0.021023273468017578,0.29207894206047064,0.004303853027522564,0.0068479212932288655,0.9563600420951844,0.9199727,0.004710751,-0.008597275,0.3918598
RET,ATT,80,1723021662.1332192,-0.015060605481266975,0.012769364751875402,-0.0019330532522872093,0.03990816697478295,0.15346066653728488,9.80329990386963,0.19936013221740723,-0.32801270484924316,0.023406505584716797,0.2920812070369721,0.004308693110942841,0.00685070687904954,0.9563593268394471,0.91991293,0.0045938888,-0.008563382,0.3920023
RET,ATT,81,1723021662.329659,-0.01114085502922535,0.009584986604750158,-0.0018648805562406778,0.047724589705467224,0.16590322554111483,9.801834106445312,0.201338529586792,-0.3285365104675293,0.021515369415283203,0.29208394885063177,0.004337689373642207,0.006872588302940131,0.9563581347465516,0.9199628,0.004753694,-0.00877757,0.3918783
RET,ATT,82,1723021662.531029,-0.015002861618995667,0.013204477727413177,-0.003030151361599565,0.04537014663219452,0.15778711438179016,9.810977935791016,0.19987177848815918,-0.3294503688812256,0.02196955680847168,0.29211294651031494,0.004319543018937111,0.006856060586869717,0.956349551677704,0.9199914,0.004600543,-0.0086364895,0.39181653
RET,ATT,83,1723021662.7320478,-0.014348700642585754,0.0122072184458375,-0.00244826078414917,0.046536501497030265,0.16477809846401217,9.804117202758789,0.19898700714111328,-0.32991623878479004,0.01857447624206543,0.29210582375526434,0.0043845875188708305,0.006909752264618874,0.9563510417938232,0.9199853,0.0046973177,-0.0085864365,0.39183062
RET,ATT,84,1723021662.9325566,-0.013501198031008245,0.011806748807430267,-0.0028520822525024414,0.04681900888681412,0.15892404317855835,9.809485435485842,0.2003927230834961,-0.33136415481567383,0.020050525665283203,0.29212149977684027,0.004376728553324939,0.006915870122611523,0.9563462734222412,0.92004853,0.004663583,-0.008641256,0.39168108
RET,ATT,85,1723021663.1338124,-0.011266395449638367,0.010074489749968054,-0.0016886740922927856,0.043081384152174,0.16943134367465976,9.801167488098146,0.20046067237854004,-0.3299520015716553,0.017638206481933594,0.2921291291713715,0.004389682784676552,0.0069143720902502545,0.9563438296318055,0.9200518,0.0047980435,-0.008697242,0.39167088
RET,ATT,86,1723021663.3295372,-0.01543089747428894,0.013125503435730934,-0.002518296474590898,0.047327496111392975,0.1623581349849701,9.812243461608888,0.20138835906982422,-0.3304414749145508,0.019104480743408203,0.2921452522277832,0.0043961601331830025,0.006915295496582985,0.9563388824462891,0.9200614,0.0047004707,-0.008569329,0.39165232
RET,ATT,87,1723021663.5310066,-0.014107674360275269,0.012350642122328283,-0.0023756176233291626,0.056355994194746024,0.16633825004100802,9.814633369445803,0.2014021873474121,-0.3323404788970947,0.018140554428100586,0.29215937852859497,0.0044149113819003105,0.006939982529729606,0.9563342332839966,0.9200254,0.0047845133,-0.008622795,0.39173457
RET,ATT,88,1723021663.7312148,-0.014016405679285528,0.011558271944522858,-0.0019192695617675781,0.058431889861822135,0.1721593141555786,9.808339118957521,0.19948220252990723,-0.3299288749694824,0.01810169219970703,0.2921408116817475,0.004410868510603905,0.006935507990419865,0.9563400149345399,0.92001647,0.0049819183,-0.008711332,0.39175117
RET,ATT,89,1723021663.9330885,-0.01396872103214264,0.012053736485540869,-0.0022627413272857666,0.048195715993642814,0.16884326934814453,9.813558578491211,0.19946837425231934,-0.3280298709869385,0.01906561851501465,0.29218441247940063,0.0044151972979307175,0.006918246392160655,0.9563268423080444,0.91996014,0.0049508945,-0.00865375,0.39188516
