"5031250e+02,5.56875000e+01,-2.905726433e-07,3.911554813e-08,9.6850778068e-01,1.917937033e-10,1.584568129e-01,-8.41749348e-09,54,144000.0,-1.117587090e-08,6.7694159e-04,-7.6170181e-12,0.0000000e+00,TRUE,1.458509636e-04,4.00000000e+00*0cff21f1"
"#GPSEPHA,96,GPS,FINE,2323,139570000,0,0,18,16;21,129600.0,0,61,61,2323,2323,136800.0,2.656036169e+07,4.575904891e-09,-2.240833042e+00,2.5216722628e-02,-5.4731423372e-01,-2.441927791e-06,5.207955837e-06,2.83375000e+02,-5.28750000e+01,-5.308538675e-07,2.719461918e-07,9.6140280743e-01,-1.535778257e-10,1.053407861e+00,-8.06605027e-09,61,136800.0,-1.024454832e-08,1.0876684e-04,-2.5011104e-12,0.0000000e+00,TRUE,1.458584410e-04,4.00000000e+00*78a1b8c8"
"#GPSEPHA,96,GPS,FINE,2323,139570000,0,0,18,16;27,122400.0,0,18,18,2323,2323,129600.0,2.656046483e+07,4.661622747e-09,-3.064824854e+00,1.2532120803e-02,7.9745930268e-01,3.052875400e-06,4.108995199e-06,3.00375000e+02,6.33125000e+01,-6.519258022e-08,-2.644956112e-07,9.6175429105e-01,5.321650240e-11,9.000365466e-02,-8.10605194e-09,18,129600.0,1.862645149e-09,-3.1165313e-05,-9.0949470e-13,0.0000000e+00,TRUE,1.458576772e-04,4.00000000e+00*787bfc65"
"#GPSEPHA,96,GPS,FINE,2323,139570000,0,0,18,16;28,129840.0,0,143,143,2323,2323,136800.0,2.656040376e+07,4.451256841e-09,1.559032426e-01,2.9936421197e-04,1.5080763386e+00,-1.341104507e-07,8.184462786e-06,2.22468750e+02,-3.96875000e+00,-2.048909664e-08,-2.607703209e-08,9.6112815041e-01,-1.960795961e-10,-2.028590558e+00,-7.89497171e-09,399,136800.0,-9.313225746e-09,-3.3228192e-04,-1.5916157e-11,0.0000000e+00,TRUE,1.458579698e-04,4.00000000e+00*28d869e4"
"#GPSEPHA,96,GPS,FINE,2323,139570000,0,0,18,16;31,138510.0,0,36,36,2323,2323,144000.0,2.656114083e+07,4.665194324e-09,1.489219825e+00,1.0502186371e-02,6.9324110503e-01,-3.725290298e-09,8.592382073e-06,2.16812500e+02,-1.12500000e+00,-1.341104507e-07,3.166496754e-08,9.5397352279e-01,-3.678724662e-10,-1.974398426e+00,-8.06069290e-09,36,144000.0,-1.350417733e-08,-2.2674259e-04,3.4106051e-13,0.0000000e+00,TRUE,1.458521127e-04,4.00000000e+00*d4a4eb29"
"#GPSEPHA,96,GPS,FINE,2323,139570000,0,0,18,16;32,122400.0,0,47,47,2323,2323,129600.0,2.656055678e+07,4.430898850e-09,-2.406286988e+00,7.7842759201e-03,-2.1311065659e+00,-7.171183825e-07,7.063150406e-06,2.45125000e+02,-1.57812500e+01,3.725290298e-09,-1.043081284e-07,9.6262127336e-01,2.535819913e-10,-3.053463870e+00,-7.77818114e-09,47,129600.0,9.313225746e-10,-6.1204052e-04,1.9326762e-12,0.0000000e+00,TRUE,1.458566891e-04,4.00000000e+00*1c92748f"
"#BDSEPHA,96,GPS,FINE,2323,139570000,0,0,18,16;6,127080.0,0,1,1,2323,2323,126000.0,4.216368578e+07,1.354699286e-09,-2.927735398e+00,4.1005656822e-03,-2.6994844325e+00,-1.355540007e-06,1.324014738e-05,-1.65546875e+02,-4.12187500e+01,7.869675756e-08,4.190951586e-09,9.4645889444e-01,-4.100170789e-10,-2.147504238e+00,-1.89257883e-09,0,126000.0,8.600000000e-09,-1.500000000e-09,5.93078e-04,3.34079e-11,0.00000e+00,TRUE,7.292376848e-05,4.00000000e+00*0e1a72ab"
"#BDSEPHA,96,GPS,FINE,2323,139570000,0,0,18,17;9,139020.0,0,1,1,2323,2323,136800.0,4.216946533e+07,1.235765760e-09,-2.861512549e+00,1.2489326647e-02,-2.2918128202e+00,-3.655441105e-07,1.420732588e-05,-2.02390625e+02,-8.35937500e+00,6.658956409e-08,-2.514570951e-08,9.5172669275e-01,-4.743054710e-10,-2.101867058e+00,-1.82007581e-09,0,136800.0,6.900000000e-09,3.800000000e-09,-3.55487e-05,-5.50342e-11,0.00000e+00,TRUE,7.290865844e-05,4.00000000e+00*e5db10e2"
"#BDSEPHA,96,GPS,FINE,2323,139570000,0,0,18,17;12,139110.0,0,15,15,2323,2323,136800.0,2.790614078e+07,3.734798426e-09,-1.461864546e+00,1.0397508740e-03,-1.7601431889e+00,5.029141903e-08,2.548564225e-06,3.22015625e+02,2.50000000e-01,-1.303851604e-08,5.727633834e-08,9.8142703699e-01,-4.107313943e-11,6.163509793e-01,-6.93886046e-09,14,136800.0,3.300000000e-09,0.000000000e+00,-2.63514e-04,-1.67599e-12,6.36969e-19,TRUE,1.354350877e-04,4.00000000e+00*eccba7a6"
"#BDSEPHA,96,GPS,FINE,2323,139570000,0,0,18,17;16,139020.0,0,0,0,2323,2323,136800.0,4.215560816e+07,1.252909332e-09,-2.634709842e+00,7.7815508703e-03,-2.1980536676e+00,-8.991919458e-07,1.312606037e-05,-1.58500000e+02,-2.32031250e+01,3.306195140e-08,-3.632158041e-08,9.6205966642e-01,-4.346609625e-10,-2.150409973e+00,-1.80043214e-09,0,136800.0,-2.800000000e-09,4.600000000e-09,-6.58741e-04,-2.66640e-11,0.00000e+00,TRUE,7.294462717e-05,4.00000000e+00*1043b593"
"#BDSEPHA,96,GPS,FINE,2323,139570000,0,0,18,17;19,126540.0,0,1,1,2323,2323,126000.0,2.790613314e+07,3.325852821e-09,2.126221840e+00,7.9807662405e-04,-6.7340305959e-01,-1.449603587e-06,8.349306881e-06,2.03453125e+02,-3.13906250e+01,-5.308538675e-08,-1.490116119e-08,9.7916111001e-01,2.832260832e-10,2.687755300e+00,-6.44026826e-09,1,126000.0,9.600000000e-09,9.600000000e-09,-9.18513e-04,-2.10054e-12,0.00000e+00,TRUE,1.354347343e-04,4.00000000e+00*2d1d5b90"
