ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,432,2023-07-15 07:47:49.312884,50.147,None,None,33.76,36.38,36.38,49.78,53.44,11.928,288.415,3430.488
ERRE,TEL,433,2023-07-15 07:47:52.321740,50.147,None,None,33.68,36.55,36.29,49.78,53.44,11.928,287.439,3429.268
ERRE,TEL,434,2023-07-15 07:47:55.329802,50.634,None,None,33.85,36.46,36.38,49.78,53.54,11.928,290.854,3468.293
ERRE,TEL,435,2023-07-15 07:47:58.337843,50.147,None,None,33.76,36.38,36.29,49.69,53.74,11.924,406.585,4848.780
ERRE,TEL,436,2023-07-15 07:48:01.350645,50.634,None,None,33.76,36.46,36.38,49.78,53.74,11.924,289.634,3451.220
ERRE,TEL,437,2023-07-15 07:48:04.358811,51.121,None,None,33.76,36.46,36.29,49.69,53.84,11.924,286.951,3442.683
ERRE,TEL,438,2023-07-15 07:48:07.381651,50.147,None,None,33.76,36.46,36.29,49.78,53.84,11.928,288.841,3445.122
ERRE,TEL,439,2023-07-15 07:48:10.389756,50.147,None,None,33.59,36.55,36.38,49.69,53.94,11.924,287.561,3429.268
ERRE,TEL,440,2023-07-15 07:48:13.397788,52.095,None,None,33.68,36.55,36.29,49.78,54.14,11.928,290.732,3468.293
ERRE,TEL,441,2023-07-15 07:48:16.405862,50.147,None,None,33.59,36.55,36.29,49.78,54.14,11.928,287.561,3430.488
ERRE,TEL,442,2023-07-15 07:48:19.413984,49.66,None,None,33.59,36.55,36.38,49.87,54.14,11.916,366.037,4359.756
ERRE,TEL,443,2023-07-15 07:48:22.421584,50.147,None,None,33.68,36.46,36.29,49.87,54.24,11.928,287.256,3442.683
ERRE,TEL,444,2023-07-15 07:48:25.429588,52.095,None,None,33.68,36.55,36.38,49.87,54.24,11.928,290.732,3474.390
ERRE,TEL,445,2023-07-15 07:48:28.437680,51.121,None,None,33.68,36.38,36.29,49.97,54.24,11.928,284.939,3382.927
