ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,10800,2023-09-24 04:57:07.400004,67.88635922079133,21.08476719930303,353.14062080707316,2246854.6525870548,866302.828122395,5886660.4128649095,-19,-5,-2,15,-118,86,240,27,-6,70,60.18
ERRE,PVT,10801,2023-09-24 04:57:08.300004,67.88635922331666,21.084766913705554,353.0656200408969,2246854.6303183716,866302.8066717872,5886660.343487309,-19,-4,22,15,-143,99,238,26,-5,71,None
ERRE,PVT,10802,2023-09-24 04:57:08.600004,67.88635910391498,21.08476672965744,353.04994129654733,2246854.6391064646,866302.8017697626,5886660.323948378,2,15,-38,15,-128,63,-62,28,-6,70,None
ERRE,PVT,10803,2023-09-24 04:57:08.800004,67.88635904172398,21.0847666050056,353.0514873122705,2246854.647530473,866302.7994028453,5886660.322769342,0,-3,-5,15,-150,83,-228,26,-5,69,None
ERRE,PVT,10804,2023-09-24 04:57:09.000004,67.8863589400001,21.08476639263027,353.0504415785877,2246854.6601821515,866302.7947144846,5886660.317529272,9,6,-30,15,-151,93,-298,26,-5,70,None
ERRE,PVT,10805,2023-09-24 04:57:09.200004,67.88635883646643,21.084766216824946,353.05383182213126,2246854.67401349,866302.7921282394,5886660.316322875,26,6,21,15,-164,114,-234,25,-5,70,None
ERRE,PVT,10806,2023-09-24 04:57:09.400004,67.88635876541163,21.08476603323786,353.0644678699653,2246854.687376005,866302.7890107068,5886660.323193021,1,-8,-21,15,-144,120,-94,26,-6,70,None
ERRE,PVT,10807,2023-09-24 04:57:09.600004,67.88635868752958,21.084765882469657,353.07443266106105,2246854.7006647927,866302.787343063,5886660.329154619,7,2,11,15,-141,107,114,27,-4,70,None
ERRE,PVT,10808,2023-09-24 04:57:09.800004,67.88635865319549,21.08476572144457,353.0829141508192,2246854.7093889043,866302.7834534334,5886660.335570555,6,-15,26,15,-117,136,331,26,-5,71,None
ERRE,PVT,10809,2023-09-24 04:57:10.000004,67.88635862494583,21.084765547530353,353.0866469852403,2246854.7160533313,866302.7781890807,5886660.33784263,4,-7,1,15,-118,119,443,26,-5,70,None
ERRE,PVT,10810,2023-09-24 04:57:10.200004,67.88635864366907,21.084765288252957,353.092089144245,2246854.720079838,866302.7680624899,5886660.343670625,-19,-21,-9,15,-104,142,483,28,-5,69,None
ERRE,PVT,10811,2023-09-24 04:57:10.400004,67.88635862927123,21.084765111762714,353.0950871230977,2246854.725189551,866302.7620826615,5886660.345843522,3,-10,34,15,-108,138,375,26,-5,70,None
ERRE,PVT,10812,2023-09-24 04:57:10.600004,67.88635858599872,21.08476488049047,353.09011567010435,2246854.731112371,866302.7539487005,5886660.339420815,6,-25,-7,15,-89,141,207,28,-7,70,None
ERRE,PVT,10813,2023-09-24 04:57:10.800004,67.88635849994111,21.084764659093207,353.08435992287224,2246854.7407356137,866302.7476862981,5886660.330475011,19,5,-4,15,-100,126,-11,27,-5,70,None
ERRE,PVT,10814,2023-09-24 04:57:11.000004,67.88635840637438,21.084764433864834,353.08154479119133,2246854.752173655,866302.7419510431,5886660.3239382105,23,6,-2,15,-116,90,-189,27,-5,70,None
ERRE,PVT,10815,2023-09-24 04:57:11.200004,67.88635828063168,21.084764219273975,353.07003810485315,2246854.763500331,866302.7366520126,5886660.307998185,29,12,2,15,-139,97,-277,26,-5,69,None
