ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3096,2023-07-15 10:01:28.594347,53.069,None,None,30.62,32.66,32.83,52.56,54.44,11.944,283.963,3390.244
ERRE,TEL,3097,2023-07-15 10:01:31.607403,52.582,None,None,30.62,32.66,33.00,52.65,54.54,11.912,487.195,5650.000
ERRE,TEL,3098,2023-07-15 10:01:34.615863,53.069,None,None,30.62,32.58,33.00,52.65,54.54,11.928,367.439,4384.146
ERRE,TEL,3099,2023-07-15 10:01:37.639802,52.582,None,None,30.79,32.75,33.00,52.56,54.54,11.908,513.171,5285.366
ERRE,TEL,3100,2023-07-15 10:01:40.660817,53.069,None,None,30.70,32.58,33.00,52.65,54.44,11.904,502.805,6663.415
ERRE,TEL,3101,2023-07-15 10:01:43.669061,52.582,None,None,30.70,32.66,32.83,52.46,54.54,11.912,536.585,6390.244
ERRE,TEL,3102,2023-07-15 10:01:46.677162,52.582,None,None,30.88,32.66,32.75,52.65,54.54,11.888,537.866,6653.659
ERRE,TEL,3103,2023-07-15 10:01:49.685449,53.069,None,None,30.70,32.66,32.83,52.56,54.54,11.900,560.183,6657.317
ERRE,TEL,3104,2023-07-15 10:01:52.693446,53.556,None,None,30.70,32.66,32.92,52.56,54.54,11.888,600.061,8062.195
ERRE,TEL,3105,2023-07-15 10:01:55.701486,54.043,None,None,30.79,32.66,32.83,52.56,54.54,11.892,697.622,7764.634
ERRE,TEL,3106,2023-07-15 10:01:58.709549,52.095,None,None,30.70,32.66,32.92,52.65,54.65,11.864,756.463,8971.951
ERRE,TEL,3107,2023-07-15 10:02:01.717725,53.069,None,None,30.70,32.66,32.92,52.56,54.65,11.820,1027.805,12152.439
ERRE,TEL,3108,2023-07-15 10:02:04.725789,53.069,None,None,30.62,32.58,33.08,52.56,54.65,11.832,980.183,11723.171
ERRE,TEL,3109,2023-07-15 10:02:07.733860,52.582,None,None,30.62,32.75,32.83,52.56,54.65,11.788,1174.146,13836.585
ERRE,TEL,3110,2023-07-15 10:02:10.757249,52.582,None,None,30.70,32.66,32.92,52.46,54.65,11.832,946.524,10935.366
ERRE,TEL,3111,2023-07-15 10:02:13.767814,53.069,None,None,30.62,32.49,32.75,52.36,54.65,11.828,970.976,10860.976
ERRE,TEL,3112,2023-07-15 10:02:16.785491,53.069,None,None,30.70,32.66,32.83,52.56,54.65,11.840,935.488,11492.683
ERRE,TEL,3113,2023-07-15 10:02:19.794904,53.069,None,None,30.62,32.75,32.83,52.56,54.65,11.852,926.829,10981.707
ERRE,TEL,3114,2023-07-15 10:02:22.803043,53.069,None,None,30.88,32.66,32.83,52.56,54.54,11.844,952.012,10613.415
ERRE,TEL,3115,2023-07-15 10:02:25.811164,53.069,None,None,30.45,32.66,32.83,52.65,54.54,11.844,971.463,10910.976
ERRE,TEL,3116,2023-07-15 10:02:28.819201,52.095,None,None,30.53,32.75,33.08,52.65,54.54,11.832,962.622,10657.317
ERRE,TEL,3117,2023-07-15 10:02:31.827468,53.069,None,None,30.53,32.66,32.92,52.56,54.44,11.852,981.402,11613.415
ERRE,TEL,3118,2023-07-15 10:02:34.844304,54.043,None,None,30.79,32.58,32.83,52.56,54.44,11.840,947.683,11239.024
ERRE,TEL,3119,2023-07-15 10:02:37.853636,53.069,None,None,30.70,32.66,33.08,52.56,54.44,11.836,881.829,10443.902
ERRE,TEL,3120,2023-07-15 10:02:40.861746,52.582,None,None,30.62,32.75,32.83,52.56,54.44,11.840,936.890,11081.707
ERRE,TEL,3121,2023-07-15 10:02:43.875063,52.582,None,None,30.70,32.49,32.83,52.56,54.44,11.812,1326.098,14702.439
ERRE,TEL,3122,2023-07-15 10:02:46.883513,53.556,None,None,30.70,32.58,32.75,52.56,54.44,11.840,954.695,11298.780
ERRE,TEL,3123,2023-07-15 10:02:49.897422,54.043,None,None,30.62,32.66,32.75,52.65,54.44,11.828,1012.561,11856.098
ERRE,TEL,3124,2023-07-15 10:02:52.906075,52.582,None,None,30.62,32.75,32.83,52.56,54.34,11.856,937.805,11098.780
ERRE,TEL,3125,2023-07-15 10:02:55.925310,53.069,None,None,30.70,32.66,32.92,52.65,54.54,11.844,913.902,12206.098
ERRE,TEL,3126,2023-07-15 10:02:58.934015,53.556,None,None,30.53,32.66,32.92,52.65,54.44,11.832,931.585,11023.171
ERRE,TEL,3127,2023-07-15 10:03:01.942086,54.043,None,None,30.53,32.49,32.92,52.56,54.44,11.824,1003.902,12318.293
ERRE,TEL,3128,2023-07-15 10:03:04.950147,53.069,None,None,30.70,32.58,32.92,52.56,54.54,11.824,1034.878,11962.195
ERRE,TEL,3129,2023-07-15 10:03:07.958209,52.095,None,None,30.62,32.41,32.75,52.56,54.34,11.824,1012.561,11971.951
ERRE,TEL,3130,2023-07-15 10:03:10.966343,52.582,None,None,30.70,32.83,32.83,52.65,54.34,11.816,1069.390,12665.854
