ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3024,2023-07-15 09:57:51.843145,52.582,None,None,30.53,32.58,32.75,52.75,54.54,11.940,289.024,3445.122
ERRE,TEL,3025,2023-07-15 09:57:54.856436,53.069,None,None,30.70,32.75,32.83,52.85,54.54,11.924,288.110,3462.195
ERRE,TEL,3026,2023-07-15 09:57:57.864524,52.582,None,None,30.53,32.75,32.83,52.75,54.54,11.940,381.524,3454.878
ERRE,TEL,3027,2023-07-15 09:58:00.872612,52.095,None,None,30.62,32.66,32.92,52.75,54.54,11.940,286.463,3423.171
ERRE,TEL,3028,2023-07-15 09:58:03.880874,52.582,None,None,30.53,32.75,32.83,52.75,54.54,11.924,300.610,3458.537
ERRE,TEL,3029,2023-07-15 09:58:06.888984,52.582,None,None,30.62,32.83,32.83,52.95,54.75,11.944,288.415,3432.927
ERRE,TEL,3030,2023-07-15 09:58:09.897168,53.069,None,None,30.36,32.75,32.83,52.75,54.65,11.944,289.451,3451.220
ERRE,TEL,3031,2023-07-15 09:58:12.905254,53.069,None,None,30.36,32.66,32.75,52.85,54.65,11.944,286.524,3418.293
ERRE,TEL,3032,2023-07-15 09:58:15.917037,53.556,None,None,30.53,32.58,32.75,52.75,54.54,11.940,287.439,3401.220
ERRE,TEL,3033,2023-07-15 09:58:18.925759,52.095,None,None,30.62,32.75,32.83,52.75,54.65,11.944,289.817,3448.780
ERRE,TEL,3034,2023-07-15 09:58:21.952426,52.582,None,None,30.53,32.66,32.75,52.85,54.65,11.940,287.744,3452.439
ERRE,TEL,3035,2023-07-15 09:58:24.962295,52.582,None,None,30.62,32.58,32.83,52.75,54.65,11.924,388.841,4625.610
ERRE,TEL,3036,2023-07-15 09:58:27.970909,52.582,None,None,30.53,32.66,32.83,52.75,54.54,11.940,287.622,3430.488
ERRE,TEL,3037,2023-07-15 09:58:30.979022,53.069,None,None,30.62,32.75,32.92,52.85,54.54,11.940,283.841,3390.244
ERRE,TEL,3038,2023-07-15 09:58:33.987083,52.582,None,None,30.45,32.66,32.92,52.75,54.54,11.944,290.854,3454.878
ERRE,TEL,3039,2023-07-15 09:58:36.995109,52.582,None,None,30.62,32.66,32.92,52.85,54.54,11.928,329.207,3440.244
ERRE,TEL,3040,2023-07-15 09:58:40.003183,52.582,None,None,30.53,32.83,32.92,52.75,54.54,11.940,288.963,3454.878
ERRE,TEL,3041,2023-07-15 09:58:43.011259,52.582,None,None,30.53,32.66,33.00,52.85,54.54,11.920,417.683,4981.707
ERRE,TEL,3042,2023-07-15 09:58:46.019387,53.069,None,None,30.62,32.75,32.83,52.85,54.44,11.940,289.939,3462.195
ERRE,TEL,3043,2023-07-15 09:58:49.027455,53.069,None,None,30.62,32.66,33.00,52.75,54.54,11.944,287.256,3430.488
ERRE,TEL,3044,2023-07-15 09:58:52.035487,52.095,None,None,30.62,32.66,33.00,52.75,54.54,11.944,287.561,3432.927
ERRE,TEL,3045,2023-07-15 09:58:55.060472,53.556,None,None,30.62,32.75,33.00,52.75,54.44,11.944,286.768,3448.780
ERRE,TEL,3046,2023-07-15 09:58:58.070277,53.556,None,None,30.62,32.75,33.00,52.65,54.44,11.940,289.512,3456.098
ERRE,TEL,3047,2023-07-15 09:59:01.078518,53.556,None,None,30.62,32.66,32.92,52.75,54.44,11.940,288.537,3446.341
ERRE,TEL,3048,2023-07-15 09:59:04.086583,52.582,None,None,30.62,32.75,32.92,52.65,54.44,11.904,464.329,5534.146
ERRE,TEL,3049,2023-07-15 09:59:07.094674,53.069,None,None,30.79,32.66,32.92,52.75,54.65,11.944,408.415,4870.732
ERRE,TEL,3050,2023-07-15 09:59:10.110006,52.582,None,None,30.62,32.66,32.92,52.65,54.44,11.932,301.220,3439.024
ERRE,TEL,3051,2023-07-15 09:59:13.118793,52.095,None,None,30.70,32.66,32.92,52.65,54.44,11.944,284.939,3414.634
