ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,58320,2023-09-24 07:40:39.500003,68.25438222444696,22.415960467265474,27639.558953422427,2200265.359532416,907601.0572074158,5927336.010412819,-9361,1956,3098,15,-164,95,297,20,-9,74,None
ERRE,PVT,58321,2023-09-24 07:40:39.700004,68.25439748498826,22.4159863375963,27639.589790357568,2200263.492412769,907601.4495379964,5927336.672405271,-9355,1955,3149,15,-211,103,324,19,-9,72,None
ERRE,PVT,58322,2023-09-24 07:40:39.900004,68.25441273414977,22.416012240557755,27639.60328398697,2200261.6199308126,907601.8411213903,5927337.317815896,-9392,1962,3093,15,-194,106,314,20,-9,71,None
ERRE,PVT,58323,2023-09-24 07:40:40.100004,68.25442804010505,22.416038083570825,27639.60936898496,2200259.740398145,907602.2271009933,5927337.958701759,-9409,1950,3175,15,-210,96,288,20,-9,74,None
ERRE,PVT,58324,2023-09-24 07:40:40.300004,68.25444332423682,22.416063969151026,27639.606871740067,2200257.859350939,907602.614367096,5927338.590709956,-9418,1951,3128,15,-227,104,312,20,-9,74,None
ERRE,PVT,58325,2023-09-24 07:40:40.500004,68.25445865684974,22.416089901882515,27639.61851808982,2200255.9777375213,907603.0035168703,5927339.237866923,-9404,1943,3112,15,-212,114,283,18,-9,72,None
ERRE,PVT,58326,2023-09-24 07:40:40.700003,68.25447397929327,22.416115910297112,27639.626768124202,2200254.0947401286,907603.3954950898,5927339.881446787,-9415,1942,3142,15,-194,115,282,21,-9,72,None
ERRE,PVT,58327,2023-09-24 07:40:40.900003,68.25448930278347,22.416141916004467,27639.63720918575,2200252.2124352846,907603.7876357703,5927340.527104776,-9406,1948,3116,15,-211,106,288,19,-9,72,None
ERRE,PVT,58328,2023-09-24 07:40:41.100004,68.25450463058053,22.416167871948684,27639.639534520804,2200250.3277248335,907604.1765464237,5927341.1654028855,-9435,1928,3127,15,-202,121,275,20,-9,74,None
ERRE,PVT,58329,2023-09-24 07:40:41.300003,68.25451995489234,22.416193836325164,27639.64588953938,2200248.4445961094,907604.5664868897,5927341.807298851,-9429,1940,3156,15,-204,122,279,21,-9,73,None
ERRE,PVT,58330,2023-09-24 07:40:41.500003,68.25453527907085,22.4162197501347,27639.63846373389,2200246.5575613733,907604.9525422903,5927342.436388696,-9431,1922,3206,15,-210,114,246,20,-10,75,None
ERRE,PVT,58331,2023-09-24 07:40:41.700004,68.25455057904745,22.416245649132453,27639.627172286848,2200244.6717651975,907605.3384414567,5927343.060883122,-9444,1942,3119,15,-216,162,250,18,-9,73,None
ERRE,PVT,58332,2023-09-24 07:40:41.900003,68.25456583745711,22.416271440926142,27639.616376071077,2200242.7918349984,907605.7219414907,5927343.684111997,-9418,1907,3191,15,-223,85,245,20,-9,73,None
