ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,72,2023-07-15 10:17:40.752607,38.946,None,None,39.59,41.99,42.08,46.93,46.66,11.928,290.427,3464.634
ERRE,TEL,73,2023-07-15 10:17:43.766322,39.92,None,None,39.77,42.08,41.91,47.02,46.75,11.928,288.110,4028.049
ERRE,TEL,74,2023-07-15 10:17:46.774831,38.946,None,None,39.51,42.08,42.08,47.02,46.66,11.928,288.720,3445.122
ERRE,TEL,75,2023-07-15 10:17:49.788474,40.407,None,None,39.51,41.91,41.99,47.29,46.66,11.928,287.622,3440.244
ERRE,TEL,76,2023-07-15 10:17:52.799675,40.407,None,None,39.59,41.99,41.91,47.38,46.75,11.928,347.012,3470.732
ERRE,TEL,77,2023-07-15 10:17:55.808000,40.407,None,None,39.51,41.91,41.99,47.56,46.66,11.928,287.744,3432.927
ERRE,TEL,78,2023-07-15 10:17:58.816180,40.407,None,None,39.59,41.91,41.99,47.56,46.75,11.928,287.622,3430.488
ERRE,TEL,79,2023-07-15 10:18:01.824701,40.894,None,None,39.59,41.91,41.91,47.66,46.75,11.928,290.061,4015.854
ERRE,TEL,80,2023-07-15 10:18:04.832739,40.407,None,None,39.59,41.82,41.74,47.84,46.75,11.928,289.939,3451.220
ERRE,TEL,81,2023-07-15 10:18:07.844656,40.894,None,None,39.51,41.82,41.82,47.93,46.75,11.928,288.537,3432.927
ERRE,TEL,82,2023-07-15 10:18:10.856211,39.433,None,None,39.68,41.82,41.74,48.02,46.84,11.928,289.939,3473.171
ERRE,TEL,83,2023-07-15 10:18:13.864574,40.894,None,None,39.59,41.82,41.74,47.84,46.93,11.928,317.927,3445.122
ERRE,TEL,84,2023-07-15 10:18:16.872613,40.407,None,None,39.68,41.74,41.74,47.75,46.75,11.924,374.512,3436.585
ERRE,TEL,85,2023-07-15 10:18:19.880860,40.894,None,None,39.51,41.65,41.74,47.66,46.66,11.928,287.927,3442.683
ERRE,TEL,86,2023-07-15 10:18:22.888959,41.381,None,None,39.59,41.74,41.65,47.56,46.75,11.928,291.341,3464.634
ERRE,TEL,87,2023-07-15 10:18:25.901281,41.868,None,None,39.68,41.74,41.65,47.38,46.84,11.928,288.049,3439.024
ERRE,TEL,88,2023-07-15 10:18:28.910574,41.381,None,None,39.59,41.65,41.65,47.56,46.84,11.928,288.963,3462.195
ERRE,TEL,89,2023-07-15 10:18:31.928421,41.381,None,None,39.59,41.56,41.65,47.38,46.84,11.924,288.659,3426.829
ERRE,TEL,90,2023-07-15 10:18:34.937219,40.894,None,None,39.42,41.65,41.65,47.38,46.84,11.928,291.951,3448.780
ERRE,TEL,91,2023-07-15 10:18:37.958470,41.381,None,None,39.51,41.56,41.56,47.38,46.84,11.928,287.256,3442.683
ERRE,TEL,92,2023-07-15 10:18:40.968134,41.381,None,None,39.51,41.56,41.56,47.47,46.93,11.928,290.732,3468.293
ERRE,TEL,93,2023-07-15 10:18:43.976300,41.868,None,None,39.51,41.56,41.48,47.47,46.93,11.928,289.939,3434.146
ERRE,TEL,94,2023-07-15 10:18:46.984404,41.868,None,None,39.34,41.65,41.56,47.38,46.84,11.924,290.366,3468.293
ERRE,TEL,95,2023-07-15 10:18:49.992509,42.355,None,None,39.42,41.39,41.39,47.38,46.84,11.908,417.805,4954.878
ERRE,TEL,96,2023-07-15 10:18:53.000518,42.842,None,None,39.42,41.39,41.48,47.38,46.84,11.928,289.451,3474.390
ERRE,TEL,97,2023-07-15 10:18:56.008645,42.842,None,None,39.34,41.39,41.39,47.38,46.93,11.928,288.415,3448.780
ERRE,TEL,98,2023-07-15 10:18:59.017482,42.842,None,None,39.42,41.39,41.39,47.29,46.75,11.928,289.756,3452.439
ERRE,TEL,99,2023-07-15 10:19:02.025596,42.842,None,None,39.25,41.48,41.39,47.20,46.75,11.928,288.415,3442.683
