ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,144,2023-07-15 07:33:22.008762,45.277,None,None,37.31,39.17,39.00,45.76,47.47,11.928,290.061,3482.927
ERRE,TEL,145,2023-07-15 07:33:25.018195,46.738,None,None,37.31,39.17,39.00,45.85,47.56,11.924,290.732,3470.732
ERRE,TEL,146,2023-07-15 07:33:28.035357,46.251,None,None,37.14,39.17,39.00,45.76,47.38,11.924,291.341,3462.195
ERRE,TEL,147,2023-07-15 07:33:31.049688,46.251,None,None,37.22,39.08,38.91,45.94,47.38,11.924,288.720,3445.122
ERRE,TEL,148,2023-07-15 07:33:34.057680,48.199,None,None,37.22,39.00,38.91,45.85,47.47,11.928,289.268,3468.293
ERRE,TEL,149,2023-07-15 07:33:37.065662,47.225,None,None,37.14,38.91,38.91,45.76,47.47,11.928,289.268,3445.122
ERRE,TEL,150,2023-07-15 07:33:40.073665,46.251,None,None,37.14,39.00,38.91,45.67,47.47,11.928,291.220,3474.390
ERRE,TEL,151,2023-07-15 07:33:43.081677,47.225,None,None,37.14,39.00,39.00,45.76,47.38,11.928,288.232,3456.098
ERRE,TEL,152,2023-07-15 07:33:46.089642,46.251,None,None,37.14,38.91,38.91,45.67,47.47,11.928,291.463,3451.220
ERRE,TEL,153,2023-07-15 07:33:49.103642,47.712,None,None,37.14,38.91,38.83,45.76,47.56,11.928,289.451,3452.439
ERRE,TEL,154,2023-07-15 07:33:52.116405,46.251,None,None,37.14,39.00,38.83,45.76,47.56,11.924,289.024,3476.829
ERRE,TEL,155,2023-07-15 07:33:55.124717,47.712,None,None,37.22,39.00,38.74,45.76,47.56,11.920,289.146,3424.390
ERRE,TEL,156,2023-07-15 07:33:58.136650,46.251,None,None,37.05,38.91,38.66,45.67,47.47,11.928,291.646,3460.976
ERRE,TEL,157,2023-07-15 07:34:01.149089,46.251,None,None,36.97,38.74,38.66,45.67,47.38,11.904,364.512,4318.293
ERRE,TEL,158,2023-07-15 07:34:04.157483,47.225,None,None,37.05,38.83,38.74,45.67,47.56,11.928,290.427,3464.634
ERRE,TEL,159,2023-07-15 07:34:07.171896,46.738,None,None,36.80,38.91,38.83,45.67,47.47,11.912,289.329,3446.341
ERRE,TEL,160,2023-07-15 07:34:10.180652,48.199,None,None,37.05,38.83,38.74,45.85,47.47,11.928,289.817,3448.780
ERRE,TEL,161,2023-07-15 07:34:13.194958,47.225,None,None,36.97,38.83,38.66,45.76,47.47,11.924,288.232,3508.537
ERRE,TEL,162,2023-07-15 07:34:16.203622,48.199,None,None,36.97,38.74,38.66,45.85,47.47,11.892,464.390,5526.829
ERRE,TEL,163,2023-07-15 07:34:19.217380,47.712,None,None,37.05,38.74,38.74,45.76,47.66,11.928,284.512,3414.634
ERRE,TEL,164,2023-07-15 07:34:22.230483,46.738,None,None,36.88,38.83,38.58,45.76,47.75,11.928,291.220,3482.927
ERRE,TEL,165,2023-07-15 07:34:25.241765,47.225,None,None,36.88,38.74,38.74,45.76,47.75,11.928,286.341,3430.488
ERRE,TEL,166,2023-07-15 07:34:28.250183,46.251,None,None,36.88,38.66,38.66,45.85,47.56,11.928,288.720,3440.244
ERRE,TEL,167,2023-07-15 07:34:31.261281,47.225,None,None,36.88,38.74,38.58,45.85,47.47,11.928,288.720,4609.756
ERRE,TEL,168,2023-07-15 07:34:34.270328,48.199,None,None,36.80,38.74,38.66,45.85,47.47,11.928,356.220,3442.683
ERRE,TEL,169,2023-07-15 07:34:37.280511,46.738,None,None,36.97,38.49,38.66,45.76,47.66,11.912,363.720,5280.488
ERRE,TEL,170,2023-07-15 07:34:40.289419,46.738,None,None,36.80,38.66,38.66,45.76,47.75,11.928,287.622,3404.878
ERRE,TEL,171,2023-07-15 07:34:43.303954,46.738,None,None,36.80,38.66,38.66,45.76,47.66,11.928,287.012,3408.537
ERRE,TEL,172,2023-07-15 07:34:46.312444,47.225,None,None,36.88,38.66,38.66,45.67,47.75,11.928,284.024,3389.024
ERRE,TEL,173,2023-07-15 07:34:49.332880,47.225,None,None,36.71,38.66,38.66,45.76,47.56,11.928,311.341,3476.829
ERRE,TEL,174,2023-07-15 07:34:52.345832,47.712,None,None,36.80,38.66,38.58,45.85,47.47,11.928,288.110,3445.122
ERRE,TEL,175,2023-07-15 07:34:55.357496,47.225,None,None,36.63,38.58,38.58,46.03,47.56,11.928,288.110,3452.439
ERRE,TEL,176,2023-07-15 07:34:58.365798,47.225,None,None,36.63,38.58,38.58,46.03,47.75,11.916,361.037,4302.439
ERRE,TEL,177,2023-07-15 07:35:01.373494,47.225,None,None,36.71,38.58,38.58,46.12,47.84,11.928,288.049,3436.585
ERRE,TEL,178,2023-07-15 07:35:04.381454,47.712,None,None,36.63,38.58,38.49,45.94,47.75,11.920,288.659,3434.146
ERRE,TEL,179,2023-07-15 07:35:07.389483,47.712,None,None,36.55,38.58,38.58,46.12,47.66,11.928,289.634,3474.390
ERRE,TEL,180,2023-07-15 07:35:10.403238,47.225,None,None,36.55,38.66,38.49,46.12,47.56,11.928,287.744,3423.171
ERRE,TEL,181,2023-07-15 07:35:13.414616,47.225,None,None,36.63,38.58,38.41,46.12,47.66,11.924,290.244,3468.293
