ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,2160,2023-09-23 11:05:36.399932,67.88942778517183,21.08298829805799,386.2630681035545,2246597.312418301,866123.4875586934,5886819.936263867,-32,-20,-11,13,-131,112,106,26,-4,47,None
ERRE,PVT,2161,2023-09-23 11:05:36.599932,67.88942831024949,21.082989226862647,386.319619507614,2246597.267610292,866123.5121158945,5886820.010701021,33,44,43,13,-122,71,115,26,-5,48,None
ERRE,PVT,2162,2023-09-23 11:05:36.799931,67.8894283675691,21.082989942213953,386.261671838643,2246597.230918547,866123.5301885313,5886819.959421346,-8,-34,-55,13,-130,104,107,27,-4,46,None
ERRE,PVT,2163,2023-09-23 11:05:36.999930,67.88942837340815,21.082990709873624,386.22438044083293,2246597.2056543366,866123.5550226748,5886819.925117531,1,-14,-131,13,-123,99,81,26,-4,48,None
ERRE,PVT,2164,2023-09-23 11:05:37.199934,67.88942844823012,21.08299141244863,386.2130660591745,2246597.1838457244,866123.5782577337,5886819.9177765045,20,20,-3,13,-139,110,107,26,-4,46,None
ERRE,PVT,2165,2023-09-23 11:05:37.399933,67.88942836498417,21.082991827063452,386.17672715948663,2246597.1728425445,866123.5926893067,5886819.880615042,14,16,192,13,-111,91,107,27,-3,47,None
ERRE,PVT,2166,2023-09-23 11:05:37.599933,67.88942846915022,21.08299243574942,386.1793083860003,2246597.154503978,866123.6130335474,5886819.887379697,-10,21,-116,12,-108,146,101,26,-4,46,None
ERRE,PVT,2167,2023-09-23 11:05:37.799932,67.88942854187204,21.08299285444952,386.2140875044721,2246597.153377127,866123.631456705,5886819.922654245,33,25,92,12,-143,70,86,26,-4,47,None
ERRE,PVT,2168,2023-09-23 11:05:37.999931,67.88942862829421,21.08299314116576,386.2250037940862,2246597.1445438294,866123.6409644762,5886819.936396045,-9,20,-22,12,-115,119,89,26,-4,46,None
ERRE,PVT,2169,2023-09-23 11:05:38.199930,67.88942889412256,21.082993056967208,386.25134296247677,2246597.1294355756,866123.6313476685,5886819.971958609,11,-9,42,12,-120,112,102,27,-4,48,None
