ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,1,1980-01-05 23:59:55.900000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-155,62,110,33,-2,61,None
ERRE,PVT,2,1980-01-05 23:59:56.100000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-158,101,118,32,-3,62,None
ERRE,PVT,3,1980-01-05 23:59:56.300000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-152,81,126,33,-3,62,None
ERRE,PVT,4,1980-01-05 23:59:56.500000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-138,106,123,34,-1,62,None
ERRE,PVT,5,1980-01-05 23:59:56.700000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-137,102,100,32,-3,63,None
ERRE,PVT,6,1980-01-05 23:59:56.900000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-155,102,123,32,-3,62,None
ERRE,PVT,7,1980-01-05 23:59:57.100000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-142,100,124,34,-3,62,None
ERRE,PVT,8,1980-01-05 23:59:57.300000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-139,87,119,34,-3,63,None
ERRE,PVT,9,1980-01-05 23:59:57.500000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-138,96,137,32,-2,64,None
ERRE,PVT,10,1980-01-05 23:59:57.700000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-150,62,124,34,-4,63,None
ERRE,PVT,11,1980-01-05 23:59:57.900000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-156,69,109,32,-4,62,None
ERRE,PVT,12,1980-01-05 23:59:58.100000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-149,86,138,33,-4,61,None
