ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,19440,2023-09-23 12:05:25.499999,67.88775654369931,21.08133577199644,363.07901003020186,2246775.292452088,866117.6714084143,5886728.290394234,3,-17,-27,15,-116,73,79,20,3,75,None
ERRE,PVT,19441,2023-09-23 12:05:25.699999,67.88775663885465,21.081335591327765,363.0763897972257,2246775.2850879803,866117.6604321027,5886728.291961948,7,-9,-3,15,-124,38,56,18,1,76,None
ERRE,PVT,19442,2023-09-23 12:05:25.899999,67.88775671003104,21.08133542519184,363.06880094899265,2246775.278071124,866117.6502442238,5886728.2879197085,-9,-17,2,15,-114,67,55,17,4,78,None
ERRE,PVT,19443,2023-09-23 12:05:26.099999,67.887756721607,21.081335351637986,363.0575338392064,2246775.274109521,866117.6454041132,5886728.277967346,-1,-13,-12,15,-132,75,68,18,1,75,None
ERRE,PVT,19444,2023-09-23 12:05:26.299999,67.88775674360605,21.081335284370702,363.04263146742863,2246775.2677710806,866117.6399309,5886728.2650847295,1,-11,-25,15,-129,95,86,17,3,75,None
ERRE,PVT,19445,2023-09-23 12:05:26.499999,67.88775656057251,21.081335574069477,363.0208031216207,2246775.2733732224,866117.6551388075,5886728.237176991,21,19,-15,15,-149,112,107,18,2,76,None
ERRE,PVT,19446,2023-09-23 12:05:26.699999,67.8877562066156,21.081336137446193,362.9786118215138,2246775.2841667105,866117.6846746693,5886728.183227585,5,-1,-21,15,-147,53,140,18,3,77,None
ERRE,PVT,19447,2023-09-23 12:05:26.899999,67.88775590253924,21.081336669109195,362.9368405415256,2246775.2907776292,866117.7111697608,5886728.131761607,1,1,-16,15,-124,127,155,18,3,79,None
ERRE,PVT,19448,2023-09-23 12:05:27.099999,67.88775563187711,21.081337205351495,362.89699775603265,2246775.294774857,866117.736863547,5886728.08348522,5,25,-21,15,-130,104,158,18,2,76,None
ERRE,PVT,19449,2023-09-23 12:05:27.299999,67.8877553306556,21.081337805430035,362.8555152124942,2246775.30017771,866117.7659744404,5886728.032406606,-10,-2,-17,15,-148,124,119,18,3,78,None
ERRE,PVT,19450,2023-09-23 12:05:27.500000,67.88775510119417,21.081338366737768,362.82513328131927,2246775.3031463707,866117.7924006928,5886727.994625077,0,9,-1,15,-148,109,98,17,2,77,None
ERRE,PVT,19451,2023-09-23 12:05:27.700000,67.88775489152462,21.081338961177206,362.79286234788907,2246775.3030423843,866117.819134744,5886727.955924473,-5,13,-22,15,-155,117,48,18,3,78,None
