ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3672,2023-07-15 13:46:18.671515,59.4,None,None,25.30,37.05,37.22,120.32,116.58,11.820,1000.671,11110.976
ERRE,TEL,3673,2023-07-15 13:46:21.680655,59.4,None,None,25.30,36.97,37.31,120.32,117.78,11.812,1019.085,12415.854
ERRE,TEL,3674,2023-07-15 13:46:24.688783,59.4,None,None,25.30,36.88,37.39,120.99,119.02,11.812,1052.744,12324.390
ERRE,TEL,3675,2023-07-15 13:46:27.696867,58.913,None,None,25.39,37.05,37.39,120.32,120.99,11.816,1010.671,11950.000
ERRE,TEL,3676,2023-07-15 13:46:30.704919,58.913,None,None,25.21,37.14,37.31,119.67,121.67,11.812,1019.268,12060.976
ERRE,TEL,3677,2023-07-15 13:46:33.712984,60.374,None,None,25.12,37.14,37.39,117.78,121.67,11.808,922.317,10713.415
ERRE,TEL,3678,2023-07-15 13:46:36.723484,59.887,None,None,25.21,37.05,37.31,116.58,121.67,11.772,1346.524,15056.098
ERRE,TEL,3679,2023-07-15 13:46:39.731931,59.4,None,None,25.48,37.14,37.31,115.42,122.37,11.812,1018.110,12324.390
ERRE,TEL,3680,2023-07-15 13:46:42.761293,59.4,None,None,25.21,36.88,37.47,113.76,123.08,11.836,1011.585,11884.146
ERRE,TEL,3681,2023-07-15 13:46:45.770739,59.4,None,None,25.21,37.14,37.47,112.19,123.08,11.816,1043.780,12424.390
ERRE,TEL,3682,2023-07-15 13:46:48.782832,58.426,None,None,25.21,37.05,37.22,110.69,123.08,11.820,1008.476,12375.610
ERRE,TEL,3683,2023-07-15 13:46:51.793893,57.452,None,None,25.30,37.14,37.39,109.72,122.37,11.824,1000.000,11939.024
ERRE,TEL,3684,2023-07-15 13:46:54.802178,59.4,None,None,25.12,37.05,37.31,109.25,121.67,11.824,983.476,11617.073
ERRE,TEL,3685,2023-07-15 13:46:57.813464,59.4,None,None,25.12,37.14,37.39,110.20,122.37,11.832,999.207,11576.829
ERRE,TEL,3686,2023-07-15 13:47:00.825212,59.4,None,None,25.12,37.14,37.39,110.20,122.37,11.828,956.524,11282.927
ERRE,TEL,3687,2023-07-15 13:47:03.835853,59.4,None,None,25.12,37.05,37.31,111.18,123.08,11.808,1051.768,12364.634
