ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,23760,2023-09-23 12:20:23.200011,67.88775962614412,21.081249522336627,360.46260198881436,2246775.3800835214,866113.8204224971,5886725.995848161,31,18,-11,15,-253,27,59,18,1,79,None
ERRE,PVT,23761,2023-09-23 12:20:23.400011,67.8877596545638,21.08124961831039,360.4899299040412,2246775.385490846,866113.8268297248,5886726.022359298,28,13,25,15,-239,117,45,19,3,76,None
ERRE,PVT,23762,2023-09-23 12:20:23.600011,67.88775973804695,21.081249657690265,360.5195705115267,2246775.387256722,866113.8292841621,5886726.053324935,28,14,6,15,-199,95,43,18,3,77,None
ERRE,PVT,23763,2023-09-23 12:20:23.800011,67.88775986339263,21.081249697687298,360.5402854965285,2246775.3818419348,866113.8289983089,5886726.077779098,2,12,5,15,-211,119,63,19,3,77,None
ERRE,PVT,23764,2023-09-23 12:20:24.000011,67.88775999970083,21.081249667795905,360.55554331648204,2246775.374509897,866113.8248255312,5886726.097637757,-5,4,1,15,-172,103,92,17,1,80,None
ERRE,PVT,23765,2023-09-23 12:20:24.200011,67.88776010670007,21.081249606529546,360.56864279645066,2246775.3697200473,866113.8202195888,5886726.11426625,16,17,43,15,-139,149,112,18,1,77,None
ERRE,PVT,23766,2023-09-23 12:20:24.400011,67.88776019336183,21.081249544161427,360.5695999447596,2246775.3626430635,866113.8146823503,5886726.118791606,-12,8,17,15,-124,119,96,18,4,77,None
ERRE,PVT,23767,2023-09-23 12:20:24.600011,67.88776028509608,21.081249469835992,360.5678995680587,2246775.3543243427,866113.8081278636,5886726.121067878,-26,-14,-19,15,-45,130,142,19,3,76,None
ERRE,PVT,23768,2023-09-23 12:20:24.800011,67.88776033808622,21.0812494092665,360.5630802990722,2246775.3484379533,866113.8031306015,5886726.118827934,-29,-31,36,15,-61,141,117,17,2,77,None
ERRE,PVT,23769,2023-09-23 12:20:25.000011,67.8877603290045,21.081249367950505,360.5480005405536,2246775.3446417265,866113.7998062759,5886726.10447601,-19,-4,-13,15,-20,148,125,18,1,76,None
ERRE,PVT,23770,2023-09-23 12:20:25.200011,67.88776036276744,21.081249293433345,360.53759287339915,2246775.338857263,866113.7942200896,5886726.096251427,-29,-17,8,15,-24,116,111,18,3,77,None
ERRE,PVT,23771,2023-09-23 12:20:25.400011,67.8877603643601,21.081249231583694,360.52718291689274,2246775.335982374,866113.7903260771,5886726.086674012,-21,-24,13,15,-34,146,109,17,1,77,None
ERRE,PVT,23772,2023-09-23 12:20:25.600011,67.88776037473748,21.08124919324105,360.5239995947141,2246775.3344433173,866113.7880057946,5886726.0841605365,-15,-7,3,15,-37,90,88,20,1,76,None
ERRE,PVT,23773,2023-09-23 12:20:25.800011,67.88776037724902,21.081249155222388,360.5165328209919,2246775.332153319,866113.785410623,5886726.077348406,-2,3,-13,15,-62,118,53,17,1,76,None
ERRE,PVT,23774,2023-09-23 12:20:26.000011,67.88776037330872,21.081249069499986,360.5110984247671,2246775.3319203537,866113.7814598,5886726.072148281,14,0,30,15,-68,123,56,18,1,77,None
ERRE,PVT,23775,2023-09-23 12:20:26.200011,67.88776034166915,21.08124904972225,360.49934176640414,2246775.331140745,866113.7802684596,5886726.059927916,4,-9,-23,15,-129,55,82,19,3,75,None
ERRE,PVT,23776,2023-09-23 12:20:26.400011,67.887760360993,21.08124905111796,360.49670183970414,2246775.328329219,866113.7792475031,5886726.058293498,1,-3,-26,15,-122,86,92,17,3,77,None
ERRE,PVT,23777,2023-09-23 12:20:26.600011,67.8877603692374,21.08124904780286,360.49831196199665,2246775.328149925,866113.7790290713,5886726.060131346,0,-13,-10,15,-182,84,118,19,1,76,None
ERRE,PVT,23778,2023-09-23 12:20:26.800011,67.88776035369092,21.081248994106108,360.507475217839,2246775.3336790283,866113.7787419446,5886726.067967889,16,0,-28,15,-207,77,98,18,3,76,None
ERRE,PVT,23779,2023-09-23 12:20:27.000011,67.88776032761406,21.08124894512497,360.51586518726384,2246775.339880591,866113.7789264407,5886726.07464589,22,13,-13,15,-230,70,101,18,1,75,None
ERRE,PVT,23780,2023-09-23 12:20:27.200011,67.88776033071018,21.08124886294476,360.5225547779056,2246775.3431739183,866113.776494519,5886726.080973444,30,16,-9,15,-258,43,88,19,3,79,None
ERRE,PVT,23781,2023-09-23 12:20:27.400010,67.88776046125739,21.081248497647852,360.531182563633,2246775.3391388683,866113.7584857271,5886726.094447835,31,7,4,15,-211,104,67,18,2,76,None
ERRE,PVT,23782,2023-09-23 12:20:27.600010,67.88776060056061,21.08124814135317,360.53124874103645,2246775.3311163946,866113.7393452846,5886726.100357975,17,14,-4,15,-214,65,88,18,3,78,None
ERRE,PVT,23783,2023-09-23 12:20:27.800010,67.88776075123101,21.081247797159552,360.52770152248837,2246775.32054584,866113.7197676207,5886726.103397754,10,-2,16,15,-223,111,62,16,1,77,None
ERRE,PVT,23784,2023-09-23 12:20:28.000010,67.88776087863081,21.081247577072375,360.5228742296403,2246775.3098933846,866113.7057482544,5886726.1042745635,18,14,3,15,-176,102,46,16,2,78,None
ERRE,PVT,23785,2023-09-23 12:20:28.200010,67.88776096668225,21.081247585414115,360.51923697425224,2246775.2999998326,866113.7023100898,5886726.104601789,-12,-5,33,15,-154,140,68,19,3,76,None
ERRE,PVT,23786,2023-09-23 12:20:28.500010,67.887760883667,21.08124796672798,360.50039953104925,2246775.295623792,866113.717797892,5886726.08366437,-18,-3,-15,15,-96,147,91,18,2,77,None
ERRE,PVT,23787,2023-09-23 12:20:28.700010,67.8877608127148,21.08124825607206,360.4825201334491,2246775.291811386,866113.7293605667,5886726.064121012,-9,1,25,15,-95,111,130,17,3,75,None
ERRE,PVT,23788,2023-09-23 12:20:28.900010,67.88776078930591,21.081248546127245,360.46817820306734,2246775.2846465493,866113.739662935,5886726.049851104,-11,-15,34,15,-55,133,139,17,3,78,None
ERRE,PVT,23789,2023-09-23 12:20:29.100010,67.88776076498395,21.0812488607321,360.45479147661354,2246775.2775341407,866113.7510912537,5886726.036427804,-17,9,3,15,-32,133,131,17,3,75,None
