ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,936,2023-07-15 08:13:06.399401,52.095,None,None,31.73,35.11,34.86,51.30,53.64,11.924,373.110,4468.293
ERRE,TEL,937,2023-07-15 08:13:09.410109,52.582,None,None,31.73,35.03,35.03,51.30,53.54,11.912,290.061,3429.268
ERRE,TEL,938,2023-07-15 08:13:12.418145,52.095,None,None,31.64,34.94,34.86,51.39,53.54,11.920,288.354,3442.683
ERRE,TEL,939,2023-07-15 08:13:15.426308,51.608,None,None,31.64,34.94,34.94,51.39,53.54,11.928,288.720,3458.537
ERRE,TEL,940,2023-07-15 08:13:18.434369,53.069,None,None,31.64,34.86,34.94,51.49,53.54,11.928,290.244,3434.146
ERRE,TEL,941,2023-07-15 08:13:21.446233,53.069,None,None,31.73,35.03,34.86,51.49,53.64,11.924,289.512,3451.220
ERRE,TEL,942,2023-07-15 08:13:24.454718,52.095,None,None,31.81,34.94,34.86,51.49,53.54,11.928,289.024,3445.122
ERRE,TEL,943,2023-07-15 08:13:27.464868,52.095,None,None,31.64,35.03,34.86,51.59,53.44,11.912,370.427,4745.122
ERRE,TEL,944,2023-07-15 08:13:30.473553,53.069,None,None,31.64,35.03,34.86,51.59,53.44,11.928,287.927,3440.244
ERRE,TEL,945,2023-07-15 08:13:33.481705,52.582,None,None,31.73,34.94,34.69,51.49,53.54,11.924,289.146,3470.732
ERRE,TEL,946,2023-07-15 08:13:36.489765,53.069,None,None,31.56,35.03,34.94,51.49,53.44,11.888,494.695,5739.024
ERRE,TEL,947,2023-07-15 08:13:39.499258,53.069,None,None,31.81,35.03,34.86,51.49,53.54,11.912,367.927,4384.146
ERRE,TEL,948,2023-07-15 08:13:42.508298,53.556,None,None,31.81,35.03,34.86,51.49,53.54,11.928,289.024,3446.341
ERRE,TEL,949,2023-07-15 08:13:45.516480,52.582,None,None,31.90,34.94,34.77,51.49,53.54,11.924,292.317,3484.146
ERRE,TEL,950,2023-07-15 08:13:48.524902,52.582,None,None,31.81,34.94,34.86,51.39,53.44,11.916,362.622,4309.756
ERRE,TEL,951,2023-07-15 08:13:51.533093,52.095,None,None,31.64,35.11,34.94,51.39,53.34,11.928,288.963,3456.098
ERRE,TEL,952,2023-07-15 08:13:54.541284,52.582,None,None,31.73,35.03,34.94,51.39,53.44,11.928,284.512,3392.683
ERRE,TEL,953,2023-07-15 08:13:57.549454,52.095,None,None,31.64,34.86,34.69,51.39,53.54,11.928,287.927,3434.146
ERRE,TEL,954,2023-07-15 08:14:00.557557,52.095,None,None,31.47,35.03,34.77,51.30,53.54,11.928,287.134,3424.390
ERRE,TEL,955,2023-07-15 08:14:03.565626,52.582,None,None,31.73,34.94,34.86,51.49,53.54,11.924,327.927,3909.756
ERRE,TEL,956,2023-07-15 08:14:06.573721,53.556,None,None,31.47,34.86,34.77,51.39,53.54,11.928,287.866,3439.024
ERRE,TEL,957,2023-07-15 08:14:09.581865,52.095,None,None,31.64,34.94,34.77,51.49,53.74,11.924,352.439,3476.829
ERRE,TEL,958,2023-07-15 08:14:12.589929,52.095,None,None,31.64,34.77,34.69,51.39,54.04,11.924,286.646,3430.488
ERRE,TEL,959,2023-07-15 08:14:15.597974,52.095,None,None,31.73,35.03,34.94,51.49,54.04,11.928,288.110,3442.683
ERRE,TEL,960,2023-07-15 08:14:18.605595,52.095,None,None,31.64,34.86,34.86,51.49,53.84,11.912,368.598,4391.463
ERRE,TEL,961,2023-07-15 08:14:21.613600,52.095,None,None,31.64,34.86,34.69,51.49,53.74,11.924,288.415,3439.024
ERRE,TEL,962,2023-07-15 08:14:24.629250,51.608,None,None,31.47,34.77,34.77,51.30,53.74,11.928,284.512,3408.537
ERRE,TEL,963,2023-07-15 08:14:27.638184,52.095,None,None,31.81,35.03,34.86,51.49,53.84,11.928,291.159,3454.878
ERRE,TEL,964,2023-07-15 08:14:30.647896,52.095,None,None,31.73,34.77,34.77,51.30,53.94,11.924,298.232,3554.878
ERRE,TEL,965,2023-07-15 08:14:33.656076,52.582,None,None,31.64,34.94,34.86,51.39,53.84,11.928,312.439,3721.951
ERRE,TEL,966,2023-07-15 08:14:36.664193,52.095,None,None,31.56,34.77,34.86,51.39,53.84,11.928,285.854,3408.537
ERRE,TEL,967,2023-07-15 08:14:39.672291,53.069,None,None,31.56,34.86,34.86,51.49,53.84,11.924,290.915,3452.439
ERRE,TEL,968,2023-07-15 08:14:42.680320,53.069,None,None,31.56,35.03,34.77,51.39,53.94,11.924,287.561,3426.829
ERRE,TEL,969,2023-07-15 08:14:45.688438,51.608,None,None,31.64,34.86,34.94,51.59,53.84,11.928,290.732,3464.634
ERRE,TEL,970,2023-07-15 08:14:48.697820,52.582,None,None,31.64,35.03,34.77,51.30,54.04,11.928,287.866,3439.024
ERRE,TEL,971,2023-07-15 08:14:51.707129,53.069,None,None,31.56,35.03,34.77,51.49,53.94,11.924,289.146,3448.780
ERRE,TEL,972,2023-07-15 08:14:54.715287,51.608,None,None,31.73,34.86,34.69,51.39,54.04,11.928,289.146,3448.780
ERRE,TEL,973,2023-07-15 08:14:57.726325,51.608,None,None,31.56,34.77,34.86,51.49,54.14,11.928,289.817,3454.878
ERRE,TEL,974,2023-07-15 08:15:00.734866,53.069,None,None,31.56,34.94,34.77,51.39,54.34,11.928,287.256,3410.976
ERRE,TEL,975,2023-07-15 08:15:03.754647,53.556,None,None,31.56,34.86,34.94,51.49,54.14,11.928,289.512,3452.439
ERRE,TEL,976,2023-07-15 08:15:06.761631,52.582,None,None,31.64,34.86,34.77,51.59,54.04,11.928,288.415,3439.024
ERRE,TEL,977,2023-07-15 08:15:09.769748,52.095,None,None,31.73,34.94,34.77,51.49,54.04,11.924,288.537,3442.683
ERRE,TEL,978,2023-07-15 08:15:12.777851,52.582,None,None,31.56,34.94,34.86,51.49,53.84,11.924,286.037,3412.195
ERRE,TEL,979,2023-07-15 08:15:15.785611,52.095,None,None,31.73,34.86,34.77,51.39,53.94,11.924,290.366,3462.195
ERRE,TEL,980,2023-07-15 08:15:18.795256,52.582,None,None,31.73,34.94,34.77,51.39,54.04,11.924,288.537,3445.122
ERRE,TEL,981,2023-07-15 08:15:21.801766,52.095,None,None,31.56,34.94,34.86,51.39,53.94,11.924,290.122,3460.976
ERRE,TEL,982,2023-07-15 08:15:24.809567,52.582,None,None,31.64,34.94,34.86,51.49,53.84,11.928,287.317,3436.585
ERRE,TEL,983,2023-07-15 08:15:27.817891,53.069,None,None,31.56,34.86,34.86,51.49,53.74,11.928,421.098,5017.073
ERRE,TEL,984,2023-07-15 08:15:30.831854,53.069,None,None,31.73,34.94,34.86,51.39,53.74,11.924,288.963,3420.732
ERRE,TEL,985,2023-07-15 08:15:33.840493,52.582,None,None,31.64,34.94,34.77,51.49,53.64,11.928,290.061,3452.439
ERRE,TEL,986,2023-07-15 08:15:36.848573,52.095,None,None,31.73,34.86,34.69,51.49,53.64,11.928,284.024,3384.146
ERRE,TEL,987,2023-07-15 08:15:39.856756,52.582,None,None,31.56,34.94,34.86,51.39,53.64,11.928,286.341,3439.024
ERRE,TEL,988,2023-07-15 08:15:42.864830,53.069,None,None,31.73,34.86,34.69,51.49,53.64,11.924,287.561,3426.829
ERRE,TEL,989,2023-07-15 08:15:45.875624,53.069,None,None,31.64,34.77,34.86,51.49,53.64,11.924,290.122,3467.073
ERRE,TEL,990,2023-07-15 08:15:48.887484,52.582,None,None,31.56,34.86,34.77,51.49,53.74,11.916,365.732,4371.951
ERRE,TEL,991,2023-07-15 08:15:51.895957,52.095,None,None,31.64,34.94,34.77,51.39,53.74,11.924,290.610,4393.902
ERRE,TEL,992,2023-07-15 08:15:54.903993,52.582,None,None,31.64,34.94,34.77,51.49,53.64,11.924,284.634,4709.756
ERRE,TEL,993,2023-07-15 08:15:57.923109,53.069,None,None,31.56,34.94,34.94,51.49,53.64,11.912,367.805,4381.707
