ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3456,2023-07-15 13:35:28.442896,58.426,None,None,26.10,37.14,37.22,116.58,126.09,11.824,995.183,11832.927
ERRE,TEL,3457,2023-07-15 13:35:31.451328,58.913,None,None,26.01,37.05,37.31,116.00,124.55,11.824,943.902,11548.780
ERRE,TEL,3458,2023-07-15 13:35:34.459475,58.426,None,None,26.01,36.97,37.22,117.78,124.55,11.824,956.524,11298.780
ERRE,TEL,3459,2023-07-15 13:35:37.467559,57.939,None,None,25.92,36.97,37.22,117.78,125.31,11.768,1253.537,16534.146
ERRE,TEL,3460,2023-07-15 13:35:40.475676,57.939,None,None,25.92,36.97,37.31,117.78,125.31,11.828,968.720,11460.976
ERRE,TEL,3461,2023-07-15 13:35:43.483766,57.939,None,None,26.19,37.14,37.31,118.40,124.55,11.816,1045.549,12350.000
ERRE,TEL,3462,2023-07-15 13:35:46.493850,58.426,None,None,26.10,37.05,37.22,119.02,126.09,11.816,964.878,11253.659
ERRE,TEL,3463,2023-07-15 13:35:49.502165,57.939,None,None,26.01,37.05,37.31,119.02,125.31,11.804,1157.866,12917.073
ERRE,TEL,3464,2023-07-15 13:35:52.529337,57.939,None,None,26.10,37.05,37.14,119.02,124.55,11.828,968.171,10621.951
ERRE,TEL,3465,2023-07-15 13:35:55.539730,58.913,None,None,26.01,37.05,37.39,119.02,124.55,11.804,1028.293,12718.293
ERRE,TEL,3466,2023-07-15 13:35:58.551996,57.452,None,None,26.28,37.05,37.22,120.32,124.55,11.796,1168.841,14045.122
ERRE,TEL,3467,2023-07-15 13:36:01.560558,58.913,None,None,25.92,36.97,37.22,121.67,124.55,11.788,1209.268,15620.732
ERRE,TEL,3468,2023-07-15 13:36:04.568556,58.913,None,None,26.37,36.97,37.31,121.67,123.81,11.820,1042.256,12328.049
ERRE,TEL,3469,2023-07-15 13:36:07.576655,58.426,None,None,26.19,37.05,37.31,123.81,125.31,11.824,960.915,11253.659
ERRE,TEL,3470,2023-07-15 13:36:10.584705,58.426,None,None,26.10,37.05,37.31,123.08,123.08,11.828,1040.854,12112.195
ERRE,TEL,3471,2023-07-15 13:36:13.591693,58.913,None,None,26.19,37.14,37.31,124.55,120.99,11.828,965.915,11425.610
ERRE,TEL,3472,2023-07-15 13:36:16.609074,58.426,None,None,26.10,37.14,37.31,125.31,118.40,11.816,946.707,11770.732
ERRE,TEL,3473,2023-07-15 13:36:19.617928,57.452,None,None,26.01,37.14,37.31,126.09,116.58,11.832,1043.902,12334.146
ERRE,TEL,3474,2023-07-15 13:36:22.629104,58.913,None,None,26.10,36.97,37.31,126.09,114.86,11.812,1078.049,13107.317
ERRE,TEL,3475,2023-07-15 13:36:25.637463,58.913,None,None,25.65,37.05,37.14,126.09,113.76,11.824,1023.171,12014.634
ERRE,TEL,3476,2023-07-15 13:36:28.651588,58.426,None,None,25.92,37.05,37.39,126.09,113.23,11.816,966.098,11996.341
ERRE,TEL,3477,2023-07-15 13:36:31.660176,58.913,None,None,26.10,37.05,37.22,126.89,111.18,11.832,951.890,11259.756
ERRE,TEL,3478,2023-07-15 13:36:34.672004,57.939,None,None,25.92,37.05,37.31,127.71,109.72,11.824,984.390,11889.024
ERRE,TEL,3479,2023-07-15 13:36:37.680523,58.913,None,None,25.92,36.97,37.39,128.55,109.25,11.820,957.073,11940.244
ERRE,TEL,3480,2023-07-15 13:36:40.692641,58.913,None,None,26.28,37.05,37.31,126.89,107.88,11.800,1170.671,13639.024
ERRE,TEL,3481,2023-07-15 13:36:43.699711,57.939,None,None,26.01,36.97,37.22,128.55,108.79,11.812,1016.098,12043.902
ERRE,TEL,3482,2023-07-15 13:36:46.707762,58.913,None,None,26.19,37.05,37.39,128.55,108.79,11.816,970.183,11075.610
ERRE,TEL,3483,2023-07-15 13:36:49.721728,58.426,None,None,25.92,36.97,37.31,128.55,110.69,11.824,996.463,11235.366
ERRE,TEL,3484,2023-07-15 13:36:52.730263,58.913,None,None,25.83,37.05,37.22,128.55,113.76,11.832,1049.573,11950.000
ERRE,TEL,3485,2023-07-15 13:36:55.738357,58.913,None,None,25.92,36.97,37.22,130.30,113.76,11.808,1053.963,12921.951
ERRE,TEL,3486,2023-07-15 13:36:58.746441,58.426,None,None,26.01,37.22,37.31,130.30,114.86,11.816,1044.268,12352.439
ERRE,TEL,3487,2023-07-15 13:37:01.754574,58.913,None,None,25.92,36.97,37.22,129.42,116.00,11.772,1332.927,16074.390
ERRE,TEL,3488,2023-07-15 13:37:04.762598,59.4,None,None,26.10,36.97,37.22,126.09,117.78,11.832,1022.866,12090.244
ERRE,TEL,3489,2023-07-15 13:37:07.770759,58.426,None,None,25.92,37.14,37.39,122.37,117.78,11.816,1044.573,12180.488
ERRE,TEL,3490,2023-07-15 13:37:10.781398,58.913,None,None,26.19,37.14,37.31,119.67,118.40,11.820,985.366,11602.439
ERRE,TEL,3491,2023-07-15 13:37:13.789726,57.452,None,None,26.19,36.97,37.22,116.00,119.02,11.820,941.524,11836.585
ERRE,TEL,3492,2023-07-15 13:37:16.797769,58.426,None,None,26.10,37.05,37.39,113.76,120.32,11.804,1147.866,13548.780
ERRE,TEL,3493,2023-07-15 13:37:19.808403,59.4,None,None,25.83,36.88,37.31,112.70,120.32,11.772,1165.061,13752.439
ERRE,TEL,3494,2023-07-15 13:37:22.822782,58.913,None,None,25.83,37.05,37.22,111.68,120.99,11.820,978.902,11474.390
ERRE,TEL,3495,2023-07-15 13:37:25.832816,57.939,None,None,26.01,36.97,37.31,112.70,120.32,11.816,1102.439,13260.976
ERRE,TEL,3496,2023-07-15 13:37:28.841205,58.426,None,None,26.01,37.22,37.39,111.68,120.99,11.796,1169.573,12671.951
ERRE,TEL,3497,2023-07-15 13:37:31.864344,57.939,None,None,25.74,37.22,37.39,111.68,120.32,11.820,1031.463,11313.415
ERRE,TEL,3498,2023-07-15 13:37:34.872697,58.426,None,None,25.83,37.14,37.14,111.18,121.67,11.812,1138.780,12428.049
ERRE,TEL,3499,2023-07-15 13:37:37.880689,58.913,None,None,25.92,37.05,37.22,111.18,121.67,11.808,1062.561,12559.756
ERRE,TEL,3500,2023-07-15 13:37:40.897869,57.452,None,None,26.01,37.14,37.31,112.70,122.37,11.780,1410.610,14418.293
ERRE,TEL,3501,2023-07-15 13:37:43.906801,58.913,None,None,25.83,37.05,37.31,114.86,120.99,11.820,1086.463,11398.780
ERRE,TEL,3502,2023-07-15 13:37:46.937500,57.939,None,None,26.19,37.05,37.22,115.42,121.67,11.812,1004.878,11552.439
ERRE,TEL,3503,2023-07-15 13:37:49.948115,59.4,None,None,25.92,36.97,37.47,115.42,122.37,11.828,1017.866,12170.732
ERRE,TEL,3504,2023-07-15 13:37:52.956103,58.426,None,None,25.65,37.05,37.22,117.17,121.67,11.828,947.622,11204.878
ERRE,TEL,3505,2023-07-15 13:37:55.964281,57.939,None,None,25.83,37.05,37.39,117.78,122.37,11.816,1001.280,12513.415
ERRE,TEL,3506,2023-07-15 13:37:58.972324,57.939,None,None,25.83,37.05,37.39,119.02,122.37,11.828,1000.976,11824.390
ERRE,TEL,3507,2023-07-15 13:38:01.980386,58.426,None,None,26.01,37.14,37.31,119.67,120.99,11.812,954.024,13154.878
ERRE,TEL,3508,2023-07-15 13:38:04.988576,58.426,None,None,25.74,37.05,37.39,120.32,118.40,11.832,969.817,11348.780
ERRE,TEL,3509,2023-07-15 13:38:07.996638,58.913,None,None,25.92,37.05,37.39,120.99,117.17,11.812,1007.378,12353.659
ERRE,TEL,3510,2023-07-15 13:38:11.004712,58.913,None,None,25.92,37.22,37.47,120.99,114.86,11.808,1093.537,13054.878
ERRE,TEL,3511,2023-07-15 13:38:14.012784,57.939,None,None,26.01,37.22,37.22,121.67,112.70,11.836,933.476,11037.805
ERRE,TEL,3512,2023-07-15 13:38:17.021151,59.4,None,None,26.10,37.05,37.31,122.37,111.68,11.820,959.573,12600.000
ERRE,TEL,3513,2023-07-15 13:38:20.029351,58.913,None,None,25.83,36.97,37.22,123.08,111.18,11.812,957.378,11413.415
ERRE,TEL,3514,2023-07-15 13:38:23.037860,58.913,None,None,25.92,37.14,37.31,123.81,111.68,11.812,984.512,11896.341
ERRE,TEL,3515,2023-07-15 13:38:26.049885,58.426,None,None,25.92,36.97,37.22,123.81,111.68,11.808,1002.378,11752.439
ERRE,TEL,3516,2023-07-15 13:38:29.058314,57.939,None,None,25.65,37.05,37.31,125.31,112.19,11.816,948.902,11896.341
ERRE,TEL,3517,2023-07-15 13:38:32.086345,59.4,None,None,25.92,37.05,37.22,123.81,114.31,11.804,1086.280,13303.659
ERRE,TEL,3518,2023-07-15 13:38:35.094876,59.4,None,None,25.92,36.97,37.39,124.55,115.42,11.820,983.415,11802.439
ERRE,TEL,3519,2023-07-15 13:38:38.123162,58.426,None,None,25.74,36.97,37.31,125.31,116.00,11.808,1055.549,12819.512
ERRE,TEL,3520,2023-07-15 13:38:41.133741,58.913,None,None,25.74,37.05,37.39,126.09,116.00,11.772,1490.183,17908.537
ERRE,TEL,3521,2023-07-15 13:38:44.140084,58.913,None,None,25.83,37.14,37.31,126.89,116.58,11.808,1095.488,12409.756
ERRE,TEL,3522,2023-07-15 13:38:47.148202,59.4,None,None,25.57,36.88,37.22,125.31,117.17,11.808,1047.866,12374.390
ERRE,TEL,3523,2023-07-15 13:38:50.163147,58.426,None,None,25.48,36.97,37.14,124.55,118.40,11.808,1078.963,12762.195
ERRE,TEL,3524,2023-07-15 13:38:53.172966,59.4,None,None,25.74,36.88,37.31,120.99,119.67,11.812,1034.451,12381.707
ERRE,TEL,3525,2023-07-15 13:38:56.181038,57.939,None,None,26.01,37.14,37.31,118.40,120.32,11.816,1044.268,12330.488
ERRE,TEL,3526,2023-07-15 13:38:59.190768,58.913,None,None,25.92,37.05,37.31,115.42,120.32,11.808,1042.256,12634.146
ERRE,TEL,3527,2023-07-15 13:39:02.214837,59.4,None,None,25.57,37.05,37.14,113.23,123.81,11.824,1009.512,12102.439
