ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2232,2023-07-15 09:18:07.609759,52.095,None,None,30.88,33.17,33.17,52.85,54.14,11.924,289.451,3448.780
ERRE,TEL,2233,2023-07-15 09:18:10.618112,52.582,None,None,30.79,33.17,33.34,52.85,54.14,11.928,286.524,3451.220
ERRE,TEL,2234,2023-07-15 09:18:13.626132,52.582,None,None,30.96,33.17,33.17,52.85,54.14,11.924,290.061,3476.829
ERRE,TEL,2235,2023-07-15 09:18:16.640002,52.582,None,None,30.79,33.08,33.34,52.95,54.04,11.928,288.354,3430.488
ERRE,TEL,2236,2023-07-15 09:18:19.648294,53.556,None,None,30.70,33.08,33.08,52.75,53.94,11.928,289.512,3452.439
ERRE,TEL,2237,2023-07-15 09:18:22.656457,53.069,None,None,30.88,33.17,33.25,52.75,54.04,11.928,287.012,3436.585
ERRE,TEL,2238,2023-07-15 09:18:25.664744,53.069,None,None,30.70,32.92,33.00,52.75,54.14,11.916,367.317,4375.610
ERRE,TEL,2239,2023-07-15 09:18:28.672943,52.582,None,None,30.79,33.17,33.25,52.85,54.24,11.928,288.415,3423.171
ERRE,TEL,2240,2023-07-15 09:18:31.681022,52.582,None,None,30.70,33.17,33.34,52.75,54.04,11.924,291.341,3442.683
ERRE,TEL,2241,2023-07-15 09:18:34.689137,53.069,None,None,30.70,33.25,33.25,52.75,54.24,11.928,289.756,3434.146
ERRE,TEL,2242,2023-07-15 09:18:37.697183,52.582,None,None,30.79,33.08,33.08,52.85,54.34,11.924,290.732,3468.293
ERRE,TEL,2243,2023-07-15 09:18:40.705264,52.582,None,None,30.70,33.17,33.25,52.75,54.34,11.924,288.841,3445.122
ERRE,TEL,2244,2023-07-15 09:18:43.725602,53.069,None,None,30.79,33.17,33.17,52.85,54.34,11.924,291.220,3436.585
ERRE,TEL,2245,2023-07-15 09:18:46.734663,53.069,None,None,30.88,33.17,33.25,52.85,54.34,11.928,287.439,3423.171
ERRE,TEL,2246,2023-07-15 09:18:49.743281,53.556,None,None,30.88,33.08,33.17,52.85,54.34,11.908,426.829,5081.707
ERRE,TEL,2247,2023-07-15 09:18:52.751361,53.069,None,None,30.88,33.25,33.17,52.75,54.34,11.928,286.951,3430.488
ERRE,TEL,2248,2023-07-15 09:18:55.759364,52.582,None,None,30.79,33.08,33.25,52.85,54.34,11.924,291.707,3468.293
ERRE,TEL,2249,2023-07-15 09:18:58.767493,52.582,None,None,30.70,33.17,33.25,52.75,54.14,11.928,287.317,3418.293
ERRE,TEL,2250,2023-07-15 09:19:01.775504,53.069,None,None,30.88,33.17,33.25,52.85,54.44,11.928,290.061,3458.537
ERRE,TEL,2251,2023-07-15 09:19:04.783600,52.582,None,None,30.88,33.17,33.25,52.75,54.34,11.928,287.439,3426.829
ERRE,TEL,2252,2023-07-15 09:19:07.791644,53.069,None,None,30.70,33.25,33.17,52.85,54.34,11.924,289.634,3456.098
ERRE,TEL,2253,2023-07-15 09:19:10.799679,52.582,None,None,30.79,33.25,33.34,52.75,54.34,11.912,365.244,4365.854
ERRE,TEL,2254,2023-07-15 09:19:13.807859,52.582,None,None,30.79,33.17,33.25,52.65,54.44,11.924,289.146,3451.220
ERRE,TEL,2255,2023-07-15 09:19:16.822375,53.556,None,None,30.88,33.08,33.25,52.85,54.44,11.920,287.439,3429.268
ERRE,TEL,2256,2023-07-15 09:19:19.834993,51.608,None,None,30.79,33.17,33.17,52.95,54.44,11.912,367.134,4378.049
ERRE,TEL,2257,2023-07-15 09:19:22.843793,54.043,None,None,30.88,33.17,33.17,52.75,54.44,11.912,286.951,3423.171
ERRE,TEL,2258,2023-07-15 09:19:25.851876,52.582,None,None,30.79,33.25,33.25,52.75,54.34,11.928,289.024,3446.341
ERRE,TEL,2259,2023-07-15 09:19:28.859903,53.556,None,None,30.88,33.17,33.25,52.75,54.34,11.928,287.012,3436.585
ERRE,TEL,2260,2023-07-15 09:19:31.868026,53.556,None,None,30.70,33.17,33.25,52.75,54.24,11.908,421.829,5042.683
ERRE,TEL,2261,2023-07-15 09:19:34.878475,52.582,None,None,30.70,33.08,33.25,52.75,54.34,11.924,288.537,3418.293
ERRE,TEL,2262,2023-07-15 09:19:37.886753,53.069,None,None,30.96,33.08,33.25,52.65,54.44,11.928,286.768,3423.171
ERRE,TEL,2263,2023-07-15 09:19:40.894887,53.069,None,None,30.79,33.08,33.25,52.75,54.44,11.928,288.720,3426.829
ERRE,TEL,2264,2023-07-15 09:19:43.902916,52.582,None,None,30.88,33.17,33.17,52.75,54.34,11.924,290.427,3476.829
ERRE,TEL,2265,2023-07-15 09:19:46.911430,53.069,None,None,30.88,33.08,33.25,52.75,54.34,11.928,284.634,3398.780
ERRE,TEL,2266,2023-07-15 09:19:49.919540,53.556,None,None,30.96,33.08,33.08,52.75,54.34,11.924,290.549,3448.780
ERRE,TEL,2267,2023-07-15 09:19:52.936840,53.069,None,None,30.70,33.17,33.17,52.65,54.24,11.912,365.732,4356.098
ERRE,TEL,2268,2023-07-15 09:19:55.945734,53.556,None,None,30.79,33.08,33.17,52.65,54.24,11.928,289.939,3460.976
ERRE,TEL,2269,2023-07-15 09:19:58.953950,53.069,None,None,30.70,33.17,33.17,52.65,54.24,11.928,289.817,3430.488
ERRE,TEL,2270,2023-07-15 09:20:01.962077,53.069,None,None,30.70,33.17,33.17,52.56,54.34,11.924,289.268,3442.683
ERRE,TEL,2271,2023-07-15 09:20:04.970070,52.582,None,None,30.79,33.17,33.17,52.75,54.34,11.912,289.329,3462.195
