ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,82080,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82081,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82082,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82083,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82084,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82085,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82086,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82087,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82088,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82089,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
ERRE,PVT,82090,2023-09-24 08:55:33.900010,68.5479479586832,23.512516743151878,27472.380609291853,2154398.896339029,937318.9816680576,5939286.023889074,-10679,7435,2063,15,-160,119,76,19,3,77,None
