ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,19440,2023-09-24 05:27:09.600009,67.88634809358668,21.084764344287912,354.848368429278,2246856.368437519,866303.3610866755,5886661.527771002,-7,-8,-67,15,-147,88,-135,26,-4,69,None
ERRE,PVT,19441,2023-09-24 05:27:09.800009,67.88634809877097,21.08476433003527,354.81985087571866,2246856.358136608,866303.3564730256,5886661.501568911,6,10,30,15,-178,111,-244,25,-5,70,None
ERRE,PVT,19442,2023-09-24 05:27:10.000009,67.88634805196529,21.08476414818228,354.77370401987395,2246856.349190356,866303.3448321768,5886661.45685135,14,4,-29,15,-208,99,-260,26,-4,71,None
ERRE,PVT,19443,2023-09-24 05:27:10.200009,67.8863480078541,21.08476399671759,354.73224693849636,2246856.341172088,866303.3349179546,5886661.416591719,20,17,68,15,-203,102,-194,28,-5,71,None
ERRE,PVT,19444,2023-09-24 05:27:10.400009,67.88634798812127,21.084763843508252,354.6968733560128,2246856.3329664897,866303.3248529182,5886661.382991697,6,1,0,15,-191,122,-93,27,-6,71,None
ERRE,PVT,19445,2023-09-24 05:27:10.600009,67.88634794874223,21.08476359790961,354.64807800325394,2246856.323337746,866303.310077523,5886661.336132302,4,-6,-11,15,-201,106,40,27,-5,68,None
ERRE,PVT,19446,2023-09-24 05:27:10.800009,67.88634794468656,21.084763451535327,354.6283159879967,2246856.3190006926,866303.3018119351,5886661.317653707,10,1,17,15,-185,122,121,24,-4,71,None
ERRE,PVT,19447,2023-09-24 05:27:11.000009,67.88634795923227,21.084763334396,354.60735810476433,2246856.312008085,866303.2938393448,5886661.298848266,-13,-27,-82,15,-131,133,119,28,-5,70,None
ERRE,PVT,19448,2023-09-24 05:27:11.300009,67.88634791730895,21.084762998253023,354.5271119004307,2246856.2929468164,866303.2713485822,5886661.222744744,4,-6,-25,15,-93,113,204,26,-5,70,None
ERRE,PVT,19449,2023-09-24 05:27:11.600009,67.88634787391945,21.084762716395907,354.44776271825816,2246856.273521192,866303.2511626276,5886661.147410697,0,-1,-18,15,-82,100,336,26,-4,71,None
ERRE,PVT,19450,2023-09-24 05:27:11.800009,67.88634787250862,21.08476259079956,354.4052550782192,2246856.2606257577,866303.2405331859,5886661.107970725,-12,0,-23,15,-82,93,366,25,-6,69,None
ERRE,PVT,19451,2023-09-24 05:27:12.000009,67.88634788132009,21.08476246200102,354.3672908284643,2246856.2483889675,866303.2300134507,5886661.073169148,-9,5,-1,15,-91,151,348,25,-5,71,None
ERRE,PVT,19452,2023-09-24 05:27:12.200009,67.88634788282785,21.084762379640466,354.33254406012003,2246856.2372843586,866303.2220220263,5886661.041041697,-6,-4,-4,15,-105,103,275,26,-6,68,None
ERRE,PVT,19453,2023-09-24 05:27:12.400009,67.88634788970653,21.084762366957893,354.30632300032147,2246856.2276029643,866303.2177179625,5886661.017038313,-4,-2,11,15,-135,117,184,28,-5,71,None
ERRE,PVT,19454,2023-09-24 05:27:12.600009,67.88634788099195,21.08476232671028,354.27777049725074,2246856.219022904,866303.2125968732,5886660.990220249,-2,-1,22,15,-189,97,42,28,-6,70,None
ERRE,PVT,19455,2023-09-24 05:27:12.900010,67.88634772948895,21.08476180848582,354.1574391979461,2246856.199200457,866303.181610828,5886660.872379213,-5,-5,-6,15,-172,80,-165,26,-6,70,None
ERRE,PVT,19456,2023-09-24 05:27:13.200010,67.88634759944215,21.08476140966469,354.0703658046528,2246856.187185473,866303.159013532,5886660.78625052,11,4,-27,15,-162,91,-179,26,-4,71,None
ERRE,PVT,19457,2023-09-24 05:27:13.400010,67.88634755294869,21.084761253478263,354.04790368315923,2246856.186140109,866303.1515751113,5886660.76348853,18,2,13,15,-153,95,-130,27,-4,71,None
ERRE,PVT,19458,2023-09-24 05:27:13.700010,67.88634749077114,21.084761228532273,354.0294498665761,2246856.1860305066,866303.1504091687,5886660.743781435,2,6,2,15,-167,75,-6,27,-5,70,None
ERRE,PVT,19459,2023-09-24 05:27:13.900010,67.8863475058233,21.08476133570087,354.04494441732425,2246856.188401186,866303.1561505886,5886660.758768213,-6,-6,-41,15,-162,111,74,25,-4,69,None
ERRE,PVT,19460,2023-09-24 05:27:14.100010,67.88634753264438,21.084761535877888,354.0714244626856,2246856.1920894315,866303.1665895471,5886660.784426544,-10,-4,-11,15,-109,113,178,26,-3,71,None
ERRE,PVT,19461,2023-09-24 05:27:14.300010,67.8863475355544,21.084761777082978,354.0910590935189,2246856.1950583747,866303.178599266,5886660.802739019,-3,-1,-27,15,-99,105,255,26,-4,71,None
ERRE,PVT,19462,2023-09-24 05:27:14.500010,67.88634753651435,21.084762030972236,354.113274524102,2246856.1989300405,866303.1915283952,5886660.823360565,-9,2,-1,15,-81,94,294,26,-4,69,None
ERRE,PVT,19463,2023-09-24 05:27:14.700010,67.88634756523652,21.084762371864535,354.1513709578963,2246856.2043875563,866303.2089879928,5886660.859860596,4,25,32,15,-108,91,343,27,-5,69,None
ERRE,PVT,19464,2023-09-24 05:27:14.900010,67.88634760762893,21.08476272735419,354.19403092351916,2246856.209909222,866303.2271298576,5886660.901162458,-16,-3,-32,15,-59,102,319,27,-5,71,None
ERRE,PVT,19465,2023-09-24 05:27:15.100010,67.88634769063606,21.084763163311386,354.2571355334816,2246856.2174792984,866303.2496861476,5886660.963110396,0,11,50,15,-87,111,276,27,-4,69,None
ERRE,PVT,19466,2023-09-24 05:27:15.300010,67.88634777590694,21.084763573131486,354.3176417578281,2246856.2243136363,866303.2707814273,5886661.022746142,0,15,43,15,-121,97,162,26,-5,72,None
