ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,32400,2023-09-24 06:12:04.600004,67.89041852724128,21.097428907582902,1602.695768761964,2246710.5783033753,866817.6327768642,5887988.513355345,-971,2184,6004,15,-10,105,-841,27,1,72,62.46
ERRE,PVT,32401,2023-09-24 06:12:05.900004,67.89044580426707,21.097503724452316,1609.8439025829443,2246709.3261430915,866820.5201311223,5887996.2812105445,-1045,2235,6057,15,-180,115,-1116,25,2,72,None
ERRE,PVT,32402,2023-09-24 06:12:06.100004,67.8904500971867,21.097515524267834,1610.9526965483533,2246709.1230096137,866820.9733339596,5887997.488728679,-1086,2245,6020,15,-111,110,-1168,27,1,72,None
ERRE,PVT,32403,2023-09-24 06:12:06.300004,67.89045442486164,21.097527219541718,1612.0625971402396,2246708.91849461,866821.4212942219,5887998.698731459,-1080,2229,6025,15,-72,145,-1192,27,1,73,None
ERRE,PVT,32404,2023-09-24 06:12:06.500003,67.89045880822961,21.097539006253207,1613.1870655380214,2246708.712340979,866821.8727414743,5887999.924569377,-1086,2253,6028,15,-57,81,-1210,28,1,74,None
ERRE,PVT,32405,2023-09-24 06:12:06.700004,67.89046327079718,21.097550863805655,1614.2972007472367,2246708.4924449995,866822.3220780056,5888001.1404536795,-1102,2255,6049,15,-95,-16,-1159,28,2,73,None
ERRE,PVT,32406,2023-09-24 06:12:06.900004,67.8904678220211,21.097562799662846,1615.399429334048,2246708.260038521,866822.7701153172,5888002.352735446,-1106,2261,6082,15,-140,38,-1101,27,0,72,None
ERRE,PVT,32407,2023-09-24 06:12:07.100004,67.89047238826495,21.097574711031466,1616.5042916222155,2246708.027478711,866823.2169902483,5888003.56808796,-1114,2240,6097,15,-74,179,-1082,26,3,73,None
ERRE,PVT,32408,2023-09-24 06:12:07.300003,67.89047690703659,21.09758661246796,1617.6166439488272,2246707.8022768022,866823.6662565387,5888004.788386425,-1086,2260,6144,15,-40,228,-1016,25,2,71,None
ERRE,PVT,32409,2023-09-24 06:12:07.500003,67.890481416831,21.097598608978466,1618.7332930834325,2246707.5780107696,866824.1201669227,5888006.0122888135,-1112,2263,6130,15,-34,183,-978,26,2,74,None
ERRE,PVT,32410,2023-09-24 06:12:07.700003,67.89048599642183,21.097610607716003,1619.863252778759,2246707.351654267,866824.5733710676,5888007.251453748,-1132,2256,6121,15,-9,103,-930,26,1,73,None
ERRE,PVT,32411,2023-09-24 06:12:07.900004,67.89049055240464,21.097622591087568,1620.996524717965,2246707.1289695962,866825.0272996286,5888008.4926961,-1126,2261,6106,15,-42,39,-894,25,2,73,None
ERRE,PVT,32412,2023-09-24 06:12:08.100004,67.89049514362445,21.0976346868788,1622.131668659099,2246706.9018433,866825.4845789488,5888009.737152419,-1134,2264,6142,15,-83,147,-873,26,2,75,None
ERRE,PVT,32413,2023-09-24 06:12:08.300003,67.89049976448187,21.09764663945971,1623.2690312964528,2246706.6748044817,866825.9354404457,5888010.98490879,-1138,2255,6158,15,-23,208,-825,27,1,71,None
ERRE,PVT,32414,2023-09-24 06:12:08.500003,67.89050435339543,21.097658535488193,1624.3963348425466,2246706.4481691113,866826.3839099205,5888012.22200447,-1129,2253,6169,15,-3,251,-780,25,2,73,None
ERRE,PVT,32415,2023-09-24 06:12:08.700003,67.89050900604916,21.097670362260892,1625.5323474576796,2246706.219492921,866826.8284720427,5888013.469845269,-1132,2227,6141,15,-52,247,-795,24,3,73,None
ERRE,PVT,32416,2023-09-24 06:12:08.900003,67.89051373436871,21.097682298993565,1626.6727769666438,2246705.983407366,866827.2751290923,5888014.724955384,-1168,2225,6156,15,-82,116,-757,25,2,72,None
