ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2088,2023-07-15 12:26:50.719433,50.147,None,None,33.00,35.70,35.53,57.35,59.64,11.796,1337.500,15782.927
ERRE,TEL,2089,2023-07-15 12:26:53.727605,51.121,None,None,33.08,35.70,35.36,57.24,59.64,11.820,1010.000,12096.341
ERRE,TEL,2090,2023-07-15 12:26:56.735566,49.173,None,None,33.25,35.79,35.70,57.35,59.75,11.824,956.707,11115.854
ERRE,TEL,2091,2023-07-15 12:26:59.743522,50.634,None,None,33.17,35.70,35.62,57.35,59.75,11.824,979.207,10653.659
ERRE,TEL,2092,2023-07-15 12:27:02.751463,49.66,None,None,33.25,35.70,35.53,57.13,59.64,11.796,1206.524,14221.951
ERRE,TEL,2093,2023-07-15 12:27:05.759472,50.147,None,None,33.17,35.70,35.53,57.24,59.75,11.792,1258.659,14837.805
ERRE,TEL,2094,2023-07-15 12:27:08.782563,49.173,None,None,33.25,35.87,35.62,57.35,59.75,11.812,1055.244,12985.366
ERRE,TEL,2095,2023-07-15 12:27:11.805274,49.66,None,None,33.08,35.95,35.70,57.35,59.86,11.808,1016.098,13043.902
ERRE,TEL,2096,2023-07-15 12:27:14.813351,50.634,None,None,33.17,35.79,35.53,57.24,59.75,11.816,1012.683,11796.341
ERRE,TEL,2097,2023-07-15 12:27:17.821395,50.147,None,None,33.08,35.87,35.45,57.24,59.75,11.824,900.305,11470.732
ERRE,TEL,2098,2023-07-15 12:27:20.830005,49.173,None,None,33.17,35.62,35.62,57.13,59.75,11.820,938.171,11842.683
ERRE,TEL,2099,2023-07-15 12:27:23.838142,49.66,None,None,33.17,35.62,35.53,57.35,59.86,11.848,963.171,12240.244
ERRE,TEL,2100,2023-07-15 12:27:26.845980,50.147,None,None,33.17,35.62,35.70,57.24,59.86,11.824,1023.476,12396.341
ERRE,TEL,2101,2023-07-15 12:27:29.853941,49.66,None,None,33.08,35.79,35.53,57.24,59.86,11.816,1066.585,11796.341
ERRE,TEL,2102,2023-07-15 12:27:32.868144,49.173,None,None,32.92,35.62,35.45,57.24,59.75,11.832,1003.476,11582.927
ERRE,TEL,2103,2023-07-15 12:27:35.883561,49.173,None,None,33.17,35.62,35.53,57.35,59.86,11.816,1003.415,11870.732
ERRE,TEL,2104,2023-07-15 12:27:38.891478,50.147,None,None,33.17,35.79,35.62,57.24,59.86,11.828,954.085,11320.732
ERRE,TEL,2105,2023-07-15 12:27:41.899396,50.147,None,None,32.92,35.70,35.62,57.24,59.86,11.820,913.902,12042.683
ERRE,TEL,2106,2023-07-15 12:27:44.907753,50.147,None,None,33.00,35.70,35.53,57.35,59.86,11.824,931.524,11010.976
ERRE,TEL,2107,2023-07-15 12:27:47.923822,49.66,None,None,32.92,35.62,35.45,57.24,59.75,11.820,966.402,12010.976
ERRE,TEL,2108,2023-07-15 12:27:50.932222,50.147,None,None,32.92,35.70,35.62,57.35,59.75,11.768,1231.951,14502.439
ERRE,TEL,2109,2023-07-15 12:27:53.938840,48.686,None,None,33.00,35.70,35.53,57.35,59.75,11.820,999.573,11810.976
ERRE,TEL,2110,2023-07-15 12:27:56.946880,50.147,None,None,33.08,35.79,35.62,57.35,59.75,11.824,917.927,10853.659
ERRE,TEL,2111,2023-07-15 12:27:59.954971,49.173,None,None,32.92,35.70,35.45,57.35,59.75,11.832,991.402,11723.171
ERRE,TEL,2112,2023-07-15 12:28:02.963029,50.634,None,None,32.83,35.70,35.53,57.24,59.97,11.816,909.512,10753.659
ERRE,TEL,2113,2023-07-15 12:28:05.977982,50.634,None,None,32.92,35.53,35.45,57.24,59.97,11.824,1008.171,11087.805
ERRE,TEL,2114,2023-07-15 12:28:08.996174,50.634,None,None,33.00,35.70,35.70,57.24,59.86,11.820,1058.659,12030.488
ERRE,TEL,2115,2023-07-15 12:28:12.018638,49.66,None,None,32.92,35.70,35.53,57.24,59.75,11.784,1340.000,15147.561
ERRE,TEL,2116,2023-07-15 12:28:15.028342,50.147,None,None,32.92,35.70,35.62,57.35,59.86,11.816,1050.549,12737.805
ERRE,TEL,2117,2023-07-15 12:28:18.036386,49.173,None,None,32.83,35.79,35.53,57.24,59.86,11.816,1058.293,12509.756
ERRE,TEL,2118,2023-07-15 12:28:21.044408,50.634,None,None,32.92,35.79,35.53,57.35,59.75,11.788,1203.354,14039.024
ERRE,TEL,2119,2023-07-15 12:28:24.052319,50.147,None,None,32.92,35.70,35.53,57.24,59.75,11.808,1029.573,12659.756
ERRE,TEL,2120,2023-07-15 12:28:27.060531,49.66,None,None,32.75,35.45,35.62,57.24,59.86,11.772,1256.646,16030.488
ERRE,TEL,2121,2023-07-15 12:28:30.068653,49.66,None,None,33.00,35.62,35.45,57.24,59.86,11.820,1036.890,12028.049
ERRE,TEL,2122,2023-07-15 12:28:33.124906,49.173,None,None,32.92,35.79,35.53,57.13,59.86,11.828,827.439,11789.024
ERRE,TEL,2123,2023-07-15 12:28:36.137473,48.686,None,None,32.83,35.70,35.53,57.24,59.75,11.812,1120.488,13239.024
ERRE,TEL,2124,2023-07-15 12:28:39.145536,49.173,None,None,32.66,35.70,35.53,57.24,59.86,11.808,1093.049,12915.854
ERRE,TEL,2125,2023-07-15 12:28:42.151652,50.147,None,None,32.92,35.62,35.53,57.24,59.75,11.840,985.671,11654.878
ERRE,TEL,2126,2023-07-15 12:28:45.163465,49.173,None,None,32.83,35.62,35.45,57.24,59.75,11.816,1039.085,11667.073
ERRE,TEL,2127,2023-07-15 12:28:48.171702,49.173,None,None,32.92,35.70,35.45,57.13,59.75,11.824,991.768,11726.829
ERRE,TEL,2128,2023-07-15 12:28:51.209742,49.173,None,None,32.92,35.70,35.62,57.24,59.75,11.812,987.683,12503.659
ERRE,TEL,2129,2023-07-15 12:28:54.219530,49.173,None,None,32.75,35.53,35.45,57.13,59.75,11.820,934.695,10225.610
ERRE,TEL,2130,2023-07-15 12:28:57.227608,50.147,None,None,32.83,35.70,35.53,57.24,59.86,11.828,870.000,10284.146
ERRE,TEL,2131,2023-07-15 12:29:00.235588,50.634,None,None,32.75,35.53,35.53,57.24,59.75,11.820,1006.280,11704.878
ERRE,TEL,2132,2023-07-15 12:29:03.243720,50.634,None,None,32.92,35.62,35.53,57.13,59.75,11.820,970.976,11642.683
ERRE,TEL,2133,2023-07-15 12:29:06.251669,49.173,None,None,32.66,35.62,35.53,57.24,59.86,11.828,1083.780,12756.098
ERRE,TEL,2134,2023-07-15 12:29:09.259739,49.66,None,None,32.92,35.53,35.45,57.13,59.75,11.828,967.805,10906.098
ERRE,TEL,2135,2023-07-15 12:29:12.267838,50.147,None,None,32.75,35.62,35.62,57.24,59.75,11.764,1277.256,15034.146
ERRE,TEL,2136,2023-07-15 12:29:15.278893,49.66,None,None,32.75,35.62,35.36,57.03,59.86,11.824,1033.598,11652.439
ERRE,TEL,2137,2023-07-15 12:29:18.302628,49.173,None,None,32.58,35.53,35.36,57.03,59.75,11.832,981.098,11275.610
ERRE,TEL,2138,2023-07-15 12:29:21.311659,51.121,None,None,32.92,35.70,35.53,57.24,59.75,11.820,1064.268,13610.976
ERRE,TEL,2139,2023-07-15 12:29:24.319732,50.147,None,None,32.92,35.70,35.53,57.13,59.86,11.824,994.573,12174.390
ERRE,TEL,2140,2023-07-15 12:29:27.332794,49.173,None,None,32.75,35.53,35.36,57.13,59.64,11.828,1022.500,11586.585
ERRE,TEL,2141,2023-07-15 12:29:30.340412,49.66,None,None,32.83,35.62,35.45,57.03,59.75,11.848,938.110,11103.659
ERRE,TEL,2142,2023-07-15 12:29:33.348439,49.173,None,None,32.75,35.45,35.36,57.03,59.75,11.836,868.293,10265.854
ERRE,TEL,2143,2023-07-15 12:29:36.356435,49.173,None,None,32.75,35.62,35.45,57.13,59.86,11.820,985.488,11652.439
ERRE,TEL,2144,2023-07-15 12:29:39.364464,49.173,None,None,32.75,35.62,35.45,57.13,59.86,11.784,1191.829,14045.122
ERRE,TEL,2145,2023-07-15 12:29:42.372599,50.634,None,None,32.41,35.53,35.45,57.13,59.75,11.824,1021.280,12076.829
ERRE,TEL,2146,2023-07-15 12:29:45.380622,49.66,None,None,32.75,35.70,35.45,57.13,59.86,11.824,979.817,12002.439
ERRE,TEL,2147,2023-07-15 12:29:48.388701,49.173,None,None,32.75,35.62,35.62,57.24,59.86,11.820,1010.671,11519.512
ERRE,TEL,2148,2023-07-15 12:29:51.402870,50.147,None,None,32.58,35.62,35.53,57.13,59.86,11.820,957.988,12741.463
ERRE,TEL,2149,2023-07-15 12:29:54.411650,50.634,None,None,32.92,35.79,35.53,57.35,59.86,11.820,1044.085,12292.683
ERRE,TEL,2150,2023-07-15 12:29:57.420008,51.121,None,None,32.75,35.70,35.45,57.24,59.75,11.824,908.415,10879.268
ERRE,TEL,2151,2023-07-15 12:30:00.428116,49.173,None,None,32.75,35.53,35.62,57.24,59.86,11.820,959.695,11720.732
ERRE,TEL,2152,2023-07-15 12:30:03.436117,50.147,None,None,32.66,35.70,35.62,57.24,59.75,11.836,1011.585,11917.073
ERRE,TEL,2153,2023-07-15 12:30:06.444152,49.66,None,None,32.66,35.53,35.36,57.24,59.75,11.808,1105.488,13071.951
ERRE,TEL,2154,2023-07-15 12:30:09.456200,50.147,None,None,32.75,35.79,35.53,57.35,59.64,11.832,992.317,11802.439
ERRE,TEL,2155,2023-07-15 12:30:12.464764,49.173,None,None,32.75,35.53,35.36,57.13,59.53,11.832,918.598,11592.683
ERRE,TEL,2156,2023-07-15 12:30:15.503229,49.173,None,None,32.92,35.62,35.36,57.24,59.64,11.812,1087.073,12587.805
ERRE,TEL,2157,2023-07-15 12:30:18.513370,49.66,None,None,32.66,35.62,35.53,57.24,59.53,11.776,1211.037,14265.854
ERRE,TEL,2158,2023-07-15 12:30:21.521435,50.634,None,None,32.83,35.79,35.53,57.45,59.86,11.840,925.122,10923.171
ERRE,TEL,2159,2023-07-15 12:30:24.529878,48.686,None,None,32.83,35.53,35.62,57.56,60.09,11.844,902.500,10668.293
