ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,71280,2023-09-24 08:24:55.100006,68.43189042153391,23.05411698514112,27591.62031586653,2172998.793901485,924806.4821040406,5934629.912988755,-9616,6637,1136,15,-171,96,56,25,3,72,None
ERRE,PVT,71281,2023-09-24 08:24:55.300006,68.43190159876686,23.054164939911374,27591.385205321705,2172996.86890121,924807.8109950423,5934630.154624115,-9597,6641,1189,15,-134,99,70,24,1,75,None
ERRE,PVT,71282,2023-09-24 08:24:55.500006,68.43191275600002,23.054212829746774,27591.141340928698,2172994.9439045303,924809.1369765174,5934630.387294698,-9609,6639,1143,15,-144,83,59,23,3,72,None
ERRE,PVT,71283,2023-09-24 08:24:55.700006,68.43192393938571,23.054260821498634,27590.910988255935,2172993.019325464,924810.4676988369,5934630.633607642,-9622,6646,1174,15,-135,88,77,25,1,74,None
ERRE,PVT,71284,2023-09-24 08:24:55.900007,68.43193506167886,23.054308720170827,27590.67701064816,2172991.100878236,924811.7968590164,5934630.874033386,-9620,6637,1117,15,-122,104,57,23,2,73,None
ERRE,PVT,71285,2023-09-24 08:24:56.100007,68.43194617741611,23.054356756112,27590.44161213216,2172989.180362457,924813.1312855827,5934631.112867482,-9608,6639,1130,15,-138,82,36,24,2,75,None
ERRE,PVT,71286,2023-09-24 08:24:56.300006,68.43195730525882,23.054404809476885,27590.205602818725,2172987.258197711,924814.4657885884,5934631.351631796,-9621,6647,1197,15,-153,113,78,25,1,72,None
ERRE,PVT,71287,2023-09-24 08:24:56.500006,68.43196843042512,23.05445287207576,27589.973538236296,2172985.337474051,924815.8013162841,5934631.593954165,-9598,6640,1175,15,-135,111,63,24,2,73,None
ERRE,PVT,71288,2023-09-24 08:24:56.700006,68.43197955644565,23.05450100050031,27589.73227864953,2172983.412495115,924817.1379793577,5934631.827760266,-9612,6642,1193,15,-146,98,53,24,2,73,None
ERRE,PVT,71289,2023-09-24 08:24:56.900006,68.4319906350446,23.05454896127793,27589.49052935823,2172981.4946016143,924818.4701459076,5934632.059157857,-9590,6622,1160,15,-158,92,33,25,2,74,None
ERRE,PVT,71290,2023-09-24 08:24:57.100006,68.4320017197879,23.054596985442977,27589.24339548721,2172979.5732739586,924819.8036880796,5934632.285800657,-9606,6628,1089,15,-131,103,63,24,2,72,None
ERRE,PVT,71291,2023-09-24 08:24:57.400006,68.43201837888954,23.05466895500689,27588.884990244027,2172976.693450204,924821.8019325559,5934632.6385162445,-9598,6607,1130,15,-171,95,55,24,1,75,None
ERRE,PVT,71292,2023-09-24 08:24:57.600006,68.43202950879203,23.0547169636893,27588.656672257686,2172974.7744061477,924823.135747413,5934632.884516499,-9590,6637,1199,15,-138,97,80,24,3,75,None
ERRE,PVT,71293,2023-09-24 08:24:57.800006,68.43204064962407,23.054764957468468,27588.423040195,2172972.8527567806,924824.4677835815,5934633.126024582,-9601,6629,1145,15,-156,94,47,24,3,73,None
ERRE,PVT,71294,2023-09-24 08:24:58.000006,68.43205176745573,23.05481298172126,27588.197085740376,2172970.935416513,924825.8030165262,5934633.373725288,-9587,6644,1219,15,-143,102,67,24,1,75,None
ERRE,PVT,71295,2023-09-24 08:24:58.200006,68.43206288150793,23.054860881368704,27587.96094484275,2172969.0170036075,924827.1322089582,5934633.611796884,-9619,6616,1196,15,-155,87,70,24,2,73,None
ERRE,PVT,71296,2023-09-24 08:24:58.400005,68.4320739104198,23.05490876438342,27587.720592473946,2172967.1055954024,924828.4636353052,5934633.84244554,-9571,6641,1244,15,-129,114,63,23,2,74,None
ERRE,PVT,71297,2023-09-24 08:24:58.600006,68.43208498965507,23.05495666782251,27587.48724517852,2172965.191402296,924829.7947890455,5934634.081680859,-9557,6623,1206,15,-150,101,57,23,2,73,None
ERRE,PVT,71298,2023-09-24 08:24:58.800006,68.43209606506967,23.055004402445935,27587.23133762211,2172963.272668788,924831.1164459593,5934634.299777939,-9587,6620,1103,15,-154,125,73,23,1,74,None
ERRE,PVT,71299,2023-09-24 08:24:59.000006,68.43210720072668,23.05505202071341,27586.994803487494,2172961.356590898,924832.4340186752,5934634.5383724915,-9592,6629,1222,15,-140,133,55,24,3,74,None
ERRE,PVT,71300,2023-09-24 08:24:59.200005,68.43211831431205,23.055099713247433,27586.757699793317,2172959.4412366524,924833.7552239166,5934634.7755281925,-9568,6602,1150,15,-140,86,54,23,3,72,None
ERRE,PVT,71301,2023-09-24 08:24:59.400006,68.43212946551729,23.055147575191683,27586.533412226225,2172957.523875956,924835.0831617079,5934635.026151603,-9576,6609,1207,15,-150,84,51,23,1,74,None
ERRE,PVT,71302,2023-09-24 08:24:59.600006,68.43214056044415,23.055195429328553,27586.297123912587,2172955.60797618,924836.4113692924,5934635.263296721,-9560,6620,1136,15,-161,88,39,25,2,73,None
ERRE,PVT,71303,2023-09-24 08:24:59.800006,68.43215173885945,23.055243386012236,27586.07355093304,2172953.686718219,924837.7418877133,5934635.515704678,-9580,6615,1201,15,-152,100,57,24,2,73,None
ERRE,PVT,71304,2023-09-24 08:25:00.000006,68.43216286705314,23.055291188379687,27585.84203035352,2172951.770076395,924839.0674559313,5934635.758653122,-9567,6590,1196,15,-151,119,47,23,2,70,None
ERRE,PVT,71305,2023-09-24 08:25:00.200006,68.432174013071,23.055339025706484,27585.61949005313,2172949.8541984716,924840.3949130314,5934636.010686812,-9557,6616,1207,15,-141,98,54,23,1,74,None
ERRE,PVT,71306,2023-09-24 08:25:00.400006,68.43218517463482,23.05538689690886,27585.392270892353,2172947.934700242,924841.7223444779,5934636.259009166,-9553,6606,1191,15,-137,114,60,25,3,73,None
ERRE,PVT,71307,2023-09-24 08:25:00.600007,68.43219634379331,23.055434767064828,27585.171660236658,2172946.016725443,924843.0503751851,5934636.513789807,-9565,6620,1191,15,-155,116,53,25,2,72,None
ERRE,PVT,71308,2023-09-24 08:25:00.800006,68.43220748037717,23.055482483768856,27584.933512357497,2172944.0984176476,924844.3713879958,5934636.750919446,-9581,6605,1165,15,-144,102,52,25,1,74,None
ERRE,PVT,71309,2023-09-24 08:25:01.000007,68.43221856142895,23.055530059157224,27584.692534185597,2172942.186756107,924845.6888970616,5934636.9831299,-9579,6614,1151,15,-154,124,46,25,2,74,None
ERRE,PVT,71310,2023-09-24 08:25:01.200007,68.43222961362007,23.0555776474099,27584.440873664047,2172940.2740395623,924847.0065311121,5934637.204217213,-9556,6597,1180,15,-150,102,69,24,1,74,None
ERRE,PVT,71311,2023-09-24 08:25:01.400007,68.43224068030172,23.055625298180534,27584.19641181335,2172938.3613590226,924848.3269787427,5934637.432595629,-9538,6619,1212,15,-152,119,76,23,2,72,None
ERRE,PVT,71312,2023-09-24 08:25:01.600007,68.43225176928266,23.05567296149135,27583.956798409265,2172936.447977732,924849.647687611,5934637.666401045,-9557,6609,1205,15,-158,99,53,23,3,75,None
ERRE,PVT,71313,2023-09-24 08:25:01.800007,68.43226285865742,23.055720502809635,27583.71138832839,2172934.5345665,924850.9629168151,5934637.894831606,-9570,6599,1200,15,-176,118,63,24,2,74,None
ERRE,PVT,71314,2023-09-24 08:25:02.000007,68.43227394668311,23.055768202989587,27583.473888380267,2172932.621395109,924852.285362084,5934638.13056265,-9524,6599,1213,15,-135,94,60,23,1,74,None
ERRE,PVT,71315,2023-09-24 08:25:02.200007,68.43228502901354,23.055815966295253,27583.23321037013,2172930.7066750536,924853.6099736786,5934638.363103362,-9541,6584,1151,15,-155,111,82,23,2,74,None
