ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,15120,2023-09-24 05:12:09.100003,67.88635178407218,21.0847474421549,352.2523614482969,2246855.356343726,866302.2095105114,5886659.277688009,6,-1,1,15,-233,79,-244,26,-4,71,None
ERRE,PVT,15121,2023-09-24 05:12:09.300003,67.88635192492883,21.084747380527343,352.28475851770696,2246855.3550737593,866302.2062448682,5886659.313616316,-10,-6,-24,15,-201,109,-216,27,-5,69,None
ERRE,PVT,15122,2023-09-24 05:12:09.500003,67.88635201534858,21.084747381124338,352.31953435889136,2246855.3585614664,866302.2076164873,5886659.349630627,5,-6,-16,15,-206,89,-134,25,-6,69,None
ERRE,PVT,15123,2023-09-24 05:12:09.700003,67.88635209131434,21.08474739734362,352.35795746666787,2246855.364487646,866302.2106319894,5886659.388417002,-3,-21,25,15,-205,110,-42,26,-4,71,None
ERRE,PVT,15124,2023-09-24 05:12:09.900003,67.886352130575,21.08474745764289,352.38921700178275,2246855.3707701913,866302.2157704604,5886659.419025561,7,-5,-10,15,-202,130,52,28,-5,70,None
ERRE,PVT,15125,2023-09-24 05:12:10.100003,67.886352199628,21.084747494767416,352.4171167395085,2246855.373350549,866302.21843761,5886659.447772418,-3,0,34,15,-140,117,255,26,-5,70,None
ERRE,PVT,15126,2023-09-24 05:12:10.300003,67.88635225743745,21.084747489051946,352.43588069721255,2246855.37445384,866302.2186055456,5886659.467583428,-10,-30,19,15,-152,100,366,28,-5,70,None
ERRE,PVT,15127,2023-09-24 05:12:10.500003,67.8863523174087,21.084747526943698,352.45728432275797,2246855.375616529,866302.2207606554,5886659.489930701,-1,-14,7,15,-142,110,387,25,-5,70,None
ERRE,PVT,15128,2023-09-24 05:12:10.700003,67.88635237944854,21.084747504378896,352.468628661451,2246855.373960617,866302.2191057749,5886659.503045517,-7,-24,6,15,-154,169,307,27,-5,68,None
ERRE,PVT,15129,2023-09-24 05:12:10.900003,67.88635240792533,21.084747468715072,352.4730146313124,2246855.373294739,866302.2172425728,5886659.508304556,15,-6,-5,15,-105,131,206,25,-5,69,None
