ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2160,2023-07-15 12:30:27.564056,49.173,None,None,32.83,35.70,35.45,57.45,59.97,11.816,1017.195,12115.854
ERRE,TEL,2161,2023-07-15 12:30:30.571746,50.147,None,None,32.83,35.79,35.62,57.78,59.97,11.820,964.817,11413.415
ERRE,TEL,2162,2023-07-15 12:30:33.579760,50.147,None,None,32.66,35.62,35.28,57.99,59.97,11.820,1062.195,12546.341
ERRE,TEL,2163,2023-07-15 12:30:36.587814,50.634,None,None,32.66,35.70,35.36,58.10,60.20,11.824,985.366,11646.341
ERRE,TEL,2164,2023-07-15 12:30:39.603712,48.686,None,None,32.58,35.45,35.45,58.10,59.97,11.820,980.366,12231.707
ERRE,TEL,2165,2023-07-15 12:30:42.611646,51.121,None,None,32.49,35.70,35.62,58.10,60.09,11.824,909.390,12165.854
ERRE,TEL,2166,2023-07-15 12:30:45.620175,49.66,None,None,32.66,35.62,35.62,58.10,59.97,11.816,972.988,11898.780
ERRE,TEL,2167,2023-07-15 12:30:48.628257,49.173,None,None,32.83,35.53,35.36,57.99,60.09,11.832,981.585,11264.634
ERRE,TEL,2168,2023-07-15 12:30:51.636237,49.173,None,None,32.66,35.62,35.45,58.10,59.86,11.808,1086.585,13385.366
ERRE,TEL,2169,2023-07-15 12:30:54.644306,50.147,None,None,32.58,35.62,35.62,58.21,59.86,11.784,1249.939,14887.805
ERRE,TEL,2170,2023-07-15 12:30:57.652339,50.634,None,None,32.75,35.62,35.45,58.42,59.86,11.824,1002.805,11960.976
ERRE,TEL,2171,2023-07-15 12:31:00.660445,49.173,None,None,32.66,35.53,35.45,58.42,59.86,11.832,933.598,11039.024
ERRE,TEL,2172,2023-07-15 12:31:03.668516,49.66,None,None,32.49,35.70,35.62,58.32,59.86,11.832,1037.378,12274.390
ERRE,TEL,2173,2023-07-15 12:31:06.679026,49.66,None,None,32.58,35.62,35.53,58.32,59.86,11.824,1036.463,11696.341
ERRE,TEL,2174,2023-07-15 12:31:09.687401,50.147,None,None,32.75,35.62,35.62,58.42,59.75,11.832,1034.573,11586.585
ERRE,TEL,2175,2023-07-15 12:31:12.698532,49.173,None,None,32.75,35.62,35.45,58.32,59.75,11.828,983.110,11489.024
