ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,51840,2023-09-24 07:18:30.599999,68.17256620012672,22.14404632648091,23815.23813881187,2211113.5470975265,899820.7949919171,5920384.236055247,-9133,10773,9554,15,-14,221,14,21,-10,72,None
ERRE,PVT,51841,2023-09-24 07:18:30.799999,68.1725798850875,22.144110917963765,23816.678128686814,2211111.711273444,899822.9533722993,5920386.142456307,-9215,10803,9675,15,-86,212,27,22,-10,72,None
ERRE,PVT,51842,2023-09-24 07:18:30.999999,68.17259357936682,22.144175792557004,23818.114429930753,2211109.868833031,899825.1217929388,5920388.045820987,-9270,10865,9630,15,-101,260,-11,23,-10,72,None
ERRE,PVT,51843,2023-09-24 07:18:31.199999,68.17260739141564,22.144240928641587,23819.554728930285,2211108.012323192,899827.2962482423,5920389.957798974,-9318,10869,9655,15,-15,201,-92,24,-10,71,None
ERRE,PVT,51844,2023-09-24 07:18:31.399999,68.17262132780877,22.144306330321022,23820.996247446416,2211106.140089768,899829.4762495686,5920391.876084883,-9381,10892,9718,15,-22,156,-196,21,-9,69,None
ERRE,PVT,51845,2023-09-24 07:18:31.599999,68.17263527432178,22.14437203245339,23822.433857129123,2211104.26081459,899831.6668980168,5920393.791163345,-9429,10952,9643,15,-158,190,-261,22,-9,71,None
ERRE,PVT,51846,2023-09-24 07:18:31.799999,68.1726492712568,22.14443797464944,23823.87768405742,2211102.375053764,899833.8657034242,5920395.714112087,-9488,11034,9692,15,-318,188,-327,22,-9,72,None
ERRE,PVT,51847,2023-09-24 07:18:31.999999,68.17266340393262,22.14450411182782,23825.33176421636,2211100.476692272,899836.0681493151,5920397.652229202,-9527,11054,9795,15,-333,206,-379,23,-10,70,None
ERRE,PVT,51848,2023-09-24 07:18:32.199999,68.17267757455075,22.14457053526763,23826.787018052397,2211098.5705839144,899838.2803169157,5920399.593015129,-9568,11084,9772,15,-245,114,-391,23,-10,71,None
ERRE,PVT,51849,2023-09-24 07:18:32.399999,68.17269180085991,22.144637457313276,23828.239675917233,2211096.6503870334,899840.5091771188,5920401.533709271,-9657,11175,9777,15,-106,-21,-386,21,-10,71,None
ERRE,PVT,51850,2023-09-24 07:18:32.599999,68.17270605846053,22.144704589874504,23829.695199079833,2211094.724855604,899842.7453334634,5920403.478365725,-9722,11228,9748,15,-94,-10,-316,22,-9,72,None
ERRE,PVT,51851,2023-09-24 07:18:32.799999,68.1727203662651,22.144772023314307,23831.156503718335,2211092.7917541647,899844.9919409117,5920405.430478844,-9766,11241,9839,15,-242,56,-212,22,-9,71,None
ERRE,PVT,51852,2023-09-24 07:18:33,68.17273471231302,22.14483988778519,23832.61506721943,2211090.8472548947,899847.2532962001,5920407.3816391425,-9773,11312,9653,15,-357,21,-108,23,-10,72,None
ERRE,PVT,51853,2023-09-24 07:18:33.199999,68.17274921568828,22.144908056596016,23834.088835997267,2211088.8880646937,899849.522360218,5920409.35346338,-9813,11369,9865,15,-442,-5,-8,23,-9,72,None
ERRE,PVT,51854,2023-09-24 07:18:33.400000,68.1727636166861,22.144976413086077,23835.54596483452,2211086.93004838,899851.8003417744,5920411.305578984,-9822,11390,9825,15,-528,-146,160,21,-10,72,None
ERRE,PVT,51855,2023-09-24 07:18:33.600000,68.17277801226628,22.14504484765794,23837.000686043983,2211084.970495066,899854.0812076591,5920413.255233951,-9883,11434,9869,15,-537,-215,270,22,-10,72,None
ERRE,PVT,51856,2023-09-24 07:18:33.800000,68.17279238830565,22.145113456653828,23838.453305781826,2211083.009356598,899856.3692719751,5920415.202124603,-9891,11481,9878,15,-557,-138,410,23,-10,72,None
ERRE,PVT,51857,2023-09-24 07:18:34,68.17280679378794,22.14518219953882,23839.914306950806,2211081.0461644456,899858.6625206784,5920417.158021291,-9888,11506,9852,15,-369,-112,455,23,-10,72,None
ERRE,PVT,51858,2023-09-24 07:18:34.199999,68.1728213216359,22.145251093507024,23841.397238447593,2211079.0763696292,899860.9598758586,5920419.139369539,-9914,11538,9866,15,-254,-48,535,21,-8,73,None
ERRE,PVT,51859,2023-09-24 07:18:34.399999,68.17283580335753,22.145320078116875,23842.876565581828,2211077.10834703,899863.2620270874,5920421.115451691,-9873,11538,9842,15,-325,-73,589,21,-9,70,None
ERRE,PVT,51860,2023-09-24 07:18:34.599999,68.17285025923995,22.145389244577597,23844.34814582334,2211075.1372846765,899865.571118805,5920423.083266657,-9872,11563,9817,15,-465,-85,603,21,-8,72,None
ERRE,PVT,51861,2023-09-24 07:18:34.799999,68.17286469927376,22.14545822524048,23845.82000573656,2211073.170759187,899867.8736968174,5920425.050681437,-9856,11556,9860,15,-510,-41,610,23,-9,74,None
ERRE,PVT,51862,2023-09-24 07:18:34.999999,68.17287915861434,22.145527212542866,23847.299062217455,2211071.2047461485,899870.1767795717,5920427.025580413,-9846,11550,9873,15,-376,11,503,22,-9,73,None
ERRE,PVT,51863,2023-09-24 07:18:35.199999,68.17289357473028,22.145596278849887,23848.754613372665,2211069.233555294,899872.4813063755,5920428.976859816,-9858,11566,9802,15,-181,39,407,21,-9,70,None
ERRE,PVT,51864,2023-09-24 07:18:35.399999,68.17290795761599,22.145665206759734,23850.218306496754,2211067.270537667,899874.7829316391,5920430.934314168,-9807,11520,9819,15,-277,-1,318,22,-7,75,None
ERRE,PVT,51865,2023-09-24 07:18:35.599999,68.17292222849011,22.145734057259006,23851.686381117903,2211065.3210240006,899877.0865682663,5920432.891173282,-9752,11520,9746,15,-464,-119,198,22,-9,73,None
ERRE,PVT,51866,2023-09-24 07:18:35.799999,68.1729364601496,22.145802713313905,23853.15977719179,2211063.3801685814,899879.3849796911,5920434.851339938,-9670,11506,9753,15,-519,-123,81,22,-8,74,None
ERRE,PVT,51867,2023-09-24 07:18:35.999999,68.17295064681483,22.145871239124133,23854.6372509249,2211061.447091129,899881.6806955423,5920436.81341893,-9653,11474,9758,15,-431,-17,-8,21,-8,74,None
ERRE,PVT,51868,2023-09-24 07:18:36.199999,68.17296480519242,22.145939549096468,23856.128298959047,2211059.5247981953,899883.9710892992,5920438.786921516,-9619,11461,9758,15,-247,-7,-127,21,-8,73,None
ERRE,PVT,51869,2023-09-24 07:18:36.400000,68.17297889411599,22.146007448864513,23857.625061273513,2211057.6175984284,899886.2491715159,5920440.762837593,-9555,11429,9743,15,-199,-36,-189,21,-8,73,None
ERRE,PVT,51870,2023-09-24 07:18:36.600000,68.1729929129566,22.146075008704845,23859.116831904743,2211055.720761771,899888.5161783543,5920442.73120253,-9507,11381,9746,15,-244,-94,-224,20,-8,75,None
ERRE,PVT,51871,2023-09-24 07:18:36.799999,68.17300682080862,22.146142455946425,23860.604598989335,2211053.8349957434,899890.7826236301,5920444.691230917,-9447,11351,9683,15,-203,-70,-249,20,-7,74,None
ERRE,PVT,51872,2023-09-24 07:18:36.999999,68.1730206118824,22.146209456229155,23862.099946107006,2211051.970098267,899893.0374547719,5920446.653434925,-9329,11308,9615,15,-221,-52,-224,20,-8,71,None
ERRE,PVT,51873,2023-09-24 07:18:37.199999,68.17303432581669,22.146276353164662,23863.585062125687,2211050.1107231877,899895.2898824939,5920448.6029302655,-9282,11278,9650,15,-254,-43,-241,20,-8,73,None
ERRE,PVT,51874,2023-09-24 07:18:37.399999,68.1730480214821,22.146342931203833,23865.088175632267,2211048.264310221,899897.5332388481,5920450.56837235,-9242,11221,9764,15,-278,10,-209,20,-8,75,None
ERRE,PVT,51875,2023-09-24 07:18:37.599999,68.1730614665249,22.146408932639613,23866.573404893865,2211046.4449169105,899899.76165302,5920452.50678,-9135,11142,9638,15,-234,115,-188,20,-7,75,None
ERRE,PVT,51876,2023-09-24 07:18:37.799999,68.17307492832934,22.14647474805221,23868.07804322356,2211044.63351288,899901.9849489634,5920454.463902945,-9068,11126,9719,15,-172,61,-163,21,-8,73,None
ERRE,PVT,51877,2023-09-24 07:18:37.999999,68.17308822173133,22.146540312919825,23869.556616756807,2211042.8332756623,899904.2015176249,5920456.389819796,-9009,11072,9600,15,-155,6,-82,20,-7,72,None
ERRE,PVT,51878,2023-09-24 07:18:38.199999,68.17310141846225,22.14660539672359,23871.031447524147,2211041.048608071,899906.4027816978,5920458.308238179,-8920,11020,9607,15,-171,-108,1,21,-8,71,None
ERRE,PVT,51879,2023-09-24 07:18:38.400000,68.1731144630712,22.146669955688047,23872.48586278492,2211039.2797938483,899908.5868875909,5920460.201372452,-8834,10928,9578,15,-179,-46,75,20,-8,73,None
ERRE,PVT,51880,2023-09-24 07:18:38.600000,68.17312738706902,22.146734218633934,23873.930022622462,2211037.523704697,899910.7628550496,5920462.07996598,-8755,10904,9508,15,-153,91,125,21,-7,75,None
ERRE,PVT,51881,2023-09-24 07:18:38.800000,68.17314023332754,22.146798015572745,23875.368994073582,2211035.7806286244,899912.9231548278,5920463.950507101,-8689,10863,9347,15,-139,175,175,20,-7,71,None
ERRE,PVT,51882,2023-09-24 07:18:39,68.17315301745394,22.146861396643185,23876.825037590464,2211034.0559416865,899915.0722304486,5920465.834310104,-8610,10783,9473,15,-165,76,240,21,-9,73,None
ERRE,PVT,51883,2023-09-24 07:18:39.200000,68.17316570266624,22.146924590311382,23878.274410740363,2211032.3414199664,899917.2170117283,5920467.707803563,-8542,10724,9416,15,-195,-6,238,20,-8,74,None
