ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3960,2023-07-15 14:00:45.481681,60.861,None,None,24.40,36.63,36.88,103.30,102.53,11.808,976.890,12082.927
ERRE,TEL,3961,2023-07-15 14:00:48.490061,60.374,None,None,24.12,36.55,36.97,103.30,102.16,11.812,1089.878,12465.854
ERRE,TEL,3962,2023-07-15 14:00:51.498147,60.861,None,None,24.22,36.55,37.14,104.08,101.42,11.828,1050.366,12184.146
ERRE,TEL,3963,2023-07-15 14:00:54.506294,60.861,None,None,24.40,36.55,37.14,104.08,102.53,11.828,947.012,11187.805
ERRE,TEL,3964,2023-07-15 14:00:57.555180,60.861,None,None,24.31,36.63,36.80,104.89,102.53,11.808,1033.963,12100.000
ERRE,TEL,3965,2023-07-15 14:01:00.566887,60.374,None,None,24.22,36.55,36.97,104.48,103.69,11.816,1015.671,12000.000
ERRE,TEL,3966,2023-07-15 14:01:03.582486,59.4,None,None,24.49,36.55,37.05,104.89,102.91,11.756,1437.073,17012.195
ERRE,TEL,3967,2023-07-15 14:01:06.591373,60.374,None,None,24.49,36.80,37.14,104.48,102.16,11.812,939.573,12637.805
ERRE,TEL,3968,2023-07-15 14:01:09.601423,59.4,None,None,24.31,36.71,36.97,105.30,101.42,11.816,1005.671,12352.439
ERRE,TEL,3969,2023-07-15 14:01:12.609645,60.374,None,None,24.22,36.63,37.05,105.30,100.70,11.808,1025.488,12121.951
ERRE,TEL,3970,2023-07-15 14:01:15.618815,60.374,None,None,24.22,36.55,36.97,105.72,100.70,11.816,992.012,12353.659
ERRE,TEL,3971,2023-07-15 14:01:18.629882,59.887,None,None,24.40,36.63,36.97,105.72,101.42,11.804,1007.866,11960.976
ERRE,TEL,3972,2023-07-15 14:01:21.638520,60.861,None,None,24.22,36.71,36.88,106.14,102.53,11.820,1004.512,12524.390
ERRE,TEL,3973,2023-07-15 14:01:24.646678,60.374,None,None,24.03,36.63,36.97,106.56,102.91,11.772,1436.463,16215.854
ERRE,TEL,3974,2023-07-15 14:01:27.654797,60.374,None,None,24.40,36.63,37.05,106.56,103.69,11.820,945.183,11179.268
ERRE,TEL,3975,2023-07-15 14:01:30.662986,60.374,None,None,24.31,36.71,36.97,107.00,103.69,11.824,1039.268,12276.829
ERRE,TEL,3976,2023-07-15 14:01:33.676784,60.861,None,None,24.31,36.55,37.05,107.88,103.69,11.820,1012.256,11980.488
ERRE,TEL,3977,2023-07-15 14:01:36.683712,60.374,None,None,24.12,36.63,36.97,107.88,103.69,11.804,1124.146,13420.732
ERRE,TEL,3978,2023-07-15 14:01:39.698906,60.374,None,None,24.12,36.63,36.88,108.33,104.08,11.812,1066.951,13382.927
ERRE,TEL,3979,2023-07-15 14:01:42.707393,59.887,None,None,24.22,36.63,36.97,107.88,104.08,11.836,944.695,10036.585
ERRE,TEL,3980,2023-07-15 14:01:45.748262,59.887,None,None,24.12,36.55,36.88,108.33,103.30,11.860,712.439,8380.488
ERRE,TEL,3981,2023-07-15 14:01:48.762281,59.4,None,None,24.22,36.71,36.97,108.33,103.69,11.848,709.878,8396.341
ERRE,TEL,3982,2023-07-15 14:01:51.771650,60.374,None,None,24.22,36.46,37.05,108.79,103.69,11.844,830.793,9920.732
ERRE,TEL,3983,2023-07-15 14:01:54.779701,60.374,None,None,24.31,36.71,36.97,108.33,104.08,11.840,816.220,9654.878
ERRE,TEL,3984,2023-07-15 14:01:57.787757,59.887,None,None,24.12,36.55,36.97,108.79,104.08,11.840,730.671,8663.415
ERRE,TEL,3985,2023-07-15 14:02:00.801601,60.374,None,None,24.12,36.71,36.88,109.25,103.30,11.864,695.061,8208.537
ERRE,TEL,3986,2023-07-15 14:02:03.812279,59.4,None,None,23.94,36.55,36.88,109.25,103.69,11.800,1153.354,13376.829
ERRE,TEL,3987,2023-07-15 14:02:06.820540,60.374,None,None,24.12,36.55,36.97,109.25,103.69,11.812,962.317,11770.732
ERRE,TEL,3988,2023-07-15 14:02:09.828702,60.861,None,None,24.22,36.55,36.97,109.72,103.30,11.808,1075.854,12665.854
ERRE,TEL,3989,2023-07-15 14:02:12.836852,60.861,None,None,23.94,36.55,37.05,109.25,103.30,11.824,1000.976,11836.585
ERRE,TEL,3990,2023-07-15 14:02:15.860265,59.887,None,None,23.94,36.63,36.88,109.72,103.30,11.772,1331.829,16092.683
ERRE,TEL,3991,2023-07-15 14:02:18.869302,60.861,None,None,24.31,36.71,36.97,110.20,103.30,11.752,1380.305,16239.024
ERRE,TEL,3992,2023-07-15 14:02:21.877427,60.374,None,None,23.94,36.63,37.05,110.20,103.69,11.808,1175.671,13419.512
ERRE,TEL,3993,2023-07-15 14:02:24.889547,60.374,None,None,24.31,36.63,36.97,110.69,103.30,11.812,1151.463,13679.268
ERRE,TEL,3994,2023-07-15 14:02:27.897986,60.374,None,None,24.22,36.55,36.97,111.18,102.16,11.808,1103.049,13854.878
ERRE,TEL,3995,2023-07-15 14:02:30.908603,60.861,None,None,24.22,36.55,37.05,111.18,101.06,11.836,947.683,11169.512
ERRE,TEL,3996,2023-07-15 14:02:33.917267,59.887,None,None,24.22,36.46,36.88,111.68,100.34,11.820,1022.378,12678.049
ERRE,TEL,3997,2023-07-15 14:02:36.933425,60.374,None,None,24.22,36.63,37.14,112.19,99.30,11.812,948.720,11210.976
ERRE,TEL,3998,2023-07-15 14:02:39.942123,60.374,None,None,24.22,36.80,36.97,112.19,98.96,11.808,1097.195,12791.463
ERRE,TEL,3999,2023-07-15 14:02:42.955642,60.374,None,None,24.12,36.71,36.88,111.68,98.96,11.812,1001.768,12409.756
ERRE,TEL,4000,2023-07-15 14:02:45.963715,59.887,None,None,24.03,36.71,36.88,111.68,98.62,11.812,1011.768,12187.805
ERRE,TEL,4001,2023-07-15 14:02:48.974819,60.374,None,None,24.12,36.55,36.80,112.19,99.64,11.812,964.268,12587.805
ERRE,TEL,4002,2023-07-15 14:02:51.990756,59.887,None,None,24.22,36.63,36.97,112.19,100.34,11.764,1371.890,16302.439
ERRE,TEL,4003,2023-07-15 14:02:54.999664,59.887,None,None,24.12,36.46,36.97,112.70,101.42,11.800,1111.280,12431.707
ERRE,TEL,4004,2023-07-15 14:02:58.007724,60.374,None,None,24.03,36.63,36.97,112.19,101.42,11.816,1041.951,12324.390
ERRE,TEL,4005,2023-07-15 14:03:01.016116,59.887,None,None,24.03,36.55,36.97,112.19,101.79,11.832,1020.366,12086.585
ERRE,TEL,4006,2023-07-15 14:03:04.024540,60.374,None,None,23.85,36.63,37.05,113.23,101.06,11.816,882.012,11845.122
ERRE,TEL,4007,2023-07-15 14:03:07.037353,58.913,None,None,24.03,36.63,36.88,113.23,101.42,11.808,1146.829,13576.829
ERRE,TEL,4008,2023-07-15 14:03:10.045880,60.374,None,None,24.03,36.63,37.14,113.23,101.42,11.812,1046.402,12352.439
ERRE,TEL,4009,2023-07-15 14:03:13.056009,60.374,None,None,23.94,36.55,36.97,113.76,101.79,11.828,1010.000,12020.732
ERRE,TEL,4010,2023-07-15 14:03:16.064237,59.887,None,None,24.22,36.46,36.88,113.76,101.06,11.760,1418.902,15414.634
ERRE,TEL,4011,2023-07-15 14:03:19.078197,59.887,None,None,23.94,36.55,36.88,113.23,101.06,11.820,971.707,12204.878
ERRE,TEL,4012,2023-07-15 14:03:22.087295,59.887,None,None,24.03,36.55,36.88,114.31,99.64,11.812,1093.476,12915.854
ERRE,TEL,4013,2023-07-15 14:03:25.095360,60.374,None,None,24.03,36.63,36.97,113.23,98.96,11.788,1134.756,13037.805
ERRE,TEL,4014,2023-07-15 14:03:28.103491,61.348,None,None,24.12,36.55,37.05,114.31,98.29,11.816,1033.902,12309.756
ERRE,TEL,4015,2023-07-15 14:03:31.111552,60.374,None,None,24.03,36.63,36.97,114.31,97.64,11.804,1049.695,12403.659
ERRE,TEL,4016,2023-07-15 14:03:34.119609,60.861,None,None,23.85,36.55,36.80,113.76,97.31,11.812,1079.756,12750.000
ERRE,TEL,4017,2023-07-15 14:03:37.127682,59.887,None,None,24.12,36.63,36.71,114.86,97.64,11.816,1086.585,12741.463
ERRE,TEL,4018,2023-07-15 14:03:40.135748,59.4,None,None,24.22,36.46,37.05,114.86,97.96,11.812,1057.500,12468.293
ERRE,TEL,4019,2023-07-15 14:03:43.149619,60.861,None,None,23.67,36.55,36.80,114.31,98.62,11.812,1098.963,13035.366
ERRE,TEL,4020,2023-07-15 14:03:46.157857,60.861,None,None,23.85,36.46,36.71,114.86,99.30,11.804,1022.195,12259.756
ERRE,TEL,4021,2023-07-15 14:03:49.171948,60.861,None,None,23.94,36.38,36.88,114.86,99.64,11.812,1081.585,12350.000
ERRE,TEL,4022,2023-07-15 14:03:52.180898,61.348,None,None,24.22,36.46,36.80,114.86,99.99,11.804,1091.463,12939.024
ERRE,TEL,4023,2023-07-15 14:03:55.188983,60.861,None,None,23.94,36.55,36.88,116.00,99.64,11.800,1104.939,12668.293
ERRE,TEL,4024,2023-07-15 14:03:58.199491,61.348,None,None,23.94,36.63,36.97,115.42,99.30,11.804,1092.988,12987.805
ERRE,TEL,4025,2023-07-15 14:04:01.222072,60.374,None,None,23.94,36.63,36.80,115.42,99.64,11.772,1567.256,16641.463
ERRE,TEL,4026,2023-07-15 14:04:04.232757,60.374,None,None,23.85,36.71,36.88,114.86,99.64,11.788,1168.841,14750.000
ERRE,TEL,4027,2023-07-15 14:04:07.240836,59.887,None,None,23.85,36.38,36.97,116.00,99.99,11.808,1114.268,13153.659
ERRE,TEL,4028,2023-07-15 14:04:10.264225,60.861,None,None,23.85,36.55,36.97,116.00,99.99,11.816,1000.366,12017.073
ERRE,TEL,4029,2023-07-15 14:04:13.272881,60.861,None,None,23.94,36.55,36.80,115.42,100.70,11.816,1045.183,12350.000
ERRE,TEL,4030,2023-07-15 14:04:16.280922,59.887,None,None,24.03,36.46,36.97,116.58,100.34,11.788,1177.561,14139.024
ERRE,TEL,4031,2023-07-15 14:04:19.289125,61.348,None,None,23.85,36.46,36.97,116.58,100.34,11.808,1027.256,13507.317
