ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2304,2023-07-15 09:21:44.327299,52.582,None,None,30.79,33.08,33.17,52.56,54.34,11.928,287.134,3426.829
ERRE,TEL,2305,2023-07-15 09:21:47.340458,53.069,None,None,30.79,33.08,33.25,52.75,54.34,11.928,289.024,3446.341
ERRE,TEL,2306,2023-07-15 09:21:50.348983,52.582,None,None,30.70,33.08,32.92,52.65,54.44,11.884,509.878,5636.585
ERRE,TEL,2307,2023-07-15 09:21:53.357111,53.069,None,None,30.79,33.08,33.08,52.75,54.44,11.916,366.646,4368.293
ERRE,TEL,2308,2023-07-15 09:21:56.365145,52.582,None,None,30.70,33.00,33.08,52.65,54.34,11.928,288.110,3434.146
ERRE,TEL,2309,2023-07-15 09:21:59.373284,53.069,None,None,30.88,33.08,33.08,52.65,54.65,11.928,288.354,3418.293
ERRE,TEL,2310,2023-07-15 09:22:02.381432,52.095,None,None,30.79,33.17,33.08,52.65,54.54,11.928,290.061,3545.122
ERRE,TEL,2311,2023-07-15 09:22:05.389483,52.582,None,None,30.79,33.17,32.92,52.75,54.65,11.928,287.561,3440.244
ERRE,TEL,2312,2023-07-15 09:22:08.397619,52.582,None,None,30.88,33.17,33.08,52.75,54.65,11.924,289.817,3451.220
ERRE,TEL,2313,2023-07-15 09:22:11.406135,52.582,None,None,30.70,33.08,33.08,52.75,54.65,11.924,286.768,3432.927
ERRE,TEL,2314,2023-07-15 09:22:14.414177,53.069,None,None,30.88,33.17,33.00,52.75,54.65,11.912,368.110,4385.366
ERRE,TEL,2315,2023-07-15 09:22:17.478196,51.608,None,None,30.70,33.17,33.17,52.85,54.65,11.924,291.220,3473.171
ERRE,TEL,2316,2023-07-15 09:22:20.489479,54.043,None,None,30.88,33.17,33.08,52.75,54.54,11.924,288.659,3436.585
ERRE,TEL,2317,2023-07-15 09:22:23.497605,52.582,None,None,30.79,33.17,33.08,52.75,54.54,11.928,291.646,3462.195
ERRE,TEL,2318,2023-07-15 09:22:26.505645,52.582,None,None,30.79,33.08,33.08,52.75,54.65,11.928,288.232,3439.024
ERRE,TEL,2319,2023-07-15 09:22:29.513760,52.582,None,None,30.70,33.17,33.00,52.75,54.54,11.924,290.732,3473.171
ERRE,TEL,2320,2023-07-15 09:22:32.521774,53.069,None,None,30.70,33.17,33.25,52.75,54.54,11.924,288.720,3420.732
