ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,720,2023-07-15 11:18:12.700513,49.66,None,None,33.59,36.63,36.55,56.82,59.86,11.928,340.244,4058.537
ERRE,TEL,721,2023-07-15 11:18:15.708825,50.147,None,None,33.51,36.63,36.55,56.71,59.86,11.928,284.634,3395.122
ERRE,TEL,722,2023-07-15 11:18:18.716801,50.147,None,None,33.76,36.55,36.55,56.82,59.75,11.916,364.146,4340.244
ERRE,TEL,723,2023-07-15 11:18:21.724869,51.121,None,None,33.68,36.71,36.55,56.71,59.86,11.928,289.146,3448.780
ERRE,TEL,724,2023-07-15 11:18:24.732863,49.66,None,None,33.76,36.71,36.55,56.71,59.86,11.928,286.646,3418.293
ERRE,TEL,725,2023-07-15 11:18:27.740884,50.634,None,None,33.76,36.63,36.46,56.71,59.86,11.928,288.537,3442.683
ERRE,TEL,726,2023-07-15 11:18:30.757484,51.121,None,None,33.68,36.63,36.55,56.82,59.86,11.928,287.134,3423.171
ERRE,TEL,727,2023-07-15 11:18:33.763936,50.634,None,None,33.59,36.55,36.46,56.71,59.86,11.928,288.963,3445.122
ERRE,TEL,728,2023-07-15 11:18:36.772002,51.608,None,None,33.76,36.63,36.46,56.82,59.86,11.928,287.561,3430.488
ERRE,TEL,729,2023-07-15 11:18:39.784565,50.147,None,None,33.42,36.71,36.55,56.71,59.86,11.916,365.427,4357.317
ERRE,TEL,730,2023-07-15 11:18:42.791880,49.66,None,None,33.68,36.71,36.55,56.82,59.97,11.928,287.439,3446.341
ERRE,TEL,731,2023-07-15 11:18:45.799842,50.634,None,None,33.59,36.46,36.55,56.71,59.97,11.928,289.268,3436.585
ERRE,TEL,732,2023-07-15 11:18:48.807824,50.147,None,None,33.68,36.55,36.46,56.82,59.86,11.928,286.341,3420.732
ERRE,TEL,733,2023-07-15 11:18:51.815872,50.147,None,None,33.76,36.71,36.55,56.82,60.09,11.928,288.720,3445.122
ERRE,TEL,734,2023-07-15 11:18:54.823977,50.147,None,None,33.51,36.71,36.63,56.71,59.86,11.928,286.220,3404.878
ERRE,TEL,735,2023-07-15 11:18:57.832049,50.634,None,None,33.76,36.63,36.55,56.82,59.97,11.928,288.232,3430.488
ERRE,TEL,736,2023-07-15 11:19:00.840097,50.147,None,None,33.85,36.71,36.55,56.82,59.97,11.928,288.415,3439.024
ERRE,TEL,737,2023-07-15 11:19:03.873131,49.173,None,None,33.59,36.63,36.55,56.82,59.97,11.928,287.317,3446.341
ERRE,TEL,738,2023-07-15 11:19:06.883997,49.173,None,None,33.68,36.63,36.38,56.82,59.97,11.928,286.037,3412.195
ERRE,TEL,739,2023-07-15 11:19:09.891971,50.634,None,None,33.59,36.55,36.46,56.82,59.97,11.928,288.963,3467.073
ERRE,TEL,740,2023-07-15 11:19:12.900025,51.121,None,None,33.68,36.63,36.46,56.82,59.97,11.928,287.439,3402.439
ERRE,TEL,741,2023-07-15 11:19:15.908081,51.121,None,None,33.51,36.46,36.38,56.71,59.97,11.908,418.415,4982.927
ERRE,TEL,742,2023-07-15 11:19:18.916148,49.173,None,None,33.59,36.63,36.46,56.92,60.09,11.928,288.537,3442.683
ERRE,TEL,743,2023-07-15 11:19:21.924126,50.147,None,None,33.68,36.63,36.63,56.82,59.97,11.916,314.634,3752.439
ERRE,TEL,744,2023-07-15 11:19:24.932423,50.147,None,None,33.85,36.71,36.46,56.92,60.09,11.928,286.646,3414.634
ERRE,TEL,745,2023-07-15 11:19:27.940906,50.147,None,None,33.76,36.55,36.55,56.82,59.86,11.928,299.207,3574.390
ERRE,TEL,746,2023-07-15 11:19:30.948903,49.66,None,None,33.59,36.55,36.46,56.92,59.97,11.928,285.366,3407.317
ERRE,TEL,747,2023-07-15 11:19:33.962631,50.634,None,None,33.51,36.55,36.46,56.71,59.97,11.928,290.427,3430.488
ERRE,TEL,748,2023-07-15 11:19:36.971604,51.121,None,None,33.76,36.63,36.46,56.82,60.09,11.916,361.037,4296.341
ERRE,TEL,749,2023-07-15 11:19:39.983815,49.173,None,None,33.68,36.55,36.55,56.71,60.09,11.928,288.720,3429.268
ERRE,TEL,750,2023-07-15 11:19:42.996763,50.634,None,None,33.68,36.55,36.38,56.71,59.86,11.928,286.829,3404.878
ERRE,TEL,751,2023-07-15 11:19:46.014165,49.66,None,None,33.51,36.63,36.55,56.71,59.97,11.928,287.561,3429.268
ERRE,TEL,752,2023-07-15 11:19:49.022501,51.121,None,None,33.59,36.55,36.46,56.82,59.86,11.928,286.220,3414.634
ERRE,TEL,753,2023-07-15 11:19:52.034994,50.147,None,None,33.59,36.55,36.46,56.71,59.97,11.928,290.061,3423.171
ERRE,TEL,754,2023-07-15 11:19:55.043495,50.634,None,None,33.59,36.55,36.55,56.92,59.97,11.928,287.134,3434.146
ERRE,TEL,755,2023-07-15 11:19:58.051619,50.147,None,None,33.68,36.38,36.46,56.92,60.09,11.916,458.476,4385.366
ERRE,TEL,756,2023-07-15 11:20:01.059744,50.147,None,None,33.76,36.55,36.38,56.82,59.97,11.928,285.610,3434.146
ERRE,TEL,757,2023-07-15 11:20:04.071973,50.147,None,None,33.42,36.38,36.38,56.71,59.86,11.928,288.415,3424.390
ERRE,TEL,758,2023-07-15 11:20:07.080261,50.147,None,None,33.59,36.55,36.46,56.92,59.97,11.928,287.012,3423.171
ERRE,TEL,759,2023-07-15 11:20:10.092022,50.634,None,None,33.59,36.55,36.55,56.71,59.97,11.928,290.122,3434.146
ERRE,TEL,760,2023-07-15 11:20:13.100392,49.66,None,None,33.42,36.55,36.38,56.71,60.09,11.928,285.732,3408.537
ERRE,TEL,761,2023-07-15 11:20:16.109332,50.634,None,None,33.59,36.63,36.55,56.82,59.86,11.908,330.854,3446.341
ERRE,TEL,762,2023-07-15 11:20:19.117394,50.634,None,None,33.59,36.55,36.63,56.82,59.97,11.928,287.439,3414.634
ERRE,TEL,763,2023-07-15 11:20:22.125467,50.634,None,None,33.59,36.46,36.46,56.82,59.97,11.928,286.463,3417.073
ERRE,TEL,764,2023-07-15 11:20:25.133472,50.147,None,None,33.42,36.63,36.46,56.82,59.97,11.928,285.610,3407.317
ERRE,TEL,765,2023-07-15 11:20:28.141463,49.66,None,None,33.76,36.63,36.46,56.71,59.97,11.928,285.427,3404.878
ERRE,TEL,766,2023-07-15 11:20:31.161474,50.147,None,None,33.76,36.55,36.38,56.92,59.86,11.928,285.732,3418.293
ERRE,TEL,767,2023-07-15 11:20:34.170349,51.121,None,None,33.68,36.63,36.46,56.82,59.97,11.928,370.122,3445.122
ERRE,TEL,768,2023-07-15 11:20:37.178441,50.147,None,None,33.68,36.55,36.46,56.92,59.86,11.916,354.146,3445.122
ERRE,TEL,769,2023-07-15 11:20:40.186504,49.66,None,None,33.59,36.63,36.46,56.82,59.86,11.908,362.317,4365.854
ERRE,TEL,770,2023-07-15 11:20:43.194606,50.634,None,None,33.59,36.63,36.46,56.71,59.86,11.928,286.220,3402.439
ERRE,TEL,771,2023-07-15 11:20:46.202669,50.147,None,None,33.68,36.55,36.55,56.82,59.97,11.928,289.329,3426.829
ERRE,TEL,772,2023-07-15 11:20:49.210725,51.121,None,None,33.59,36.55,36.38,56.92,59.97,11.928,285.244,3412.195
ERRE,TEL,773,2023-07-15 11:20:52.218812,50.147,None,None,33.68,36.63,36.55,56.92,59.86,11.928,289.512,3452.439
ERRE,TEL,774,2023-07-15 11:20:55.226848,50.634,None,None,33.59,36.46,36.55,56.82,59.86,11.928,286.524,3418.293
ERRE,TEL,775,2023-07-15 11:20:58.235152,50.634,None,None,33.59,36.63,36.46,56.92,59.86,11.924,288.841,3445.122
ERRE,TEL,776,2023-07-15 11:21:01.243793,50.147,None,None,33.59,36.63,36.46,56.92,59.86,11.928,285.427,3404.878
ERRE,TEL,777,2023-07-15 11:21:04.251888,50.634,None,None,33.68,36.63,36.46,56.82,59.86,11.928,288.049,3436.585
ERRE,TEL,778,2023-07-15 11:21:07.259913,49.173,None,None,33.59,36.55,36.46,56.92,59.97,11.908,426.280,5076.829
ERRE,TEL,779,2023-07-15 11:21:10.268568,50.147,None,None,33.59,36.46,36.38,56.71,59.75,11.928,288.232,3439.024
ERRE,TEL,780,2023-07-15 11:21:13.281868,51.608,None,None,33.51,36.46,36.55,56.82,59.97,11.928,287.317,3408.537
ERRE,TEL,781,2023-07-15 11:21:16.300040,51.121,None,None,33.59,36.46,36.38,56.82,59.86,11.928,287.012,3414.634
ERRE,TEL,782,2023-07-15 11:21:19.308428,51.121,None,None,33.68,36.55,36.55,57.03,59.97,11.928,411.585,4904.878
ERRE,TEL,783,2023-07-15 11:21:22.316476,49.66,None,None,33.59,36.55,36.46,56.92,59.86,11.908,289.451,3452.439
ERRE,TEL,784,2023-07-15 11:21:25.324540,50.634,None,None,33.51,36.63,36.38,56.82,59.97,11.920,289.146,3448.780
ERRE,TEL,785,2023-07-15 11:21:28.335006,49.66,None,None,33.59,36.55,36.29,56.82,59.75,11.928,287.012,3390.244
ERRE,TEL,786,2023-07-15 11:21:31.343331,50.634,None,None,33.59,36.38,36.29,56.82,59.86,11.928,288.354,3439.024
ERRE,TEL,787,2023-07-15 11:21:34.361239,50.147,None,None,33.59,36.63,36.38,56.92,59.97,11.928,287.866,3439.024
ERRE,TEL,788,2023-07-15 11:21:37.370095,50.634,None,None,33.59,36.55,36.46,56.82,59.97,11.912,385.488,5210.976
ERRE,TEL,789,2023-07-15 11:21:40.380304,51.608,None,None,33.51,36.55,36.46,56.82,59.86,11.896,497.317,6050.000
ERRE,TEL,790,2023-07-15 11:21:43.389028,50.634,None,None,33.51,36.38,36.29,56.92,59.97,11.928,287.439,3628.049
ERRE,TEL,791,2023-07-15 11:21:46.397059,50.147,None,None,33.51,36.46,36.21,56.82,59.86,11.928,288.720,3445.122
