ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,72,2023-07-15 07:29:45.234269,43.329,None,None,38.58,40.45,40.28,45.05,47.11,11.928,291.951,3470.732
ERRE,TEL,73,2023-07-15 07:29:48.242617,44.303,None,None,38.41,40.36,40.19,45.14,47.02,11.928,291.829,3476.829
ERRE,TEL,74,2023-07-15 07:29:51.255493,43.329,None,None,38.41,40.19,40.28,45.14,47.11,11.928,290.122,3467.073
ERRE,TEL,75,2023-07-15 07:29:54.264125,43.816,None,None,38.41,40.28,40.28,44.96,47.02,11.928,289.329,3451.220
ERRE,TEL,76,2023-07-15 07:29:57.280095,44.79,None,None,38.32,40.36,40.19,45.05,47.02,11.916,369.207,4403.659
ERRE,TEL,77,2023-07-15 07:30:00.289101,42.355,None,None,38.41,40.19,40.11,45.05,47.20,11.932,291.159,3476.829
ERRE,TEL,78,2023-07-15 07:30:03.297182,43.816,None,None,38.32,40.11,40.28,45.05,47.20,11.928,292.561,3456.098
ERRE,TEL,79,2023-07-15 07:30:06.305387,44.79,None,None,38.32,40.11,39.94,45.05,47.02,11.928,289.939,3458.537
ERRE,TEL,80,2023-07-15 07:30:09.313487,44.79,None,None,38.32,40.11,40.11,44.96,47.11,11.928,289.939,3454.878
ERRE,TEL,81,2023-07-15 07:30:12.324617,44.303,None,None,38.24,40.02,40.19,45.05,47.02,11.928,290.122,3467.073
ERRE,TEL,82,2023-07-15 07:30:15.337811,43.329,None,None,38.32,40.19,40.11,45.32,47.11,11.908,425.610,5374.390
ERRE,TEL,83,2023-07-15 07:30:18.350247,43.329,None,None,38.32,40.19,40.11,45.58,47.20,11.928,289.512,3460.976
ERRE,TEL,84,2023-07-15 07:30:21.362063,43.329,None,None,38.15,39.94,40.11,45.58,47.29,11.928,291.829,3476.829
ERRE,TEL,85,2023-07-15 07:30:24.370560,44.79,None,None,38.32,40.02,40.02,45.58,47.20,11.928,293.049,3464.634
ERRE,TEL,86,2023-07-15 07:30:27.381052,44.79,None,None,38.15,40.02,40.02,45.50,47.38,11.928,291.341,3470.732
ERRE,TEL,87,2023-07-15 07:30:30.390641,43.816,None,None,38.24,40.02,39.94,45.50,47.29,11.928,288.659,3460.976
ERRE,TEL,88,2023-07-15 07:30:33.399224,45.277,None,None,38.24,40.02,39.85,45.41,47.20,11.928,293.110,3501.220
ERRE,TEL,89,2023-07-15 07:30:36.412361,43.329,None,None,38.24,40.02,39.94,45.41,47.11,11.916,367.744,4374.390
ERRE,TEL,90,2023-07-15 07:30:39.421307,45.277,None,None,38.07,40.02,40.02,45.32,47.11,11.924,292.256,3474.390
ERRE,TEL,91,2023-07-15 07:30:42.429425,43.816,None,None,38.15,39.94,39.85,45.41,47.11,11.924,291.951,3448.780
ERRE,TEL,92,2023-07-15 07:30:45.446029,44.303,None,None,38.32,39.94,39.85,45.32,47.20,11.924,292.134,3479.268
ERRE,TEL,93,2023-07-15 07:30:48.454934,44.303,None,None,38.15,39.94,39.85,45.32,47.11,11.928,290.366,3448.780
ERRE,TEL,94,2023-07-15 07:30:51.462985,44.303,None,None,38.15,39.85,39.77,45.32,47.11,11.900,465.976,5545.122
ERRE,TEL,95,2023-07-15 07:30:54.471728,44.303,None,None,38.15,39.85,39.77,45.41,47.02,11.912,389.390,4613.415
ERRE,TEL,96,2023-07-15 07:30:57.479974,44.79,None,None,37.98,39.77,39.85,45.32,47.02,11.928,291.037,3467.073
ERRE,TEL,97,2023-07-15 07:31:00.488102,44.303,None,None,37.90,39.94,39.85,45.50,47.20,11.928,290.549,3448.780
ERRE,TEL,98,2023-07-15 07:31:03.501631,44.303,None,None,37.90,39.68,39.77,45.50,47.20,11.924,291.707,3462.195
ERRE,TEL,99,2023-07-15 07:31:06.510668,44.79,None,None,37.90,39.68,39.77,45.67,47.11,11.928,289.268,3451.220
ERRE,TEL,100,2023-07-15 07:31:09.518758,45.764,None,None,37.98,39.77,39.77,45.58,47.02,11.928,289.024,3458.537
ERRE,TEL,101,2023-07-15 07:31:12.529556,44.79,None,None,37.90,39.77,39.68,45.67,47.11,11.924,291.463,3460.976
ERRE,TEL,102,2023-07-15 07:31:15.537622,45.764,None,None,37.90,39.77,39.77,45.58,47.11,11.928,293.720,3502.439
ERRE,TEL,103,2023-07-15 07:31:18.559519,45.277,None,None,37.90,39.68,39.77,45.67,47.02,11.928,289.268,3456.098
ERRE,TEL,104,2023-07-15 07:31:21.569607,44.303,None,None,37.98,39.85,39.77,45.76,47.11,11.928,292.561,3480.488
ERRE,TEL,105,2023-07-15 07:31:24.577763,45.764,None,None,37.90,39.68,39.68,45.50,47.02,11.928,289.939,3458.537
ERRE,TEL,106,2023-07-15 07:31:27.592946,45.764,None,None,37.90,39.59,39.51,45.67,46.93,11.908,420.122,4992.683
ERRE,TEL,107,2023-07-15 07:31:30.601903,45.764,None,None,37.81,39.68,39.68,45.67,47.11,11.928,290.366,3462.195
ERRE,TEL,108,2023-07-15 07:31:33.609957,45.764,None,None,37.81,39.59,39.59,45.58,47.02,11.916,367.744,4387.805
ERRE,TEL,109,2023-07-15 07:31:36.618008,45.764,None,None,37.81,39.59,39.51,45.67,47.38,11.924,286.159,3412.195
ERRE,TEL,110,2023-07-15 07:31:39.626059,45.764,None,None,37.73,39.51,39.59,45.50,47.20,11.928,289.939,3439.024
ERRE,TEL,111,2023-07-15 07:31:42.637239,45.277,None,None,37.73,39.51,39.42,45.50,47.20,11.920,289.817,3468.293
ERRE,TEL,112,2023-07-15 07:31:45.645607,44.79,None,None,37.73,39.51,39.59,45.85,47.38,11.928,290.366,3486.585
ERRE,TEL,113,2023-07-15 07:31:48.655657,45.277,None,None,37.56,39.51,39.42,45.58,47.11,11.928,288.659,3439.024
ERRE,TEL,114,2023-07-15 07:31:51.663890,44.79,None,None,37.81,39.59,39.42,45.85,47.38,11.928,292.012,3482.927
ERRE,TEL,115,2023-07-15 07:31:54.672106,45.277,None,None,37.73,39.42,39.42,45.67,47.29,11.924,419.817,3460.976
ERRE,TEL,116,2023-07-15 07:31:57.680166,44.303,None,None,37.73,39.59,39.42,45.85,47.29,11.928,291.037,3470.732
