ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,4824,2023-07-15 14:44:06.679630,63.783,None,None,20.96,34.52,34.77,46.12,83.03,11.808,1005.488,12390.244
ERRE,TEL,4825,2023-07-15 14:44:09.687942,63.296,None,None,20.87,34.35,34.86,46.12,83.03,11.824,985.488,11648.780
ERRE,TEL,4826,2023-07-15 14:44:12.695662,63.296,None,None,21.06,34.44,34.77,46.21,82.82,11.756,1276.341,17110.976
ERRE,TEL,4827,2023-07-15 14:44:15.703691,63.783,None,None,21.25,34.44,34.86,46.39,83.03,11.816,1000.183,12252.439
ERRE,TEL,4828,2023-07-15 14:44:18.711705,64.27,None,None,20.96,34.52,34.77,46.48,82.62,11.800,1175.854,13856.098
ERRE,TEL,4829,2023-07-15 14:44:21.719784,63.296,None,None,21.15,34.44,34.77,46.48,82.82,11.820,1053.780,12309.756
ERRE,TEL,4830,2023-07-15 14:44:24.727786,63.296,None,None,20.87,34.44,34.86,46.57,82.82,11.816,1038.171,12268.293
ERRE,TEL,4831,2023-07-15 14:44:27.737574,62.809,None,None,20.68,34.35,34.77,46.66,82.62,11.808,996.707,12315.854
ERRE,TEL,4832,2023-07-15 14:44:30.745749,63.783,None,None,20.77,34.35,34.86,46.57,82.62,11.840,1025.305,11926.829
ERRE,TEL,4833,2023-07-15 14:44:33.756337,63.296,None,None,20.68,34.35,34.94,46.66,82.62,11.792,1164.268,13595.122
ERRE,TEL,4834,2023-07-15 14:44:36.764688,63.783,None,None,21.06,34.27,34.77,46.75,82.21,11.828,980.915,12585.366
ERRE,TEL,4835,2023-07-15 14:44:39.778588,63.296,None,None,20.77,34.27,34.94,46.84,82.62,11.812,1030.671,11945.122
ERRE,TEL,4836,2023-07-15 14:44:42.787395,62.809,None,None,20.87,34.35,34.61,46.84,82.62,11.816,1021.159,12475.610
ERRE,TEL,4837,2023-07-15 14:44:45.795484,63.296,None,None,20.87,34.35,34.77,47.11,82.41,11.820,938.780,11085.366
ERRE,TEL,4838,2023-07-15 14:44:48.803554,63.296,None,None,21.06,34.27,34.94,47.11,82.41,11.800,1134.756,13097.561
ERRE,TEL,4839,2023-07-15 14:44:51.811552,64.27,None,None,20.96,34.27,34.61,47.20,82.21,11.768,1387.500,16293.902
ERRE,TEL,4840,2023-07-15 14:44:54.819631,63.296,None,None,20.77,34.35,34.94,47.29,82.41,11.820,1028.171,11867.073
ERRE,TEL,4841,2023-07-15 14:44:57.827650,64.27,None,None,20.68,34.52,34.86,47.29,82.01,11.796,1093.049,12912.195
ERRE,TEL,4842,2023-07-15 14:45:00.835666,63.783,None,None,20.77,34.27,34.69,47.66,82.21,11.816,1023.171,12078.049
ERRE,TEL,4843,2023-07-15 14:45:03.843654,63.783,None,None,20.96,34.27,34.77,47.75,82.01,11.820,1043.049,12403.659
ERRE,TEL,4844,2023-07-15 14:45:06.851713,63.296,None,None,20.87,34.44,34.77,47.84,81.81,11.788,1204.512,14193.902
ERRE,TEL,4845,2023-07-15 14:45:09.860181,64.27,None,None,20.77,34.44,34.77,48.11,82.01,11.820,1001.585,11842.683
ERRE,TEL,4846,2023-07-15 14:45:12.868363,63.296,None,None,20.96,34.35,34.86,48.20,81.81,11.812,1142.744,12675.610
ERRE,TEL,4847,2023-07-15 14:45:15.876507,63.783,None,None,20.96,34.35,34.77,48.39,82.01,11.820,1010.488,11940.244
ERRE,TEL,4848,2023-07-15 14:45:18.891772,64.27,None,None,20.96,34.18,34.86,48.66,81.61,11.812,1033.354,12146.341
