ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,576,2023-07-15 07:55:02.713577,52.582,None,None,32.83,35.79,35.79,50.63,54.75,11.916,376.829,4490.244
ERRE,TEL,577,2023-07-15 07:55:05.721833,51.608,None,None,32.75,35.87,35.79,50.53,54.65,11.924,288.963,3445.122
ERRE,TEL,578,2023-07-15 07:55:08.730026,51.608,None,None,32.83,35.79,35.70,50.53,54.75,11.928,287.744,3432.927
ERRE,TEL,579,2023-07-15 07:55:11.738117,52.095,None,None,32.75,35.87,35.79,50.63,54.65,11.928,288.110,3434.146
ERRE,TEL,580,2023-07-15 07:55:14.745589,52.095,None,None,32.83,35.87,35.79,50.53,54.75,11.916,283.963,3445.122
ERRE,TEL,581,2023-07-15 07:55:17.753644,52.582,None,None,32.92,35.79,35.70,50.72,54.75,11.928,289.329,3470.732
ERRE,TEL,582,2023-07-15 07:55:20.761780,52.095,None,None,32.83,35.95,35.70,50.53,54.75,11.928,287.622,3430.488
ERRE,TEL,583,2023-07-15 07:55:23.769927,51.608,None,None,32.83,35.79,35.70,50.63,54.75,11.928,290.549,3460.976
ERRE,TEL,584,2023-07-15 07:55:26.784723,51.608,None,None,32.75,35.87,35.70,50.63,54.85,11.920,288.354,3442.683
ERRE,TEL,585,2023-07-15 07:55:29.798295,51.121,None,None,32.75,35.79,35.62,50.72,54.85,11.924,289.451,3439.024
ERRE,TEL,586,2023-07-15 07:55:32.807071,52.582,None,None,32.92,35.87,35.79,50.63,54.85,11.928,289.268,3448.780
ERRE,TEL,587,2023-07-15 07:55:35.815158,52.095,None,None,32.83,35.79,35.62,50.72,54.95,11.928,290.610,3467.073
ERRE,TEL,588,2023-07-15 07:55:38.821592,51.608,None,None,32.75,35.95,35.70,50.72,54.75,11.928,288.659,3439.024
ERRE,TEL,589,2023-07-15 07:55:41.829604,51.608,None,None,32.83,35.79,35.62,50.63,54.95,11.928,289.268,3439.024
ERRE,TEL,590,2023-07-15 07:55:44.837750,51.608,None,None,32.83,35.87,35.70,50.63,54.95,11.928,288.720,3440.244
ERRE,TEL,591,2023-07-15 07:55:47.847788,52.095,None,None,32.83,35.87,35.70,50.72,54.85,11.928,288.232,3442.683
ERRE,TEL,592,2023-07-15 07:55:50.856105,52.582,None,None,32.75,35.79,35.79,50.72,54.85,11.928,286.220,3432.927
ERRE,TEL,593,2023-07-15 07:55:53.861603,51.608,None,None,32.83,35.79,35.62,50.72,54.75,11.924,289.939,3456.098
ERRE,TEL,594,2023-07-15 07:55:56.869680,52.095,None,None,32.66,35.87,35.70,50.63,54.65,11.928,288.049,3434.146
ERRE,TEL,595,2023-07-15 07:55:59.885103,51.608,None,None,32.83,35.87,35.70,50.72,54.65,11.924,290.854,3468.293
ERRE,TEL,596,2023-07-15 07:56:02.893607,52.095,None,None,32.75,35.87,35.62,50.72,54.75,11.928,287.866,4351.220
ERRE,TEL,597,2023-07-15 07:56:05.904110,51.608,None,None,32.66,35.87,35.70,50.63,54.75,11.924,287.866,3460.976
ERRE,TEL,598,2023-07-15 07:56:08.913980,52.095,None,None,32.66,35.79,35.62,50.63,54.85,11.928,365.244,4356.098
ERRE,TEL,599,2023-07-15 07:56:11.927904,52.095,None,None,32.75,35.79,35.79,50.72,54.85,11.928,291.829,3446.341
ERRE,TEL,600,2023-07-15 07:56:14.936744,52.095,None,None,32.83,35.79,35.62,50.72,54.95,11.924,286.646,3432.927
ERRE,TEL,601,2023-07-15 07:56:17.947300,52.095,None,None,32.49,35.87,35.62,50.63,55.05,11.928,285.549,4904.878
ERRE,TEL,602,2023-07-15 07:56:20.956046,51.121,None,None,32.66,35.87,35.70,50.63,54.85,11.928,289.634,3612.195
ERRE,TEL,603,2023-07-15 07:56:23.964184,51.121,None,None,32.75,35.79,35.53,50.72,54.85,11.924,288.659,4284.146
ERRE,TEL,604,2023-07-15 07:56:26.972306,52.095,None,None,32.75,35.70,35.62,50.72,54.85,11.924,287.622,4369.512
ERRE,TEL,605,2023-07-15 07:56:29.980379,52.582,None,None,32.75,35.70,35.70,50.72,54.95,11.928,290.854,3965.854
ERRE,TEL,606,2023-07-15 07:56:32.985634,51.121,None,None,32.58,35.62,35.45,50.63,54.75,11.920,322.927,3434.146
ERRE,TEL,607,2023-07-15 07:56:35.993730,52.582,None,None,32.83,35.79,35.53,50.63,54.95,11.924,289.512,3452.439
ERRE,TEL,608,2023-07-15 07:56:39.001749,52.095,None,None,32.75,35.70,35.62,50.63,54.95,11.928,289.756,3434.146
ERRE,TEL,609,2023-07-15 07:56:42.009851,51.608,None,None,32.75,35.79,35.62,50.63,54.95,11.904,419.634,4975.610
ERRE,TEL,610,2023-07-15 07:56:45.017899,52.582,None,None,32.66,35.70,35.53,50.63,54.85,11.928,287.622,3452.439
ERRE,TEL,611,2023-07-15 07:56:48.026108,51.608,None,None,32.83,35.70,35.53,50.63,54.95,11.928,289.512,3448.780
ERRE,TEL,612,2023-07-15 07:56:51.037883,52.582,None,None,32.41,35.70,35.53,50.63,54.85,11.916,365.610,4347.561
ERRE,TEL,613,2023-07-15 07:56:54.046452,52.582,None,None,32.75,35.70,35.70,50.63,54.95,11.924,291.220,3474.390
ERRE,TEL,614,2023-07-15 07:56:57.060354,51.608,None,None,32.75,35.79,35.62,50.72,55.15,11.928,288.049,4247.561
ERRE,TEL,615,2023-07-15 07:57:00.069066,52.582,None,None,32.75,35.62,35.53,50.72,54.95,11.928,286.524,3418.293
ERRE,TEL,616,2023-07-15 07:57:03.089329,51.608,None,None,32.58,35.70,35.70,50.82,55.05,11.896,450.122,4363.415
ERRE,TEL,617,2023-07-15 07:57:06.097641,51.121,None,None,32.92,35.70,35.62,50.92,55.05,11.908,288.110,3442.683
ERRE,TEL,618,2023-07-15 07:57:09.105749,51.608,None,None,32.66,35.70,35.62,50.92,55.05,11.924,288.110,3426.829
ERRE,TEL,619,2023-07-15 07:57:12.113744,50.634,None,None,32.58,35.62,35.79,50.92,55.05,11.884,467.195,5036.585
ERRE,TEL,620,2023-07-15 07:57:15.122543,52.582,None,None,32.58,35.62,35.62,50.92,55.05,11.924,287.439,3429.268
ERRE,TEL,621,2023-07-15 07:57:18.130555,53.069,None,None,32.58,35.70,35.62,50.92,55.05,11.928,290.366,3462.195
ERRE,TEL,622,2023-07-15 07:57:21.137615,52.095,None,None,32.58,35.79,35.53,50.92,55.05,11.924,298.659,3558.537
ERRE,TEL,623,2023-07-15 07:57:24.145774,52.095,None,None,32.66,35.70,35.62,50.92,55.05,11.916,368.232,4387.805
ERRE,TEL,624,2023-07-15 07:57:27.153848,51.608,None,None,32.41,35.79,35.62,51.01,55.05,11.928,287.622,3429.268
ERRE,TEL,625,2023-07-15 07:57:30.170484,51.608,None,None,32.41,35.70,35.62,50.92,55.15,11.928,289.756,3446.341
ERRE,TEL,626,2023-07-15 07:57:33.179269,52.582,None,None,32.49,35.70,35.62,50.92,54.95,11.928,285.244,3402.439
ERRE,TEL,627,2023-07-15 07:57:36.189186,52.095,None,None,32.49,35.70,35.62,50.92,55.05,11.916,365.244,5502.439
ERRE,TEL,628,2023-07-15 07:57:39.197324,51.121,None,None,32.49,35.70,35.53,50.92,54.95,11.912,402.195,4795.122
ERRE,TEL,629,2023-07-15 07:57:42.205363,51.608,None,None,32.41,35.62,35.70,50.82,54.95,11.928,289.817,3360.976
ERRE,TEL,630,2023-07-15 07:57:45.213496,52.095,None,None,32.49,35.70,35.53,50.92,54.95,11.908,425.732,5067.073
ERRE,TEL,631,2023-07-15 07:57:48.221716,52.582,None,None,32.49,35.79,35.53,50.92,54.95,11.924,290.061,3458.537
ERRE,TEL,632,2023-07-15 07:57:51.229821,51.608,None,None,32.32,35.79,35.62,50.82,54.95,11.928,287.317,3426.829
ERRE,TEL,633,2023-07-15 07:57:54.243291,51.608,None,None,32.32,35.70,35.53,51.11,55.05,11.924,286.646,3446.341
ERRE,TEL,634,2023-07-15 07:57:57.251928,52.095,None,None,32.41,35.70,35.70,51.01,54.95,11.928,288.232,3436.585
ERRE,TEL,635,2023-07-15 07:58:00.259957,52.095,None,None,32.41,35.62,35.53,51.11,55.05,11.928,288.415,3456.098
ERRE,TEL,636,2023-07-15 07:58:03.267955,52.095,None,None,32.41,35.70,35.70,51.11,54.95,11.928,287.927,3439.024
ERRE,TEL,637,2023-07-15 07:58:06.284592,51.608,None,None,32.41,35.70,35.53,51.20,55.15,11.924,289.451,3452.439
ERRE,TEL,638,2023-07-15 07:58:09.293626,52.582,None,None,32.41,35.62,35.45,51.30,54.95,11.904,496.280,5898.780
ERRE,TEL,639,2023-07-15 07:58:12.301663,51.608,None,None,32.32,35.79,35.53,51.30,54.95,11.924,288.720,3445.122
ERRE,TEL,640,2023-07-15 07:58:15.310694,51.608,None,None,32.32,35.70,35.62,51.20,55.05,11.928,285.915,3408.537
ERRE,TEL,641,2023-07-15 07:58:18.319128,52.582,None,None,32.41,35.70,35.53,51.30,55.15,11.928,290.549,3467.073
ERRE,TEL,642,2023-07-15 07:58:21.327354,52.582,None,None,32.41,35.62,35.53,51.39,55.05,11.908,485.671,4967.073
ERRE,TEL,643,2023-07-15 07:58:24.335364,52.095,None,None,32.24,35.62,35.62,51.20,55.05,11.912,399.390,4754.878
ERRE,TEL,644,2023-07-15 07:58:27.343471,52.582,None,None,32.24,35.79,35.53,51.20,55.05,11.924,294.024,3506.098
ERRE,TEL,645,2023-07-15 07:58:30.351505,52.095,None,None,32.24,35.70,35.53,51.30,54.95,11.928,288.963,3446.341
ERRE,TEL,646,2023-07-15 07:58:33.359596,51.121,None,None,32.32,35.62,35.62,51.20,55.05,11.928,287.561,3430.488
ERRE,TEL,647,2023-07-15 07:58:36.367640,51.608,None,None,32.32,35.70,35.62,51.20,54.85,11.928,287.866,3432.927
