ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,288,2023-07-15 10:56:32.243716,46.738,None,None,36.55,38.24,38.32,53.15,53.15,11.928,289.024,4901.220
ERRE,TEL,289,2023-07-15 10:56:35.252087,48.199,None,None,36.55,38.15,38.32,53.05,53.05,11.928,287.134,3646.341
ERRE,TEL,290,2023-07-15 10:56:38.260034,47.225,None,None,36.55,38.15,38.32,53.05,52.95,11.916,365.915,4368.293
ERRE,TEL,291,2023-07-15 10:56:41.268041,48.199,None,None,36.55,38.15,38.24,52.95,53.05,11.928,287.439,3432.927
ERRE,TEL,292,2023-07-15 10:56:44.276017,47.225,None,None,36.55,38.24,38.24,53.05,53.05,11.928,290.427,3460.976
ERRE,TEL,293,2023-07-15 10:56:47.302586,47.225,None,None,36.55,38.15,38.15,53.05,53.05,11.928,287.622,3426.829
ERRE,TEL,294,2023-07-15 10:56:50.335653,47.225,None,None,36.55,38.15,38.15,53.15,53.24,11.916,364.817,4379.268
ERRE,TEL,295,2023-07-15 10:56:53.351614,48.199,None,None,36.55,38.24,38.24,53.05,53.24,11.928,288.110,3436.585
ERRE,TEL,296,2023-07-15 10:56:56.366914,48.199,None,None,36.46,38.15,38.24,53.05,53.24,11.916,365.549,4675.610
ERRE,TEL,297,2023-07-15 10:56:59.382969,46.251,None,None,36.38,38.24,38.07,53.15,53.24,11.928,289.756,4191.463
ERRE,TEL,298,2023-07-15 10:57:02.403109,46.738,None,None,36.46,38.24,38.07,53.24,53.44,11.928,287.927,3424.390
ERRE,TEL,299,2023-07-15 10:57:05.436520,47.225,None,None,36.46,38.15,38.15,53.34,53.34,11.916,366.646,4378.049
ERRE,TEL,300,2023-07-15 10:57:08.446825,46.738,None,None,36.46,38.32,38.15,53.44,53.34,11.928,285.244,3418.293
ERRE,TEL,301,2023-07-15 10:57:11.456244,46.251,None,None,36.46,38.15,38.07,53.44,53.44,11.916,365.793,4359.756
ERRE,TEL,302,2023-07-15 10:57:14.468577,47.712,None,None,36.55,38.15,37.98,53.54,53.44,11.928,286.037,3430.488
ERRE,TEL,303,2023-07-15 10:57:17.477387,47.712,None,None,36.38,38.24,38.07,53.54,53.44,11.928,289.817,3456.098
ERRE,TEL,304,2023-07-15 10:57:20.485385,47.712,None,None,36.38,38.15,38.07,53.54,53.34,11.928,287.012,3423.171
ERRE,TEL,305,2023-07-15 10:57:23.493425,48.199,None,None,36.38,38.07,38.07,53.44,53.34,11.928,289.512,3456.098
ERRE,TEL,306,2023-07-15 10:57:26.503640,47.225,None,None,36.46,38.15,37.98,53.54,53.34,11.928,286.768,3436.585
ERRE,TEL,307,2023-07-15 10:57:29.524071,47.225,None,None,36.29,38.15,38.07,53.64,53.44,11.928,288.232,3454.878
ERRE,TEL,308,2023-07-15 10:57:32.540293,48.199,None,None,36.46,38.15,38.15,53.64,53.44,11.928,286.463,3434.146
ERRE,TEL,309,2023-07-15 10:57:35.551356,48.199,None,None,36.38,38.15,38.07,53.74,53.44,11.928,289.146,3436.585
ERRE,TEL,310,2023-07-15 10:57:38.563236,48.199,None,None,36.38,38.24,37.98,53.64,53.34,11.920,286.524,3429.268
ERRE,TEL,311,2023-07-15 10:57:41.571871,47.712,None,None,36.38,38.07,37.98,53.64,53.34,11.924,285.244,3402.439
