ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2520,2023-07-15 09:32:34.607944,53.069,None,None,30.62,32.92,33.08,52.85,54.65,11.940,286.524,3420.732
ERRE,TEL,2521,2023-07-15 09:32:37.616298,53.556,None,None,30.70,33.00,33.08,52.85,54.65,11.928,403.293,4810.976
ERRE,TEL,2522,2023-07-15 09:32:40.624384,52.582,None,None,30.70,33.00,33.08,52.75,54.65,11.940,287.256,3445.122
ERRE,TEL,2523,2023-07-15 09:32:43.651862,53.556,None,None,30.79,32.92,33.25,52.75,54.65,11.940,290.610,3456.098
ERRE,TEL,2524,2023-07-15 09:32:46.668404,53.069,None,None,30.70,32.92,33.08,52.65,54.44,11.940,288.232,3432.927
ERRE,TEL,2525,2023-07-15 09:32:49.676540,52.582,None,None,30.53,32.92,33.08,52.75,54.44,11.940,291.341,3446.341
ERRE,TEL,2526,2023-07-15 09:32:52.684680,53.069,None,None,30.70,33.00,33.17,52.75,54.54,11.940,288.232,3448.780
ERRE,TEL,2527,2023-07-15 09:32:55.692817,53.556,None,None,30.70,33.08,33.25,52.85,54.54,11.924,289.817,3460.976
ERRE,TEL,2528,2023-07-15 09:32:58.701893,52.582,None,None,30.70,33.00,33.17,52.75,54.34,11.940,367.805,3446.341
ERRE,TEL,2529,2023-07-15 09:33:01.710336,53.069,None,None,30.45,32.75,33.00,52.65,54.34,11.940,290.732,3470.732
ERRE,TEL,2530,2023-07-15 09:33:04.722021,53.069,None,None,30.53,32.83,33.25,52.65,54.54,11.912,521.463,5842.683
ERRE,TEL,2531,2023-07-15 09:33:07.735285,53.069,None,None,30.70,33.08,33.25,52.75,54.54,11.904,457.012,7185.366
ERRE,TEL,2532,2023-07-15 09:33:10.743591,52.582,None,None,30.70,33.00,33.17,52.75,54.65,11.940,287.317,3410.976
ERRE,TEL,2533,2023-07-15 09:33:13.751631,53.069,None,None,30.53,32.92,33.17,52.75,54.75,11.940,290.061,3462.195
ERRE,TEL,2534,2023-07-15 09:33:16.767712,53.069,None,None,30.62,32.92,33.17,52.85,54.75,11.940,286.829,3392.683
ERRE,TEL,2535,2023-07-15 09:33:19.776509,52.582,None,None,30.70,32.92,33.08,52.85,54.75,11.940,289.817,3440.244
