ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,12960,2023-09-24 05:04:40.400003,67.88634364213732,21.0847623607582,349.0222847756246,2246854.781259202,866302.6597829671,5886655.943349205,11,-3,-16,15,-134,107,132,27,-7,70,None
ERRE,PVT,12961,2023-09-24 05:04:40.600003,67.88634369364904,21.08476226222633,349.03552763983726,2246854.7824338377,866302.6557975286,5886655.957780824,9,13,-6,15,-125,120,108,26,-5,67,None
ERRE,PVT,12962,2023-09-24 05:04:40.800003,67.88634373582072,21.084762176302608,349.0554812570497,2246854.786675473,866302.6535625393,5886655.978037369,5,7,24,15,-133,99,121,27,-7,69,None
ERRE,PVT,12963,2023-09-24 05:04:41.000003,67.88634374519029,21.084762128546117,349.07494172880797,2246854.7933294903,866302.6539769035,5886655.996459726,-3,8,21,15,-151,116,105,28,-7,69,None
ERRE,PVT,12964,2023-09-24 05:04:41.200003,67.88634374713047,21.08476201693622,349.0908694009603,2246854.800424412,866302.6516850091,5886656.011297206,4,-1,7,15,-145,128,103,28,-6,69,None
ERRE,PVT,12965,2023-09-24 05:04:41.400003,67.88634371098522,21.08476202138688,349.108973543196,2246854.810201062,866302.6556549958,5886656.026551894,10,6,5,15,-148,124,93,27,-5,72,None
ERRE,PVT,12966,2023-09-24 05:04:41.700003,67.8863437313346,21.084761935229764,349.13234802643524,2246854.817751816,866302.6546853652,5886656.049061371,5,-7,16,15,-119,97,116,26,-5,70,None
ERRE,PVT,12967,2023-09-24 05:04:41.900003,67.88634373784446,21.084761902826834,349.14436774545635,2246854.82183591,866302.6548004593,5886656.060470248,0,6,-16,15,-134,105,63,26,-6,70,None
ERRE,PVT,12968,2023-09-24 05:04:42.100003,67.88634374842835,21.08476184672996,349.1624820732851,2246854.828026129,866302.6546603105,5886656.07769647,-1,0,-14,15,-136,101,93,25,-6,70,None
ERRE,PVT,12969,2023-09-24 05:04:42.300003,67.88634371793495,21.084761822007778,349.1752435623858,2246854.835822372,866302.6565526463,5886656.08823883,10,5,-26,15,-104,126,90,27,-5,68,None
ERRE,PVT,12970,2023-09-24 05:04:42.500003,67.88634372642032,21.084761801337326,349.18954211305675,2246854.84033902,866302.6573630022,5886656.101841855,-5,-7,11,15,-120,63,114,26,-5,71,None
ERRE,PVT,12971,2023-09-24 05:04:42.700003,67.88634371269357,21.084761779200196,349.196464936455,2246854.8444288056,866302.6579427104,5886656.107679059,8,6,-3,15,-136,108,91,26,-5,69,None
ERRE,PVT,12972,2023-09-24 05:04:42.900002,67.88634371302201,21.084761746839874,349.2013650423194,2246854.8466075426,866302.6573250899,5886656.112232497,-6,-15,6,15,-150,97,77,26,-6,71,None
ERRE,PVT,12973,2023-09-24 05:04:43.100003,67.88634372902854,21.084761688601983,349.1923848294023,2246854.842790562,866302.6532301002,5886656.104584973,6,-5,39,15,-145,91,110,28,-7,70,None
ERRE,PVT,12974,2023-09-24 05:04:43.300003,67.88634374016443,21.084761634955445,349.1856470195864,2246854.8401614022,866302.6497999055,5886656.098810388,2,-4,4,15,-150,109,105,28,-5,69,None
ERRE,PVT,12975,2023-09-24 05:04:43.500003,67.88634371441466,21.08476169439035,349.17109890050085,2246854.8366355607,866302.6511176984,5886656.084251242,0,1,4,15,-133,74,90,26,-5,69,None
ERRE,PVT,12976,2023-09-24 05:04:43.700003,67.88634368606711,21.084761770279684,349.154407881909,2246854.8323587244,866302.65288712,5886656.067597753,-6,2,-31,15,-135,92,86,27,-6,70,None
ERRE,PVT,12977,2023-09-24 05:04:43.900003,67.88634367169732,21.08476182176453,349.13721486472645,2246854.8269268675,866302.6531119173,5886656.051066102,-1,-10,-28,15,-128,83,101,27,-5,69,None
ERRE,PVT,12978,2023-09-24 05:04:44.100003,67.886343659161,21.084761972001314,349.1290541547266,2246854.8229976417,866302.6583643196,5886656.042979318,-16,-16,-17,15,-119,85,97,27,-5,71,None
ERRE,PVT,12979,2023-09-24 05:04:44.300003,67.88634361325842,21.084762207507826,349.12142313563896,2246854.821182272,866302.6682726906,5886656.033982252,-2,2,-26,15,-144,94,89,27,-6,70,None
ERRE,PVT,12980,2023-09-24 05:04:44.500003,67.88634354592844,21.0847624236682,349.10575542089373,2246854.8189025517,866302.6771305854,5886656.0166399665,-1,2,-20,15,-112,95,100,26,-7,70,None
ERRE,PVT,12981,2023-09-24 05:04:44.700003,67.88634349825116,21.08476263345706,349.0884474238526,2246854.8142481805,866302.6847859016,5886655.998603255,-7,-13,22,15,-141,89,117,26,-5,68,None
ERRE,PVT,12982,2023-09-24 05:04:44.900003,67.88634343360192,21.084762862578287,349.07289906358545,2246854.8115559476,866302.6940685642,5886655.981484104,-1,2,-15,15,-126,110,94,28,-6,69,None
ERRE,PVT,12983,2023-09-24 05:04:45.100003,67.88634335449126,21.084763068624653,349.05927039131006,2246854.8112812033,866302.7032439202,5886655.965536212,1,8,16,15,-133,106,90,25,-5,71,None
ERRE,PVT,12984,2023-09-24 05:04:45.300003,67.88634328023223,21.084763200083128,349.0431255978135,2246854.8107826686,866302.7089732056,5886655.947461001,-6,-4,-15,15,-127,94,100,27,-6,71,None
ERRE,PVT,12985,2023-09-24 05:04:45.500003,67.88634319994688,21.084763252689743,349.03359508828646,2246854.814380615,866302.712730085,5886655.935260481,9,-6,-9,15,-140,122,96,26,-6,70,None
ERRE,PVT,12986,2023-09-24 05:04:45.700003,67.88634311967094,21.08476333184522,349.0162699070727,2246854.814838421,866302.716472129,5886655.915839071,5,-4,-22,15,-127,73,93,25,-4,71,None
ERRE,PVT,12987,2023-09-24 05:04:45.900003,67.88634304784836,21.08476339575465,349.0017102271015,2246854.815683061,866302.7196765684,5886655.899334675,11,12,10,15,-143,113,117,26,-5,69,None
ERRE,PVT,12988,2023-09-24 05:04:46.100003,67.8863429966634,21.08476337127622,348.9887916634364,2246854.8164507234,866302.7188699278,5886655.88521722,3,0,18,15,-121,88,95,27,-5,70,None
ERRE,PVT,12989,2023-09-24 05:04:46.300003,67.88634295301115,21.084763363610104,348.9678937968602,2246854.8134352425,866302.7173619543,5886655.864023718,-6,10,-11,15,-120,107,109,27,-5,68,None
ERRE,PVT,12990,2023-09-24 05:04:46.500003,67.88634289283887,21.084763305980065,348.9436761782859,2246854.8116019806,866302.7140591923,5886655.839061012,3,14,0,15,-148,105,83,28,-5,70,None
ERRE,PVT,12991,2023-09-24 05:04:46.700003,67.88634282755024,21.084763148750675,348.9147695880423,2246854.810120984,866302.7064058322,5886655.809539433,-3,5,-31,15,-150,111,85,28,-7,69,None
ERRE,PVT,12992,2023-09-24 05:04:46.900003,67.88634275107891,21.084763013901366,348.8892278642361,2246854.8105616868,866302.7005015102,5886655.782665648,3,-11,9,15,-137,77,108,28,-7,70,None
ERRE,PVT,12993,2023-09-24 05:04:47.100003,67.8863426526451,21.0847629721614,348.87244214601566,2246854.81478762,866302.7002507088,5886655.762981589,-3,8,-18,15,-147,98,111,27,-6,69,None
ERRE,PVT,12994,2023-09-24 05:04:47.300003,67.88634253296419,21.084762925584,348.8547238179652,2246854.820807704,866302.7004737637,5886655.741541385,7,-2,-16,15,-119,99,112,28,-5,69,None
ERRE,PVT,12995,2023-09-24 05:04:47.500003,67.88634239589379,21.084762916143447,348.8359065909677,2246854.8275569403,866302.7026507691,5886655.718352955,-9,-1,-19,15,-153,103,89,26,-7,71,None
ERRE,PVT,12996,2023-09-24 05:04:47.700003,67.88634226501553,21.084762855605817,348.82278210016625,2246854.83648126,866302.7033647546,5886655.700698497,-8,-7,19,15,-107,96,117,27,-6,71,None
ERRE,PVT,12997,2023-09-24 05:04:47.900003,67.88634216548427,21.084762756689127,348.81516248958235,2246854.8448970304,866302.7021538907,5886655.689460196,3,6,7,15,-114,114,89,25,-6,71,None
ERRE,PVT,12998,2023-09-24 05:04:48.100003,67.8863420587022,21.084762690507166,348.81051015860413,2246854.8545591873,866302.7028981114,5886655.680666447,4,-4,1,15,-148,114,105,27,-5,72,None
ERRE,PVT,12999,2023-09-24 05:04:48.300003,67.88634194865665,21.0847626754502,348.81014331575994,2246854.865268241,866302.7063488838,5886655.675705912,1,5,-32,15,-156,102,102,28,-6,69,None
ERRE,PVT,13000,2023-09-24 05:04:48.500003,67.88634184881867,21.084762640081728,348.82072493773086,2246854.879145779,866302.7101063798,5886655.681317062,8,-8,-13,15,-135,127,76,28,-5,70,None
ERRE,PVT,13001,2023-09-24 05:04:48.700003,67.88634178143661,21.084762658091613,348.8325185452045,2246854.8895126465,866302.7149147029,5886655.689413828,-10,6,-15,15,-136,123,90,26,-5,69,None
ERRE,PVT,13002,2023-09-24 05:04:49.000003,67.88634171775384,21.084762679008417,348.8613430300191,2246854.905460846,866302.7220059189,5886655.713443992,0,-5,-6,15,-135,115,124,25,-5,72,None
ERRE,PVT,13003,2023-09-24 05:04:49.200003,67.88634169172761,21.08476269749031,348.88696693839324,2246854.9166909587,866302.7271683381,5886655.736090167,-5,2,-30,15,-144,125,98,27,-5,69,None
ERRE,PVT,13004,2023-09-24 05:04:49.400003,67.88634167331193,21.084762763282875,348.91422615338905,2246854.9270463446,866302.7341245891,5886655.7605709145,14,20,29,15,-125,101,98,25,-5,70,None
ERRE,PVT,13005,2023-09-24 05:04:49.600003,67.88634168695134,21.08476274153265,348.9368899072524,2246854.934020595,866302.7358338663,5886655.782140198,5,-12,20,15,-127,107,104,27,-5,69,None
ERRE,PVT,13006,2023-09-24 05:04:49.800003,67.88634163727204,21.08476274469863,348.9472638472036,2246854.942406409,866302.7392097311,5886655.789665048,-10,-12,-23,15,-141,115,94,27,-5,69,None
ERRE,PVT,13007,2023-09-24 05:04:50.000003,67.88634158085702,21.084762707751366,348.9513115219648,2246854.949826116,866302.7404062143,5886655.791046173,-2,10,-8,15,-136,114,112,26,-4,68,None
ERRE,PVT,13008,2023-09-24 05:04:50.200003,67.88634155972686,21.084762628629704,348.9603350232499,2246854.9562291573,866302.7393109781,5886655.798518666,5,-1,20,15,-139,99,108,28,-7,72,None
ERRE,PVT,13009,2023-09-24 05:04:50.400003,67.88634154595545,21.08476260877136,348.9726761330457,2246854.962191924,866302.740715484,5886655.809373706,4,0,20,15,-115,119,115,26,-6,70,None
ERRE,PVT,13010,2023-09-24 05:04:50.600003,67.88634155975053,21.08476266023915,349.0003796584622,2246854.9698142963,866302.7459727331,5886655.835618569,1,4,-42,15,-142,115,95,27,-7,69,None
ERRE,PVT,13011,2023-09-24 05:04:50.800003,67.88634159090829,21.084762692185762,349.0252573858842,2246854.9750652355,866302.7494363219,5886655.859974539,14,2,-3,15,-146,120,101,25,-5,69,None
ERRE,PVT,13012,2023-09-24 05:04:51.000003,67.88634165111793,21.08476270504639,349.0523680447054,2246854.978587958,866302.7513738539,5886655.887619038,-14,-10,25,15,-153,116,111,28,-7,70,None
ERRE,PVT,13013,2023-09-24 05:04:51.200003,67.88634171232636,21.08476276703492,349.07667793926555,2246854.98028783,866302.7548215124,5886655.912710737,-4,12,-33,15,-136,105,86,26,-5,68,None
ERRE,PVT,13014,2023-09-24 05:04:51.400003,67.88634174405178,21.084762824785777,349.0920416465004,2246854.9817521577,866302.7579874698,5886655.928276387,10,10,-1,15,-135,97,96,27,-5,70,None
ERRE,PVT,13015,2023-09-24 05:04:51.600002,67.88634181253475,21.084762891052357,349.0998108811155,2246854.976876185,866302.7590924334,5886655.938349624,-7,-6,-11,15,-122,101,112,28,-5,69,None
ERRE,PVT,13016,2023-09-24 05:04:51.800002,67.88634190032039,21.0847629647134,349.1108074198553,2246854.971160871,866302.7602068598,5886655.952223259,-9,-3,22,15,-147,78,84,27,-6,71,None
ERRE,PVT,13017,2023-09-24 05:04:52.000003,67.88634196706163,21.084763051852068,349.10945429580147,2246854.962933095,866302.7609596703,5886655.953772054,-11,2,-27,15,-121,81,118,25,-5,70,None
ERRE,PVT,13018,2023-09-24 05:04:52.200003,67.88634204408378,21.08476303398969,349.11115178297933,2246854.9563731644,866302.7576258031,5886655.958578739,-2,-9,-10,15,-137,80,117,27,-5,69,None
ERRE,PVT,13019,2023-09-24 05:04:52.400003,67.88634207819933,21.084763034086116,349.10272825048213,2246854.950123695,866302.7552205863,5886655.952207321,0,5,9,15,-133,118,100,27,-5,70,None
ERRE,PVT,13020,2023-09-24 05:04:52.600003,67.88634212433732,21.084763004064097,349.0872120844245,2246854.940679218,866302.7502268195,5886655.939769818,2,5,-3,15,-127,116,82,27,-6,67,None
ERRE,PVT,13021,2023-09-24 05:04:52.800003,67.88634213528294,21.084762974965624,349.07607785211076,2246854.93615303,866302.747170961,5886655.929914227,-6,0,-5,15,-153,68,97,27,-6,70,None
ERRE,PVT,13022,2023-09-24 05:04:53.000003,67.88634211878147,21.084762988166425,349.0651398772916,2246854.933702583,866302.7468207863,5886655.919087984,0,-6,1,15,-117,112,89,27,-5,70,None
ERRE,PVT,13023,2023-09-24 05:04:53.200003,67.88634210758953,21.08476304119951,349.06049505109974,2246854.932348365,866302.7486875079,5886655.9143149005,10,22,28,15,-134,107,94,26,-5,69,None
ERRE,PVT,13024,2023-09-24 05:04:53.400003,67.88634210969322,21.08476307747342,349.05889159079004,2246854.9310338777,866302.7498146367,5886655.912917724,-14,6,-40,15,-136,127,98,26,-7,71,None
ERRE,PVT,13025,2023-09-24 05:04:53.600003,67.88634211767565,21.08476313114045,349.06947169694064,2246854.933168974,866302.7530552624,5886655.923054719,5,2,-8,15,-127,121,82,27,-6,67,None
ERRE,PVT,13026,2023-09-24 05:04:53.800003,67.88634212138312,21.08476326007346,349.09041940503994,2246854.938219777,866302.7608104052,5886655.942617163,6,-1,-4,15,-137,101,110,27,-5,68,None
