ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,79920,2023-09-24 08:54:28.000015,68.5437777280002,23.494874851548364,27517.909372020982,2155101.4213075247,936835.5543740848,5939157.530651889,-10614,7188,1951,15,-151,90,82,21,2,76,None
ERRE,PVT,79921,2023-09-24 08:54:28.200014,68.54379035843228,23.494927794479413,27517.77646864486,2155099.3033854947,936837.001383104,5939157.924516692,-10598,7188,1952,15,-139,75,60,19,3,74,None
ERRE,PVT,79922,2023-09-24 08:54:28.400015,68.54380305053165,23.494980789409187,27517.634396208097,2155097.175640068,936838.4464445171,5939158.312374502,-10603,7200,1944,15,-143,110,54,20,3,78,None
ERRE,PVT,79923,2023-09-24 08:54:28.600015,68.5438157700682,23.495033701173973,27517.48747102606,2155095.0450022253,936839.8865265406,5939158.696839853,-10607,7192,1947,15,-137,102,76,21,3,76,None
ERRE,PVT,79924,2023-09-24 08:54:28.800014,68.54382852034679,23.495086680440952,27517.33946954808,2155092.909959291,936841.3277096384,5939159.081562893,-10608,7184,1969,15,-137,118,78,20,3,76,None
ERRE,PVT,79925,2023-09-24 08:54:29.000014,68.54384127816819,23.495139498317315,27517.20122269016,2155090.7801054795,936842.7639281047,5939159.475673297,-10615,7191,1894,15,-138,96,58,20,4,75,None
ERRE,PVT,79926,2023-09-24 08:54:29.200014,68.54385399268142,23.49519236286102,27517.0701947937,2155088.6560503836,936844.2047515981,5939159.874727422,-10595,7207,1936,15,-162,94,73,18,3,74,None
ERRE,PVT,79927,2023-09-24 08:54:29.400014,68.54386667286136,23.49524528244278,27516.93613700025,2155086.5333608743,936845.6486273448,5939160.269554442,-10567,7204,1932,15,-174,89,66,19,3,76,None
ERRE,PVT,79928,2023-09-24 08:54:29.600014,68.54387940078509,23.49529826315995,27516.8006157319,2155084.4046148397,936847.0926015276,5939160.664975486,-10638,7192,1977,15,-147,126,75,19,3,77,None
ERRE,PVT,79929,2023-09-24 08:54:29.800014,68.54389201874034,23.495351197336,27516.6656502018,2155082.287330089,936848.5394739549,5939161.056407278,-10609,7214,1974,15,-165,86,64,20,3,75,None
ERRE,PVT,79930,2023-09-24 08:54:30.000014,68.54390468494258,23.495404069333265,27516.525599577817,2155080.1647421075,936849.9812575079,5939161.44508308,-10613,7209,1954,15,-166,107,55,20,2,75,None
ERRE,PVT,79931,2023-09-24 08:54:30.200014,68.54391728493191,23.495456905270245,27516.382788360366,2155078.048147809,936851.4240311985,5939161.828476096,-10627,7210,1909,15,-159,95,75,20,2,75,None
ERRE,PVT,79932,2023-09-24 08:54:30.400014,68.54392989290372,23.495509735828605,27516.24840584039,2155075.9337048205,936852.8674968184,5939162.220040474,-10586,7216,1943,15,-162,111,76,20,3,76,None
ERRE,PVT,79933,2023-09-24 08:54:30.600015,68.5439424884998,23.495562516349455,27516.111978394078,2155073.8205764447,936854.3092934416,5939162.609194214,-10601,7208,1983,15,-150,103,58,20,3,75,None
ERRE,PVT,79934,2023-09-24 08:54:30.800014,68.5439550607899,23.49561522730616,27515.967472820394,2155071.708103174,936855.7482611139,5939162.989874341,-10615,7196,1911,15,-144,99,84,21,3,74,None
ERRE,PVT,79935,2023-09-24 08:54:31.000014,68.5439676443431,23.495668001689417,27515.81561057226,2155069.5910471263,936857.1880703329,5939163.364168834,-10624,7225,1929,15,-121,114,85,21,3,74,None
ERRE,PVT,79936,2023-09-24 08:54:31.200014,68.54398027858025,23.495720665103107,27515.67650142226,2155067.475236666,936858.6234555871,5939163.752409168,-10612,7231,1941,15,-140,88,88,20,3,77,None
ERRE,PVT,79937,2023-09-24 08:54:31.400014,68.5439929397313,23.4957734166684,27515.539219886105,2155065.356023638,936860.0613011731,5939164.143452988,-10614,7207,1905,15,-151,82,75,20,2,76,None
ERRE,PVT,79938,2023-09-24 08:54:31.600014,68.54400558471349,23.495826174121525,27515.389791479614,2155063.2341846824,936861.4982657607,5939164.522528872,-10602,7200,1950,15,-156,96,80,20,3,75,None
ERRE,PVT,79939,2023-09-24 08:54:31.800015,68.54401821825414,23.49587887720648,27515.24672075443,2155061.116460578,936862.9345850132,5939164.907052694,-10616,7216,1931,15,-147,94,74,20,3,76,None
ERRE,PVT,79940,2023-09-24 08:54:32.000015,68.54403090904381,23.495931498434278,27515.107602731743,2155058.9959261445,936864.366019034,5939165.297600847,-10625,7210,1977,15,-153,123,46,19,2,75,None
ERRE,PVT,79941,2023-09-24 08:54:32.200014,68.54404356108185,23.49598407951624,27514.959519053842,2155056.876744946,936865.7962432208,5939165.678216451,-10618,7211,1946,15,-150,72,44,21,3,76,None
ERRE,PVT,79942,2023-09-24 08:54:32.400014,68.54405617988532,23.49603674868735,27514.804371712155,2155054.7569306856,936867.230128905,5939166.050895757,-10629,7234,1965,15,-172,116,88,21,3,74,None
ERRE,PVT,79943,2023-09-24 08:54:32.600014,68.54406878789321,23.496089443524163,27514.66012150449,2155052.641383637,936868.6670147309,5939166.433274339,-10623,7229,1921,15,-154,98,37,22,1,75,None
ERRE,PVT,79944,2023-09-24 08:54:32.800014,68.5440813741938,23.49614220318073,27514.508299589626,2155050.5243113926,936870.106133582,5939166.807716138,-10623,7237,1887,15,-146,99,59,20,2,76,None
ERRE,PVT,79945,2023-09-24 08:54:33.000014,68.54409400444197,23.496194983930458,27514.370940388166,2155048.4075429146,936871.5463250559,5939167.19741888,-10641,7206,1938,15,-145,98,41,21,2,73,None
ERRE,PVT,79946,2023-09-24 08:54:33.200014,68.54410665382579,23.496247789016643,27514.234766288486,2155046.2889435054,936872.9868061704,5939167.589008393,-10620,7224,2001,15,-146,98,50,20,2,75,None
ERRE,PVT,79947,2023-09-24 08:54:33.400014,68.54411922032372,23.496300517190726,27514.07767828989,2155044.172510324,936874.4247866679,5939167.957736672,-10624,7221,1910,15,-159,105,58,20,3,75,None
ERRE,PVT,79948,2023-09-24 08:54:33.600014,68.54413183395023,23.496353351996827,27513.935041125278,2155042.054674071,936875.8669231664,5939168.341845185,-10629,7205,1955,15,-155,108,66,20,3,75,None
ERRE,PVT,79949,2023-09-24 08:54:33.800015,68.54414438383537,23.496406205244384,27513.789756651528,2155039.941741987,936877.3120136672,5939168.720877646,-10606,7212,1888,15,-162,104,72,21,3,76,None
ERRE,PVT,79950,2023-09-24 08:54:34.000015,68.54415702000223,23.49645916989814,27513.648578632132,2155037.8201150303,936878.758303647,5939169.107267182,-10630,7237,1926,15,-165,85,81,20,3,78,None
ERRE,PVT,79951,2023-09-24 08:54:34.200014,68.54416968464882,23.496511984545684,27513.50903213419,2155035.6987642394,936880.1980024719,5939169.496341857,-10623,7228,1866,15,-152,127,62,20,3,76,None
ERRE,PVT,79952,2023-09-24 08:54:34.400014,68.54418232335802,23.49656483088138,27513.3619522971,2155033.5768473353,936881.6388695587,5939169.877342123,-10636,7250,1927,15,-140,115,70,22,3,75,None
ERRE,PVT,79953,2023-09-24 08:54:34.600014,68.54419501038505,23.496617817329767,27513.229358578643,2155031.452877982,936883.0851076033,5939170.273804189,-10613,7237,1982,15,-157,93,55,20,3,77,None
ERRE,PVT,79954,2023-09-24 08:54:34.800014,68.54420768543677,23.496670898273823,27513.084959338004,2155029.3245473895,936884.5336728184,5939170.658787839,-10628,7219,1878,15,-143,118,81,20,1,74,None
ERRE,PVT,79955,2023-09-24 08:54:35.000014,68.54422038745253,23.496724009097385,27512.948973988015,2155027.1959716245,936885.9834649157,5939171.052706866,-10635,7236,1888,15,-127,82,68,20,3,74,None
ERRE,PVT,79956,2023-09-24 08:54:35.200014,68.54423304816689,23.496776987726427,27512.816518689862,2155025.074689787,936887.4305133474,5939171.448218624,-10620,7242,1964,15,-166,82,69,20,3,74,None
ERRE,PVT,79957,2023-09-24 08:54:35.400013,68.54424563842296,23.49682983280335,27512.66671928567,2155022.956509622,936888.8729348589,5939171.824700795,-10597,7236,1895,15,-139,103,74,20,3,76,None
ERRE,PVT,79958,2023-09-24 08:54:35.600014,68.54425828703056,23.49688268073099,27512.528981002553,2155020.836748614,936890.3147938392,5939172.214798966,-10611,7240,1896,15,-136,98,57,20,3,75,None
ERRE,PVT,79959,2023-09-24 08:54:35.800014,68.54427094621634,23.496935596765795,27512.390567567512,2155018.7146351333,936891.7586731598,5939172.604701912,-10612,7225,1871,15,-159,96,78,19,2,78,None
ERRE,PVT,79960,2023-09-24 08:54:36.000014,68.54428359541656,23.496988560277753,27512.25226834679,2155016.592737511,936893.2047667949,5939172.994301675,-10604,7234,1945,15,-167,107,88,19,2,76,None
