ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,28080,2023-09-23 12:35:25.600012,67.88780779856603,21.081113985985162,358.00044749207865,2246771.9193350226,866106.38166325,5886725.737368756,18,0,-1,15,-187,89,78,19,3,75,None
ERRE,PVT,28081,2023-09-23 12:35:25.800012,67.88780767192898,21.081113966017888,357.9870452937405,2246771.9271400156,866106.3837726492,5886725.7196352985,27,-6,-23,15,-121,31,82,19,3,77,None
ERRE,PVT,28082,2023-09-23 12:35:26.000012,67.88780762930865,21.081113932350007,357.99261143953373,2246771.9337134096,866106.3847901943,5886725.723002581,-1,-4,-3,15,-137,73,87,19,2,77,None
ERRE,PVT,28083,2023-09-23 12:35:26.200012,67.88780757024725,21.081113896431088,357.9913044518132,2246771.9394920464,866106.3853999804,5886725.719311961,18,-10,-6,15,-171,10,109,18,3,75,None
ERRE,PVT,28084,2023-09-23 12:35:26.400012,67.88780750396884,21.08111391992644,357.98312763100387,2246771.942655538,866106.3876777213,5886725.708953777,5,-7,-40,15,-137,40,90,20,3,77,None
ERRE,PVT,28085,2023-09-23 12:35:26.600012,67.88780749099264,21.08111393840181,357.9870075484026,2246771.944990165,866106.3894098401,5886725.7120035,12,-10,-6,15,-127,38,104,19,3,75,None
ERRE,PVT,28086,2023-09-23 12:35:26.800012,67.88780746427473,21.08111399055484,357.992533956719,2246771.948718981,866106.3931962715,5886725.71600165,15,-11,30,15,-133,48,109,18,1,77,None
ERRE,PVT,28087,2023-09-23 12:35:27.000012,67.88780740214837,21.08111403867888,357.99284720199915,2246771.954091787,866106.3974349748,5886725.713683406,4,-10,-30,15,-127,59,116,19,3,77,None
ERRE,PVT,28088,2023-09-23 12:35:27.200012,67.88780733917898,21.081114069209157,358.00574555437623,2246771.964232078,866106.4027190553,5886725.722989219,40,4,51,15,-86,90,131,19,1,77,None
ERRE,PVT,28089,2023-09-23 12:35:27.400012,67.88780724157779,21.081114087591384,357.9934383678678,2246771.969042314,866106.4054012994,5886725.707489341,6,1,-16,15,-101,102,106,19,3,75,None
ERRE,PVT,28090,2023-09-23 12:35:27.600012,67.88780717924146,21.081114106022078,357.99798159620684,2246771.976369913,866106.4090561428,5886725.70908114,12,6,17,15,-139,112,112,19,3,76,None
ERRE,PVT,28091,2023-09-23 12:35:27.800012,67.88780709230991,21.081114187767497,357.997950201739,2246771.983505161,866106.4154885815,5886725.705402131,-10,9,-10,15,-110,146,75,19,3,78,None
ERRE,PVT,28092,2023-09-23 12:35:28.000012,67.88780698390129,21.081114236378617,357.9985646719838,2246771.993438957,866106.4215074357,5886725.701419738,-4,9,-6,15,-108,122,48,18,3,75,None
ERRE,PVT,28093,2023-09-23 12:35:28.200012,67.88780690368564,21.081114320195216,358.0082665193254,2246772.003313936,866106.429089299,5886725.70704005,-11,15,-11,15,-117,139,37,19,4,79,None
ERRE,PVT,28094,2023-09-23 12:35:28.400012,67.8878068310499,21.081114440628166,358.0119570303155,2246772.009793201,866106.4370113803,5886725.707409419,-19,21,-47,15,-167,153,70,17,2,75,None
ERRE,PVT,28095,2023-09-23 12:35:28.600012,67.88780676369625,21.081114570002867,358.01880310691854,2246772.0167363216,866106.4455150164,5886725.710924032,-4,9,13,15,-123,124,99,18,2,77,None
ERRE,PVT,28096,2023-09-23 12:35:28.800012,67.88780669034072,21.081114732432255,358.01880804239426,2246772.0213556723,866106.4546116731,5886725.707848683,-2,3,6,15,-126,142,138,18,4,74,None
ERRE,PVT,28097,2023-09-23 12:35:29.100012,67.88780668966291,21.081115000537906,358.02927626503134,2246772.021044969,866106.4665675886,5886725.717518495,-11,19,-15,15,-168,157,194,20,2,77,None
ERRE,PVT,28098,2023-09-23 12:35:29.300011,67.88780667791875,21.08111515365332,358.0296723578605,2246772.0200019106,866106.473061939,5886725.717392363,6,15,-34,15,-140,69,186,19,1,76,None
ERRE,PVT,28099,2023-09-23 12:35:29.500011,67.88780668760121,21.081115344309907,358.0196748743211,2246772.0126748807,866106.4788247695,5886725.708536738,25,13,24,15,-135,118,135,18,1,77,None
ERRE,PVT,28100,2023-09-23 12:35:29.700011,67.88780666906078,21.081115563929753,358.00456115046427,2246772.0058343234,866106.4860796578,5886725.693756208,3,23,-60,15,-151,81,96,19,3,78,None
ERRE,PVT,28101,2023-09-23 12:35:29.900011,67.88780665463084,21.081115746142952,357.98834882076017,2246771.998777024,866106.4915661699,5886725.678130461,22,11,11,15,-161,115,37,17,1,77,None
ERRE,PVT,28102,2023-09-23 12:35:30.100012,67.88780660062228,21.08111592762513,357.9667047766299,2246771.993639189,866106.4977596889,5886725.655810753,0,-19,11,15,-121,106,14,18,3,77,None
ERRE,PVT,28103,2023-09-23 12:35:30.300012,67.88780652067443,21.081116102860985,357.94137750372647,2246771.989803197,866106.5041737154,5886725.62898963,0,-2,-13,15,-123,99,10,18,4,77,None
ERRE,PVT,28104,2023-09-23 12:35:30.500011,67.8878064651869,21.08111621956031,357.9198588498665,2246771.985831291,866106.5078988171,5886725.606723994,8,-18,28,15,-151,59,14,17,3,76,None
ERRE,PVT,28105,2023-09-23 12:35:30.700011,67.88780637523057,21.0811163721298,357.89495726993107,2246771.9834524686,866106.5138536558,5886725.579877037,-1,-20,-27,15,-136,36,65,20,4,76,None
ERRE,PVT,28106,2023-09-23 12:35:30.900011,67.88780628712624,21.081116522423695,357.874037226846,2246771.9823279046,866106.5201895031,5886725.5567965275,21,-17,23,15,-121,95,137,19,1,74,None
ERRE,PVT,28107,2023-09-23 12:35:31.100011,67.88780621671947,21.08111667574082,357.85067583118627,2246771.9785937625,866106.5256555546,5886725.532197282,-2,-9,-25,15,-133,82,152,19,3,76,None
ERRE,PVT,28108,2023-09-23 12:35:31.300011,67.88780614221301,21.08111680591499,357.8266845259386,2246771.9753835117,866106.5302811839,5886725.506842329,12,0,-15,15,-138,126,196,17,2,76,None
ERRE,PVT,28109,2023-09-23 12:35:31.500010,67.88780609247316,21.081116907188232,357.8077211250672,2246771.9719880745,866106.5335337053,5886725.487185326,0,5,-41,15,-129,59,169,18,2,77,None
ERRE,PVT,28110,2023-09-23 12:35:31.700011,67.88780610476731,21.08111698046492,357.8014547340013,2246771.967494053,866106.5351017475,5886725.481896021,-8,-6,-6,15,-104,118,138,18,2,74,None
ERRE,PVT,28111,2023-09-23 12:35:31.900011,67.8878060899633,21.08111706761038,357.80652037961573,2246771.9693833315,866106.5397551439,5886725.485967518,14,4,0,15,-153,98,112,18,4,77,None
ERRE,PVT,28112,2023-09-23 12:35:32.100011,67.8878061370713,21.081117092067583,357.8156367954533,2246771.9676734,866106.5401975551,5886725.496391295,-12,-8,11,15,-106,139,40,18,2,78,None
ERRE,PVT,28113,2023-09-23 12:35:32.300011,67.88780619336494,21.081117102369102,357.82173887381305,2246771.964233048,866106.5393353248,5886725.504408113,3,10,21,15,-122,113,18,18,1,76,None
ERRE,PVT,28114,2023-09-23 12:35:32.500011,67.88780620821778,21.0811171774192,357.82200494295597,2246771.961759893,866106.5417622653,5886725.505278226,-11,12,-24,15,-140,155,18,18,3,75,None
ERRE,PVT,28115,2023-09-23 12:35:32.700011,67.88780621039024,21.081117235077766,357.82160198191553,2246771.960537304,866106.5438879572,5886725.504996115,-3,4,-7,15,-89,127,67,20,3,77,None
ERRE,PVT,28116,2023-09-23 12:35:32.900011,67.88780619285022,21.081117342563616,357.8151803261746,2246771.958348251,866106.5478853474,5886725.498310344,-5,9,-36,15,-132,164,72,19,2,75,None
ERRE,PVT,28117,2023-09-23 12:35:33.100011,67.88780616807801,21.08111742569028,357.81942840929247,2246771.960972266,866106.5526409672,5886725.501205884,1,6,17,15,-151,112,125,19,2,79,None
ERRE,PVT,28118,2023-09-23 12:35:33.300011,67.88780613450223,21.081117559844817,357.8207847560376,2246771.9626581077,866106.5593332666,5886725.501052749,-20,4,4,15,-124,133,125,19,2,76,None
ERRE,PVT,28119,2023-09-23 12:35:33.500011,67.88780609438392,21.081117645661365,357.8223444629211,2246771.9657769054,866106.5644007743,5886725.500813322,-5,10,6,15,-132,133,151,18,1,77,None
ERRE,PVT,28120,2023-09-23 12:35:33.700010,67.8878060783894,21.081117714411945,357.8252411493654,2246771.967297239,866106.5680834267,5886725.502825404,-5,-1,-36,15,-138,91,165,17,3,78,None
ERRE,PVT,28121,2023-09-23 12:35:33.900010,67.88780605533124,21.081117818300637,357.8373771837299,2246771.972212611,866106.5746574781,5886725.51310069,5,6,-3,15,-126,93,116,20,1,79,None
ERRE,PVT,28122,2023-09-23 12:35:34.100010,67.88780602978564,21.081117956486313,357.8503558243278,2246771.977145322,866106.5827829764,5886725.524052169,13,-2,-24,15,-139,99,71,18,3,77,None
ERRE,PVT,28123,2023-09-23 12:35:34.300010,67.88780604550486,21.081118072419198,357.86152452260734,2246771.9777999436,866106.5882570341,5886725.535059386,7,-2,-8,15,-128,92,26,18,3,77,None
ERRE,PVT,28124,2023-09-23 12:35:34.500010,67.88780609239325,21.08111817558784,357.8738295284284,2246771.9760412746,866106.5922258825,5886725.548428005,-4,-4,-25,15,-132,102,55,19,4,77,None
ERRE,PVT,28125,2023-09-23 12:35:34.700010,67.88780615967447,21.081118273635045,357.88819001543527,2246771.973115682,866106.5955142208,5886725.564557141,6,-8,39,15,-130,69,56,20,2,76,None
ERRE,PVT,28126,2023-09-23 12:35:34.900010,67.88780622940192,21.081118403201362,357.88917399548717,2246771.96477956,866106.5981365031,5886725.568396338,10,-5,19,15,-127,91,66,17,3,76,None
ERRE,PVT,28127,2023-09-23 12:35:35.100010,67.88780629553028,21.081118515148486,357.8969156383572,2246771.9594302834,866106.6011166004,5886725.578345052,12,-9,35,15,-114,59,114,19,1,76,None
ERRE,PVT,28128,2023-09-23 12:35:35.300010,67.88780634914721,21.081118624680034,357.9017796313734,2246771.954313168,866106.6040773938,5886725.585102462,9,-13,2,15,-122,86,112,20,3,76,None
ERRE,PVT,28129,2023-09-23 12:35:35.500010,67.88780636475536,21.081118717504584,357.9108886203773,2246771.9546043854,866106.6083705454,5886725.594196799,8,-2,1,15,-139,78,118,18,1,77,None
ERRE,PVT,28130,2023-09-23 12:35:35.700010,67.88780638617725,21.081118723555306,357.934964414002,2246771.9609035132,866106.6110713213,5886725.617401207,-7,-6,-5,15,-125,91,175,19,1,76,None
ERRE,PVT,28131,2023-09-23 12:35:35.900010,67.88780634917383,21.08111873689692,357.96132074062893,2246771.97352681,866106.616538384,5886725.640265354,-4,6,-57,15,-117,81,144,18,4,75,None
ERRE,PVT,28132,2023-09-23 12:35:36.100009,67.88780629851342,21.081118652527465,357.9994775695056,2246771.993088628,866106.6202791899,5886725.673488653,15,-11,4,15,-139,105,107,18,3,77,None
ERRE,PVT,28133,2023-09-23 12:35:36.400009,67.88780625611804,21.08111860029413,358.0388547531216,2246772.011796372,866106.625138195,5886725.708189568,-18,0,-38,15,-150,138,92,18,3,77,None
ERRE,PVT,28134,2023-09-23 12:35:36.600009,67.88780616559828,21.08111861080548,358.0733084599352,2246772.0324665457,866106.6335797657,5886725.736308573,6,21,2,15,-133,90,46,19,1,76,None
ERRE,PVT,28135,2023-09-23 12:35:36.800009,67.88780610511277,21.08111858478827,358.1028460144504,2246772.049066294,866106.638806956,5886725.761134039,-5,10,34,15,-152,119,22,21,2,76,None
ERRE,PVT,28136,2023-09-23 12:35:37.000009,67.88780600722134,21.08111860966644,358.12527565571645,2246772.06600688,866106.6464579032,5886725.777803858,2,16,-24,15,-162,152,15,18,3,75,None
ERRE,PVT,28137,2023-09-23 12:35:37.200009,67.88780598612684,21.081118584800947,358.1563117178686,2246772.0793174426,866106.6504690219,5886725.805671493,-9,0,50,15,-135,130,45,19,3,75,None
ERRE,PVT,28138,2023-09-23 12:35:37.400009,67.88780589439045,21.0811185348148,358.17569300319155,2246772.0957255675,866106.6545427634,5886725.8197755935,2,11,-17,15,-118,124,110,19,1,77,None
ERRE,PVT,28139,2023-09-23 12:35:37.600009,67.88780580947012,21.08111852216994,358.1976108967809,2246772.111802948,866106.6601708877,5886725.836515912,-2,20,-8,15,-159,100,136,18,2,77,None
ERRE,PVT,28140,2023-09-23 12:35:37.800009,67.88780574135197,21.081118388374673,358.21279703196905,2246772.1257272325,866106.6595123063,5886725.847725061,3,2,-7,15,-126,86,170,16,3,77,None
ERRE,PVT,28141,2023-09-23 12:35:38.000009,67.88780567999818,21.081118274201653,358.21996585463177,2246772.135886768,866106.6582862561,5886725.851790594,5,9,11,15,-134,99,175,19,2,77,None
ERRE,PVT,28142,2023-09-23 12:35:38.200009,67.88780558089566,21.081118185629336,358.2219308932385,2246772.1474713427,866106.6587626191,5886725.849450162,14,10,7,15,-130,120,147,18,2,76,None
ERRE,PVT,28143,2023-09-23 12:35:38.400009,67.88780548087126,21.081118098020983,358.2188504519216,2246772.1573581193,866106.6586279165,5886725.842396646,20,10,-16,15,-160,103,96,17,2,79,None
ERRE,PVT,28144,2023-09-23 12:35:38.600009,67.88780538843388,21.081117948340008,358.2198406552941,2246772.1688813944,866106.6563282671,5886725.839432922,10,-3,0,15,-102,83,84,18,2,76,None
ERRE,PVT,28145,2023-09-23 12:35:38.800009,67.88780528586778,21.08111781913571,358.2152888372908,2246772.1791252336,866106.6544576942,5886725.830909536,1,-6,-14,15,-149,64,40,17,3,76,None
ERRE,PVT,28146,2023-09-23 12:35:39.100009,67.88780513791785,21.08111749645189,358.22137782216276,2246772.2004070687,866106.6481276805,5886725.83033881,20,-6,36,15,-110,72,35,17,3,76,None
ERRE,PVT,28147,2023-09-23 12:35:39.300009,67.88780502818535,21.081117246044705,358.2179737365219,2246772.213577165,866106.6419260749,5886725.822577848,7,-10,-8,15,-97,71,73,18,1,76,None
ERRE,PVT,28148,2023-09-23 12:35:39.600009,67.88780489941183,21.081116796596127,358.22355792319735,2246772.234748931,866106.6298440461,5886725.822344596,13,-6,-12,15,-107,35,110,18,3,77,None
ERRE,PVT,28149,2023-09-23 12:35:39.800009,67.88780478471696,21.081116534740698,358.224670941976,2246772.2501570918,866106.6239895519,5886725.818560148,9,6,-12,15,-140,132,140,20,3,76,None
ERRE,PVT,28150,2023-09-23 12:35:40.000009,67.88780470993494,21.081116165677347,358.2290768401724,2246772.264493993,866106.6128933695,5886725.819502172,2,-15,1,15,-115,111,140,18,3,75,None
ERRE,PVT,28151,2023-09-23 12:35:40.200009,67.88780461426872,21.08111588751578,358.2325568544088,2246772.279145252,866106.6060126562,5886725.818709564,-2,7,-16,15,-131,103,143,16,3,78,None
