ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,4320,2023-09-24 02:55:53.400000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-119,139,80,30,-2,64,None
ERRE,PVT,4321,2023-09-24 02:55:53.600000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-138,95,90,32,-2,63,None
ERRE,PVT,4322,2023-09-24 02:55:53.800000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-113,102,112,30,-1,64,None
ERRE,PVT,4323,2023-09-24 02:55:54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-128,102,84,32,-2,63,None
ERRE,PVT,4324,2023-09-24 02:55:54.200000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-136,97,100,30,-1,62,None
ERRE,PVT,4325,2023-09-24 02:55:54.400000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-137,118,121,32,-2,63,None
ERRE,PVT,4326,2023-09-24 02:55:54.600000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-123,106,108,31,-3,61,None
ERRE,PVT,4327,2023-09-24 02:55:54.800000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-121,96,112,33,-3,61,None
ERRE,PVT,4328,2023-09-24 02:55:55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-113,139,69,30,-2,62,None
ERRE,PVT,4329,2023-09-24 02:55:55.200000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-124,104,100,32,-2,64,None
ERRE,PVT,4330,2023-09-24 02:55:55.400000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-126,88,122,31,-1,63,None
ERRE,PVT,4331,2023-09-24 02:55:55.600000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-111,103,103,31,-1,63,None
ERRE,PVT,4332,2023-09-24 02:55:55.800000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-141,127,102,32,-2,64,None
ERRE,PVT,4333,2023-09-24 02:55:56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-127,100,105,30,-1,62,None
