ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,75600,2023-09-24 08:39:40.500012,68.48516353282025,23.28361714250921,27560.408213992276,2164167.5921501103,931304.3199059018,5936792.114803248,-10615,7413,2864,15,-158,122,142,23,4,73,74.56
ERRE,PVT,75601,2023-09-24 08:39:43.000013,68.48532890955103,23.28428817305213,27560.880457719733,2164141.0124506387,931322.9213989583,5936799.348400289,-10620,7420,2880,15,-143,113,176,24,4,74,None
ERRE,PVT,75602,2023-09-24 08:39:43.200013,68.4853420849643,23.284341750383227,27560.895392434795,2164138.885319471,931324.4044691004,5936799.903584613,-10626,7417,2865,15,-173,87,159,23,2,73,None
ERRE,PVT,75603,2023-09-24 08:39:43.400013,68.48535520108967,23.284395295131947,27560.914215627683,2164136.765702447,931325.8893115366,5936800.459950425,-10580,7410,2812,15,-154,93,164,23,2,72,None
ERRE,PVT,75604,2023-09-24 08:39:43.600013,68.48536840774055,23.28444879055133,27560.956463236143,2164134.646111228,931327.371954012,5936801.041827309,-10598,7394,2858,15,-149,92,143,23,3,76,None
ERRE,PVT,75605,2023-09-24 08:39:43.800013,68.48538160299482,23.28450214631515,27560.995275451667,2164132.528722778,931328.8492897954,5936801.620039645,-10618,7407,2884,15,-142,122,131,24,2,73,None
ERRE,PVT,75606,2023-09-24 08:39:44.000013,68.48539479526423,23.284555488059564,27561.03318064705,2164130.4115413963,931330.3260843325,5936802.197285221,-10594,7427,2869,15,-177,95,151,23,3,74,None
ERRE,PVT,75607,2023-09-24 08:39:44.200013,68.48540799484245,23.284608740068077,27561.057535687803,2164128.290553361,931331.7972207643,5936802.762224721,-10612,7410,2856,15,-171,73,169,23,2,74,None
ERRE,PVT,75608,2023-09-24 08:39:44.400013,68.4854211963204,23.284662030396827,27561.093529744205,2164126.172680397,931333.2714104629,5936803.3380700145,-10579,7409,2891,15,-140,129,152,24,4,75,None
ERRE,PVT,75609,2023-09-24 08:39:44.600013,68.48543435281381,23.284715232401126,27561.11926041016,2164124.0570910824,931334.7426262073,5936803.902518608,-10627,7364,2802,15,-169,106,149,22,3,72,None
ERRE,PVT,75610,2023-09-24 08:39:44.800012,68.48544754940204,23.28476858501817,27561.151711897877,2164121.937478347,931336.2188500963,5936804.4748666575,-10597,7391,2800,15,-164,93,137,23,3,74,None
ERRE,PVT,75611,2023-09-24 08:39:45.000013,68.48546075734305,23.284821787351497,27561.19032885958,2164119.821297604,931337.6898205345,5936805.053416697,-10604,7410,2883,15,-174,113,152,22,4,74,None
ERRE,PVT,75612,2023-09-24 08:39:45.200013,68.48547389192197,23.28487492406659,27561.212353794013,2164117.7076161047,931339.1589262902,5936805.613516512,-10622,7387,2819,15,-148,90,139,22,3,75,None
ERRE,PVT,75613,2023-09-24 08:39:45.400013,68.48548706707727,23.284928157504883,27561.254124449744,2164115.595128696,931340.6328731289,5936806.193652953,-10610,7393,2813,15,-161,91,126,23,2,72,None
ERRE,PVT,75614,2023-09-24 08:39:45.600012,68.4855002716737,23.284981469834786,27561.305982523892,2164113.481937624,931342.1100460843,5936806.784383195,-10582,7391,2884,15,-163,113,150,24,3,74,None
ERRE,PVT,75615,2023-09-24 08:39:45.800012,68.48551345324658,23.285034761061315,27561.354453686996,2164111.3701516734,931343.5868762747,5936807.371016323,-10592,7397,2884,15,-148,115,134,23,3,76,None
ERRE,PVT,75616,2023-09-24 08:39:46.000012,68.48552661708094,23.28508791626116,27561.38302937488,2164109.255571836,931345.0564119262,5936807.938411134,-10606,7376,2842,15,-167,113,148,22,3,74,None
ERRE,PVT,75617,2023-09-24 08:39:46.200012,68.48553979559517,23.285141089187956,27561.402705170425,2164107.1362994956,931346.5247189297,5936808.498128938,-10590,7376,2832,15,-149,80,167,23,2,73,None
ERRE,PVT,75618,2023-09-24 08:39:46.400012,68.48555299326702,23.285194335302467,27561.424780124184,2164105.0148107423,931347.9953456583,5936809.060865478,-10557,7390,2884,15,-167,100,132,24,3,74,None
ERRE,PVT,75619,2023-09-24 08:39:46.600012,68.48556620193706,23.28524765671768,27561.44774950392,2164102.891345427,931349.4684899163,5936809.62488565,-10600,7349,2828,15,-150,88,186,22,3,73,None
ERRE,PVT,75620,2023-09-24 08:39:46.800012,68.48557939719653,23.285301038233122,27561.482266409665,2164100.7720759097,931350.9461275879,5936810.199097521,-10591,7365,2807,15,-136,92,160,23,2,73,None
ERRE,PVT,75621,2023-09-24 08:39:47.000012,68.48559264267632,23.285354353493442,27561.515035145676,2164098.648485924,931352.4189371201,5936810.773745911,-10620,7360,2871,15,-156,104,168,22,4,72,None
ERRE,PVT,75622,2023-09-24 08:39:47.200013,68.48560585079137,23.285407710745787,27561.542667084923,2164096.526058857,931353.8941241878,5936811.342080045,-10626,7372,2815,15,-156,95,133,24,3,75,None
ERRE,PVT,75623,2023-09-24 08:39:47.400013,68.48561898339246,23.285461071966356,27561.54313793781,2164094.401645616,931355.3686313435,5936811.882042886,-10604,7412,2862,15,-170,105,168,23,4,72,None
ERRE,PVT,75624,2023-09-24 08:39:47.600013,68.48563212537866,23.28551433979175,27561.546880367252,2164092.2789531923,931356.8396953549,5936812.425434612,-10619,7367,2774,15,-132,71,176,23,3,73,None
ERRE,PVT,75625,2023-09-24 08:39:47.800013,68.4856452654655,23.28556778247867,27561.56674779863,2164090.159031098,931358.3197767598,5936812.983749498,-10605,7363,2806,15,-132,103,166,22,4,72,None
ERRE,PVT,75626,2023-09-24 08:39:48.000013,68.48565840329942,23.285621213226747,27561.577236192985,2164088.036358297,931359.7981371182,5936813.533245958,-10600,7389,2844,15,-140,98,155,23,4,74,None
ERRE,PVT,75627,2023-09-24 08:39:48.200013,68.48567157684272,23.285674760551288,27561.581762934202,2164085.906362834,931361.2785619294,5936814.078662867,-10615,7374,2827,15,-164,95,148,23,3,75,None
ERRE,PVT,75628,2023-09-24 08:39:48.400013,68.4856847276939,23.285728283335324,27561.587946900665,2164083.7794958414,931362.7592317724,5936814.624688966,-10597,7366,2820,15,-157,97,156,25,4,74,None
ERRE,PVT,75629,2023-09-24 08:39:48.600013,68.48569793692978,23.285781969864637,27561.59812889616,2164081.6457237797,931364.244257331,5936815.176832826,-10604,7352,2823,15,-178,100,159,23,4,75,None
ERRE,PVT,75630,2023-09-24 08:39:48.800013,68.48571117806088,23.285835584887103,27561.63891944595,2164079.520370605,931365.7297022749,5936815.758762649,-10602,7398,2855,15,-148,86,158,24,3,72,None
ERRE,PVT,75631,2023-09-24 08:39:49.000013,68.48572441046046,23.28588914054802,27561.682552176248,2164077.3977746367,931367.2136736813,5936816.342977603,-10579,7378,2863,15,-147,101,146,23,2,73,None
ERRE,PVT,75632,2023-09-24 08:39:49.200013,68.48573762146142,23.285942596964453,27561.716748096478,2164075.275660499,931368.6934068826,5936816.917533821,-10611,7355,2762,15,-155,82,157,25,2,74,None
ERRE,PVT,75633,2023-09-24 08:39:49.400013,68.48575080872199,23.285995976028737,27561.751350418584,2164073.1572122937,931370.171252288,5936817.491492498,-10608,7366,2755,15,-146,98,146,23,3,74,None
ERRE,PVT,75634,2023-09-24 08:39:49.600013,68.4857639879769,23.286049330814834,27561.78657773763,2164071.0401346446,931371.6485979483,5936818.065703425,-10603,7383,2828,15,-148,89,129,22,3,73,None
ERRE,PVT,75635,2023-09-24 08:39:49.800012,68.48577715631141,23.286102628457943,27561.819299370036,2164068.9241862143,931373.1238687697,5936818.637134296,-10609,7346,2773,15,-165,91,125,21,3,74,None
ERRE,PVT,75636,2023-09-24 08:39:50.000012,68.4857903100146,23.286156055204646,27561.859985545037,2164066.810221699,931374.6057701515,5936819.215373392,-10610,7367,2801,15,-158,116,126,23,4,74,None
ERRE,PVT,75637,2023-09-24 08:39:50.200013,68.48580344784577,23.286209316879276,27561.903882835166,2164064.701540612,931376.0825530314,5936819.795947506,-10604,7370,2789,15,-160,102,123,23,3,75,None
ERRE,PVT,75638,2023-09-24 08:39:50.400012,68.48581658917698,23.286262506163947,27561.936636779505,2164062.589946481,931377.5548388242,5936820.36629815,-10618,7341,2775,15,-175,105,150,21,2,74,None
ERRE,PVT,75639,2023-09-24 08:39:50.600013,68.4858297225956,23.286315708969134,27561.977442344803,2164060.4816012783,931379.0291254245,5936820.943814059,-10563,7362,2824,15,-159,116,130,23,1,76,None
ERRE,PVT,75640,2023-09-24 08:39:50.800012,68.48584285283181,23.286369053077237,27562.00822622402,2164058.367886872,931380.5074240452,5936821.511875476,-10611,7366,2776,15,-160,91,151,23,2,74,None
ERRE,PVT,75641,2023-09-24 08:39:51.000012,68.48585591864467,23.286422390836684,27562.029376165483,2164056.2571965684,931381.9867372448,5936822.068327204,-10573,7384,2777,15,-154,82,131,23,3,73,None
ERRE,PVT,75642,2023-09-24 08:39:51.200012,68.48586904973206,23.286475714732312,27562.051711264932,2164054.1408812115,931383.4630061134,5936822.628562844,-10602,7358,2817,15,-184,76,111,23,3,73,None
ERRE,PVT,75643,2023-09-24 08:39:51.400013,68.48588216630313,23.28652911024635,27562.078419280897,2164052.02626332,931384.9432088756,5936823.1922700545,-10556,7376,2826,15,-165,103,132,23,3,74,None
ERRE,PVT,75644,2023-09-24 08:39:51.600013,68.48589531583292,23.286582660426273,27562.09615211651,2164049.9029517747,931386.4265910095,5936823.748981125,-10630,7370,2758,15,-164,99,139,23,5,73,None
ERRE,PVT,75645,2023-09-24 08:39:51.800013,68.48590843440438,23.28663605863481,27562.12641177708,2164047.7892929697,931387.9073216581,5936824.316074089,-10573,7349,2789,15,-144,124,120,22,4,75,None
ERRE,PVT,75646,2023-09-24 08:39:52.000013,68.4859215733571,23.286689528957538,27562.15582167525,2164045.6722235633,931389.3898099281,5936824.883213502,-10597,7354,2752,15,-133,121,139,22,2,76,None
ERRE,PVT,75647,2023-09-24 08:39:52.200013,68.48593472914276,23.286742966429177,27562.189936527233,2164043.5556606683,931390.871042822,5936825.455421288,-10603,7345,2839,15,-154,84,136,21,3,74,None
ERRE,PVT,75648,2023-09-24 08:39:52.400013,68.4859478199794,23.28679622361523,27562.204889097866,2164041.4417900275,931392.345361009,5936826.007133314,-10597,7360,2813,15,-146,125,141,23,3,74,None
ERRE,PVT,75649,2023-09-24 08:39:52.600013,68.48596096296352,23.286849357725448,27562.223509288695,2164039.326162557,931393.8134106905,5936826.564399456,-10600,7338,2752,15,-150,78,127,22,3,75,None
ERRE,PVT,75650,2023-09-24 08:39:52.800013,68.485974083047,23.28690246941241,27562.256578901208,2164037.2179582003,931395.2836487055,5936827.134167177,-10594,7342,2748,15,-137,110,129,23,4,76,None
ERRE,PVT,75651,2023-09-24 08:39:53.000013,68.48598728144248,23.286955813072254,27562.291359126644,2164035.0990614556,931396.7596665138,5936827.70874325,-10589,7366,2795,15,-168,106,128,24,3,73,None
ERRE,PVT,75652,2023-09-24 08:39:53.200013,68.48600043715975,23.287009084092833,27562.31793579087,2164032.982666647,931398.2335066176,5936828.273933697,-10587,7345,2744,15,-159,112,133,23,4,71,None
ERRE,PVT,75653,2023-09-24 08:39:53.400013,68.48601361512347,23.287062337413182,27562.348938610015,2164030.865919924,931399.706400132,5936828.844155543,-10594,7349,2828,15,-155,126,135,23,4,73,None
ERRE,PVT,75654,2023-09-24 08:39:53.600013,68.48602680127142,23.287115649734115,27562.370905034633,2164028.744385694,931401.1798715626,5936829.406306491,-10586,7348,2782,15,-177,117,120,23,4,74,None
ERRE,PVT,75655,2023-09-24 08:39:53.800013,68.48604002868348,23.28716901903088,27562.392310173927,2164026.6177850524,931402.6537102106,5936829.969630166,-10555,7351,2790,15,-153,102,139,23,4,73,None
ERRE,PVT,75656,2023-09-24 08:39:54.000013,68.4860532277393,23.287222151751926,27562.40539264417,2164024.494940195,931404.1185720275,5936830.524045779,-10597,7331,2738,15,-146,110,138,24,4,75,None
ERRE,PVT,75657,2023-09-24 08:39:54.200013,68.4860664114562,23.287275144150147,27562.418337482344,2164022.3757974687,931405.5787427976,5936831.077702881,-10583,7354,2795,15,-152,104,127,23,4,75,None
ERRE,PVT,75658,2023-09-24 08:39:54.400013,68.48607960608986,23.28732809885517,27562.43474228315,2164020.2573869675,931407.0375385903,5936831.635027052,-10567,7340,2815,15,-177,100,131,23,3,73,None
ERRE,PVT,75659,2023-09-24 08:39:54.600013,68.48609279686704,23.287381174128328,27562.455032294103,2164018.138693432,931408.5016071607,5936832.1958070025,-10568,7373,2803,15,-153,102,103,22,4,75,None
ERRE,PVT,75660,2023-09-24 08:39:54.800013,68.48610600921698,23.287434161604967,27562.47316151607,2164016.018633166,931409.9611544237,5936832.755462648,-10589,7336,2794,15,-134,124,129,24,6,73,None
ERRE,PVT,75661,2023-09-24 08:39:55.000013,68.48611917719313,23.28748705931899,27562.500680419387,2164013.907441866,931411.4204978996,5936833.322030509,-10563,7327,2820,15,-122,101,109,23,3,74,None
ERRE,PVT,75662,2023-09-24 08:39:55.200012,68.48613234812426,23.28753985797536,27562.519347431622,2164011.794595258,931412.8746917628,5936833.880484286,-10598,7355,2762,15,-167,83,135,24,4,74,None
ERRE,PVT,75663,2023-09-24 08:39:55.400012,68.48614551020997,23.287592712075146,27562.543124652202,2164009.683414508,931414.3320818683,5936834.44332854,-10573,7352,2760,15,-143,99,119,23,3,75,None
ERRE,PVT,75664,2023-09-24 08:39:55.600012,68.48615861737186,23.287645463306564,27562.558745526567,2164007.5764153306,931415.7866640355,5936834.996328025,-10574,7330,2732,15,-168,109,106,22,2,73,None
ERRE,PVT,75665,2023-09-24 08:39:55.800012,68.4861716965536,23.287698233408094,27562.567880884177,2164005.4696022756,931417.2421683238,5936835.542144058,-10557,7314,2743,15,-160,91,137,23,4,76,None
ERRE,PVT,75666,2023-09-24 08:39:56.000012,68.48618474455412,23.287751075341024,27562.580847745918,2164003.3658960955,931418.7022227303,5936836.090243364,-10549,7338,2788,15,-158,77,122,22,3,74,None
ERRE,PVT,75667,2023-09-24 08:39:56.200012,68.48619776175255,23.28780370306292,27562.579706529268,2164001.263867573,931420.1534071483,5936836.6239517955,-10578,7328,2756,15,-149,83,121,25,3,74,None
ERRE,PVT,75668,2023-09-24 08:39:56.400012,68.48621072404357,23.287856101224406,27562.554539580266,2163999.162733065,931421.5946971668,5936837.1330523845,-10572,7315,2720,15,-151,110,134,24,2,71,None
ERRE,PVT,75669,2023-09-24 08:39:56.600012,68.48622366411192,23.2879086353792,27562.52701681308,2163997.0607206444,931423.0416944728,5936837.6390480315,-10568,7333,2749,15,-162,143,123,23,4,72,None
ERRE,PVT,75670,2023-09-24 08:39:56.800012,68.48623668569797,23.287961401546404,27562.524853522307,2163994.955674353,931424.4977694778,5936838.171984928,-10574,7339,2779,15,-166,108,109,22,3,74,None
ERRE,PVT,75671,2023-09-24 08:39:57.000012,68.48624973007294,23.28801427917451,27562.525865968953,2163992.8477033493,931425.9575725525,5936838.708812205,-10573,7335,2798,15,-169,95,141,23,3,74,None
ERRE,PVT,75672,2023-09-24 08:39:57.200013,68.48626278547849,23.288067036180017,27562.518106152453,2163990.737681436,931427.4110903627,5936839.237931233,-10550,7304,2752,15,-155,87,115,23,4,73,None
ERRE,PVT,75673,2023-09-24 08:39:57.400012,68.4862758831954,23.288119805440914,27562.51757909155,2163988.625845293,931428.8643731781,5936839.775517018,-10561,7295,2741,15,-161,131,138,24,1,73,None
ERRE,PVT,75674,2023-09-24 08:39:57.600012,68.48628897450844,23.28817262060567,27562.51468058443,2163986.513076174,931430.3193066075,5936840.310633183,-10563,7321,2775,15,-159,103,141,23,4,76,None
ERRE,PVT,75675,2023-09-24 08:39:57.800012,68.48630207921214,23.288225387110398,27562.515520392666,2163984.4010745184,931431.7723893228,5936840.849777015,-10544,7316,2734,15,-158,107,112,22,4,74,None
ERRE,PVT,75676,2023-09-24 08:39:58.000012,68.48631522444668,23.28827826745972,27562.52835320854,2163982.28738105,931433.2298374518,5936841.401743062,-10579,7323,2792,15,-156,113,121,23,3,73,None
ERRE,PVT,75677,2023-09-24 08:39:58.200012,68.48632836872093,23.28833122939175,27562.54172788512,2163980.1726348083,931434.6904818154,5936841.954173453,-10566,7314,2760,15,-153,91,131,24,2,73,None
ERRE,PVT,75678,2023-09-24 08:39:58.400012,68.48634151640745,23.288384133835415,27562.551599005943,2163978.057315355,931436.14830319,5936842.503484253,-10590,7304,2735,15,-154,93,129,23,2,72,None
ERRE,PVT,75679,2023-09-24 08:39:58.600012,68.48635463531849,23.288437016714205,27562.56033779956,2163975.9447186985,931437.6063284174,5936843.050559163,-10569,7292,2726,15,-159,94,133,23,3,74,None
ERRE,PVT,75680,2023-09-24 08:39:58.800013,68.48636781758026,23.28849002021034,27562.570184234402,2163973.824468928,931439.06645631,5936843.601266777,-10555,7316,2776,15,-156,110,120,23,3,73,None
ERRE,PVT,75681,2023-09-24 08:39:59.000012,68.4863809926263,23.288543087874345,27562.584878952934,2163971.7054988868,931440.5300048051,5936844.156188149,-10565,7314,2782,15,-173,108,125,22,4,76,None
ERRE,PVT,75682,2023-09-24 08:39:59.200013,68.48639410626537,23.288596060615077,27562.591881097458,2163969.5913581555,931441.9913799146,5936844.701429887,-10535,7302,2680,15,-167,95,137,23,4,72,None
ERRE,PVT,75683,2023-09-24 08:39:59.400013,68.48640728895398,23.288649115395394,27562.625521516202,2163967.4782457375,931443.456867466,5936845.274290368,-10541,7317,2804,15,-155,83,110,23,4,75,None
ERRE,PVT,75684,2023-09-24 08:39:59.600013,68.48642044757253,23.288702229827887,27562.654942613357,2163965.365045497,931444.9249848477,5936845.842236345,-10569,7302,2759,15,-145,105,114,23,3,71,None
ERRE,PVT,75685,2023-09-24 08:39:59.800013,68.48643353172312,23.288755208248425,27562.6444321252,2163963.247733357,931446.3852408932,5936846.369973182,-10578,7291,2755,15,-142,93,91,23,3,75,None
ERRE,PVT,75686,2023-09-24 08:40:00.000013,68.48644661758826,23.288808102197713,27562.624271541157,2163961.1283788043,931447.8408336355,5936846.888802362,-10558,7298,2728,15,-133,96,143,24,3,75,None
ERRE,PVT,75687,2023-09-24 08:40:00.200013,68.48645968663575,23.28886110755281,27562.607066297216,2163959.009817584,931449.3017522686,5936847.40968978,-10567,7312,2764,15,-172,89,112,23,3,71,None
ERRE,PVT,75688,2023-09-24 08:40:00.400014,68.48647279021226,23.28891403120278,27562.608180870044,2163956.8954491788,931450.7608153027,5936847.949038877,-10520,7299,2755,15,-151,106,129,24,3,74,None
ERRE,PVT,75689,2023-09-24 08:40:00.600013,68.48648592700435,23.288967075735883,27562.61862422993,2163954.779077304,931452.224424643,5936848.498431061,-10579,7285,2738,15,-146,102,120,23,3,72,None
ERRE,PVT,75690,2023-09-24 08:40:00.800013,68.48649906679344,23.289019990196973,27562.63092920548,2163952.6651592,931453.6832646631,5936849.049677975,-10571,7307,2764,15,-149,74,148,23,3,74,None
ERRE,PVT,75691,2023-09-24 08:40:01.000013,68.48651218756373,23.289072932199172,27562.635023380823,2163950.5498472797,931455.1427348797,5936849.592504497,-10584,7279,2721,15,-172,80,113,23,3,74,None
ERRE,PVT,75692,2023-09-24 08:40:01.200014,68.48652526672927,23.28912594855294,27562.647200202387,2163948.4400309287,931456.6078962804,5936850.141141073,-10549,7284,2703,15,-153,104,109,23,3,73,None
ERRE,PVT,75693,2023-09-24 08:40:01.400014,68.48653834601417,23.289178826219544,27562.654502255886,2163946.3308147946,931458.0671048722,5936850.685247095,-10584,7291,2724,15,-134,116,133,22,2,74,None
ERRE,PVT,75694,2023-09-24 08:40:01.600014,68.48655140052695,23.289231618749184,27562.668359368014,2163944.227561138,931459.5250660334,5936851.234433517,-10558,7294,2755,15,-150,73,121,22,3,73,None
ERRE,PVT,75695,2023-09-24 08:40:01.800014,68.48656449306608,23.289284431150758,27562.682240854774,2163942.120351507,931460.9822112215,5936851.785204476,-10543,7301,2761,15,-132,84,130,24,3,75,None
ERRE,PVT,75696,2023-09-24 08:40:02.000014,68.48657754278486,23.289337184808126,27562.68913232341,2163940.015840479,931462.4378855627,5936852.32771298,-10551,7293,2753,15,-177,100,111,22,5,74,None
ERRE,PVT,75697,2023-09-24 08:40:02.200014,68.48659062426937,23.289389913086545,27562.698427701307,2163937.909509962,931463.8916378795,5936852.873762584,-10556,7283,2735,15,-161,85,121,23,4,73,None
ERRE,PVT,75698,2023-09-24 08:40:02.400014,68.48660370906988,23.289442625254562,27562.700695015545,2163935.8007556414,931465.343622953,5936853.413409672,-10569,7295,2725,15,-175,81,140,23,3,73,None
ERRE,PVT,75699,2023-09-24 08:40:02.600014,68.48661675153724,23.289495318359933,27562.695876308506,2163933.6939758575,931466.7956018847,5936853.944725005,-10565,7291,2705,15,-142,72,115,24,3,72,None
ERRE,PVT,75700,2023-09-24 08:40:02.800014,68.48662977772246,23.289547970559436,27562.693274076377,2163931.590165369,931468.2470250515,5936854.477433202,-10542,7298,2708,15,-164,99,111,23,2,73,None
ERRE,PVT,75701,2023-09-24 08:40:03.000014,68.48664283998153,23.28960068909927,27562.68833859102,2163929.4810362486,931469.6991258477,5936855.009452338,-10546,7292,2793,15,-172,84,135,22,3,71,None
ERRE,PVT,75702,2023-09-24 08:40:03.200014,68.48665591657699,23.28965343535395,27562.680870846838,2163927.3692302736,931471.1513123233,5936855.539704277,-10578,7263,2697,15,-142,104,138,23,1,73,None
ERRE,PVT,75703,2023-09-24 08:40:03.400014,68.48666900170412,23.28970634768304,27562.688151339822,2163925.2588744666,931472.6115547214,5936856.084027153,-10537,7281,2777,15,-159,118,120,22,4,74,None
ERRE,PVT,75704,2023-09-24 08:40:03.600014,68.48668208055106,23.289759286932604,27562.68696091518,2163923.1458279076,931474.071841244,5936856.620210955,-10581,7281,2659,15,-144,100,94,24,3,73,None
ERRE,PVT,75705,2023-09-24 08:40:03.800014,68.48669518998958,23.28981221789218,27562.697865896072,2163921.034060889,931475.5323047042,5936857.1689039245,-10540,7290,2796,15,-156,100,129,25,4,74,None
ERRE,PVT,75706,2023-09-24 08:40:04.000014,68.4867083142516,23.28986513568235,27562.70550005616,2163918.9199862587,931476.9911825571,5936857.715162596,-10543,7301,2798,15,-165,109,107,24,3,74,None
ERRE,PVT,75707,2023-09-24 08:40:04.300015,68.48672795473527,23.289944456725326,27562.71139446692,2163915.752300122,931479.1784780025,5936858.527494324,-10532,7266,2679,15,-145,105,131,24,3,74,None
ERRE,PVT,75708,2023-09-24 08:40:04.500015,68.48674105202848,23.289997419592595,27562.728008704198,2163913.64309668,931480.6414637571,5936859.080998778,-10539,7265,2736,15,-150,92,112,23,3,73,None
ERRE,PVT,75709,2023-09-24 08:40:04.700015,68.48675411423952,23.29005038089364,27562.744818290255,2163911.537341828,931482.1058611512,5936859.633243457,-10541,7283,2734,15,-142,81,115,23,3,74,None
