ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2061,2023-07-15 12:25:29.471123,49.66,None,None,33.51,35.62,35.62,57.35,59.86,11.840,973.963,11291.463
ERRE,TEL,2062,2023-07-15 12:25:32.483899,50.147,None,None,33.34,35.70,35.70,57.35,59.86,11.820,944.085,10928.049
ERRE,TEL,2063,2023-07-15 12:25:35.492455,50.147,None,None,33.51,35.62,35.62,57.35,59.75,11.820,1071.280,12662.195
ERRE,TEL,2064,2023-07-15 12:25:38.500471,50.147,None,None,33.25,35.79,35.62,57.35,59.86,11.824,935.305,11519.512
ERRE,TEL,2065,2023-07-15 12:25:41.510011,50.147,None,None,33.25,35.70,35.62,57.45,59.75,11.824,896.890,10869.512
ERRE,TEL,2066,2023-07-15 12:25:44.518196,49.66,None,None,33.51,35.79,35.70,57.35,59.75,11.828,967.988,10815.854
ERRE,TEL,2067,2023-07-15 12:25:47.526329,49.173,None,None,33.51,35.79,35.53,57.45,59.86,11.820,965.793,11426.829
ERRE,TEL,2068,2023-07-15 12:25:50.534451,49.66,None,None,33.25,35.70,35.45,57.35,59.75,11.844,1018.354,10162.195
ERRE,TEL,2069,2023-07-15 12:25:53.542551,49.66,None,None,33.34,35.70,35.53,57.35,59.75,11.832,927.378,10973.171
ERRE,TEL,2070,2023-07-15 12:25:56.547649,50.147,None,None,33.42,35.79,35.53,57.35,59.75,11.784,1359.817,15660.976
ERRE,TEL,2071,2023-07-15 12:25:59.555719,49.66,None,None,33.25,35.87,35.45,57.35,59.75,11.816,1073.354,12687.805
ERRE,TEL,2072,2023-07-15 12:26:02.563747,50.634,None,None,33.25,35.70,35.62,57.35,59.86,11.836,995.915,10823.171
ERRE,TEL,2073,2023-07-15 12:26:05.579543,49.66,None,None,33.42,35.79,35.62,57.35,59.75,11.836,998.476,10879.268
ERRE,TEL,2074,2023-07-15 12:26:08.596435,49.66,None,None,33.25,35.87,35.62,57.35,59.86,11.828,1021.280,12056.098
ERRE,TEL,2075,2023-07-15 12:26:11.606321,49.66,None,None,33.25,35.62,35.45,57.35,59.86,11.820,946.220,11757.317
ERRE,TEL,2076,2023-07-15 12:26:14.614481,49.173,None,None,33.25,35.79,35.62,57.24,59.75,11.820,931.098,11808.537
ERRE,TEL,2077,2023-07-15 12:26:17.622385,50.147,None,None,33.34,35.70,35.53,57.35,59.97,11.836,923.598,10584.146
ERRE,TEL,2078,2023-07-15 12:26:20.630563,50.634,None,None,33.08,35.70,35.62,57.45,59.75,11.848,1064.695,11986.585
ERRE,TEL,2079,2023-07-15 12:26:23.638472,49.173,None,None,33.25,35.70,35.45,57.45,59.64,11.820,990.671,10959.756
ERRE,TEL,2080,2023-07-15 12:26:26.646391,50.147,None,None,33.08,35.70,35.62,57.35,59.86,11.840,1009.207,11192.683
ERRE,TEL,2081,2023-07-15 12:26:29.654403,50.634,None,None,33.34,35.70,35.62,57.13,59.75,11.840,951.890,11251.220
ERRE,TEL,2082,2023-07-15 12:26:32.662406,49.66,None,None,33.08,35.62,35.70,57.45,59.75,11.824,999.085,11867.073
ERRE,TEL,2083,2023-07-15 12:26:35.667636,49.66,None,None,33.25,35.79,35.62,57.45,59.75,11.820,944.878,11173.171
ERRE,TEL,2084,2023-07-15 12:26:38.675579,50.147,None,None,33.17,35.70,35.62,57.24,59.75,11.828,965.366,12108.537
ERRE,TEL,2085,2023-07-15 12:26:41.683504,50.147,None,None,33.08,35.70,35.53,57.35,59.86,11.820,960.976,11752.439
ERRE,TEL,2086,2023-07-15 12:26:44.703602,50.147,None,None,33.08,35.79,35.62,57.35,59.86,11.820,996.768,11984.146
ERRE,TEL,2087,2023-07-15 12:26:47.711499,50.634,None,None,33.17,35.45,35.62,57.24,59.75,11.824,955.671,11868.293
