ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,144,2023-07-15 10:49:18.592548,43.329,None,None,39.08,39.94,40.11,51.88,50.35,11.928,289.268,3451.220
ERRE,TEL,145,2023-07-15 10:49:21.600832,42.842,None,None,39.08,40.11,40.11,51.97,50.44,11.928,292.134,3476.829
ERRE,TEL,146,2023-07-15 10:49:24.612599,43.816,None,None,39.17,40.02,40.11,52.07,50.35,11.932,289.146,3451.220
ERRE,TEL,147,2023-07-15 10:49:27.621417,43.329,None,None,39.08,39.94,40.11,52.07,50.35,11.928,290.244,4285.366
ERRE,TEL,148,2023-07-15 10:49:30.629407,43.329,None,None,39.08,39.94,40.02,52.26,50.44,11.928,288.049,3436.585
ERRE,TEL,149,2023-07-15 10:49:33.643626,42.842,None,None,39.08,40.02,40.02,52.26,50.44,11.928,288.049,3454.878
ERRE,TEL,150,2023-07-15 10:49:36.652176,43.816,None,None,39.00,39.94,40.02,52.46,50.63,11.932,286.646,3423.171
ERRE,TEL,151,2023-07-15 10:49:39.660768,44.303,None,None,39.00,39.94,40.11,52.46,50.53,11.928,288.963,3446.341
ERRE,TEL,152,2023-07-15 10:49:42.673642,44.303,None,None,38.91,39.94,39.94,52.46,50.63,11.928,289.512,3474.390
ERRE,TEL,153,2023-07-15 10:49:45.684194,43.816,None,None,39.00,39.94,39.85,52.46,50.63,11.928,291.341,3474.390
ERRE,TEL,154,2023-07-15 10:49:48.692740,45.277,None,None,38.91,39.94,39.94,52.36,50.63,11.928,289.146,3476.829
ERRE,TEL,155,2023-07-15 10:49:51.704315,44.303,None,None,39.00,39.85,40.02,52.46,50.63,11.928,290.366,3495.122
ERRE,TEL,156,2023-07-15 10:49:54.719593,44.303,None,None,39.00,39.85,39.85,52.46,50.82,11.928,289.512,3452.439
ERRE,TEL,157,2023-07-15 10:49:57.728464,43.816,None,None,39.00,39.85,39.85,52.46,50.63,11.928,290.915,3467.073
ERRE,TEL,158,2023-07-15 10:50:00.736553,44.79,None,None,38.91,39.94,39.68,52.36,50.63,11.928,288.720,3460.976
ERRE,TEL,159,2023-07-15 10:50:03.748413,43.329,None,None,38.91,39.77,39.85,52.46,50.92,11.928,288.537,3495.122
ERRE,TEL,160,2023-07-15 10:50:06.765208,43.329,None,None,38.91,39.68,39.77,52.46,50.92,11.908,419.817,4985.366
ERRE,TEL,161,2023-07-15 10:50:09.783235,43.816,None,None,38.91,39.77,39.85,52.56,51.01,11.928,290.732,3476.829
ERRE,TEL,162,2023-07-15 10:50:12.805526,43.329,None,None,38.83,39.77,39.85,52.46,51.01,11.928,336.402,3456.098
