ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2016,2023-07-15 09:07:17.360841,52.582,None,None,30.88,33.25,33.17,52.75,54.65,11.924,287.927,3432.927
ERRE,TEL,2017,2023-07-15 09:07:20.369226,52.095,None,None,30.96,33.34,33.00,52.75,54.65,11.924,289.756,3456.098
ERRE,TEL,2018,2023-07-15 09:07:23.377344,52.582,None,None,30.88,33.42,33.08,52.75,54.65,11.912,393.110,3442.683
ERRE,TEL,2019,2023-07-15 09:07:26.385402,52.095,None,None,30.96,33.34,33.17,52.75,54.65,11.928,289.268,3446.341
ERRE,TEL,2020,2023-07-15 09:07:29.395917,53.069,None,None,30.88,33.34,33.08,52.85,54.65,11.928,289.024,3436.585
ERRE,TEL,2021,2023-07-15 09:07:32.404063,54.043,None,None,30.70,33.42,33.08,52.75,54.65,11.924,290.549,3452.439
ERRE,TEL,2022,2023-07-15 09:07:35.458710,52.095,None,None,30.88,33.34,33.08,52.85,54.65,11.924,288.537,3456.098
ERRE,TEL,2023,2023-07-15 09:07:38.469611,52.582,None,None,30.79,33.25,33.34,52.75,54.54,11.908,287.927,3460.976
ERRE,TEL,2024,2023-07-15 09:07:41.477730,52.095,None,None,30.88,33.34,33.17,52.85,54.54,11.928,289.817,3470.732
ERRE,TEL,2025,2023-07-15 09:07:44.485821,52.582,None,None,30.88,33.34,33.17,52.75,54.65,11.928,285.122,3401.220
ERRE,TEL,2026,2023-07-15 09:07:47.497051,52.582,None,None,30.79,33.34,33.17,52.75,54.75,11.912,333.902,3978.049
ERRE,TEL,2027,2023-07-15 09:07:50.515347,52.095,None,None,30.70,33.42,33.25,52.85,54.65,11.928,288.841,3452.439
ERRE,TEL,2028,2023-07-15 09:07:53.528644,52.095,None,None,30.79,33.25,33.25,52.85,54.65,11.924,289.756,3468.293
ERRE,TEL,2029,2023-07-15 09:07:56.536848,53.069,None,None,30.88,33.25,33.08,52.85,54.65,11.924,287.134,3451.220
ERRE,TEL,2030,2023-07-15 09:07:59.544975,52.582,None,None,30.96,33.17,33.25,52.75,54.65,11.928,290.610,3464.634
ERRE,TEL,2031,2023-07-15 09:08:02.555184,52.582,None,None,30.96,33.34,33.08,52.75,54.75,11.924,289.451,3452.439
ERRE,TEL,2032,2023-07-15 09:08:05.563518,52.095,None,None,30.96,33.34,33.17,52.85,54.65,11.928,289.817,3456.098
ERRE,TEL,2033,2023-07-15 09:08:08.569585,52.582,None,None,30.96,33.34,33.17,52.75,54.75,11.924,288.415,4695.122
ERRE,TEL,2034,2023-07-15 09:08:11.577717,52.582,None,None,30.79,33.17,33.08,52.75,54.54,11.928,316.707,3774.390
ERRE,TEL,2035,2023-07-15 09:08:14.585771,53.556,None,None,30.70,33.25,32.92,52.75,54.54,11.924,344.634,4109.756
