ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,2160,2023-09-24 02:48:29.499936,67.88881028541705,21.083593610431894,268.09438002730593,2246606.199644923,866154.1763519939,5886684.533145715,6,15,4,9,-135,106,116,32,-2,63,None
ERRE,PVT,2161,2023-09-24 02:48:29.699935,67.88881032641521,21.08359255571374,268.0262893671451,2246606.1877224464,866154.1242520061,5886684.471784032,-4,-13,-99,9,-130,83,91,31,-2,64,None
ERRE,PVT,2162,2023-09-24 02:48:29.899933,67.88881052464397,21.083591565707533,267.9368249926822,2246606.152155221,866154.0659506075,5886684.397221701,20,-6,-13,9,-139,109,112,32,-2,64,None
ERRE,PVT,2163,2023-09-24 02:48:30.099940,67.888810764991,21.083590810087657,267.88301729467224,2246606.12150664,866154.0201020557,5886684.3574619675,72,42,173,9,-123,90,128,33,-1,63,None
ERRE,PVT,2164,2023-09-24 02:48:30.299939,67.8888110592324,21.083590095405857,267.78955969924124,2246606.071117464,866153.9684865465,5886684.283231071,10,-12,57,9,-122,82,101,32,-2,64,None
ERRE,PVT,2165,2023-09-24 02:48:30.499937,67.88881120879803,21.083589906124708,267.69347088667865,2246606.0258109407,866153.9424940954,5886684.200488431,-5,30,-42,9,-118,98,102,33,-2,62,None
ERRE,PVT,2166,2023-09-24 02:48:30.699935,67.88881134756403,21.083589767603,267.59317311774555,2246605.9793001367,866153.9183235,5886684.113392972,-18,4,115,9,-125,108,120,31,-2,62,None
ERRE,PVT,2167,2023-09-24 02:48:30.899934,67.88881130282749,21.083589325456856,267.46967741644534,2246605.946924979,866153.885927819,5886683.997101536,37,24,-107,9,-128,122,106,32,-1,62,None
ERRE,PVT,2168,2023-09-24 02:48:31.099941,67.88881150490614,21.083589012948487,267.3565250164418,2246605.8924252465,866153.850841005,5886683.900754943,-71,13,51,9,-120,121,82,32,-1,62,None
ERRE,PVT,2169,2023-09-24 02:48:31.299940,67.88881166845155,21.08358845417616,267.2426030501201,2246605.8450933713,866153.8074262091,5886683.802077609,-21,-21,-80,9,-144,99,90,31,-2,63,None
ERRE,PVT,2170,2023-09-24 02:48:31.499939,67.88881187182483,21.083587806983942,267.14454149385523,2246605.800828324,866153.7612114568,5886683.719766358,23,-2,-57,9,-136,120,105,31,-2,63,None
ERRE,PVT,2171,2023-09-24 02:48:31.699938,67.88881209369944,21.083587208532883,267.0073181781343,2246605.740288683,866153.7109174686,5886683.601950251,4,-3,135,9,-142,94,91,32,-1,64,None
ERRE,PVT,2172,2023-09-24 02:48:31.899938,67.88881237635671,21.08358680089653,266.89248359907714,2246605.6788669936,866153.6688775115,5886683.507428191,-17,14,0,9,-119,88,76,31,-2,64,None
ERRE,PVT,2173,2023-09-24 02:48:32.099937,67.88881273284686,21.083586335707253,266.8133350908842,2246605.6237297296,866153.6266683224,5886683.4490674585,21,5,16,9,-138,95,109,33,-1,63,None
ERRE,PVT,2174,2023-09-24 02:48:32.299944,67.88881310714001,21.0835860478587,266.7207445013311,2246605.5594740747,866153.5889308798,5886683.379000679,35,36,4,9,-107,99,92,33,-2,62,None
ERRE,PVT,2175,2023-09-24 02:48:32.499943,67.88881334337891,21.083585938020377,266.6259983052854,2246605.505081265,866153.56301334,5886683.301140781,26,-39,114,9,-134,113,120,31,-2,65,None
ERRE,PVT,2176,2023-09-24 02:48:32.699942,67.88881360597964,21.083585523049383,266.57041619241375,2246605.4665141692,866153.5294543742,5886683.260671422,-2,-16,41,9,-125,106,117,33,-2,63,None
