ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,4104,2023-07-15 14:07:59.096516,61.348,None,None,23.67,36.38,36.71,122.37,88.89,11.808,1042.073,13006.098
ERRE,TEL,4105,2023-07-15 14:08:02.113958,60.861,None,None,23.67,36.29,36.88,122.37,88.16,11.804,1085.244,12593.902
ERRE,TEL,4106,2023-07-15 14:08:05.142752,60.374,None,None,23.49,36.38,36.80,121.67,86.98,11.764,1405.976,17078.049
ERRE,TEL,4107,2023-07-15 14:08:08.152726,60.861,None,None,23.94,36.38,36.63,122.37,86.28,11.808,1085.061,13003.659
ERRE,TEL,4108,2023-07-15 14:08:11.160778,59.887,None,None,23.94,36.29,36.71,121.67,85.61,11.816,975.366,11579.268
ERRE,TEL,4109,2023-07-15 14:08:14.174685,60.374,None,None,23.85,36.29,36.63,123.08,84.94,11.812,1030.671,11670.732
ERRE,TEL,4110,2023-07-15 14:08:17.183571,60.861,None,None,23.94,36.38,36.80,122.37,84.51,11.812,912.317,10791.463
ERRE,TEL,4111,2023-07-15 14:08:20.191623,60.861,None,None,23.58,36.38,36.71,122.37,84.08,11.828,1078.171,13179.268
ERRE,TEL,4112,2023-07-15 14:08:23.201878,60.374,None,None,23.76,36.38,36.80,123.08,83.87,11.820,1075.549,12696.341
ERRE,TEL,4113,2023-07-15 14:08:26.214694,59.4,None,None,23.49,36.38,36.80,122.37,83.44,11.808,1010.610,12220.732
ERRE,TEL,4114,2023-07-15 14:08:29.223250,59.887,None,None,23.49,36.38,36.71,123.08,83.24,11.780,1257.012,14823.171
ERRE,TEL,4115,2023-07-15 14:08:32.231368,58.913,None,None,23.76,36.46,36.71,123.81,83.03,11.792,1115.854,13519.512
ERRE,TEL,4116,2023-07-15 14:08:35.240492,60.861,None,None,23.85,36.29,36.63,123.08,82.82,11.812,971.098,11467.073
ERRE,TEL,4117,2023-07-15 14:08:38.248561,60.374,None,None,23.76,36.38,36.88,122.37,83.03,11.812,1076.646,12384.146
ERRE,TEL,4118,2023-07-15 14:08:41.256560,61.348,None,None,23.85,36.38,36.80,122.37,83.03,11.820,1095.793,12815.854
ERRE,TEL,4119,2023-07-15 14:08:44.264674,59.887,None,None,23.49,36.29,36.80,122.37,83.03,11.812,1095.366,12939.024
ERRE,TEL,4120,2023-07-15 14:08:47.272676,60.374,None,None,23.67,36.29,36.63,122.37,83.44,11.816,941.280,12513.415
ERRE,TEL,4121,2023-07-15 14:08:50.284511,60.861,None,None,23.58,36.21,36.71,123.08,83.65,11.788,1200.671,13886.585
ERRE,TEL,4122,2023-07-15 14:08:53.291684,61.348,None,None,23.85,36.29,36.88,123.08,84.94,11.804,1036.463,12242.683
