ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,4680,2023-07-15 14:36:53.180902,62.322,None,None,21.53,34.77,35.28,110.20,82.62,11.800,1075.976,12778.049
ERRE,TEL,4681,2023-07-15 14:36:56.189556,63.296,None,None,21.34,34.77,35.28,110.20,82.82,11.800,1126.159,13301.220
ERRE,TEL,4682,2023-07-15 14:36:59.201423,62.809,None,None,21.34,34.86,35.36,110.20,83.44,11.820,1039.085,12750.000
ERRE,TEL,4683,2023-07-15 14:37:02.222576,62.322,None,None,21.53,34.69,35.20,110.20,84.08,11.800,1115.244,12801.220
ERRE,TEL,4684,2023-07-15 14:37:05.237871,62.809,None,None,21.25,34.69,35.28,110.20,84.94,11.816,1018.110,12181.707
ERRE,TEL,4685,2023-07-15 14:37:08.249150,63.296,None,None,21.63,34.77,35.20,110.69,85.38,11.808,1029.756,12375.610
ERRE,TEL,4686,2023-07-15 14:37:11.257467,62.809,None,None,21.63,34.77,35.28,110.69,85.61,11.812,1071.159,12346.341
ERRE,TEL,4687,2023-07-15 14:37:14.265445,61.835,None,None,21.44,34.77,35.20,110.69,86.06,11.808,947.500,10785.366
ERRE,TEL,4688,2023-07-15 14:37:17.273954,62.809,None,None,21.44,34.77,35.20,110.69,86.28,11.804,1064.695,12575.610
ERRE,TEL,4689,2023-07-15 14:37:20.282132,62.809,None,None,21.34,34.77,35.28,110.20,86.74,11.808,933.902,11050.000
ERRE,TEL,4690,2023-07-15 14:37:23.290588,63.783,None,None,21.34,34.61,35.20,111.18,86.51,11.808,1050.671,12414.634
ERRE,TEL,4691,2023-07-15 14:37:26.298599,62.809,None,None,21.34,34.94,35.36,110.20,86.74,11.816,1033.354,12221.951
ERRE,TEL,4692,2023-07-15 14:37:29.306665,63.296,None,None,21.53,34.69,35.28,108.33,86.51,11.748,1442.561,16941.463
ERRE,TEL,4693,2023-07-15 14:37:32.314774,62.322,None,None,21.25,34.77,35.20,105.72,86.98,11.812,1037.988,11852.439
ERRE,TEL,4694,2023-07-15 14:37:35.322905,63.296,None,None,21.25,34.77,35.28,102.91,86.98,11.808,939.207,11260.976
ERRE,TEL,4695,2023-07-15 14:37:38.334909,63.296,None,None,21.53,34.86,35.11,100.70,86.98,11.824,1006.768,11823.171
ERRE,TEL,4696,2023-07-15 14:37:41.343409,62.322,None,None,21.63,34.86,35.36,98.29,86.98,11.816,1137.866,13495.122
ERRE,TEL,4697,2023-07-15 14:37:44.351454,62.809,None,None,21.25,34.77,35.45,96.36,86.98,11.756,1298.110,14793.902
ERRE,TEL,4698,2023-07-15 14:37:47.359568,62.322,None,None,21.25,34.69,35.20,94.84,86.98,11.808,918.110,12090.244
ERRE,TEL,4699,2023-07-15 14:37:50.367690,63.296,None,None,21.34,34.52,35.20,92.83,87.21,11.832,968.110,12465.854
ERRE,TEL,4700,2023-07-15 14:37:53.375811,63.296,None,None,21.25,34.77,35.28,91.46,86.98,11.808,1029.390,12159.756
ERRE,TEL,4701,2023-07-15 14:37:56.383921,62.809,None,None,21.34,34.69,35.03,90.15,87.21,11.808,981.890,11610.976
ERRE,TEL,4702,2023-07-15 14:37:59.391998,63.296,None,None,21.72,34.69,35.11,88.65,87.21,11.828,1040.793,12309.756
ERRE,TEL,4703,2023-07-15 14:38:02.401193,62.322,None,None,21.34,34.69,35.11,87.92,87.44,11.804,998.780,11798.780
ERRE,TEL,4704,2023-07-15 14:38:05.409229,62.809,None,None,21.34,34.69,35.28,86.51,87.21,11.812,915.488,12387.805
ERRE,TEL,4705,2023-07-15 14:38:08.418833,63.783,None,None,21.34,34.52,35.03,85.38,87.44,11.760,1329.939,15667.073
ERRE,TEL,4706,2023-07-15 14:38:11.433080,62.809,None,None,21.44,34.69,35.03,84.29,87.44,11.824,917.317,12863.415
ERRE,TEL,4707,2023-07-15 14:38:14.465310,63.783,None,None,21.34,34.69,35.11,83.44,87.44,11.824,1015.366,10845.122
ERRE,TEL,4708,2023-07-15 14:38:17.475688,63.296,None,None,21.34,34.61,35.11,82.41,87.21,11.832,1063.049,10867.073
ERRE,TEL,4709,2023-07-15 14:38:20.483733,63.296,None,None,21.53,34.69,35.11,81.61,87.68,11.820,1054.390,12458.537
ERRE,TEL,4710,2023-07-15 14:38:23.492167,63.296,None,None,21.25,34.61,35.11,80.44,87.68,11.824,1055.854,11310.976
ERRE,TEL,4711,2023-07-15 14:38:26.500163,63.296,None,None,21.34,34.77,35.11,79.87,87.21,11.796,998.598,11782.927
ERRE,TEL,4712,2023-07-15 14:38:29.507624,62.809,None,None,21.53,34.69,35.03,79.13,87.44,11.820,1053.902,10821.951
ERRE,TEL,4713,2023-07-15 14:38:32.520215,62.809,None,None,21.25,34.69,35.03,78.04,87.44,11.808,1003.110,12159.756
ERRE,TEL,4714,2023-07-15 14:38:35.528612,63.296,None,None,21.44,34.69,35.28,77.16,87.44,11.768,1361.098,14412.195
ERRE,TEL,4715,2023-07-15 14:38:38.536630,62.322,None,None,21.44,34.77,35.28,76.30,87.44,11.824,1001.098,12618.293
ERRE,TEL,4716,2023-07-15 14:38:41.544692,63.783,None,None,21.63,34.69,35.03,75.79,87.21,11.812,1067.988,11839.024
ERRE,TEL,4717,2023-07-15 14:38:44.552696,62.809,None,None,21.44,34.61,35.20,77.51,87.21,11.828,1059.390,12509.756
ERRE,TEL,4718,2023-07-15 14:38:47.560770,62.809,None,None,21.72,34.69,35.11,78.22,87.21,11.832,984.573,12571.951
ERRE,TEL,4719,2023-07-15 14:38:50.570734,62.322,None,None,21.63,34.61,34.94,77.33,87.44,11.740,1518.902,16909.756
ERRE,TEL,4720,2023-07-15 14:38:53.579074,62.809,None,None,21.25,34.77,35.20,76.13,87.21,11.828,985.915,12553.659
