ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,1,2023-09-23 10:58:20.399600,67.88938522635583,21.0828772148707,370.2201662010783,2246597.4609068898,866118.5417976689,5886803.2864056565,10,-19,179,10,-127,111,106,26,-4,49,None
ERRE,PVT,2,2023-09-23 10:58:20.599623,67.889385525734,21.08287654577183,370.29607443421855,2246597.468814204,866118.5147110228,5886803.369300444,2,6,98,10,-138,96,75,26,-5,48,None
ERRE,PVT,3,2023-09-23 10:58:20.799617,67.88938592480964,21.082875789291755,370.3798854206713,2246597.471204993,866118.4815621157,5886803.463702451,-7,13,118,10,-113,113,97,26,-5,46,None
ERRE,PVT,4,2023-09-23 10:58:20.999612,67.8893862937691,21.08287505159678,370.440495366726,2246597.468067418,866118.4471279389,5886803.5353452675,-15,-34,166,10,-141,103,91,25,-4,47,None
ERRE,PVT,5,2023-09-23 10:58:21.199607,67.88938646952714,21.08287444159544,370.4666559867958,2246597.469529514,866118.420218159,5886803.566960935,-1,-1,-20,10,-107,109,101,26,-4,49,None
ERRE,PVT,6,2023-09-23 10:58:21.399602,67.88938678200145,21.08287376081858,370.5135257538676,2246597.4661522987,866118.3882550932,5886803.623502598,-16,-12,-113,10,-123,101,118,26,-5,47,None
ERRE,PVT,7,2023-09-23 10:58:21.599623,67.88938729887066,21.082873155620707,370.60122183892537,2246597.456262939,866118.3571853898,5886803.726449371,15,-2,168,10,-129,90,113,25,-4,48,None
ERRE,PVT,8,2023-09-23 10:58:21.799618,67.8893879083062,21.082872587562488,370.6926870971445,2246597.43821059,866118.324641363,5886803.836774381,-5,5,75,10,-128,106,113,27,-5,47,None
ERRE,PVT,9,2023-09-23 10:58:21.999612,67.88938853872352,21.082871964689293,370.78886631601046,2246597.4206193285,866118.2898063215,5886803.952347568,-10,-38,-21,10,-132,93,124,26,-4,48,None
ERRE,PVT,10,2023-09-23 10:58:22.199607,67.88938937570325,21.082871525678478,370.9260373670194,2246597.3947281735,866118.2600523264,5886804.114570209,-27,-24,-23,10,-124,94,105,26,-5,47,None
ERRE,PVT,11,2023-09-23 10:58:22.399601,67.88939035235778,21.082871021402827,371.08341416726347,2246597.363452341,866118.2252829866,5886804.301376676,-31,0,33,10,-137,85,109,26,-5,48,None
ERRE,PVT,12,2023-09-23 10:58:22.599595,67.8893913681037,21.082870677175954,371.24560248344903,2246597.327677703,866118.1959875802,5886804.494282005,-39,-2,-145,10,-91,92,118,25,-4,48,None
ERRE,PVT,13,2023-09-23 10:58:22.799617,67.88939247255094,21.082870381998333,371.4259193443143,2246597.2889757203,866118.1677727085,5886804.707706675,-24,23,-75,10,-136,86,99,28,-2,48,None
ERRE,PVT,14,2023-09-23 10:58:22.999612,67.8893937246274,21.082870126202284,371.627453574088,2246597.2428954695,866118.1384870154,5886804.94698635,-20,-21,136,10,-101,89,87,27,-4,47,None
ERRE,PVT,15,2023-09-23 10:58:23.199606,67.88939492378549,21.082869959951832,371.82178311342153,2246597.1980337123,866118.113704067,5886805.17736948,-35,14,37,10,-131,89,94,26,-5,48,None
ERRE,PVT,16,2023-09-23 10:58:23.399600,67.88939608168477,21.082869589850773,372.00946792328995,2246597.157898046,866118.0815620493,5886805.399864356,-9,0,167,10,-140,114,122,28,-5,47,None
ERRE,PVT,17,2023-09-23 10:58:23.599595,67.88939713201229,21.082869142202686,372.17192048971054,2246597.1204451793,866118.0469617277,5886805.594466358,-7,-16,117,10,-147,99,97,27,-4,49,None
ERRE,PVT,18,2023-09-23 10:58:23.799616,67.88939814912845,21.08286857123725,372.33815735194963,2246597.0893877507,866118.0092729959,5886805.791180031,1,-23,19,10,-101,97,117,28,-3,47,None
ERRE,PVT,19,2023-09-23 10:58:23.999611,67.8893992105592,21.08286800036991,372.5241288907813,2246597.0609868164,866117.9726128263,5886806.008037549,-31,-9,19,10,-111,84,110,26,-5,48,None
ERRE,PVT,20,2023-09-23 10:58:24.199605,67.88940027180657,21.082867370972355,372.71862828482097,2246597.03648332,866117.9348191116,5886806.23278808,-12,10,173,10,-122,108,116,27,-4,49,None
ERRE,PVT,21,2023-09-23 10:58:24.399600,67.88940125622103,21.08286674741792,372.91447345457476,2246597.0197723964,866117.9002927886,5886806.455559707,11,-7,74,10,-104,69,111,27,-5,48,None
ERRE,PVT,22,2023-09-23 10:58:24.599594,67.88940236110776,21.08286626184127,373.135295505844,2246596.9981315895,866117.8700801663,5886806.706529231,1,-4,185,10,-131,93,108,25,-4,48,None
ERRE,PVT,23,2023-09-23 10:58:24.799588,67.88940344158766,21.082865898776447,373.3663725182495,2246596.980593673,866117.846967037,5886806.965974876,18,18,-71,10,-118,106,105,27,-4,47,None
ERRE,PVT,24,2023-09-23 10:58:24.999612,67.8894047499806,21.082865669236654,373.6283157828829,2246596.9499020264,866117.8247965699,5886807.263585412,14,16,19,10,-125,99,107,26,-3,48,None
ERRE,PVT,25,2023-09-23 10:58:25.199606,67.889406086064,21.082865359296267,373.8908275596615,2246596.917955482,866117.7985212008,5886807.562885194,-29,0,142,10,-127,93,104,25,-4,46,None
ERRE,PVT,26,2023-09-23 10:58:25.399600,67.8894073874118,21.082865062413877,374.15715364938484,2246596.890500347,866117.77456549,5886807.864260464,27,-16,-13,10,-130,94,92,27,-4,46,None
ERRE,PVT,27,2023-09-23 10:58:25.599594,67.88940876725464,21.082864801521794,374.4399678112185,2246596.860723221,866117.7513355392,5886808.184206747,-14,0,-1,10,-115,99,93,25,-5,46,None
ERRE,PVT,28,2023-09-23 10:58:25.799588,67.88940998345781,21.082864354156325,374.6963453929048,2246596.840258636,866117.7232973495,5886808.472790471,-15,-9,-75,10,-119,107,92,26,-4,46,None
ERRE,PVT,29,2023-09-23 10:58:25.999612,67.88941105196913,21.08286384438559,374.91890245570295,2246596.82310017,866117.6937231205,5886808.723840256,17,-18,-50,10,-133,103,99,26,-4,48,None
ERRE,PVT,30,2023-09-23 10:58:26.199606,67.88941225609909,21.082863412564205,375.1637656282563,2246596.7995208367,866117.6651842005,5886809.001249476,2,5,95,10,-139,77,96,28,-4,47,None
ERRE,PVT,31,2023-09-23 10:58:26.399601,67.88941352275891,21.082862917848484,375.41476315411444,2246596.7730174595,866117.6326853349,5886809.286967146,-20,-35,-58,10,-150,83,114,26,-3,48,None
ERRE,PVT,32,2023-09-23 10:58:26.599595,67.88941471690708,21.08286243260323,375.6667450191994,2246596.7537082275,866117.6033865218,5886809.570552477,-11,-21,71,10,-137,94,121,26,-4,48,None
ERRE,PVT,33,2023-09-23 10:58:26.799590,67.88941592553559,21.082861907508402,375.91381869186586,2246596.7318814164,866117.5713223633,5886809.850198504,14,-12,-26,10,-129,81,115,29,-4,46,None
ERRE,PVT,34,2023-09-23 10:58:26.999584,67.88941717057695,21.08286135927785,376.1606315531691,2246596.706801781,866117.5369621683,5886810.131131638,-7,-17,-81,10,-131,104,122,27,-4,46,None
ERRE,PVT,35,2023-09-23 10:58:27.199608,67.88941848657421,21.082860648029687,376.40700301322823,2246596.677189772,866117.4935125939,5886810.414634804,-12,-2,60,10,-123,108,118,26,-3,46,None
ERRE,PVT,36,2023-09-23 10:58:27.399602,67.88941997725848,21.08286012648113,376.70364588988787,2246596.6455220208,866117.4578142345,5886810.752046345,2,10,63,10,-138,87,108,26,-4,48,None
ERRE,PVT,37,2023-09-23 10:58:27.599597,67.88942130612048,21.08285971358809,376.9610115666528,2246596.614020612,866117.4270736675,5886811.046275314,-1,-20,165,10,-105,86,112,25,-4,49,None
ERRE,PVT,38,2023-09-23 10:58:27.799591,67.88942273948142,21.08285934198495,377.2050718430333,2246596.56714632,866117.3922661102,5886811.332564597,5,-1,79,10,-146,97,108,27,-4,48,None
ERRE,PVT,39,2023-09-23 10:58:27.999585,67.88942397400695,21.082858664827477,377.3991185605846,2246596.526498046,866117.3460971799,5886811.564170569,-1,-5,-119,10,-155,93,122,27,-3,49,None
ERRE,PVT,40,2023-09-23 10:58:28.199609,67.88942520791156,21.0828579452845,377.6052885117914,2246596.490808033,866117.2999308086,5886811.806982154,-31,-20,109,10,-115,92,104,26,-5,48,None
ERRE,PVT,41,2023-09-23 10:58:28.399603,67.88942630498921,21.08285715066629,377.79045341365025,2246596.462068872,866117.2530628982,5886812.024588955,-28,-31,-67,10,-136,108,118,27,-4,48,None
ERRE,PVT,42,2023-09-23 10:58:28.599597,67.88942742961363,21.082856441799485,378.0051670122015,2246596.4397548516,866117.212534135,5886812.270727925,-5,-20,20,10,-120,95,103,25,-3,48,None
ERRE,PVT,43,2023-09-23 10:58:28.799592,67.88942853908607,21.08285564142512,378.2042560090061,2246596.4147977126,866117.1668650398,5886812.501755208,-51,-6,19,10,-123,102,103,26,-4,46,None
ERRE,PVT,44,2023-09-23 10:58:28.999587,67.88942953806877,21.082854814412553,378.3750045025981,2246596.390943564,866117.1204214359,5886812.701887434,10,-31,7,10,-143,88,110,25,-4,47,None
ERRE,PVT,45,2023-09-23 10:58:29.199581,67.88943057423573,21.082854220260288,378.56212065504354,2246596.3657323373,866117.0839422824,5886812.918744752,-16,17,228,10,-146,71,122,26,-4,47,None
ERRE,PVT,46,2023-09-23 10:58:29.399607,67.88943155377459,21.082853499567943,378.69158315592847,2246596.327646136,866117.0368003648,5886813.079810872,-39,-11,69,10,-137,83,122,25,-5,47,None
ERRE,PVT,47,2023-09-23 10:58:29.599602,67.88943244152014,21.082852715613537,378.7877888706252,2246596.2876872323,866116.9860872602,5886813.206212139,21,-15,9,10,-140,112,103,26,-4,48,None
ERRE,PVT,48,2023-09-23 10:58:29.799597,67.88943345000129,21.082851974107374,378.9007031520535,2246596.2413132875,866116.9348128015,5886813.353162103,-44,-38,-17,10,-131,76,116,27,-4,47,None
ERRE,PVT,49,2023-09-23 10:58:29.999592,67.88943420332389,21.08285109060392,378.9597820318106,2246596.2027814426,866116.8801663449,5886813.439523335,18,-24,-83,10,-116,65,121,26,-3,47,None
ERRE,PVT,50,2023-09-23 10:58:30.199588,67.88943498339894,21.0828503186314,379.0181948515948,2246596.1597502166,866116.8288084351,5886813.5263906475,-9,8,16,10,-107,120,82,27,-5,46,None
ERRE,PVT,51,2023-09-23 10:58:30.399614,67.88943575252429,21.08284939254451,379.04594724146006,2246596.1093365154,866116.767663355,5886813.584392617,21,-10,151,10,-127,104,100,26,-4,47,None
ERRE,PVT,52,2023-09-23 10:58:30.599609,67.88943640764937,21.082848727976042,379.0335071762769,2246596.051845955,866116.715568325,5886813.600371792,23,33,-94,10,-136,98,100,26,-4,48,None
ERRE,PVT,53,2023-09-23 10:58:30.799605,67.88943694777704,21.08284796810657,378.98136761833246,2246595.992941705,866116.6586360896,5886813.5747430185,-13,-19,-11,10,-136,112,102,27,-5,48,None
ERRE,PVT,54,2023-09-23 10:58:30.999600,67.88943757713744,21.082847328178968,378.95761772548076,2246595.933590899,866116.6069336769,5886813.579162408,14,38,124,10,-141,116,107,27,-5,46,None
ERRE,PVT,55,2023-09-23 10:58:31.199596,67.88943812430668,21.082846692601688,378.8814142786169,2246595.863677589,866116.5513550985,5886813.53153505,-6,1,103,10,-113,110,111,25,-4,47,None
ERRE,PVT,56,2023-09-23 10:58:31.399591,67.88943866185372,21.082846207978307,378.8118342737415,2246595.7947363034,866116.5029499675,5886813.489640067,-4,4,126,10,-128,94,108,25,-4,48,None
ERRE,PVT,57,2023-09-23 10:58:31.599618,67.88943922122243,21.0828455519665,378.73631156079887,2246595.724194686,866116.4462088291,5886813.443155556,-31,-41,14,10,-131,102,129,26,-4,48,None
ERRE,PVT,58,2023-09-23 10:58:31.799613,67.88943984567615,21.08284493986136,378.7036291839537,2246595.6617593197,866116.3945703278,5886813.439093359,10,3,69,10,-111,94,86,26,-4,49,None
ERRE,PVT,59,2023-09-23 10:58:31.999608,67.8894406854797,21.082844323428997,378.6758175599314,2246595.580335789,866116.3354165462,5886813.448584834,-43,-58,-65,10,-127,122,113,26,-3,47,None
ERRE,PVT,60,2023-09-23 10:58:32.199603,67.88944158287555,21.08284378195088,378.6769031581764,2246595.5023748097,866116.2809734745,5886813.48726633,-33,-31,-165,10,-141,90,91,27,-4,46,None
ERRE,PVT,61,2023-09-23 10:58:32.399598,67.88944271790247,21.082843370389398,378.7468792326953,2246595.423731682,866116.2321186429,5886813.599748606,-17,31,290,10,-125,82,117,25,-3,48,None
ERRE,PVT,62,2023-09-23 10:58:32.599624,67.88944373274526,21.082842945396983,378.7660887338347,2246595.3390506217,866116.1803311394,5886813.660151978,-14,-23,-130,10,-123,70,131,26,-4,48,None
ERRE,PVT,63,2023-09-23 10:58:32.799619,67.88944491375874,21.082842651671303,378.8135631853021,2246595.2462895988,866116.1313406475,5886813.753718085,-24,-37,-121,10,-151,111,112,26,-4,48,None
ERRE,PVT,64,2023-09-23 10:58:32.999615,67.8894460778083,21.08284256928677,378.8696604748471,2246595.1549978256,866116.0924350303,5886813.8545606965,-24,-11,-116,10,-127,99,116,27,-3,47,None
ERRE,PVT,65,2023-09-23 10:58:33.199610,67.88944711628983,21.08284244369829,378.91579965601966,2246595.0729692224,866116.055154755,5886813.940905751,4,0,-27,10,-118,112,123,26,-4,48,None
ERRE,PVT,66,2023-09-23 10:58:33.399605,67.88944822384897,21.082842362000818,378.9762300860515,2246594.988635702,866116.0189626551,5886814.043391178,-1,-9,2,10,-121,91,99,27,-4,48,None
ERRE,PVT,67,2023-09-23 10:58:33.599601,67.8894492568571,21.082842239901783,378.9975460920817,2246594.898364209,866115.9786617085,5886814.106508776,-14,14,104,10,-136,115,111,25,-4,48,None
ERRE,PVT,68,2023-09-23 10:58:33.799624,67.88945023234093,21.08284203645925,379.0046731085943,2246594.8098857175,866115.9353884362,5886814.154065785,-18,-21,32,10,-127,87,127,26,-4,48,None
ERRE,PVT,69,2023-09-23 10:58:33.999620,67.8894511829449,21.08284206899812,379.01036414801683,2246594.7197346133,866115.9020985278,5886814.199247877,17,15,24,10,-127,75,117,26,-3,48,None
ERRE,PVT,70,2023-09-23 10:58:34.199615,67.88945214232696,21.08284212458557,379.0275876483923,2246594.6324388986,866115.8709475084,5886814.25548286,-20,8,55,10,-103,98,117,27,-4,48,None
ERRE,PVT,71,2023-09-23 10:58:34.399611,67.88945300468527,21.082842194949013,379.0146057828074,2246594.543666812,866115.8398927973,5886814.279660409,-16,31,112,10,-131,111,110,26,-3,48,None
ERRE,PVT,72,2023-09-23 10:58:34.599606,67.88945379019663,21.082842160226615,378.9739442037524,2246594.4541718024,866115.8038264973,5886814.274967533,11,10,154,10,-141,104,132,25,-4,48,None
ERRE,PVT,73,2023-09-23 10:58:34.799629,67.88945437723739,21.08284211838168,378.8824955157512,2246594.366084736,866115.7679822067,5886814.214889997,-22,-30,-98,10,-138,89,104,26,-4,48,None
ERRE,PVT,74,2023-09-23 10:58:34.999624,67.8894548369997,21.082842130943973,378.7733109461306,2246594.2832186692,866115.7366011433,5886814.1330373045,-37,-3,84,10,-121,96,91,26,-4,48,None
ERRE,PVT,75,2023-09-23 10:58:35.199620,67.88945527220217,21.082842175060655,378.6605380870383,2246594.2009834815,866115.7068844537,5886814.046829102,-17,-25,-33,10,-109,112,110,26,-3,48,None
ERRE,PVT,76,2023-09-23 10:58:35.399616,67.88945565214485,21.082842120172938,378.51108268393466,2246594.1126902043,866115.6703732397,5886813.92431602,-9,6,-181,10,-112,98,99,25,-4,46,None
ERRE,PVT,77,2023-09-23 10:58:35.599611,67.88945613837964,21.082841970122914,378.4027038003934,2246594.0300127417,866115.6317411115,5886813.844321165,3,-28,-31,10,-133,114,98,26,-4,47,None
ERRE,PVT,78,2023-09-23 10:58:35.799608,67.88945654821994,21.082842134896513,378.28951365272627,2246593.9482525275,866115.6076417133,5886813.756661569,4,-1,-69,10,-127,101,106,25,-4,48,None
