ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,66960,2023-09-24 08:10:09.800005,68.37951564492192,22.814269172580655,27611.40628092731,2181886.40453453,917820.0613900636,5932489.001381233,-10214,6291,2576,15,-149,106,72,20,-9,72,None
ERRE,PVT,66961,2023-09-24 08:10:10.000005,68.37952884767336,22.814316182677242,27611.342235493295,2181884.3623428135,917821.3093036205,5932489.486792627,-10181,6271,2490,15,-143,93,86,20,-9,74,None
ERRE,PVT,66962,2023-09-24 08:10:10.200006,68.37954209785127,22.81436326645239,27611.291188252082,2181882.3188320952,917822.5599620797,5932489.986244953,-10204,6287,2616,15,-137,109,79,20,-9,73,None
ERRE,PVT,66963,2023-09-24 08:10:10.400006,68.37955528800632,22.814410319000004,27611.24046154249,2181880.2816916285,917823.8118981348,5932490.483517459,-10188,6299,2587,15,-128,111,101,20,-9,73,None
ERRE,PVT,66964,2023-09-24 08:10:10.600005,68.3795684468851,22.81445725781177,27611.184812041778,2181878.247702825,917825.0600598964,5932490.974922248,-10191,6288,2571,15,-149,83,95,20,-8,73,None
ERRE,PVT,66965,2023-09-24 08:10:10.800005,68.3795816327805,22.814504372886663,27611.146766911857,2181876.2142753084,917826.316355322,5932491.483807658,-10189,6302,2586,15,-139,122,93,21,-9,73,None
ERRE,PVT,66966,2023-09-24 08:10:11.000005,68.37959478881906,22.814551531443716,27611.089380729067,2181874.1764478358,917827.5727462344,5932491.973480073,-10206,6289,2432,15,-130,103,101,20,-9,73,None
ERRE,PVT,66967,2023-09-24 08:10:11.200005,68.37960800155143,22.814598715465415,27611.048997599384,2181872.1385442303,917828.8302439484,5932492.481299033,-10226,6289,2533,15,-138,96,139,20,-9,73,None
ERRE,PVT,66968,2023-09-24 08:10:11.400005,68.37962118243632,22.814645925519336,27610.997647397588,2181870.099555347,917830.0884493922,5932492.977607665,-10225,6302,2534,15,-156,100,101,20,-9,74,None
ERRE,PVT,66969,2023-09-24 08:10:11.600005,68.37963439213782,22.814693147381117,27610.949078734684,2181868.058555096,917831.3463354616,5932493.477691234,-10193,6299,2594,15,-142,79,115,20,-8,74,None
ERRE,PVT,66970,2023-09-24 08:10:11.800005,68.37964768500453,22.81474060917036,27610.915276530348,2181866.010742467,917832.612106733,5932493.994934725,-10219,6309,2502,15,-131,85,111,21,-8,74,None
ERRE,PVT,66971,2023-09-24 08:10:12.000006,68.37966093316733,22.814787992021238,27610.872441067502,2181863.9654170154,917833.8753837893,5932494.501934991,-10211,6304,2603,15,-148,97,121,21,-9,72,None
ERRE,PVT,66972,2023-09-24 08:10:12.200005,68.37967415978527,22.814835362770047,27610.81670992861,2181861.917973177,917835.1372248007,5932494.996057251,-10221,6295,2511,15,-138,111,114,20,-8,74,None
ERRE,PVT,66973,2023-09-24 08:10:12.400006,68.37968739131698,22.8148827238771,27610.774105528995,2181859.874669607,917836.4003728406,5932495.50258522,-10190,6300,2601,15,-149,113,106,19,-7,73,None
ERRE,PVT,66974,2023-09-24 08:10:12.600006,68.37970062897568,22.8149302297669,27610.733808340323,2181857.8292414593,917837.6691137156,5932496.011510647,-10216,6306,2523,15,-167,94,116,20,-7,74,None
