ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,12960,2023-09-23 11:42:44.500014,67.88774088484347,21.08130537175868,361.4394215491723,2246776.6859607412,866116.8393400568,5886726.113942458,32,-4,-36,15,-183,12,204,20,2,77,None
ERRE,PVT,12961,2023-09-23 11:42:44.800014,67.88774078266412,21.081305586214196,361.4314504043926,2246776.6897713672,866116.8504683156,5886726.10226747,37,-5,-35,15,-193,17,152,18,3,76,None
ERRE,PVT,12962,2023-09-23 11:42:45.000014,67.88774074558376,21.08130568124197,361.4259160790551,2246776.6899663555,866116.8548236275,5886726.095583334,41,14,-50,15,-191,-18,62,18,4,76,None
ERRE,PVT,12963,2023-09-23 11:42:45.300014,67.88774068252211,21.08130572008385,361.409521321096,2246776.6897013066,866116.8564709297,5886726.077746714,43,-2,-18,15,-223,37,35,19,2,77,None
ERRE,PVT,12964,2023-09-23 11:42:45.500014,67.88774060569439,21.081305774643656,361.39907860907346,2246776.692616515,866116.8600521501,5886726.064846368,34,0,0,15,-177,61,40,17,3,77,None
ERRE,PVT,12965,2023-09-23 11:42:45.700014,67.88774046064603,21.081305896269736,361.3757348329976,2246776.696564534,866116.8670522436,5886726.0371295195,17,-11,-17,15,-176,59,83,19,2,78,None
ERRE,PVT,12966,2023-09-23 11:42:45.900013,67.8877403039427,21.081306089066945,361.3550738824956,2246776.7015027488,866116.8776396688,5886726.011408822,11,2,-35,15,-113,74,147,19,3,75,None
ERRE,PVT,12967,2023-09-23 11:42:46.100013,67.8877401746881,21.08130624226317,361.34400621239564,2246776.7077624216,866116.8869528392,5886725.99572827,-9,-15,-2,15,-131,92,174,20,2,76,None
ERRE,PVT,12968,2023-09-23 11:42:46.300013,67.88773998433804,21.081306475844965,361.3209336399385,2246776.7144813086,866116.9000636797,5886725.966360625,2,-3,-25,15,-89,133,154,16,3,76,None
ERRE,PVT,12969,2023-09-23 11:42:46.500013,67.88773979922662,21.08130674423993,361.2901589620252,2246776.717463627,866116.9133021185,5886725.93007733,-19,6,-11,15,-76,155,143,18,4,76,None
ERRE,PVT,12970,2023-09-23 11:42:46.700013,67.88773965773814,21.081307012705526,361.2621954192258,2246776.717226092,866116.9253025075,5886725.898229975,-24,2,25,15,-78,197,68,18,2,76,None
