ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3528,2023-07-15 13:39:05.225217,58.913,None,None,25.83,37.05,37.31,110.20,122.37,11.808,1076.463,12721.951
ERRE,TEL,3529,2023-07-15 13:39:08.237336,58.426,None,None,25.83,36.97,37.31,108.33,122.37,11.816,1035.549,12446.341
ERRE,TEL,3530,2023-07-15 13:39:11.246824,58.913,None,None,25.48,37.14,37.31,106.14,122.37,11.812,944.878,12056.098
ERRE,TEL,3531,2023-07-15 13:39:14.261241,58.913,None,None,25.92,36.97,37.31,104.89,122.37,11.824,945.610,12768.293
ERRE,TEL,3532,2023-07-15 13:39:17.269928,58.913,None,None,26.01,37.05,37.31,102.53,122.37,11.816,1046.646,12364.634
ERRE,TEL,3533,2023-07-15 13:39:20.283815,57.452,None,None,26.01,37.14,37.31,102.16,122.37,11.784,1348.415,16430.488
ERRE,TEL,3534,2023-07-15 13:39:23.292827,58.913,None,None,25.65,37.14,37.39,102.16,123.08,11.816,1073.841,12280.488
ERRE,TEL,3535,2023-07-15 13:39:26.301742,57.939,None,None,25.74,36.97,37.39,102.53,123.08,11.820,969.085,11454.878
ERRE,TEL,3536,2023-07-15 13:39:29.309805,58.913,None,None,25.92,37.14,37.31,102.91,122.37,11.820,989.878,11824.390
ERRE,TEL,3537,2023-07-15 13:39:32.363065,57.452,None,None,25.65,37.14,37.31,102.53,123.08,11.820,1006.402,11229.268
ERRE,TEL,3538,2023-07-15 13:39:35.374087,58.426,None,None,25.83,37.14,37.39,102.53,122.37,11.776,1329.390,14734.146
ERRE,TEL,3539,2023-07-15 13:39:38.388081,58.426,None,None,25.57,37.22,37.31,102.16,123.81,11.812,998.902,11335.366
