ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2808,2023-07-15 13:02:58.001286,54.53,None,None,27.77,35.20,35.11,122.37,142.02,11.824,1000.305,12468.293
ERRE,TEL,2809,2023-07-15 13:03:01.009950,55.991,None,None,27.86,35.36,35.03,126.09,146.08,11.820,1023.354,11904.878
ERRE,TEL,2810,2023-07-15 13:03:04.018777,55.504,None,None,27.86,35.11,35.11,129.42,144.67,11.796,1149.329,13826.829
ERRE,TEL,2811,2023-07-15 13:03:07.026998,55.017,None,None,27.86,35.11,35.20,129.42,142.02,11.812,1026.098,11976.829
ERRE,TEL,2812,2023-07-15 13:03:10.035461,55.504,None,None,28.12,35.20,35.20,130.30,146.08,11.820,998.476,11806.098
ERRE,TEL,2813,2023-07-15 13:03:13.047454,54.53,None,None,28.03,35.28,35.20,128.55,146.08,11.824,1002.866,11526.829
ERRE,TEL,2814,2023-07-15 13:03:16.055918,55.017,None,None,27.86,35.28,35.20,127.71,143.32,11.820,974.085,12350.000
ERRE,TEL,2815,2023-07-15 13:03:19.066924,55.991,None,None,27.77,35.28,34.94,126.09,144.67,11.824,961.890,11367.073
ERRE,TEL,2816,2023-07-15 13:03:22.075362,55.017,None,None,27.95,35.20,35.11,123.81,143.32,11.820,1008.780,11920.732
ERRE,TEL,2817,2023-07-15 13:03:25.083415,55.504,None,None,27.86,35.11,35.20,122.37,146.08,11.804,1072.256,12665.854
ERRE,TEL,2818,2023-07-15 13:03:28.091553,55.017,None,None,27.77,35.28,35.28,122.37,144.67,11.740,1408.293,16578.049
ERRE,TEL,2819,2023-07-15 13:03:31.099626,54.53,None,None,27.95,35.20,35.20,121.67,143.32,11.816,958.415,12452.439
ERRE,TEL,2820,2023-07-15 13:03:34.107693,55.504,None,None,28.03,35.36,35.20,120.32,144.67,11.808,1079.085,13082.927
ERRE,TEL,2821,2023-07-15 13:03:37.115692,56.478,None,None,27.68,35.28,35.28,120.99,144.67,11.812,940.610,12208.537
ERRE,TEL,2822,2023-07-15 13:03:40.124507,55.504,None,None,27.77,35.11,35.11,122.37,144.67,11.820,1007.988,12253.659
ERRE,TEL,2823,2023-07-15 13:03:43.131595,55.991,None,None,27.77,35.20,35.11,121.67,143.32,11.812,1118.476,13154.878
ERRE,TEL,2824,2023-07-15 13:03:46.139918,55.017,None,None,27.77,35.28,35.28,123.08,144.67,11.808,1107.134,13095.122
ERRE,TEL,2825,2023-07-15 13:03:49.147689,55.504,None,None,27.68,35.20,35.20,123.08,144.67,11.756,1326.037,15598.780
ERRE,TEL,2826,2023-07-15 13:03:52.155744,55.017,None,None,27.77,35.28,35.20,120.99,144.67,11.804,1130.366,13339.024
ERRE,TEL,2827,2023-07-15 13:03:55.163845,55.017,None,None,27.86,35.28,35.20,120.99,144.67,11.816,1048.171,12386.585
ERRE,TEL,2828,2023-07-15 13:03:58.172027,55.504,None,None,27.95,35.28,35.36,119.02,144.67,11.808,1043.476,12364.634
ERRE,TEL,2829,2023-07-15 13:04:01.182848,54.53,None,None,27.77,35.28,35.20,119.67,142.02,11.808,1101.341,12937.805
ERRE,TEL,2830,2023-07-15 13:04:04.200918,55.504,None,None,27.77,35.28,35.28,119.02,144.67,11.776,1344.390,16156.098
ERRE,TEL,2831,2023-07-15 13:04:07.213667,55.504,None,None,27.77,35.36,35.28,120.32,144.67,11.796,1187.073,13695.122
ERRE,TEL,2832,2023-07-15 13:04:10.222139,55.504,None,None,27.77,35.28,35.20,122.37,140.77,11.832,1014.390,12176.829
ERRE,TEL,2833,2023-07-15 13:04:13.234062,55.017,None,None,27.68,35.11,35.20,125.31,142.02,11.812,1011.280,11773.171
ERRE,TEL,2834,2023-07-15 13:04:16.242508,54.53,None,None,27.86,35.28,35.20,126.09,144.67,11.832,967.988,11436.585
ERRE,TEL,2835,2023-07-15 13:04:19.251411,55.017,None,None,27.77,35.36,35.28,126.09,142.02,11.824,1026.159,10819.512
ERRE,TEL,2836,2023-07-15 13:04:22.259537,56.478,None,None,27.86,35.36,35.20,129.42,140.77,11.820,1004.878,11874.390
ERRE,TEL,2837,2023-07-15 13:04:25.275053,55.017,None,None,28.03,35.36,35.20,129.42,142.02,11.816,970.122,11712.195
ERRE,TEL,2838,2023-07-15 13:04:28.283927,55.991,None,None,27.86,35.36,35.36,132.15,144.67,11.756,1408.780,15417.073
ERRE,TEL,2839,2023-07-15 13:04:31.295742,55.504,None,None,27.95,35.20,35.36,133.11,146.08,11.824,964.085,11640.244
ERRE,TEL,2840,2023-07-15 13:04:34.304398,54.53,None,None,27.68,35.20,35.28,136.18,144.67,11.812,1013.902,11989.024
ERRE,TEL,2841,2023-07-15 13:04:37.335881,55.504,None,None,27.77,35.36,35.36,135.13,143.32,11.816,949.695,11103.659
ERRE,TEL,2842,2023-07-15 13:04:40.345601,54.53,None,None,27.77,35.20,35.45,135.13,143.32,11.828,950.366,11232.927
ERRE,TEL,2843,2023-07-15 13:04:43.353620,55.504,None,None,27.68,35.36,35.28,136.18,142.02,11.800,1083.841,12797.561
ERRE,TEL,2844,2023-07-15 13:04:46.359674,55.504,None,None,27.86,35.20,35.28,136.18,140.77,11.816,1002.683,11773.171
ERRE,TEL,2845,2023-07-15 13:04:49.367742,55.017,None,None,27.95,35.28,35.28,138.40,142.02,11.788,1370.610,14981.707
ERRE,TEL,2846,2023-07-15 13:04:52.376977,55.504,None,None,27.77,35.11,35.53,137.27,142.02,11.820,1088.354,12859.756
ERRE,TEL,2847,2023-07-15 13:04:55.385082,55.991,None,None,27.95,35.45,35.36,133.11,144.67,11.816,1023.780,12110.976
ERRE,TEL,2848,2023-07-15 13:04:58.403210,55.991,None,None,27.86,35.36,35.28,132.15,143.32,11.816,1068.354,12606.098
ERRE,TEL,2849,2023-07-15 13:05:01.412119,54.53,None,None,27.86,35.36,35.45,127.71,143.32,11.812,1002.561,11408.537
ERRE,TEL,2850,2023-07-15 13:05:04.420977,55.017,None,None,27.77,35.45,35.28,127.71,144.67,11.776,1431.280,16837.805
ERRE,TEL,2851,2023-07-15 13:05:07.429558,55.017,None,None,27.95,35.28,35.28,126.89,146.08,11.820,1061.159,12543.902
ERRE,TEL,2852,2023-07-15 13:05:10.435694,55.017,None,None,27.95,35.36,35.36,126.09,144.67,11.808,1085.366,13301.220
ERRE,TEL,2853,2023-07-15 13:05:13.444632,55.991,None,None,27.68,35.36,35.36,129.42,144.67,11.812,1056.159,12281.707
ERRE,TEL,2854,2023-07-15 13:05:16.453745,55.504,None,None,27.95,35.45,35.36,131.21,140.77,11.832,992.805,11429.268
ERRE,TEL,2855,2023-07-15 13:05:19.461830,55.017,None,None,27.86,35.36,35.28,132.15,138.40,11.816,982.866,11620.732
ERRE,TEL,2856,2023-07-15 13:05:22.467705,55.504,None,None,27.77,35.36,35.36,132.15,137.27,11.812,1054.390,12450.000
ERRE,TEL,2857,2023-07-15 13:05:25.481548,55.017,None,None,27.60,35.20,35.45,133.11,134.11,11.816,1039.268,11264.634
ERRE,TEL,2858,2023-07-15 13:05:28.494807,55.017,None,None,27.60,35.36,35.36,134.11,134.11,11.772,1358.232,14150.000
ERRE,TEL,2859,2023-07-15 13:05:31.503678,55.017,None,None,27.60,35.53,35.36,134.11,135.13,11.828,952.622,11263.415
ERRE,TEL,2860,2023-07-15 13:05:34.511759,54.53,None,None,27.51,35.36,35.28,136.18,136.18,11.832,1051.951,11432.927
ERRE,TEL,2861,2023-07-15 13:05:37.519936,54.043,None,None,27.86,35.28,35.20,138.40,138.40,11.820,1028.476,12146.341
ERRE,TEL,2862,2023-07-15 13:05:40.533777,55.504,None,None,27.68,35.28,35.36,137.27,137.27,11.812,1028.780,12375.610
ERRE,TEL,2863,2023-07-15 13:05:43.542301,54.53,None,None,27.60,35.28,35.36,138.40,139.56,11.812,1095.244,12596.341
ERRE,TEL,2864,2023-07-15 13:05:46.550891,55.504,None,None,27.77,35.53,35.36,140.77,138.40,11.844,989.573,11704.878
ERRE,TEL,2865,2023-07-15 13:05:49.558979,55.991,None,None,27.60,35.53,35.45,138.40,140.77,11.764,1336.037,14696.341
ERRE,TEL,2866,2023-07-15 13:05:52.567163,55.504,None,None,27.95,35.36,35.28,134.11,140.77,11.820,980.793,11592.683
ERRE,TEL,2867,2023-07-15 13:05:55.579282,55.504,None,None,27.68,35.36,35.45,133.11,140.77,11.808,952.988,11260.976
ERRE,TEL,2868,2023-07-15 13:05:58.587430,55.504,None,None,27.86,35.28,35.36,132.15,139.56,11.812,1076.768,12402.439
ERRE,TEL,2869,2023-07-15 13:06:01.595505,55.504,None,None,27.60,35.28,35.11,131.21,142.02,11.820,1028.902,11873.171
ERRE,TEL,2870,2023-07-15 13:06:04.604603,55.017,None,None,27.68,35.36,35.20,127.71,142.02,11.756,1300.427,16192.683
ERRE,TEL,2871,2023-07-15 13:06:07.612708,55.504,None,None,27.51,35.36,35.36,126.89,142.02,11.836,864.634,11810.976
ERRE,TEL,2872,2023-07-15 13:06:10.621682,55.017,None,None,27.51,35.28,35.28,128.55,142.02,11.828,910.122,10162.195
ERRE,TEL,2873,2023-07-15 13:06:13.629804,55.504,None,None,27.77,35.36,35.36,130.30,139.56,11.816,1025.854,12126.829
ERRE,TEL,2874,2023-07-15 13:06:16.645478,55.504,None,None,27.42,35.28,35.11,130.30,143.32,11.820,1009.695,11303.659
ERRE,TEL,2875,2023-07-15 13:06:19.655434,55.017,None,None,27.51,35.28,35.28,132.15,140.77,11.816,955.366,12064.634
ERRE,TEL,2876,2023-07-15 13:06:22.663605,55.504,None,None,27.68,35.45,35.53,133.11,140.77,11.820,995.366,11757.317
ERRE,TEL,2877,2023-07-15 13:06:25.671741,55.017,None,None,27.68,35.45,35.45,133.11,138.40,11.824,916.829,11473.171
ERRE,TEL,2878,2023-07-15 13:06:28.679863,55.504,None,None,27.51,35.53,35.53,134.11,137.27,11.796,1233.841,16979.268
ERRE,TEL,2879,2023-07-15 13:06:31.687928,55.991,None,None,27.60,35.62,35.28,135.13,136.18,11.824,987.500,11668.293
