ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,4608,2023-07-15 14:33:16.496161,62.322,None,None,21.53,35.03,35.45,105.72,93.39,11.760,1488.354,16450.000
ERRE,TEL,4609,2023-07-15 14:33:19.504442,62.322,None,None,22.00,34.94,35.28,106.14,93.39,11.808,1129.573,13339.024
ERRE,TEL,4610,2023-07-15 14:33:22.515744,63.783,None,None,21.91,34.86,35.45,106.14,93.39,11.820,1028.659,12320.732
ERRE,TEL,4611,2023-07-15 14:33:25.523869,62.322,None,None,22.00,35.03,35.36,106.14,93.39,11.812,973.720,11860.976
ERRE,TEL,4612,2023-07-15 14:33:28.539066,63.296,None,None,21.63,34.94,35.28,106.56,93.39,11.812,1077.866,12328.049
ERRE,TEL,4613,2023-07-15 14:33:31.558944,61.348,None,None,21.91,34.94,35.36,106.14,93.39,11.768,1399.085,16458.537
ERRE,TEL,4614,2023-07-15 14:33:34.567494,62.809,None,None,21.81,34.94,35.45,106.14,93.11,11.808,941.280,11281.707
ERRE,TEL,4615,2023-07-15 14:33:37.575590,62.809,None,None,21.81,35.03,35.45,106.14,93.39,11.804,1063.354,12543.902
ERRE,TEL,4616,2023-07-15 14:33:40.583672,62.322,None,None,21.63,35.11,35.53,105.72,93.11,11.832,1100.366,12989.024
ERRE,TEL,4617,2023-07-15 14:33:43.591679,62.322,None,None,21.72,34.86,35.28,106.56,93.39,11.808,932.073,11009.756
ERRE,TEL,4618,2023-07-15 14:33:46.605487,62.322,None,None,21.63,34.94,35.36,106.56,93.11,11.828,999.268,13382.927
ERRE,TEL,4619,2023-07-15 14:33:49.614145,62.809,None,None,21.72,34.86,35.53,106.56,93.11,11.808,1073.171,11790.244
ERRE,TEL,4620,2023-07-15 14:33:52.622230,62.809,None,None,21.81,35.03,35.36,107.00,92.83,11.812,1056.768,12364.634
ERRE,TEL,4621,2023-07-15 14:33:55.627684,62.322,None,None,21.53,34.94,35.45,106.56,92.28,11.808,992.317,11745.122
ERRE,TEL,4622,2023-07-15 14:33:58.641425,63.296,None,None,21.53,34.94,35.36,107.00,92.28,11.828,964.390,12078.049
ERRE,TEL,4623,2023-07-15 14:34:01.650064,61.835,None,None,21.63,34.94,35.45,106.56,92.00,11.804,1109.390,17686.585
ERRE,TEL,4624,2023-07-15 14:34:04.658069,62.809,None,None,22.00,35.11,35.28,107.00,91.46,11.828,1051.951,12236.585
ERRE,TEL,4625,2023-07-15 14:34:07.666172,61.835,None,None,21.63,35.03,35.36,107.00,91.20,11.824,860.488,12396.341
ERRE,TEL,4626,2023-07-15 14:34:10.674217,62.322,None,None,21.91,35.11,35.36,106.56,90.41,11.816,1056.890,12046.341
ERRE,TEL,4627,2023-07-15 14:34:13.682347,63.296,None,None,21.91,34.94,35.36,107.43,90.41,11.828,972.317,11489.024
ERRE,TEL,4628,2023-07-15 14:34:16.690513,62.809,None,None,21.72,34.94,35.36,107.00,89.64,11.800,1177.256,13879.268
ERRE,TEL,4629,2023-07-15 14:34:19.698521,63.783,None,None,21.81,34.94,35.28,107.43,89.90,11.820,976.098,11532.927
ERRE,TEL,4630,2023-07-15 14:34:22.707197,63.296,None,None,21.72,34.94,35.36,107.43,89.14,11.824,994.207,12873.171
ERRE,TEL,4631,2023-07-15 14:34:25.722428,62.322,None,None,22.00,35.03,35.45,107.00,88.89,11.824,995.488,12258.537
ERRE,TEL,4632,2023-07-15 14:34:28.732621,61.835,None,None,21.72,34.94,35.36,107.88,88.65,11.820,988.415,11686.585
ERRE,TEL,4633,2023-07-15 14:34:31.740661,62.809,None,None,21.91,34.94,35.36,107.43,88.40,11.796,1091.951,12885.366
ERRE,TEL,4634,2023-07-15 14:34:34.748687,63.296,None,None,21.81,35.03,35.36,107.88,88.40,11.812,977.866,11546.341
ERRE,TEL,4635,2023-07-15 14:34:37.756750,63.296,None,None,21.81,34.94,35.28,107.88,88.40,11.816,1033.963,12208.537
ERRE,TEL,4636,2023-07-15 14:34:40.767859,62.809,None,None,21.91,34.94,35.28,107.88,88.40,11.768,1229.207,15854.878
ERRE,TEL,4637,2023-07-15 14:34:43.777363,62.809,None,None,21.63,34.86,35.36,107.88,88.40,11.820,988.598,12021.951
ERRE,TEL,4638,2023-07-15 14:34:46.793718,61.835,None,None,21.81,34.94,35.28,107.88,88.40,11.796,1125.244,13185.366
ERRE,TEL,4639,2023-07-15 14:34:49.802525,61.835,None,None,21.63,34.94,35.45,107.88,88.40,11.812,972.317,12535.366
ERRE,TEL,4640,2023-07-15 14:34:52.810598,62.322,None,None,21.72,34.77,35.28,107.88,88.40,11.812,1018.902,12615.854
ERRE,TEL,4641,2023-07-15 14:34:55.821407,62.322,None,None,21.44,34.69,35.11,108.33,88.65,11.780,1314.634,15708.537
ERRE,TEL,4642,2023-07-15 14:34:58.835784,63.296,None,None,21.81,34.77,35.28,108.33,88.40,11.820,987.683,12334.146
ERRE,TEL,4643,2023-07-15 14:35:01.844584,62.809,None,None,21.91,34.86,35.36,108.33,88.65,11.796,1136.646,11993.902
ERRE,TEL,4644,2023-07-15 14:35:04.852688,62.322,None,None,21.91,34.86,35.28,108.79,88.65,11.812,1106.159,12287.805
ERRE,TEL,4645,2023-07-15 14:35:07.859667,62.809,None,None,21.72,34.94,35.36,108.79,88.65,11.812,1042.073,12146.341
ERRE,TEL,4646,2023-07-15 14:35:10.867700,63.296,None,None,21.34,34.94,35.20,108.33,88.65,11.816,1042.256,11754.878
ERRE,TEL,4647,2023-07-15 14:35:13.875674,63.296,None,None,21.53,34.86,35.20,108.79,88.65,11.812,1005.488,10142.683
ERRE,TEL,4648,2023-07-15 14:35:16.887158,62.809,None,None,21.91,34.77,35.11,109.25,88.65,11.800,1001.707,13357.317
ERRE,TEL,4649,2023-07-15 14:35:19.895539,62.809,None,None,21.91,34.86,35.36,109.25,88.89,11.820,1014.756,11982.927
ERRE,TEL,4650,2023-07-15 14:35:22.906668,62.809,None,None,21.81,34.77,35.20,108.79,88.65,11.804,1100.854,12835.366
ERRE,TEL,4651,2023-07-15 14:35:25.915048,62.322,None,None,21.53,34.77,35.28,108.79,88.89,11.752,1309.329,15315.854
ERRE,TEL,4652,2023-07-15 14:35:28.926209,62.809,None,None,21.53,34.77,35.45,108.79,89.14,11.836,1107.378,11906.098
