ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,36720,2023-09-24 06:26:51.000005,67.90768869031129,21.2358090853584,6101.918298388466,2244523.8389511383,872207.6562714296,5892882.299430472,-3853,7775,6045,15,-82,44,-521,27,2,72,None
ERRE,PVT,36721,2023-09-24 06:26:51.200004,67.9076940024508,21.23585020392295,6102.972923985618,2244523.0705215544,872209.2116944323,5892883.499671457,-3828,7766,6065,15,-137,103,-456,27,0,73,None
ERRE,PVT,36722,2023-09-24 06:26:51.500004,67.90770198084073,21.2359116989539,6104.549140402113,2244521.9176702783,872211.5365049492,5892885.295158577,-3837,7804,6102,15,-149,108,-305,26,0,74,None
ERRE,PVT,36723,2023-09-24 06:26:51.700004,67.90770726928486,21.235952672937277,6105.602857295679,2244521.1534046493,872213.0870263113,5892886.493562706,-3801,7780,6034,15,-89,-56,-197,26,0,73,None
ERRE,PVT,36724,2023-09-24 06:26:51.900004,67.90771250002611,21.235993727589793,6106.655776191647,2244520.393193702,872214.6427604437,5892887.688804614,-3797,7784,5943,15,-30,34,-43,27,1,73,None
ERRE,PVT,36725,2023-09-24 06:26:52.100004,67.907717729174,21.23603484905092,6107.723852072406,2244519.6374315377,872216.2032355355,5892888.898023791,-3773,7794,5973,15,-107,124,19,27,1,73,None
ERRE,PVT,36726,2023-09-24 06:26:52.300004,67.907722919207,21.2360759881481,6108.788328700728,2244518.8839093302,872217.7653760663,5892890.102265638,-3737,7796,6024,15,-159,165,106,27,0,72,None
ERRE,PVT,36727,2023-09-24 06:26:52.500004,67.90772807505172,21.23611714210492,6109.855149909657,2244518.134277994,872219.3296983985,5892891.307244448,-3743,7801,5990,15,-57,189,187,25,1,73,None
ERRE,PVT,36728,2023-09-24 06:26:52.700004,67.90773314077022,21.23615830149194,6110.927100073709,2244517.395050698,872220.8983083911,5892892.513191433,-3677,7812,5969,15,37,156,240,26,0,73,None
ERRE,PVT,36729,2023-09-24 06:26:52.900005,67.90773814576593,21.236199462878517,6112.001050564538,2244516.6623478113,872222.4695437524,5892893.718442269,-3676,7836,5938,15,73,147,265,26,1,73,None
ERRE,PVT,36730,2023-09-24 06:26:53.100005,67.90774311570154,21.236240636679053,6113.080790832815,2244515.9348648256,872224.0433671488,5892894.927585713,-3653,7864,5978,15,-120,167,297,29,1,73,None
ERRE,PVT,36731,2023-09-24 06:26:53.300005,67.90774807210143,21.236281762672036,6114.152668396637,2244515.206657107,872225.614753104,5892896.12887542,-3638,7841,5972,15,-366,109,296,28,0,72,None
ERRE,PVT,36732,2023-09-24 06:26:53.500004,67.90775303890078,21.2363228379648,6115.235162951578,2244514.4819391086,872227.1852089377,5892897.340439294,-3597,7843,5966,15,-316,128,232,27,1,73,None
ERRE,PVT,36733,2023-09-24 06:26:53.700004,67.90775793396786,21.2363638244426,6116.317273587201,2244513.7653537192,872228.7548203125,5892898.548635559,-3556,7849,6006,15,-119,235,167,27,1,72,None
ERRE,PVT,36734,2023-09-24 06:26:53.900005,67.90776275005454,21.23640478533655,6117.384453326323,2244513.0515376516,872230.3243541329,5892899.73968095,-3539,7874,5951,15,128,269,157,27,1,72,None
ERRE,PVT,36735,2023-09-24 06:26:54.100005,67.90776750449074,21.236445327631976,6118.446469769501,2244512.3482270697,872231.8790956922,5892900.923353571,-3474,7779,5942,15,122,130,68,26,1,73,None
ERRE,PVT,36736,2023-09-24 06:26:54.300005,67.90777219359698,21.236486120791895,6119.503763398099,2244511.645739733,872233.4454685154,5892902.099907073,-3504,7833,5867,15,-241,33,-9,26,2,74,None
ERRE,PVT,36737,2023-09-24 06:26:54.500005,67.90777683344535,21.236526962660403,6120.567668740928,2244510.9495768636,872235.0164952158,5892903.280518636,-3490,7853,5876,15,-337,20,-27,26,0,72,None
ERRE,PVT,36738,2023-09-24 06:26:54.700005,67.90778142366416,21.236567691602854,6121.6329732973945,2244510.2604076383,872236.5851477456,5892904.460342855,-3445,7828,5932,15,-144,67,-77,27,1,73,None
ERRE,PVT,36739,2023-09-24 06:26:54.900005,67.90778599040286,21.236608312976248,6122.679124479252,2244509.5684242956,872238.1478562745,5892905.621434085,-3410,7809,5883,15,74,118,-94,27,2,71,None
ERRE,PVT,36740,2023-09-24 06:26:55.100005,67.90779048067887,21.236648853468896,6123.739498605833,2244508.8900294886,872239.7121984126,5892906.792493512,-3389,7814,5886,15,68,67,-101,27,1,72,None
ERRE,PVT,36741,2023-09-24 06:26:55.300005,67.90779492855366,21.236689366864265,6124.788992567952,2244508.2123201406,872241.2755850098,5892907.951691275,-3383,7814,5801,15,-161,-11,-40,25,1,71,None
ERRE,PVT,36742,2023-09-24 06:26:55.600005,67.9078016079332,21.236750042340855,6126.391929391725,2244507.2065241067,872243.6205830296,5892909.717394733,-3317,7811,5841,15,-249,88,40,26,2,74,None
ERRE,PVT,36743,2023-09-24 06:26:55.800005,67.90780595786516,21.236790340621585,6127.461525275564,2244506.5485769766,872245.1819497067,5892910.891106164,-3279,7797,5845,15,-77,201,78,26,0,73,None
ERRE,PVT,36744,2023-09-24 06:26:56.000005,67.90781024063071,21.236830483130678,6128.534872404613,2244505.9007912152,872246.7402414023,5892912.0654732585,-3219,7759,5854,15,-20,262,112,25,1,73,None
ERRE,PVT,36745,2023-09-24 06:26:56.200005,67.90781445562446,21.23687051658988,6129.605335675755,2244505.260187943,872248.2964071878,5892913.234322648,-3219,7739,5780,15,-21,224,147,28,1,73,None
ERRE,PVT,36746,2023-09-24 06:26:56.400005,67.90781863252529,21.236910484931997,6130.668271340885,2244504.6216088207,872249.8504234015,5892914.394597685,-3214,7778,5792,15,-192,201,195,25,2,72,None
ERRE,PVT,36747,2023-09-24 06:26:56.600004,67.90782284141099,21.236950322016636,6131.727702223544,2244503.980714093,872251.3976212647,5892915.552968271,-3172,7720,5772,15,-313,203,193,26,1,73,None
ERRE,PVT,36748,2023-09-24 06:26:56.800004,67.9078269939437,21.236989985965806,6132.789460042251,2244503.3487031814,872252.9404647714,5892916.711128822,-3161,7733,5821,15,-263,215,217,25,1,72,None
ERRE,PVT,36749,2023-09-24 06:26:57.000004,67.90783106097989,21.237029613596256,6133.840368699321,2244502.721684284,872254.4836106034,5892917.855646946,-3117,7705,5687,15,-168,212,187,27,1,74,None
ERRE,PVT,36750,2023-09-24 06:26:57.200004,67.90783507879276,21.237069069855387,6134.896534039883,2244502.103861968,872256.0226031987,5892919.00296904,-3084,7685,5694,15,-157,169,180,28,1,73,None
ERRE,PVT,36751,2023-09-24 06:26:57.400004,67.90783905405048,21.237108262513736,6135.942548452742,2244501.4905961393,872257.5514806964,5892920.139098704,-3055,7649,5753,15,-218,128,138,26,1,74,None
ERRE,PVT,36752,2023-09-24 06:26:57.600004,67.90784302066493,21.23714741133037,6136.984369395466,2244500.8773599104,872259.0783928391,5892921.2709798915,-3043,7655,5751,15,-247,148,105,27,0,72,None
ERRE,PVT,36753,2023-09-24 06:26:57.800004,67.90784703742898,21.23718643398912,6138.0346804138835,2244500.26418394,872260.5996398856,5892922.4128335295,-3045,7623,5773,15,-250,190,59,26,1,74,None
ERRE,PVT,36754,2023-09-24 06:26:58.000004,67.90785107199373,21.237225450344983,6139.086269820083,2244499.649834562,872262.1201466914,5892923.556619139,-3048,7607,5757,15,-217,131,42,27,1,74,None
ERRE,PVT,36755,2023-09-24 06:26:58.200004,67.90785506056018,21.237264306013177,6140.12150602563,2244499.0366327413,872263.6338539863,5892924.683320842,-3051,7597,5667,15,-228,98,-15,28,1,74,None
ERRE,PVT,36756,2023-09-24 06:26:58.400004,67.90785906486256,21.23730300753383,6141.156332402229,2244498.424115569,872265.1408767657,5892925.810303553,-3027,7557,5676,15,-168,109,-42,27,1,73,None
ERRE,PVT,36757,2023-09-24 06:26:58.600004,67.9078630964476,21.23734159135422,6142.191990919972,2244497.81105023,872266.6423793423,5892926.939202881,-3011,7556,5690,15,-99,121,-71,28,0,72,None
ERRE,PVT,36758,2023-09-24 06:26:58.800005,67.90786713220682,21.23738006891995,6143.208438844008,2244497.192464513,872268.1369454686,5892928.050477345,-3049,7513,5672,15,-140,117,-69,27,3,72,None
ERRE,PVT,36759,2023-09-24 06:26:59.000005,67.90787122911682,21.237418503396043,6144.239026000851,2244496.5735941017,872269.6294579809,5892929.177420572,-3021,7496,5609,15,-219,24,-56,27,3,72,None
ERRE,PVT,36760,2023-09-24 06:26:59.200005,67.90787541465211,21.23745698670872,6145.268794549189,2244495.9451468713,872271.1204506891,5892930.307326526,-3035,7450,5654,15,-318,7,0,26,2,73,None
ERRE,PVT,36761,2023-09-24 06:26:59.400005,67.90787961779662,21.23749543266259,6146.306961964813,2244495.318513647,872272.6104637843,5892931.445754108,-3059,7471,5666,15,-327,83,24,27,1,72,None
ERRE,PVT,36762,2023-09-24 06:26:59.600005,67.90788377378853,21.23753367196303,6147.350052507154,2244494.7012976636,872274.0948185519,5892932.58676354,-3002,7431,5650,15,-243,176,111,28,1,70,None
ERRE,PVT,36763,2023-09-24 06:26:59.800005,67.9078879559526,21.23757189085848,6148.4057504693155,2244494.0862872787,872275.5791103576,5892933.740553707,-2999,7396,5668,15,-189,180,155,28,3,73,None
ERRE,PVT,36764,2023-09-24 06:27:00.000005,67.90789213414332,21.23761017779346,6149.462882694738,2244493.471125821,872277.0664113268,5892934.895506025,-2991,7402,5722,15,-209,125,209,27,2,72,None
ERRE,PVT,36765,2023-09-24 06:27:00.200005,67.90789639310043,21.237648356458244,6150.526721108523,2244492.852174965,872278.5473576289,5892936.06006342,-3022,7380,5698,15,-222,21,250,26,1,73,None
ERRE,PVT,36766,2023-09-24 06:27:00.400005,67.90790066855747,21.237686647165432,6151.590093499551,2244492.229762944,872280.0320107887,5892937.224881836,-3053,7400,5690,15,-305,10,294,25,1,73,None
ERRE,PVT,36767,2023-09-24 06:27:00.600005,67.907904920863,21.23772477683707,6152.643744441048,2244491.6086257957,872281.5098981906,5892938.379720486,-3056,7381,5718,15,-243,139,338,27,1,70,None
ERRE,PVT,36768,2023-09-24 06:27:00.800005,67.90790919524416,21.23776275339722,6153.693857804995,2244490.9864498903,872282.9804779792,5892939.532208224,-3029,7332,5756,15,-219,182,346,27,2,72,None
