ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,72,2023-07-15 10:45:41.687889,39.433,None,None,40.02,41.65,41.56,48.57,45.85,11.928,289.939,3462.195
ERRE,TEL,73,2023-07-15 10:45:44.696194,38.946,None,None,40.02,41.56,41.56,48.76,45.85,11.916,364.695,4341.463
ERRE,TEL,74,2023-07-15 10:45:47.719633,39.433,None,None,40.11,41.56,41.48,48.66,46.21,11.928,289.634,3451.220
ERRE,TEL,75,2023-07-15 10:45:50.745931,38.459,None,None,40.11,41.65,41.65,48.85,46.30,11.928,288.110,3452.439
ERRE,TEL,76,2023-07-15 10:45:53.756242,39.433,None,None,40.02,41.56,41.56,48.94,46.21,11.928,288.659,3442.683
ERRE,TEL,77,2023-07-15 10:45:56.764349,39.92,None,None,40.02,41.39,41.39,49.03,46.48,11.928,287.256,3434.146
ERRE,TEL,78,2023-07-15 10:45:59.774887,38.946,None,None,40.02,41.30,41.48,48.94,46.66,11.924,389.207,3762.195
ERRE,TEL,79,2023-07-15 10:46:02.787036,39.433,None,None,40.11,41.39,41.56,49.13,46.75,11.916,365.732,4340.244
ERRE,TEL,80,2023-07-15 10:46:05.800057,38.459,None,None,40.11,41.48,41.56,49.31,46.66,11.932,287.622,3418.293
ERRE,TEL,81,2023-07-15 10:46:08.818841,39.433,None,None,40.02,41.48,41.48,49.31,46.66,11.928,288.354,3456.098
ERRE,TEL,82,2023-07-15 10:46:11.833687,39.92,None,None,40.11,41.39,41.56,49.31,46.75,11.928,290.122,3456.098
ERRE,TEL,83,2023-07-15 10:46:14.842049,39.433,None,None,40.19,41.39,41.39,49.41,46.93,11.916,364.634,4346.341
ERRE,TEL,84,2023-07-15 10:46:17.850162,38.946,None,None,40.11,41.30,41.39,49.41,46.75,11.928,289.939,3452.439
ERRE,TEL,85,2023-07-15 10:46:20.863363,39.433,None,None,40.02,41.22,41.39,49.50,46.93,11.928,288.537,3434.146
ERRE,TEL,86,2023-07-15 10:46:23.879453,39.433,None,None,40.19,41.39,41.48,49.69,47.02,11.928,290.061,3456.098
ERRE,TEL,87,2023-07-15 10:46:26.890374,40.407,None,None,40.19,41.22,41.39,49.69,47.11,11.908,414.207,4932.927
ERRE,TEL,88,2023-07-15 10:46:29.899475,39.92,None,None,40.02,41.39,41.30,49.69,47.29,11.928,372.317,3439.024
ERRE,TEL,89,2023-07-15 10:46:32.907750,40.894,None,None,40.02,41.22,41.30,49.78,47.20,11.928,288.415,3432.927
ERRE,TEL,90,2023-07-15 10:46:35.919463,40.407,None,None,39.94,41.13,41.30,49.87,47.20,11.920,288.841,3430.488
