ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2736,2023-07-15 12:59:21.284098,54.53,None,None,28.12,35.03,34.86,146.08,126.09,11.812,1034.268,11854.878
ERRE,TEL,2737,2023-07-15 12:59:24.300239,54.043,None,None,28.21,35.03,34.94,146.08,128.55,11.816,989.512,11269.512
ERRE,TEL,2738,2023-07-15 12:59:27.312550,55.017,None,None,28.38,35.11,35.03,146.08,128.55,11.796,1161.646,13702.439
ERRE,TEL,2739,2023-07-15 12:59:30.320841,54.53,None,None,28.12,35.03,35.11,146.08,126.89,11.820,950.366,11739.024
ERRE,TEL,2740,2023-07-15 12:59:33.328747,55.991,None,None,28.29,34.86,34.86,147.54,126.89,11.756,1415.671,15810.976
ERRE,TEL,2741,2023-07-15 12:59:36.336854,54.53,None,None,28.29,35.03,34.94,146.08,126.09,11.832,955.488,11269.512
ERRE,TEL,2742,2023-07-15 12:59:39.344964,55.504,None,None,28.38,35.03,34.94,147.54,127.71,11.820,941.585,10673.171
ERRE,TEL,2743,2023-07-15 12:59:42.353021,55.017,None,None,28.12,34.94,35.03,150.67,126.09,11.808,1113.780,13160.976
ERRE,TEL,2744,2023-07-15 12:59:45.361106,55.504,None,None,28.12,35.11,34.94,150.67,126.09,11.820,985.671,11642.683
ERRE,TEL,2745,2023-07-15 12:59:48.369167,54.53,None,None,28.03,34.86,35.03,149.07,125.31,11.756,1283.720,15097.561
ERRE,TEL,2746,2023-07-15 12:59:51.377237,54.53,None,None,28.12,34.94,35.03,149.07,126.09,11.832,943.780,11167.073
ERRE,TEL,2747,2023-07-15 12:59:54.385346,55.504,None,None,28.03,34.94,35.20,152.35,125.31,11.828,947.683,11423.171
ERRE,TEL,2748,2023-07-15 12:59:57.396476,54.53,None,None,28.21,35.20,35.03,155.96,124.55,11.804,1046.646,12484.146
ERRE,TEL,2749,2023-07-15 13:00:00.404092,55.504,None,None,28.03,35.03,35.03,150.67,123.08,11.828,1013.354,11982.927
ERRE,TEL,2750,2023-07-15 13:00:03.434160,55.017,None,None,28.21,35.03,35.11,149.07,124.55,11.824,969.573,11423.171
ERRE,TEL,2751,2023-07-15 13:00:06.446538,55.504,None,None,28.21,35.11,34.94,149.07,124.55,11.816,954.878,12062.195
ERRE,TEL,2752,2023-07-15 13:00:09.459930,54.53,None,None,28.12,35.20,34.94,152.35,126.09,11.832,955.976,11690.244
ERRE,TEL,2753,2023-07-15 13:00:12.468431,55.017,None,None,27.95,35.03,34.86,150.67,125.31,11.804,1028.476,12152.439
ERRE,TEL,2754,2023-07-15 13:00:15.476561,54.043,None,None,28.03,35.03,34.94,152.35,127.71,11.820,1039.268,12292.683
ERRE,TEL,2755,2023-07-15 13:00:18.483681,55.017,None,None,28.03,35.03,35.11,154.10,128.55,11.820,965.610,11413.415
ERRE,TEL,2756,2023-07-15 13:00:21.505678,55.504,None,None,28.12,35.11,35.11,150.67,127.71,11.812,1066.951,11792.683
ERRE,TEL,2757,2023-07-15 13:00:24.513790,56.478,None,None,28.29,35.11,34.94,152.35,128.55,11.824,920.732,11320.732
ERRE,TEL,2758,2023-07-15 13:00:27.521918,55.017,None,None,28.12,35.03,35.03,152.35,127.71,11.776,1339.024,15432.927
ERRE,TEL,2759,2023-07-15 13:00:30.530044,55.017,None,None,28.21,35.11,35.03,152.35,128.55,11.816,1028.598,12154.878
ERRE,TEL,2760,2023-07-15 13:00:33.538160,55.017,None,None,28.12,35.20,35.11,154.10,127.71,11.820,935.793,11065.854
ERRE,TEL,2761,2023-07-15 13:00:36.543699,55.504,None,None,28.38,35.03,35.03,150.67,126.89,11.824,954.024,11367.073
ERRE,TEL,2762,2023-07-15 13:00:39.551827,55.504,None,None,28.03,35.03,35.11,150.67,126.89,11.824,978.902,11192.683
ERRE,TEL,2763,2023-07-15 13:00:42.559950,55.017,None,None,28.29,35.03,35.11,149.07,127.71,11.800,1165.427,13920.732
ERRE,TEL,2764,2023-07-15 13:00:45.568029,54.043,None,None,28.29,35.11,34.86,146.08,127.71,11.816,1046.280,11207.317
ERRE,TEL,2765,2023-07-15 13:00:48.576161,55.017,None,None,28.21,34.94,35.11,146.08,130.30,11.760,1388.902,14486.585
ERRE,TEL,2766,2023-07-15 13:00:51.584276,55.017,None,None,28.38,35.20,35.03,146.08,128.55,11.824,950.793,11595.122
ERRE,TEL,2767,2023-07-15 13:00:54.591710,56.478,None,None,27.68,34.86,35.11,147.54,128.55,11.816,964.268,11404.878
ERRE,TEL,2768,2023-07-15 13:00:57.611107,55.504,None,None,28.21,35.11,35.11,150.67,127.71,11.804,1094.451,12937.805
ERRE,TEL,2769,2023-07-15 13:01:00.619316,55.017,None,None,28.03,35.11,35.11,149.07,128.55,11.836,933.720,11051.220
ERRE,TEL,2770,2023-07-15 13:01:03.627503,55.017,None,None,28.03,35.20,35.11,147.54,129.42,11.812,994.695,11740.244
ERRE,TEL,2771,2023-07-15 13:01:06.635638,55.504,None,None,28.12,35.11,34.86,152.35,131.21,11.820,945.488,11175.610
ERRE,TEL,2772,2023-07-15 13:01:09.643722,55.991,None,None,27.77,35.03,35.03,147.54,132.15,11.808,1082.866,12785.366
ERRE,TEL,2773,2023-07-15 13:01:12.657275,55.017,None,None,27.95,35.03,34.86,147.54,136.18,11.804,1057.988,12425.610
ERRE,TEL,2774,2023-07-15 13:01:15.665516,55.017,None,None,27.86,35.03,35.11,144.67,137.27,11.820,967.378,11589.024
ERRE,TEL,2775,2023-07-15 13:01:18.675929,55.504,None,None,28.03,35.20,35.11,142.02,139.56,11.816,940.610,11129.268
ERRE,TEL,2776,2023-07-15 13:01:21.684012,55.017,None,None,28.12,35.11,34.94,139.56,139.56,11.832,1010.305,12017.073
ERRE,TEL,2777,2023-07-15 13:01:24.692130,55.504,None,None,27.86,35.11,34.94,139.56,140.77,11.828,965.366,11407.317
ERRE,TEL,2778,2023-07-15 13:01:27.700213,55.017,None,None,27.86,35.11,35.03,137.27,140.77,11.768,1287.012,15160.976
