ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,3168,2023-07-15 10:05:05.398311,53.069,None,None,30.36,32.49,32.83,52.36,54.14,11.840,958.598,11485.366
ERRE,TEL,3169,2023-07-15 10:05:08.406977,52.582,None,None,30.19,32.75,33.00,52.36,54.14,11.832,949.512,11226.829
ERRE,TEL,3170,2023-07-15 10:05:11.414998,53.556,None,None,30.36,32.66,32.92,52.36,54.14,11.828,1009.878,11724.390
ERRE,TEL,3171,2023-07-15 10:05:14.423056,52.582,None,None,30.11,32.58,32.83,52.46,54.04,11.820,996.707,11320.732
ERRE,TEL,3172,2023-07-15 10:05:17.431136,52.582,None,None,30.19,32.58,32.83,52.26,54.04,11.828,974.390,11517.073
ERRE,TEL,3173,2023-07-15 10:05:20.441901,52.095,None,None,30.19,32.49,32.66,52.26,54.14,11.824,1008.476,11021.951
ERRE,TEL,3174,2023-07-15 10:05:23.456222,52.582,None,None,30.45,32.75,32.92,52.36,54.14,11.812,1065.366,12580.488
ERRE,TEL,3175,2023-07-15 10:05:26.463032,53.069,None,None,30.19,32.58,32.83,52.36,54.14,11.828,973.902,11267.073
ERRE,TEL,3176,2023-07-15 10:05:29.471142,53.069,None,None,30.19,32.66,32.83,52.36,54.14,11.820,1000.000,11596.341
ERRE,TEL,3177,2023-07-15 10:05:32.479285,52.095,None,None,30.45,32.66,32.92,52.26,54.04,11.816,980.915,11602.439
ERRE,TEL,3178,2023-07-15 10:05:35.487292,53.556,None,None,30.45,32.83,33.00,52.36,54.04,11.824,947.073,11198.780
ERRE,TEL,3179,2023-07-15 10:05:38.496090,53.069,None,None,30.19,32.75,32.83,52.36,54.04,11.824,994.268,11757.317
ERRE,TEL,3180,2023-07-15 10:05:41.509800,52.582,None,None,30.36,32.66,32.92,52.36,53.94,11.792,1170.427,14652.439
ERRE,TEL,3181,2023-07-15 10:05:44.518659,53.069,None,None,30.19,32.58,32.92,52.36,54.04,11.796,1159.634,13203.659
ERRE,TEL,3182,2023-07-15 10:05:47.530371,52.582,None,None,30.28,32.75,32.92,52.26,54.04,11.816,1064.756,12321.951
ERRE,TEL,3183,2023-07-15 10:05:50.546348,53.069,None,None,30.36,32.66,32.75,52.36,54.14,11.820,1009.573,11942.683
ERRE,TEL,3184,2023-07-15 10:05:53.562375,52.582,None,None,30.19,32.66,32.75,52.26,54.14,11.792,1360.427,15147.561
ERRE,TEL,3185,2023-07-15 10:05:56.571255,52.095,None,None,30.36,32.66,32.66,52.26,54.24,11.828,946.098,11179.268
ERRE,TEL,3186,2023-07-15 10:05:59.579334,52.582,None,None,30.11,32.58,32.83,52.26,54.24,11.828,962.683,11610.976
ERRE,TEL,3187,2023-07-15 10:06:02.587335,53.556,None,None,30.02,32.58,32.83,52.36,54.24,11.820,981.585,11614.634
ERRE,TEL,3188,2023-07-15 10:06:05.595458,53.069,None,None,30.28,32.66,32.66,52.17,54.14,11.828,955.671,11591.463
ERRE,TEL,3189,2023-07-15 10:06:08.603488,53.556,None,None,30.36,32.75,32.66,52.26,54.14,11.820,961.098,11370.732
ERRE,TEL,3190,2023-07-15 10:06:11.611529,52.582,None,None,30.11,32.83,32.66,52.36,54.24,11.832,980.976,11123.171
ERRE,TEL,3191,2023-07-15 10:06:14.621296,52.582,None,None,30.28,32.83,32.75,52.26,54.24,11.816,1024.207,13009.756
ERRE,TEL,3192,2023-07-15 10:06:17.659642,52.582,None,None,30.11,32.66,32.75,52.36,54.24,11.820,997.378,11956.098
ERRE,TEL,3193,2023-07-15 10:06:20.668802,52.095,None,None,30.02,32.75,32.75,52.26,54.24,11.824,1012.012,11826.829
ERRE,TEL,3194,2023-07-15 10:06:23.676888,53.069,None,None,30.11,32.66,32.92,52.36,54.24,11.828,935.000,11063.415
ERRE,TEL,3195,2023-07-15 10:06:26.685031,51.608,None,None,30.11,32.83,32.83,52.36,54.24,11.824,1017.500,12324.390
ERRE,TEL,3196,2023-07-15 10:06:29.693123,54.043,None,None,30.02,32.58,32.75,52.36,54.24,11.804,1109.878,13097.561
ERRE,TEL,3197,2023-07-15 10:06:32.701169,52.582,None,None,29.93,32.66,32.66,52.36,54.24,11.816,995.488,11097.561
