ID,Type,Number,Date,Raspberry CPU [°C],Sensor Pressure [mbar],Sensor Temperature [°C],Temperature T0 [°C],Temperature T1 [°C],Temperature T2 [°C],Temperature T3 [°C],Temperature T4 [°C],Voltage [V],Current [mA],Power [mW]
ERRE,TEL,2736,2023-07-15 09:43:24.872837,53.556,None,None,30.70,32.92,33.00,53.24,54.95,11.924,391.646,4671.951
ERRE,TEL,2737,2023-07-15 09:43:27.881256,53.556,None,None,30.79,32.75,33.00,53.15,55.05,11.940,290.244,3464.634
ERRE,TEL,2738,2023-07-15 09:43:30.895205,52.582,None,None,30.70,32.92,33.00,53.24,54.95,11.940,330.854,3446.341
ERRE,TEL,2739,2023-07-15 09:43:33.903893,53.556,None,None,30.70,32.83,32.92,53.24,54.95,11.944,289.939,3462.195
ERRE,TEL,2740,2023-07-15 09:43:36.914711,52.095,None,None,30.79,32.83,32.92,53.24,55.05,11.940,288.354,3442.683
ERRE,TEL,2741,2023-07-15 09:43:39.922803,51.608,None,None,30.53,32.75,33.00,53.24,55.15,11.940,290.244,3458.537
ERRE,TEL,2742,2023-07-15 09:43:42.930930,52.095,None,None,30.70,32.83,33.00,53.15,55.05,11.940,286.829,3426.829
ERRE,TEL,2743,2023-07-15 09:43:45.939012,54.043,None,None,30.62,32.75,32.92,53.24,55.05,11.940,290.732,3451.220
ERRE,TEL,2744,2023-07-15 09:43:48.945560,53.069,None,None,30.53,32.66,33.08,53.24,55.05,11.932,287.622,3434.146
ERRE,TEL,2745,2023-07-15 09:43:51.983971,53.069,None,None,30.70,32.75,33.00,53.24,55.05,11.944,290.610,3462.195
ERRE,TEL,2746,2023-07-15 09:43:54.998606,52.582,None,None,30.79,32.83,32.92,53.15,55.05,11.944,284.817,3402.439
ERRE,TEL,2747,2023-07-15 09:43:58.019806,53.556,None,None,30.79,32.92,33.08,53.15,55.05,11.940,288.720,3446.341
ERRE,TEL,2748,2023-07-15 09:44:01.047773,53.556,None,None,30.70,32.92,33.00,53.24,55.05,11.940,288.354,3432.927
ERRE,TEL,2749,2023-07-15 09:44:04.056735,52.095,None,None,30.70,32.83,33.00,53.24,55.15,11.944,288.354,3476.829
ERRE,TEL,2750,2023-07-15 09:44:07.065188,53.069,None,None,30.62,32.92,33.00,53.24,55.15,11.940,285.854,3398.780
ERRE,TEL,2751,2023-07-15 09:44:10.073345,53.556,None,None,30.79,32.83,33.08,53.24,55.05,11.944,290.915,3451.220
ERRE,TEL,2752,2023-07-15 09:44:13.081409,52.582,None,None,30.70,32.75,32.92,53.24,55.05,11.944,287.012,3412.195
ERRE,TEL,2753,2023-07-15 09:44:16.089463,53.069,None,None,30.79,32.92,32.92,53.34,55.05,11.940,289.146,3442.683
ERRE,TEL,2754,2023-07-15 09:44:19.104851,53.556,None,None,30.79,32.92,33.00,53.15,54.95,11.932,395.915,4351.220
ERRE,TEL,2755,2023-07-15 09:44:22.113647,53.069,None,None,30.79,32.83,33.08,53.24,55.05,11.944,288.841,3448.780
ERRE,TEL,2756,2023-07-15 09:44:25.121768,53.069,None,None,30.70,32.75,33.00,53.15,54.95,11.944,288.232,3442.683
ERRE,TEL,2757,2023-07-15 09:44:28.129852,52.582,None,None,30.79,32.92,33.00,53.24,55.05,11.944,289.146,3436.585
ERRE,TEL,2758,2023-07-15 09:44:31.137587,53.069,None,None,30.70,32.92,33.00,53.24,54.95,11.940,360.549,4485.366
ERRE,TEL,2759,2023-07-15 09:44:34.150849,52.582,None,None,30.70,32.83,32.92,53.24,54.85,11.928,366.951,4378.049
ERRE,TEL,2760,2023-07-15 09:44:37.159416,53.069,None,None,30.79,32.92,32.83,53.34,54.95,11.944,288.963,3446.341
ERRE,TEL,2761,2023-07-15 09:44:40.168363,52.582,None,None,30.62,32.83,32.92,53.15,55.05,11.932,365.915,4365.854
ERRE,TEL,2762,2023-07-15 09:44:43.177673,53.069,None,None,30.70,32.92,32.92,53.24,54.85,11.944,287.439,3426.829
ERRE,TEL,2763,2023-07-15 09:44:46.185831,53.556,None,None,30.62,32.83,32.92,53.24,54.85,11.940,289.634,3445.122
ERRE,TEL,2764,2023-07-15 09:44:49.193858,52.582,None,None,30.79,32.92,32.92,53.34,54.95,11.944,288.354,3417.073
ERRE,TEL,2765,2023-07-15 09:44:52.205655,53.556,None,None,30.79,32.92,32.92,53.15,54.85,11.940,289.817,3442.683
ERRE,TEL,2766,2023-07-15 09:44:55.214094,52.582,None,None,30.79,32.83,33.00,53.15,54.85,11.940,284.512,3396.341
ERRE,TEL,2767,2023-07-15 09:44:58.222116,52.582,None,None,30.53,32.83,33.00,53.15,54.85,11.940,288.232,3442.683
ERRE,TEL,2768,2023-07-15 09:45:01.243637,53.069,None,None,30.70,32.92,33.00,53.05,54.75,11.932,365.000,4369.512
ERRE,TEL,2769,2023-07-15 09:45:04.252585,53.556,None,None,30.53,32.83,32.92,53.05,54.75,11.940,290.854,3464.634
