ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,8640,2023-09-23 11:27:40.600007,67.88920490249686,21.081230781894572,362.36646212192016,2246636.9773067147,866059.6232314416,5886788.439634078,-15,-14,-18,15,-112,91,200,28,-7,68,None
ERRE,PVT,8641,2023-09-23 11:27:40.900007,67.8892048084526,21.081231292880464,362.3738312430343,2246636.9812388187,866059.6477610916,5886788.442512929,-2,13,8,15,-135,-113,-157,28,-6,68,None
ERRE,PVT,8642,2023-09-23 11:27:41.100007,67.88920476138894,21.08123164857099,362.3656384399663,2246636.9775229176,866059.662348285,5886788.432946735,-46,7,-28,15,-107,104,-279,30,-7,65,None
ERRE,PVT,8643,2023-09-23 11:27:41.400007,67.88920475507601,21.08123233546467,362.36139010362575,2246636.966256769,866059.6889416974,5886788.42874579,-52,24,28,15,-132,-52,-56,29,-5,65,None
ERRE,PVT,8644,2023-09-23 11:27:41.600008,67.8892047260256,21.08123281732152,362.3500534823311,2246636.957792796,866059.7073808463,5886788.417023245,-51,25,-2,15,-102,-109,192,29,-6,66,None
ERRE,PVT,8645,2023-09-23 11:27:41.800008,67.88920466835023,21.081233165765802,362.32391144539605,2246636.948905723,866059.7196482387,5886788.390382328,-43,22,46,15,-103,68,-62,28,-5,67,None
ERRE,PVT,8646,2023-09-23 11:27:42.000008,67.88920457186653,21.08123339752045,362.29806217519433,2246636.945627258,866059.7288222177,5886788.362383327,16,4,15,15,-139,91,-319,31,-6,64,None
ERRE,PVT,8647,2023-09-23 11:27:42.200008,67.88920443188957,21.081233474268856,362.2715930666643,2246636.9486677907,866059.7334509235,5886788.331984063,25,6,-28,15,-127,178,-517,30,-5,68,None
ERRE,PVT,8648,2023-09-23 11:27:42.400008,67.88920427009789,21.08123348482633,362.2501200413321,2246636.956566901,866059.7369714535,5886788.305297596,60,-2,-29,15,-136,183,-511,31,-5,66,None
ERRE,PVT,8649,2023-09-23 11:27:42.600008,67.88920414105621,21.08123343883129,362.2392200206345,2246636.965876351,866059.7384886373,5886788.289781538,57,-20,-37,15,-136,160,418,31,-7,67,None
ERRE,PVT,8650,2023-09-23 11:27:42.800008,67.889204143721,21.081233469359425,362.23468448302003,2246636.963565045,866059.7389725787,5886788.285691432,19,-13,2,15,-180,226,1182,28,-5,66,None
ERRE,PVT,8651,2023-09-23 11:27:43.000008,67.88920425123554,21.081233539444376,362.2348975048276,2246636.952213788,866059.7377532604,5886788.290402648,-20,-30,38,15,-165,166,1293,30,-5,67,None
ERRE,PVT,8652,2023-09-23 11:27:43.200008,67.88920434081172,21.081233523691424,362.2344959628339,2246636.943673825,866059.7337516923,5886788.293791377,13,-17,-2,15,-120,134,626,28,-6,66,None
ERRE,PVT,8653,2023-09-23 11:27:43.400008,67.88920439589243,21.08123359560118,362.227013791819,2246636.93464812,866059.7335110409,5886788.289171955,13,3,11,15,-147,97,-158,30,-4,70,None
ERRE,PVT,8654,2023-09-23 11:27:43.600008,67.88920441385,21.081233684188405,362.2261147395724,2246636.9312618254,866059.736195457,5886788.289092947,19,10,12,15,-136,124,-502,29,-6,67,None
ERRE,PVT,8655,2023-09-23 11:27:43.800008,67.8892044377713,21.08123382764336,362.22504945236733,2246636.9264127584,866059.7407871275,5886788.2891103085,24,23,4,15,-85,3,-717,29,-5,68,None
ERRE,PVT,8656,2023-09-23 11:27:44.000007,67.88920445511155,21.081234034573175,362.224097173942,2246636.921278472,866059.7481276386,5886788.288956071,-13,30,12,15,-125,10,-67,31,-5,67,None
ERRE,PVT,8657,2023-09-23 11:27:44.200007,67.88920458338002,21.08123420475765,362.2255753611914,2246636.906857366,866059.7502332161,5886788.295710738,-42,3,-30,15,-163,13,94,31,-7,65,None
ERRE,PVT,8658,2023-09-23 11:27:44.400007,67.88920461698156,21.08123441675651,362.21837838260535,2246636.8978853435,866059.7563226118,5886788.290453758,-7,25,-11,15,-123,16,-276,29,-5,65,None
ERRE,PVT,8659,2023-09-23 11:27:44.600008,67.88920461805843,21.081234560785347,362.2081373502234,2246636.8920077076,866059.7605436242,5886788.281011085,-5,16,-35,15,-107,18,-400,29,-6,67,None
ERRE,PVT,8660,2023-09-23 11:27:44.800008,67.88920462441983,21.08123466949942,362.1946859193323,2246636.885026816,866059.762748829,5886788.268815979,-6,14,34,15,-96,105,-22,29,-5,66,None
ERRE,PVT,8661,2023-09-23 11:27:45.000008,67.88920462037325,21.081234713398324,362.18389258861305,2246636.880962744,866059.7631592886,5886788.258646524,-8,10,0,15,-184,98,362,28,-5,65,None
ERRE,PVT,8662,2023-09-23 11:27:45.200008,67.88920465039682,21.081234669574133,362.17756023341445,2246636.876506291,866059.7594676027,5886788.254040365,-14,-3,27,15,-114,167,327,28,-7,66,None
ERRE,PVT,8663,2023-09-23 11:27:45.400008,67.8892046669643,21.081234620773397,362.16714958666614,2246636.8719901945,866059.7555287908,5886788.2450909065,4,2,-6,15,-89,127,-124,29,-5,67,None
ERRE,PVT,8664,2023-09-23 11:27:45.600008,67.88920464573573,21.081234564247552,362.16241322502054,2246636.8732280573,866059.7534601572,5886788.239811613,18,-2,4,15,-178,120,348,29,-5,67,None
ERRE,PVT,8665,2023-09-23 11:27:45.800008,67.8892046551623,21.081234460600058,362.1472634063244,2246636.8685651077,866059.746994538,5886788.226171709,-12,-14,14,15,-143,116,233,28,-5,66,None
ERRE,PVT,8666,2023-09-23 11:27:46.000008,67.88920460944455,21.081234312465934,362.1355736140289,2246636.871106873,866059.741302681,5886788.213422209,41,-9,-28,15,-93,100,1,29,-4,66,None
ERRE,PVT,8667,2023-09-23 11:27:46.300008,67.88920467093499,21.081234157832974,362.1198133794546,2246636.861980147,866059.7308200229,5886788.201402615,-22,-23,24,15,-174,308,689,31,-7,67,None
ERRE,PVT,8668,2023-09-23 11:27:46.500008,67.88920472288515,21.081234115958058,362.1056260103716,2246636.852621305,866059.7253262989,5886788.190439679,7,-9,10,15,-149,122,116,29,-6,67,None
ERRE,PVT,8669,2023-09-23 11:27:46.700008,67.88920472534126,21.0812340422235,362.08395558735367,2246636.8458882226,866059.7194098842,5886788.170466064,5,0,-29,15,-117,-195,276,29,-7,69,None
ERRE,PVT,8670,2023-09-23 11:27:46.800008,67.88920474117295,21.081233986714476,362.07122135898305,2246636.840728411,866059.7149207963,5886788.159333013,-1,-22,-41,15,-130,236,375,30,-5,65,None
ERRE,PVT,8671,2023-09-23 11:27:47.100008,67.889204836208,21.081234027361468,362.0457813450712,2246636.822015891,866059.7095379415,5886788.13975384,5,-6,-27,15,-151,296,-72,28,-4,67,None
ERRE,PVT,8672,2023-09-23 11:27:47.300008,67.8892048685131,21.08123400130145,362.02723721310883,2246636.8127820734,866059.7048046873,5886788.123929774,20,5,-24,15,-127,-211,-331,30,-6,66,None
ERRE,PVT,8673,2023-09-23 11:27:47.500008,67.88920485872107,21.081233990291494,362.01388418283403,2246636.80920298,866059.7029291085,5886788.1111476505,-10,2,-25,15,-133,82,-370,27,-6,65,None
ERRE,PVT,8674,2023-09-23 11:27:47.700008,67.889204834186,21.08123405628957,362.0038968596794,2246636.807063466,866059.7050767747,5886788.100864745,-2,10,-26,15,-123,-13,-4,30,-7,67,None
ERRE,PVT,8675,2023-09-23 11:27:47.900008,67.88920483718698,21.0812340556764,361.9838756972151,2246636.7997518023,866059.7022305735,5886788.082441975,-22,-1,-19,15,-103,93,-82,29,-5,68,None
ERRE,PVT,8676,2023-09-23 11:27:48.100008,67.8892048329789,21.081234156693107,361.97310336133773,2246636.794847304,866059.7048895354,5886788.07228519,-14,5,-48,15,-115,88,-166,28,-5,65,None
ERRE,PVT,8677,2023-09-23 11:27:48.300008,67.88920483537258,21.08123422232062,361.96317856678144,2246636.7901388467,866059.7060302059,5886788.063190783,-15,-1,-17,15,-113,99,48,28,-4,66,None
ERRE,PVT,8678,2023-09-23 11:27:48.500008,67.88920484724278,21.08123426029751,361.96117323132717,2246636.787715976,866059.7068066181,5886788.061831281,0,11,41,15,-98,71,131,29,-7,65,None
ERRE,PVT,8679,2023-09-23 11:27:48.700008,67.88920480783852,21.081234277576016,361.95370305693405,2246636.788630636,866059.7079374038,5886788.053256143,3,-3,-33,15,-138,169,190,29,-5,68,None
ERRE,PVT,8680,2023-09-23 11:27:48.900008,67.88920476678702,21.081234295625453,361.94391343414924,2246636.788877863,866059.708845621,5886788.042462976,14,-11,30,15,-158,154,308,29,-7,65,None
ERRE,PVT,8681,2023-09-23 11:27:49.100008,67.88920471339807,21.081234362224347,361.93572744688964,2246636.79014404,866059.7123332118,5886788.032637538,25,1,21,15,-121,190,200,29,-5,66,None
ERRE,PVT,8682,2023-09-23 11:27:49.300008,67.8892046382409,21.08123435493909,361.92230149756506,2246636.792785629,866059.7130234081,5886788.017043585,12,-24,-23,15,-215,339,674,28,-6,66,None
ERRE,PVT,8683,2023-09-23 11:27:49.500008,67.88920461756419,21.08123436805647,361.92278934695656,2246636.7947523636,866059.7143723503,5886788.016627474,37,-41,16,15,-155,125,903,29,-5,66,None
ERRE,PVT,8684,2023-09-23 11:27:49.700008,67.88920459929065,21.081234470055218,361.9281103805416,2246636.796841334,866059.7197714653,5886788.020789995,18,-13,41,15,-51,204,757,31,-6,67,None
ERRE,PVT,8685,2023-09-23 11:27:49.900008,67.88920455413756,21.081234592341648,361.93506995438844,2246636.8017908745,866059.7271870256,5886788.025342051,44,-34,-23,15,-171,110,513,30,-5,66,None
ERRE,PVT,8686,2023-09-23 11:27:50.100007,67.88920450510135,21.081234643835106,361.9486360288295,2246636.810505157,866059.7328654786,5886788.035851723,32,-33,-6,15,-110,198,819,30,-7,67,None
ERRE,PVT,8687,2023-09-23 11:27:50.300008,67.8892044561245,21.081234680569832,361.9508131691375,2246636.81543693,866059.7364210999,5886788.03581252,-5,-15,39,15,-126,86,681,30,-6,69,None
ERRE,PVT,8688,2023-09-23 11:27:50.500007,67.88920439631447,21.081234673530723,361.94105442986296,2246636.8178829565,866059.7370469943,5886788.024260413,-22,-11,13,15,-134,263,178,28,-6,67,None
ERRE,PVT,8689,2023-09-23 11:27:50.700007,67.88920432273996,21.08123464926351,361.9313056589339,2246636.821920084,866059.737510323,5886788.012139658,-12,17,11,15,-86,-88,-280,30,-6,65,None
