ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,23790,2023-09-24 05:42:23.000008,67.88635910784129,21.08472097921995,352.89164901077197,2246855.2748674606,866300.9860828286,5886660.177465085,4,3,19,15,-131,108,119,26,-5,69,None
ERRE,PVT,23791,2023-09-24 05:42:23.200008,67.88635897198921,21.0847209692341,352.8720295046918,2246855.2812257004,866300.9880845125,5886660.153584547,-4,-3,-43,15,-145,95,110,27,-5,71,None
ERRE,PVT,23792,2023-09-24 05:42:23.400008,67.88635887014804,21.084720966448256,352.86387279605253,2246855.288222061,866300.9906565527,5886660.141751668,-3,-2,-11,15,-128,85,74,28,-6,71,None
ERRE,PVT,23793,2023-09-24 05:42:23.600009,67.88635881671198,21.08472118675693,352.8909426093744,2246855.2995512257,866301.0049483674,5886660.164586484,1,14,35,15,-120,122,112,27,-6,71,None
ERRE,PVT,23794,2023-09-24 05:42:23.800009,67.88635875467658,21.084721343835813,352.90603711892777,2246855.30845931,866301.0154585436,5886660.175965836,4,4,14,15,-128,95,95,27,-4,70,None
ERRE,PVT,23795,2023-09-24 05:42:24.000009,67.88635870258588,21.084721441749696,352.91476145752955,2246855.3150656475,866301.022416189,5886660.181861179,0,10,17,15,-123,123,85,26,-5,72,None
ERRE,PVT,23796,2023-09-24 05:42:24.200008,67.88635863799479,21.084721484925897,352.9101319722629,2246855.3190144403,866301.025883548,5886660.174860143,3,4,20,15,-129,104,95,26,-6,70,None
ERRE,PVT,23797,2023-09-24 05:42:24.400008,67.8863585581259,21.08472150246346,352.89418020599715,2246855.3208470657,866301.0273801109,5886660.156728207,5,11,55,15,-137,114,105,27,-4,69,None
ERRE,PVT,23798,2023-09-24 05:42:24.600008,67.88635851013558,21.084721568767005,352.8823224431429,2246855.32030671,866301.0301583899,5886660.143727658,-6,-11,-44,15,-126,83,95,28,-6,68,None
ERRE,PVT,23799,2023-09-24 05:42:24.800009,67.88635846745836,21.084721648817588,352.8800117595295,2246855.322399559,866301.0345711616,5886660.139794986,-5,-15,-38,15,-109,99,107,26,-3,69,None
ERRE,PVT,23800,2023-09-24 05:42:25.000008,67.88635841096097,21.08472173335483,352.87965695171465,2246855.3264440573,866301.0399385142,5886660.137094021,15,4,0,15,-110,97,80,28,-6,70,None
ERRE,PVT,23801,2023-09-24 05:42:25.200008,67.88635835174571,21.084721773152477,352.8719635659137,2246855.328849441,866301.0426586083,5886660.127480192,-11,-11,-20,15,-134,107,93,26,-5,71,None
ERRE,PVT,23802,2023-09-24 05:42:25.400008,67.88635828724678,21.084721714315965,352.86323020992245,2246855.3328903075,866301.0415663418,5886660.11668104,-3,-7,-38,15,-137,120,84,26,-4,70,None
ERRE,PVT,23803,2023-09-24 05:42:25.600008,67.88635824766588,21.084721689093634,352.8531909840913,2246855.3335617403,866301.0406890896,5886660.105718356,2,4,5,15,-128,94,97,27,-6,70,None
ERRE,PVT,23804,2023-09-24 05:42:25.800008,67.88635822509589,21.084721588611824,352.84709460522924,2246855.3351158346,866301.0367621216,5886660.099122745,-1,-3,1,15,-132,98,93,25,-5,68,None
ERRE,PVT,23805,2023-09-24 05:42:26.000008,67.88635818322216,21.084721493431573,352.82241338665744,2246855.3319232054,866301.0312438066,5886660.074498873,2,9,28,15,-129,147,103,27,-6,70,None
ERRE,PVT,23806,2023-09-24 05:42:26.200008,67.88635815284148,21.084721438799388,352.80630129377636,2246855.3300192067,866301.0280488109,5886660.0582963545,7,7,19,15,-136,109,93,26,-6,70,None
ERRE,PVT,23807,2023-09-24 05:42:26.400009,67.88635809936224,21.08472132849278,352.77385287151355,2246855.325446088,866301.0213168707,5886660.025989343,7,-1,15,15,-125,144,96,27,-5,71,None
ERRE,PVT,23808,2023-09-24 05:42:26.600009,67.8863580515928,21.084721229449094,352.7429682631288,2246855.3207014315,866301.0150261266,5886659.995370856,-6,-6,-15,15,-139,109,110,27,-4,71,None
ERRE,PVT,23809,2023-09-24 05:42:26.800009,67.8863580020566,21.08472117635128,352.7172641737578,2246855.3172520413,866301.0113044026,5886659.96947762,15,12,34,15,-134,106,102,27,-5,70,None
ERRE,PVT,23810,2023-09-24 05:42:27.000009,67.88635799469444,21.08472115820155,352.6957462507664,2246855.3106783074,866301.0079522755,5886659.949233447,1,5,25,15,-151,117,90,27,-4,70,None
ERRE,PVT,23811,2023-09-24 05:42:27.200009,67.88635798206373,21.0847211519296,352.68192628040805,2246855.307136801,866301.0063042892,5886659.93589974,2,-1,-33,15,-123,99,64,27,-4,70,None
ERRE,PVT,23812,2023-09-24 05:42:27.400009,67.88635796789744,21.08472125446096,352.68075034654703,2246855.3065393823,866301.0106924354,5886659.934215483,-11,12,70,15,-155,100,91,26,-4,71,None
ERRE,PVT,23813,2023-09-24 05:42:27.600009,67.8863579119841,21.084721385887416,352.67840240208045,2246855.3091185368,866301.0176069154,5886659.929692524,7,24,40,15,-141,101,114,26,-6,69,None
ERRE,PVT,23814,2023-09-24 05:42:27.800009,67.88635786140046,21.084721494007308,352.6769068022024,2246855.311835589,866301.0235247278,5886659.9261829965,-9,-11,-22,15,-148,101,96,26,-5,71,None
ERRE,PVT,23815,2023-09-24 05:42:28.000009,67.88635778801081,21.08472160496873,352.6708646707918,2246855.3151116306,866301.0297860607,5886659.917503788,-1,-12,-14,15,-123,72,86,25,-5,69,None
ERRE,PVT,23816,2023-09-24 05:42:28.200009,67.88635770140908,21.084721775685875,352.67050233651037,2246855.320753029,866301.0396510592,5886659.913531806,5,4,14,15,-132,110,100,24,-5,69,None
ERRE,PVT,23817,2023-09-24 05:42:28.400009,67.88635762104552,21.08472196057869,352.67061366193326,2246855.325744997,866301.0499042001,5886659.910260575,-2,10,61,15,-156,73,90,28,-4,71,None
ERRE,PVT,23818,2023-09-24 05:42:28.600009,67.88635754387114,21.08472210491341,352.6651367882082,2246855.329079895,866301.0576915141,5886659.901946128,-8,3,17,15,-124,79,85,26,-4,69,None
ERRE,PVT,23819,2023-09-24 05:42:28.900009,67.8863574519395,21.084722177993026,352.65600775337396,2246855.333632217,866301.0627385592,5886659.889628537,-9,-8,-16,15,-131,92,74,25,-5,69,None
ERRE,PVT,23820,2023-09-24 05:42:29.100009,67.88635741703325,21.084722205318,352.6529380273126,2246855.335506407,866301.0646920187,5886659.885318952,-13,-5,-29,15,-134,96,94,26,-4,69,None
ERRE,PVT,23821,2023-09-24 05:42:29.300009,67.8863574362048,21.084722239817115,352.66227778372865,2246855.3364168364,866301.0665970454,5886659.894776657,-9,-19,-31,15,-124,121,97,27,-5,70,None
ERRE,PVT,23822,2023-09-24 05:42:29.500009,67.88635745337689,21.084722270194547,352.66046844448533,2246855.3336663404,866301.0669049005,5886659.893821449,-1,-6,-24,15,-116,108,104,28,-5,67,None
ERRE,PVT,23823,2023-09-24 05:42:29.700009,67.88635745709576,21.084722222677673,352.65060195362474,2246855.3305607005,866301.0635671045,5886659.884836897,-12,-14,-55,15,-137,100,112,27,-6,71,None
ERRE,PVT,23824,2023-09-24 05:42:29.900009,67.88635745494489,21.084722117353696,352.63450413251076,2246855.3267063336,866301.0573367282,5886659.869832936,-2,7,11,15,-137,103,115,27,-4,70,None
ERRE,PVT,23825,2023-09-24 05:42:30.100009,67.88635746941698,21.08472206447265,352.63311505782764,2246855.325622628,866301.0545368852,5886659.869153707,-9,7,0,15,-144,109,98,27,-5,71,None
ERRE,PVT,23826,2023-09-24 05:42:30.300009,67.88635753321165,21.084722049731027,352.650911872491,2246855.325945616,866301.053997386,5886659.888320031,-1,2,21,15,-129,131,81,26,-5,69,None
ERRE,PVT,23827,2023-09-24 05:42:30.500009,67.88635762291112,21.0847219542521,352.65557208997,2246855.320377551,866301.0475497403,5886659.89640381,8,0,25,15,-150,110,97,25,-4,69,None
ERRE,PVT,23828,2023-09-24 05:42:30.700009,67.88635779069703,21.084721910978928,352.679066991494,2246855.313106816,866301.0427971998,5886659.925215528,-10,2,6,15,-139,85,103,28,-5,69,None
ERRE,PVT,23829,2023-09-24 05:42:30.900009,67.88635800357274,21.084721914687456,352.7127585262123,2246855.304359791,866301.0395917328,5886659.965367072,-6,-14,-16,15,-121,105,64,27,-5,70,None
ERRE,PVT,23830,2023-09-24 05:42:31.100009,67.8863582446976,21.084722003014928,352.76668171759064,2246855.2987158443,866301.0413943228,5886660.02544816,-3,7,44,15,-140,104,77,25,-4,69,None
ERRE,PVT,23831,2023-09-24 05:42:31.300008,67.88635848767619,21.08472210521689,352.8292779668272,2246855.2957297266,866301.0448466411,5886660.093642142,6,7,42,15,-138,108,118,26,-6,69,None
ERRE,PVT,23832,2023-09-24 05:42:31.500008,67.88635872034168,21.084722187631723,352.8866241208044,2246855.2921930933,866301.0471953976,5886660.156539197,10,17,76,15,-132,105,81,28,-6,68,None
ERRE,PVT,23833,2023-09-24 05:42:31.700008,67.88635891462847,21.08472229046885,352.93829491815234,2246855.29005461,866301.0510031419,5886660.212566906,3,26,85,15,-124,112,110,27,-4,71,None
ERRE,PVT,23834,2023-09-24 05:42:31.900008,67.88635911085126,21.08472243707809,352.99210057755676,2246855.287817494,866301.0567445561,5886660.270653723,-2,-3,1,15,-119,93,128,27,-6,70,None
ERRE,PVT,23835,2023-09-24 05:42:32.100008,67.88635925942175,21.08472254605328,353.03812166780335,2246855.288009619,866301.0617273801,5886660.319527752,-4,4,38,15,-103,125,95,25,-4,70,None
ERRE,PVT,23836,2023-09-24 05:42:32.300008,67.88635936456981,21.084722645136342,353.07080274461947,2246855.2878524037,866301.0661299247,5886660.354219816,-5,2,-6,15,-109,87,93,26,-4,71,None
ERRE,PVT,23837,2023-09-24 05:42:32.500008,67.88635944651475,21.084722770374956,353.0939931642122,2246855.286203381,866301.0711354531,5886660.379145093,-4,6,6,15,-126,82,84,28,-6,70,None
ERRE,PVT,23838,2023-09-24 05:42:32.700008,67.88635952294399,21.084722800310107,353.11399895612476,2246855.2854085583,866301.072177418,5886660.40088841,5,5,2,15,-137,91,116,27,-5,69,None
ERRE,PVT,23839,2023-09-24 05:42:32.900008,67.8863596324017,21.084722869209415,353.1417621099305,2246855.2835648125,866301.074570085,5886660.431205275,6,-2,10,15,-134,117,87,27,-7,70,None
ERRE,PVT,23840,2023-09-24 05:42:33.100008,67.88635976782408,21.084722921054183,353.170041723608,2246855.2796568945,866301.0753986707,5886660.463090833,2,6,23,15,-162,86,105,25,-4,68,None
ERRE,PVT,23841,2023-09-24 05:42:33.300008,67.88635977548329,21.08472277059551,353.1416812326449,2246855.2712319363,866301.065372974,5886660.437138168,-9,-2,-18,15,-121,75,113,28,-6,69,None
ERRE,PVT,23842,2023-09-24 05:42:33.500008,67.88635980376301,21.084722566055753,353.1158833462295,2246855.2625365998,866301.0528069669,5886660.41442543,4,5,4,15,-140,110,92,27,-3,68,None
ERRE,PVT,23843,2023-09-24 05:42:33.700008,67.88635985468342,21.08472242526258,353.1069582995941,2246855.2566209277,866301.0441841336,5886660.408295004,-6,-14,-18,15,-115,128,93,28,-5,71,None
ERRE,PVT,23844,2023-09-24 05:42:33.900008,67.88635991184724,21.08472230742551,353.1057677772441,2246855.252472879,866301.0372768771,5886660.409592296,-2,7,9,15,-133,101,74,26,-4,70,None
ERRE,PVT,23845,2023-09-24 05:42:34.100008,67.8863599328241,21.08472220877438,353.10485555453107,2246855.2516215267,866301.032504924,5886660.409627969,6,11,16,15,-141,102,82,26,-3,70,None
ERRE,PVT,23846,2023-09-24 05:42:34.300008,67.88635994054972,21.084722116180213,353.1012736041164,2246855.2510185223,866301.0281015581,5886660.4066339005,-2,-7,-14,15,-140,98,99,26,-5,72,None
ERRE,PVT,23847,2023-09-24 05:42:34.500008,67.88635983246273,21.08472198386179,353.0758658519856,2246855.2545163096,866301.023489935,5886660.3785567265,6,9,-19,15,-131,95,87,27,-7,71,None
ERRE,PVT,23848,2023-09-24 05:42:34.700008,67.8863597379682,21.084721851191503,353.0553172636543,2246855.258415613,866301.0190172715,5886660.355552002,2,-7,8,15,-136,132,103,28,-6,68,None
ERRE,PVT,23849,2023-09-24 05:42:34.900008,67.8863595840342,21.0847216911754,353.0121291892435,2246855.2605074225,866301.0126159254,5886660.309077384,1,-5,-39,15,-141,108,85,26,-5,70,None
ERRE,PVT,23850,2023-09-24 05:42:35.100008,67.88635945662962,21.084721533977007,352.9793913008279,2246855.2636692817,866301.0067540722,5886660.273398165,0,-3,-13,15,-113,75,103,25,-4,70,None
ERRE,PVT,23851,2023-09-24 05:42:35.300008,67.88635933402392,21.084721422543435,352.9533948803989,2246855.268044379,866301.0034214566,5886660.244166002,-11,-18,-35,15,-126,88,112,27,-4,70,None
ERRE,PVT,23852,2023-09-24 05:42:35.500008,67.88635921661448,21.084721298712676,352.92300752321967,2246855.270563631,866300.9988148715,5886660.211084089,2,0,-13,15,-146,86,112,28,-4,71,None
ERRE,PVT,23853,2023-09-24 05:42:35.700009,67.88635911351388,21.08472113982062,352.8876925777387,2246855.2705026134,866300.9916341105,5886660.174037877,-3,-4,1,15,-140,98,134,26,-4,70,None
ERRE,PVT,23854,2023-09-24 05:42:35.900009,67.88635901240278,21.084721006696245,352.85467840909246,2246855.2706682994,866300.9857014536,5886660.139206732,-1,1,-25,15,-136,89,98,28,-6,68,None
ERRE,PVT,23855,2023-09-24 05:42:36.100008,67.8863589373529,21.084720826022288,352.8298354859883,2246855.2719102656,866300.9780419149,5886660.113040024,-2,1,2,15,-132,93,108,28,-6,71,None
ERRE,PVT,23856,2023-09-24 05:42:36.300008,67.88635888349776,21.084720562108533,352.7990074385869,2246855.2702650437,866300.9655196813,5886660.082218408,-12,-16,-37,15,-160,112,84,25,-5,70,None
ERRE,PVT,23857,2023-09-24 05:42:36.600008,67.88635891281812,21.084720378142965,352.8087353080239,2246855.2736364193,866300.9585328917,5886660.092461811,6,4,27,15,-154,88,64,25,-4,70,None
ERRE,PVT,23858,2023-09-24 05:42:36.800008,67.88635904746842,21.084720465222436,352.8622831105913,2246855.2781454427,866300.9641938609,5886660.147724387,-6,8,11,15,-127,55,87,28,-6,69,None
ERRE,PVT,23859,2023-09-24 05:42:37.000008,67.88635910297728,21.084720377938716,352.867890836342,2246855.2760828286,866300.9594669328,5886660.155250352,0,0,-4,15,-123,117,97,27,-4,70,None
ERRE,PVT,23860,2023-09-24 05:42:37.200008,67.88635914267019,21.08472032772878,352.8560742118051,2246855.268864433,866300.9544221086,5886660.145969626,-6,-1,5,15,-122,108,74,26,-5,70,None
ERRE,PVT,23861,2023-09-24 05:42:37.400008,67.8863591537952,21.084720309029333,352.8506928980534,2246855.2661843835,866300.952546475,5886660.141451293,-6,-8,-11,15,-132,108,107,25,-3,70,None
ERRE,PVT,23862,2023-09-24 05:42:37.600009,67.88635916831313,21.08472039721907,352.84719416402993,2246855.262222296,866300.9549913212,5886660.138819519,-1,4,-8,15,-115,102,97,26,-4,70,None
ERRE,PVT,23863,2023-09-24 05:42:37.800009,67.88635911370801,21.084720376042384,352.80785165883754,2246855.2539886152,866300.9508628346,5886660.100078284,-2,-10,-31,15,-129,105,80,26,-5,70,None
ERRE,PVT,23864,2023-09-24 05:42:38.000009,67.88635903782908,21.084720317213865,352.75159203872386,2246855.2424333827,866300.9437576722,5886660.044771113,-6,-2,-10,15,-144,112,96,26,-4,71,None
ERRE,PVT,23865,2023-09-24 05:42:38.200009,67.88635901849806,21.084720350928887,352.7138745189756,2246855.230539493,866300.9406905266,5886660.009016445,-1,-16,-52,15,-132,124,105,28,-6,70,None
ERRE,PVT,23866,2023-09-24 05:42:38.400009,67.88635903207344,21.084720487701322,352.6881083327062,2246855.2181124627,866300.9420600063,5886659.9857156575,-5,-8,-14,15,-141,105,92,27,-6,70,None
ERRE,PVT,23867,2023-09-24 05:42:38.600009,67.88635916826122,21.084720856608012,352.7155967338784,2246855.209058929,866300.9551865795,5886660.016900343,-4,0,-3,15,-148,133,118,28,-6,71,None
ERRE,PVT,23868,2023-09-24 05:42:38.800009,67.88635930892731,21.084721245746536,352.7518409371759,2246855.202343109,866300.970125821,5886660.056384786,0,4,36,15,-144,103,108,27,-5,70,None
ERRE,PVT,23869,2023-09-24 05:42:39.000010,67.88635945194804,21.0847217269686,352.7939179656031,2246855.196056709,866300.9893784996,5886660.101371853,5,5,-1,15,-141,118,100,27,-5,71,None
ERRE,PVT,23870,2023-09-24 05:42:39.200010,67.88635960294896,21.084722239859264,352.8358092442789,2246855.1884568166,866301.0095512468,5886660.146521912,4,8,6,15,-111,95,99,25,-5,69,None
ERRE,PVT,23871,2023-09-24 05:42:39.400010,67.88635975020618,21.084722774145074,352.8841327458485,2246855.1831536517,866301.0315732604,5886660.19747384,-1,-2,8,15,-113,113,89,27,-6,70,None
ERRE,PVT,23872,2023-09-24 05:42:39.600009,67.88635986841462,21.08472323110387,352.9277372531502,2246855.1801629476,866301.0510037027,5886660.242834185,-4,-2,-14,15,-122,118,77,26,-5,71,None
ERRE,PVT,23873,2023-09-24 05:42:39.800009,67.88636001195721,21.084723611482048,352.97057547722443,2246855.175618332,866301.0663854706,5886660.288548366,-4,2,-4,15,-130,82,92,27,-5,70,None
ERRE,PVT,23874,2023-09-24 05:42:40.000009,67.88636015053967,21.084723927292462,353.00842009749294,2246855.170774247,866301.0787433429,5886660.329428009,1,8,46,15,-125,94,83,27,-4,68,None
ERRE,PVT,23875,2023-09-24 05:42:40.200009,67.88636031227804,21.084724181347607,353.04032979516745,2246855.1625466757,866301.087014929,5886660.365781593,-8,2,17,15,-119,127,91,25,-4,71,None
ERRE,PVT,23876,2023-09-24 05:42:40.400009,67.88636045687198,21.084724386912875,353.0665973220739,2246855.1547235087,866301.0932582293,5886660.396188179,-11,5,4,15,-124,86,107,26,-5,69,None
ERRE,PVT,23877,2023-09-24 05:42:40.600009,67.88636055748051,21.084724429627034,353.07598186165364,2246855.147673554,866301.092464081,5886660.4091068115,0,4,21,15,-138,105,97,27,-5,68,None
ERRE,PVT,23878,2023-09-24 05:42:40.800009,67.8863606528121,21.08472454270515,353.08229020821193,2246855.138988007,866301.0942088302,5886660.418953967,3,9,12,15,-155,95,128,27,-4,68,None
ERRE,PVT,23879,2023-09-24 05:42:41.000009,67.88636074818315,21.0847245581992,353.0905111580902,2246855.132445894,866301.0923843666,5886660.43057469,-4,-9,17,15,-148,82,94,27,-6,71,None
ERRE,PVT,23880,2023-09-24 05:42:41.200009,67.88636091529442,21.084724820508036,353.15784541938746,2246855.1360180713,866301.1055772671,5886660.499972575,2,15,15,15,-154,111,105,27,-6,71,None
ERRE,PVT,23881,2023-09-24 05:42:41.400009,67.88636103613004,21.084724990390555,353.2034039736993,2246855.137800937,866301.1139169682,5886660.54725354,-14,-6,-34,15,-145,90,87,25,-4,71,None
ERRE,PVT,23882,2023-09-24 05:42:41.600008,67.88636108961882,21.084724968123297,353.22570761141367,2246855.1408143546,866301.1140758059,5886660.570162428,-1,-11,-35,15,-143,107,85,27,-5,68,None
ERRE,PVT,23883,2023-09-24 05:42:41.800008,67.88636111872394,21.08472489241204,353.23702606793006,2246855.14312838,866301.1115576193,5886660.581870377,3,-8,-29,15,-133,86,90,26,-4,70,None
ERRE,PVT,23884,2023-09-24 05:42:42.000008,67.88636113685669,21.084724890366143,353.24908496014217,2246855.145646595,866301.1124363894,5886660.593803577,2,4,21,15,-134,93,91,28,-5,70,None
ERRE,PVT,23885,2023-09-24 05:42:42.200008,67.88636117308222,21.084724849184717,353.2658292007206,2246855.148657768,866301.1117423798,5886660.6108371625,-1,6,9,15,-121,97,123,27,-5,72,None
ERRE,PVT,23886,2023-09-24 05:42:42.400008,67.8863612283771,21.0847248898426,353.2891996136599,2246855.150920327,866301.1144461553,5886660.634810189,1,14,53,15,-163,112,91,27,-5,69,None
ERRE,PVT,23887,2023-09-24 05:42:42.600008,67.88636120686257,21.08472480345376,353.290546747418,2246855.1547740437,866301.1120406467,5886660.635154859,7,-9,-4,15,-157,97,75,27,-6,72,None
ERRE,PVT,23888,2023-09-24 05:42:42.800008,67.88636119630917,21.084724704286174,353.28434801182647,2246855.155113712,866301.1077046418,5886660.628968982,5,2,-2,15,-133,77,71,27,-4,69,None
ERRE,PVT,23889,2023-09-24 05:42:43.000008,67.8863612385168,21.084724640695043,353.29579374290216,2246855.1560258837,866301.1051919007,5886660.641345002,2,-2,0,15,-158,109,84,26,-5,70,None
ERRE,PVT,23890,2023-09-24 05:42:43.200008,67.88636128350448,21.0847245950348,353.31196233018625,2246855.1580577632,866301.1039185664,5886660.658213189,0,-16,-51,15,-133,98,87,27,-5,69,None
ERRE,PVT,23891,2023-09-24 05:42:43.400008,67.8863613819829,21.08472458068213,353.3408401103392,2246855.1589228613,866301.1036056044,5886660.689101681,-6,-17,-30,15,-141,122,84,27,-5,69,None
ERRE,PVT,23892,2023-09-24 05:42:43.600008,67.88636145867113,21.084724554046105,353.3604138261027,2246855.1588066495,866301.1023609872,5886660.710455582,1,-10,-22,15,-151,111,82,27,-5,69,None
ERRE,PVT,23893,2023-09-24 05:42:43.800008,67.88636151390976,21.084724516503616,353.3767114228535,2246855.1597727393,866301.1010423866,5886660.727873714,2,-9,3,15,-145,108,97,28,-6,71,None
