ID,Type,Number,Date,Latitude [deg],Longitude [deg],Height [m],Posx [m],Posy [m],Posz [m],Velx [mm/s],Vely [mm/s],Velz [mm/s],nSats,Gyrx [deg/s],Gyry [deg/s],Gyrz [deg/s],Magx [uT],Magy [uT],Magz [uT],CPU Temperature [°C]
ERRE,PVT,10800,2023-09-23 11:35:09.700012,67.88920321825069,21.081203540222635,361.2170621885624,2246637.147800374,866058.4620410532,5886787.304052713,12,4,17,15,-84,144,173,28,-4,69,61.72
ERRE,PVT,10801,2023-09-23 11:35:12.700010,67.88920363459188,21.08121046973018,361.7596331312475,2246637.193467455,866058.7917374036,5886787.824201303,-5,-7,-38,15,-133,42,73,28,-4,69,None
ERRE,PVT,10802,2023-09-23 11:35:12.900010,67.88920363214967,21.081210788050225,361.79193311338213,2246637.2002353263,866058.8086829004,5886787.854023338,-17,-7,-11,15,-165,68,94,29,-5,68,None
ERRE,PVT,10803,2023-09-23 11:35:13.100010,67.88920360682012,21.081211086445403,361.82017503220413,2246637.2080859817,866058.8251484219,5886787.879124853,-12,4,-15,15,-133,54,86,29,-4,68,None
ERRE,PVT,10804,2023-09-23 11:35:13.300010,67.88920360628725,21.081211316011522,361.84620325952176,2246637.213808634,866058.8376936846,5886787.903216534,8,1,0,15,-131,68,65,29,-4,69,None
ERRE,PVT,10805,2023-09-23 11:35:13.500010,67.88920358182428,21.08121155769349,361.8690506930374,2246637.220538403,866058.8511728572,5886787.923356667,11,0,-3,15,-128,86,25,29,-4,68,None
ERRE,PVT,10806,2023-09-23 11:35:13.700009,67.88920352350725,21.081211762917953,361.8780981304858,2246637.2262368477,866058.8626124855,5886787.92929037,10,1,-56,15,-120,121,5,28,-3,68,None
ERRE,PVT,10807,2023-09-23 11:35:13.900009,67.88920351347919,21.081211998116164,361.90275968592505,2246637.2323099216,866058.8755464918,5886787.951717243,24,5,16,15,-122,156,38,27,-3,67,None
ERRE,PVT,10808,2023-09-23 11:35:14.100009,67.88920350343942,21.08121216440786,361.9226629484437,2246637.2377545405,866058.8851348129,5886787.969735268,10,-5,-6,15,-111,144,117,29,-4,66,None
ERRE,PVT,10809,2023-09-23 11:35:14.300009,67.88920348589592,21.081212310253147,361.94031445131344,2246637.2434409033,866058.8938954562,5886787.985352098,28,4,-16,15,-95,143,168,29,-3,68,None
ERRE,PVT,10810,2023-09-23 11:35:14.500009,67.88920348553101,21.08121243766791,361.95622596152555,2246637.2471383763,866058.9010593236,5886788.0000781175,17,-16,-19,15,-87,159,179,28,-4,69,None
ERRE,PVT,10811,2023-09-23 11:35:14.700009,67.889203460785,21.08121252458016,361.973642198484,2246637.254327395,866058.9077449931,5886788.015174596,25,8,-9,15,-80,144,205,28,-4,68,None
ERRE,PVT,10812,2023-09-23 11:35:14.900009,67.88920345883278,21.081212633969578,361.98546025148426,2246637.25701273,866058.913706862,5886788.026041561,17,1,-33,15,-108,141,190,30,-5,67,None
ERRE,PVT,10813,2023-09-23 11:35:15.100009,67.88920347787125,21.08121271262865,362.00374346813857,2246637.2604092327,866058.9185588423,5886788.043779493,2,-12,-49,15,-100,119,127,29,-4,67,None
